epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
35;27.61804;1.23485;26.38320;4.53510;2.55224;0.38267;0.01000;0.01000;0.01000;0.61641;0.69578;0.01000;0.01000;0.37910;0.43921;0.20000;0.03000;0.09577;0.11262;0.31000;0.20000;0.76269;0.51721;0.47277;0.47277;0.76872;0.66394;0.61213;0.61213;0.56040;0.28644;0.20609;0.20609;0.46497;0.42546;0.32982;0.32982;0.15741;0.06883;0.01512;0.01512;0.16635;0.10712;0.05354;0.05354;58.87684;89.32747
36;17.08475;1.21284;15.87192;4.99328;2.88806;0.30707;0.01000;0.01000;0.47000;0.61767;0.69235;0.01000;0.01000;0.38071;0.45039;0.02000;0.02000;0.09979;0.11341;0.14000;0.14000;0.79239;0.50607;0.45472;0.45472;0.79611;0.65181;0.60144;0.60144;0.49918;0.30769;0.20015;0.20015;0.49184;0.43156;0.33279;0.33279;0.16322;0.07186;0.01305;0.01305;0.22187;0.10427;0.05454;0.05454;58.57371;90.13930
37;9.38676;1.51184;7.87491;4.62956;2.82090;0.28392;0.01000;0.01000;0.01000;0.51728;0.57254;0.01000;0.01000;0.26033;0.29792;0.07000;0.06000;0.03581;0.04063;0.07000;0.03000;0.62899;0.43927;0.33029;0.33029;0.63700;0.54684;0.43603;0.43603;0.40733;0.19130;0.09853;0.09853;0.36353;0.27342;0.18164;0.18164;0.05603;0.02632;0.00251;0.00251;0.04404;0.03847;0.01415;0.01415;57.30035;88.59513
38;10.21596;1.48489;8.73107;5.72700;3.58955;0.24817;0.01000;0.01000;0.09000;0.47765;0.60797;0.01000;0.01000;0.24817;0.34269;0.01000;0.01000;0.06029;0.08573;0.04000;0.02000;0.70059;0.36235;0.31064;0.31064;0.71054;0.56153;0.49205;0.49205;0.36399;0.18826;0.10343;0.10343;0.37445;0.32433;0.21934;0.21934;0.11799;0.04049;0.00729;0.00729;0.09279;0.08134;0.04115;0.04115;58.83232;87.81426
39;7.93984;1.19648;6.74336;4.39555;2.54478;0.48028;0.01000;0.01000;0.01000;0.64985;0.72458;0.01000;0.01000;0.38423;0.46698;0.09000;0.01000;0.11247;0.13118;0.26000;0.14000;0.79911;0.54757;0.48264;0.48264;0.80640;0.68821;0.62689;0.62689;0.50328;0.31073;0.18839;0.18839;0.49460;0.45135;0.32610;0.32610;0.17008;0.08401;0.01565;0.01565;0.14844;0.12591;0.05563;0.05563;58.49137;87.47685
40;20.77707;1.42468;19.35239;4.32021;2.61940;0.57716;0.01000;0.01000;0.01000;0.54391;0.61388;0.01000;0.01000;0.26287;0.29998;0.01000;0.01000;0.05007;0.05664;0.07000;0.06000;0.67722;0.45445;0.34830;0.34830;0.68558;0.57788;0.46002;0.46002;0.32730;0.21964;0.10316;0.10316;0.32822;0.28506;0.16815;0.16815;0.08000;0.03644;0.00302;0.00302;0.08230;0.04892;0.01611;0.01611;56.94172;88.89312
41;22.07498;1.34979;20.72519;3.82060;2.22388;0.54475;0.01000;0.01000;0.01000;0.64088;0.64839;0.02000;0.01000;0.34873;0.34218;0.02000;0.02000;0.07260;0.05915;0.22000;0.12000;0.74597;0.56174;0.44310;0.44310;0.71597;0.61227;0.49491;0.49491;0.40591;0.30567;0.15201;0.15201;0.37844;0.32140;0.18795;0.18795;0.12230;0.05162;0.00882;0.00882;0.08751;0.05018;0.02350;0.02350;57.23105;88.40701
42;21.16882;1.23605;19.93277;4.42348;2.56716;0.51261;0.01000;0.01000;0.01000;0.57090;0.67106;0.03000;0.01000;0.36921;0.45821;0.11000;0.06000;0.10280;0.12244;0.14000;0.13000;0.72543;0.47065;0.39791;0.39791;0.73491;0.63913;0.56528;0.56528;0.51927;0.28644;0.17323;0.17323;0.49304;0.44025;0.32342;0.32342;0.15098;0.07794;0.01533;0.01533;0.14360;0.11562;0.05915;0.05915;57.05291;88.68071
43;11.09527;1.44176;9.65351;4.86995;2.92537;0.26496;0.01000;0.01000;0.01000;0.55351;0.62941;0.01000;0.01000;0.27315;0.31211;0.04000;0.01000;0.04678;0.05401;0.10000;0.10000;0.70533;0.45547;0.37221;0.37221;0.70828;0.59362;0.51094;0.51094;0.38879;0.21053;0.10303;0.10303;0.33935;0.29804;0.18381;0.18381;0.08421;0.03239;0.00330;0.00330;0.14751;0.04788;0.02148;0.02148;57.46837;87.87248
44;6.76613;1.41149;5.35464;4.52522;2.64179;0.37728;0.01000;0.01000;0.01000;0.58013;0.61770;0.02000;0.01000;0.29671;0.32089;0.03000;0.01000;0.05306;0.05347;0.09000;0.09000;0.72894;0.48178;0.36559;0.36559;0.70583;0.57790;0.46202;0.46202;0.38363;0.24190;0.10491;0.10491;0.35869;0.30226;0.17265;0.17265;0.08091;0.03947;0.00401;0.00401;0.10119;0.04576;0.01772;0.01772;56.41085;87.66021
45;9.44549;1.48997;7.95552;4.19221;2.61940;0.51903;0.01000;0.01000;0.01000;0.51183;0.54884;0.03000;0.02000;0.24304;0.26032;0.07000;0.02000;0.03732;0.03611;0.09000;0.09000;0.63843;0.42713;0.29500;0.29500;0.62256;0.51120;0.38973;0.38973;0.32432;0.19433;0.07217;0.07217;0.29426;0.24197;0.13245;0.13245;0.05124;0.02935;0.00145;0.00145;0.05184;0.03213;0.00880;0.00880;57.03953;86.00044
46;7.26849;1.42047;5.84802;5.42589;3.24627;0.34939;0.01000;0.01000;0.18000;0.54602;0.60642;0.01000;0.01000;0.28053;0.32439;0.01000;0.01000;0.04184;0.04721;0.04000;0.01000;0.71593;0.44130;0.31660;0.31660;0.69722;0.56966;0.46719;0.46719;0.36782;0.22672;0.08546;0.08546;0.36662;0.30618;0.18436;0.18436;0.06726;0.03036;0.00209;0.00209;0.05984;0.04425;0.01526;0.01526;56.23826;84.98532
47;20.58919;1.18522;19.40397;4.67607;2.65672;0.31790;0.01000;0.01000;0.54000;0.62861;0.69996;0.01000;0.01000;0.37428;0.43267;0.08000;0.01000;0.10750;0.11767;0.24000;0.24000;0.77367;0.52935;0.46805;0.46805;0.78188;0.66532;0.60640;0.60640;0.51323;0.29453;0.19517;0.19517;0.46513;0.41839;0.31869;0.31869;0.17840;0.07692;0.01746;0.01746;0.29119;0.10705;0.06028;0.06028;57.44641;84.48530
48;8.11337;1.27209;6.84128;4.06844;2.35821;0.51573;0.02000;0.02000;0.02000;0.64070;0.66943;0.02000;0.02000;0.36074;0.38406;0.20000;0.10000;0.08195;0.08583;0.31000;0.01000;0.75273;0.55769;0.44650;0.44650;0.74622;0.63160;0.52581;0.52581;0.45794;0.29757;0.16223;0.16223;0.42281;0.36351;0.23664;0.23664;0.11150;0.06478;0.01136;0.01136;0.09144;0.08222;0.03403;0.03403;57.14832;84.73570
49;17.47112;1.27090;16.20023;4.34776;2.50000;0.37839;0.01000;0.01000;0.01000;0.65450;0.66631;0.01000;0.01000;0.35903;0.36652;0.01000;0.01000;0.08995;0.08678;0.06000;0.06000;0.78200;0.56275;0.48100;0.48100;0.75983;0.62393;0.53906;0.53906;0.42897;0.30870;0.17692;0.17692;0.41063;0.34343;0.22875;0.22875;0.12977;0.06883;0.01373;0.01373;0.15795;0.07859;0.03422;0.03422;56.71992;84.30921
50;1.65196;1.55388;0.09807;4.98580;3.06716;0.21636;0.01000;0.01000;0.01000;0.53498;0.53476;0.01000;0.01000;0.27864;0.27857;0.01000;0.01000;0.04262;0.03603;0.09000;0.09000;0.68900;0.43725;0.32196;0.32196;0.66198;0.48038;0.38353;0.38353;0.35885;0.22773;0.10246;0.10246;0.34383;0.24965;0.15599;0.15599;0.07775;0.02935;0.00275;0.00275;0.15050;0.02707;0.01163;0.01163;54.75545;83.88886
51;22.40459;1.33399;21.07060;5.25967;3.14179;0.31581;0.01000;0.01000;0.26000;0.54341;0.64110;0.01000;0.01000;0.31908;0.39175;0.10000;0.05000;0.06662;0.07767;0.17000;0.09000;0.70962;0.44028;0.36913;0.36913;0.73550;0.61220;0.52974;0.52974;0.48454;0.23785;0.15748;0.15748;0.45075;0.37680;0.27923;0.27923;0.11705;0.04656;0.00956;0.00956;0.14136;0.07390;0.04320;0.04320;58.36482;85.36805
52;20.58577;1.48525;19.10052;4.33142;2.52239;0.44346;0.01000;0.01000;0.01000;0.61401;0.63756;0.01000;0.01000;0.31351;0.32307;0.02000;0.03000;0.05995;0.06087;0.05000;0.05000;0.74282;0.52328;0.40869;0.40869;0.72568;0.59754;0.49257;0.49257;0.38552;0.26417;0.11963;0.11963;0.37677;0.29614;0.17835;0.17835;0.08103;0.04757;0.00742;0.00742;0.07387;0.05474;0.02598;0.02598;55.26898;83.15987
53;13.62131;1.39614;12.22517;4.58502;2.69403;0.32599;0.01000;0.01000;0.01000;0.56417;0.62698;0.04000;0.01000;0.30226;0.36554;0.12000;0.05000;0.06175;0.07657;0.19000;0.13000;0.72800;0.46053;0.40287;0.40287;0.67684;0.60731;0.52782;0.52782;0.44163;0.22976;0.14748;0.14748;0.39080;0.35455;0.25393;0.25393;0.10069;0.04453;0.00767;0.00767;0.15792;0.07221;0.03902;0.03902;56.31787;86.09297
54;7.39264;1.21306;6.17958;3.87780;2.23134;0.51323;0.01000;0.01000;0.01000;0.66819;0.70869;0.02000;0.01000;0.37327;0.41159;0.25000;0.09000;0.08200;0.09405;0.46000;0.31000;0.76842;0.59109;0.51070;0.51070;0.77008;0.68159;0.59438;0.59438;0.49498;0.29960;0.20231;0.20231;0.43728;0.39818;0.28262;0.28262;0.13082;0.05972;0.01703;0.01703;0.11672;0.08963;0.05054;0.05054;57.18498;83.72296
55;12.23225;1.14151;11.09075;3.78725;2.13433;0.62898;0.01000;0.01000;0.02000;0.71354;0.75072;0.03000;0.01000;0.44030;0.48494;0.25000;0.03000;0.11765;0.12484;0.41000;0.30000;0.83765;0.62146;0.56216;0.56216;0.82461;0.71206;0.64550;0.64550;0.57097;0.35830;0.25812;0.25812;0.51831;0.46477;0.35423;0.35423;0.17323;0.08907;0.02249;0.02249;0.15907;0.11851;0.06301;0.06301;57.76267;85.04577
