epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;1.89273;2.24107;1.42537;0.77067;0.27000;0.27000;0.27000;0.66566;0.73810;0.27000;0.27000;0.34045;0.42917;0.30000;0.28000;0.05025;0.06366;0.36000;0.36000;0.66734;0.66400;0.59459;0.59459;0.73049;0.76875;0.71534;0.71534;0.36499;0.31900;0.17257;0.17257;0.42963;0.44038;0.29319;0.29319;0.06487;0.04100;0.00341;0.00341;0.07866;0.05650;0.02005;0.02005;19.23796;16.99545
12;1.61961;1.97560;1.29104;0.83232;0.31000;0.31000;0.30000;0.72356;0.77663;0.31000;0.31000;0.39373;0.47627;0.34000;0.32000;0.06463;0.08861;0.38000;0.35000;0.73981;0.70800;0.68369;0.68369;0.80610;0.77349;0.79128;0.79128;0.42874;0.36400;0.21073;0.21073;0.51489;0.45942;0.34613;0.34613;0.07640;0.05600;0.00607;0.00607;0.10262;0.08280;0.02901;0.02901;19.26787;17.81686
13;1.55499;2.12659;1.40299;0.81852;0.29000;0.29000;0.33000;0.75444;0.77742;0.31000;0.28000;0.44689;0.49733;0.29000;0.29000;0.08004;0.09134;0.33000;0.33000;0.78993;0.72200;0.74994;0.74994;0.77994;0.80447;0.81687;0.81687;0.44779;0.44600;0.27506;0.27506;0.50793;0.50197;0.37902;0.37902;0.08716;0.07400;0.01096;0.01096;0.10314;0.08410;0.03635;0.03635;18.87009;17.15846
14;1.55362;1.95089;1.22388;0.83940;0.31000;0.31000;0.35000;0.71523;0.79015;0.32000;0.32000;0.43912;0.51903;0.32000;0.32000;0.09200;0.10217;0.44000;0.38000;0.72897;0.70200;0.64288;0.64288;0.80083;0.80498;0.76644;0.76644;0.44756;0.43100;0.25443;0.25443;0.52406;0.52702;0.36836;0.36836;0.12436;0.07300;0.01249;0.01249;0.12060;0.09394;0.03407;0.03407;19.81069;18.17863
15;1.45471;1.98502;1.31343;0.82020;0.34000;0.34000;0.34000;0.72793;0.79208;0.36000;0.34000;0.46479;0.56340;0.40000;0.35000;0.10884;0.14922;0.49000;0.41000;0.74789;0.70900;0.69475;0.69475;0.79097;0.81851;0.80393;0.80393;0.50709;0.42900;0.29874;0.29874;0.56483;0.58174;0.45078;0.45078;0.14263;0.08800;0.01968;0.01968;0.18421;0.14348;0.06577;0.06577;18.78898;18.02342
16;1.41499;2.28068;1.32090;0.77121;0.30000;0.30000;0.28000;0.78767;0.83897;0.31000;0.31000;0.48397;0.59481;0.37000;0.33000;0.09620;0.13591;0.41000;0.41000;0.78338;0.79200;0.76758;0.76758;0.83655;0.87320;0.85559;0.85559;0.51950;0.45300;0.33221;0.33221;0.59674;0.61232;0.49056;0.49056;0.10914;0.08600;0.01221;0.01221;0.15248;0.13058;0.04541;0.04541;20.05313;17.64401
17;1.76050;1.88276;1.29104;0.85924;0.30000;0.30000;0.29000;0.67898;0.74399;0.30000;0.27000;0.35946;0.40963;0.30000;0.28000;0.04795;0.05577;0.40000;0.40000;0.67797;0.68000;0.61011;0.61011;0.74169;0.77661;0.72491;0.72491;0.35892;0.36000;0.17676;0.17676;0.41771;0.41512;0.26655;0.26655;0.05775;0.04100;0.00333;0.00333;0.11566;0.04926;0.02197;0.02197;19.96504;18.05576
18;1.36598;2.13185;1.33582;0.79571;0.27000;0.26000;0.27000;0.75388;0.81767;0.26000;0.25000;0.50000;0.60909;0.30000;0.24000;0.11228;0.15282;0.35000;0.34000;0.75578;0.75200;0.73497;0.73497;0.81594;0.84718;0.83620;0.83620;0.54070;0.46500;0.35573;0.35573;0.60120;0.63748;0.50716;0.50716;0.13521;0.09600;0.01745;0.01745;0.17680;0.14672;0.05024;0.05024;19.71383;16.80789
19;1.54018;2.42499;1.47761;0.73853;0.34000;0.34000;0.37000;0.66073;0.74044;0.38000;0.38000;0.40419;0.50389;0.38000;0.38000;0.09053;0.12605;0.48000;0.32000;0.69341;0.63100;0.58246;0.58246;0.76373;0.74858;0.72156;0.72156;0.42418;0.38600;0.24171;0.24171;0.52042;0.50853;0.37854;0.37854;0.11416;0.07500;0.01606;0.01606;0.12441;0.13059;0.05672;0.05672;19.50127;17.84024
20;1.52258;2.99502;1.77612;0.59558;0.24000;0.24000;0.24000;0.71927;0.78289;0.31000;0.30000;0.49474;0.58508;0.34000;0.32000;0.10746;0.14834;0.45000;0.27000;0.77636;0.67000;0.65857;0.65857;0.80325;0.79938;0.78635;0.78635;0.55390;0.44700;0.34464;0.34464;0.60591;0.58538;0.47101;0.47101;0.14605;0.08500;0.02070;0.02070;0.14964;0.14847;0.06342;0.06342;19.97831;18.39921
21;1.33697;2.42807;1.31343;0.74069;0.30000;0.30000;0.28000;0.77058;0.83569;0.34000;0.34000;0.55046;0.63467;0.38000;0.34000;0.17305;0.19117;0.49000;0.37000;0.79343;0.74900;0.74854;0.74854;0.84980;0.84890;0.83801;0.83801;0.59789;0.51000;0.41751;0.41751;0.64436;0.64040;0.52901;0.52901;0.22654;0.14000;0.04615;0.04615;0.19603;0.18899;0.08684;0.08684;20.35836;17.11298
22;1.33847;1.92393;1.16418;0.85086;0.26000;0.28000;0.25000;0.82242;0.85066;0.31000;0.27000;0.57005;0.61147;0.33000;0.26000;0.12899;0.13641;0.47000;0.43000;0.86359;0.78500;0.83832;0.83832;0.85208;0.87349;0.88520;0.88520;0.61530;0.53100;0.44385;0.44385;0.60216;0.63375;0.51155;0.51155;0.17845;0.10100;0.02769;0.02769;0.17290;0.12546;0.06108;0.06108;20.79535;17.13411
23;1.35696;2.46468;1.47761;0.72976;0.33000;0.33000;0.34000;0.80599;0.84281;0.32000;0.32000;0.50664;0.60692;0.39000;0.39000;0.09240;0.12875;0.49000;0.41000;0.80398;0.80800;0.79642;0.79642;0.84256;0.87679;0.86397;0.86397;0.54020;0.47700;0.36797;0.36797;0.62401;0.60879;0.51902;0.51902;0.11127;0.07900;0.01204;0.01204;0.13375;0.12628;0.05461;0.05461;20.48571;19.17977
24;1.34897;1.99627;1.26866;0.83087;0.32000;0.36000;0.32000;0.75840;0.80884;0.40000;0.39000;0.50895;0.59491;0.47000;0.40000;0.10864;0.15364;0.51000;0.51000;0.79867;0.72200;0.74646;0.74646;0.83129;0.81492;0.83288;0.83288;0.57741;0.45500;0.37131;0.37131;0.61241;0.59819;0.49522;0.49522;0.13062;0.09300;0.01823;0.01823;0.17719;0.14561;0.07234;0.07234;19.24296;17.75744
25;1.39457;1.90835;1.16418;0.83952;0.26000;0.26000;0.26000;0.80391;0.85237;0.28000;0.31000;0.50214;0.57910;0.32000;0.31000;0.07743;0.11122;0.34000;0.34000;0.82821;0.78100;0.79796;0.79796;0.88518;0.84129;0.87676;0.87676;0.54032;0.46900;0.34856;0.34856;0.59410;0.57576;0.45720;0.45720;0.08513;0.07100;0.00944;0.00944;0.11346;0.11118;0.04119;0.04119;17.96503;19.90908
26;1.43121;3.02477;1.79104;0.59895;0.33000;0.33000;0.29000;0.78489;0.81718;0.39000;0.35000;0.48809;0.53278;0.40000;0.35000;0.05247;0.06591;0.39000;0.35000;0.82561;0.74800;0.78971;0.78971;0.83543;0.84420;0.85313;0.85313;0.51856;0.46100;0.33137;0.33137;0.53914;0.55181;0.41537;0.41537;0.05519;0.05000;0.00459;0.00459;0.06612;0.06805;0.02046;0.02046;18.19925;18.50429
27;1.28865;2.05884;1.28358;0.81023;0.24000;0.24000;0.23000;0.79353;0.83016;0.23000;0.24000;0.51005;0.61772;0.23000;0.23000;0.13320;0.19604;0.27000;0.27000;0.77863;0.80900;0.78572;0.78572;0.84072;0.84817;0.85462;0.85462;0.50048;0.52000;0.35243;0.35243;0.62083;0.63291;0.50549;0.50549;0.13655;0.13000;0.02689;0.02689;0.21160;0.19063;0.07720;0.07720;18.46486;20.00411
28;1.32910;1.88672;1.15672;0.84307;0.31000;0.31000;0.31000;0.76033;0.81841;0.38000;0.38000;0.47916;0.59728;0.40000;0.39000;0.12845;0.17607;0.41000;0.29000;0.78632;0.73600;0.71583;0.71583;0.84143;0.82304;0.82297;0.82297;0.50726;0.45400;0.31753;0.31753;0.61965;0.59678;0.48448;0.48448;0.13688;0.12100;0.02386;0.02386;0.17303;0.18372;0.06858;0.06858;19.98692;18.50149
29;1.30997;3.99066;2.17164;0.35645;0.32000;0.30000;0.32000;0.74889;0.80735;0.30000;0.29000;0.51128;0.58954;0.38000;0.33000;0.14562;0.17459;0.41000;0.40000;0.73905;0.75900;0.74204;0.74204;0.81264;0.85413;0.83648;0.83648;0.55220;0.47600;0.37817;0.37817;0.61051;0.59527;0.48485;0.48485;0.16236;0.13200;0.03536;0.03536;0.18915;0.16830;0.07389;0.07389;19.12546;18.04175
30;1.27470;1.85078;1.13433;0.85831;0.20000;0.21000;0.16000;0.80689;0.85561;0.23000;0.23000;0.56994;0.67332;0.23000;0.23000;0.14464;0.19100;0.34000;0.28000;0.84389;0.77300;0.80741;0.80741;0.87869;0.85127;0.88234;0.88234;0.59607;0.54600;0.45356;0.45356;0.68894;0.67066;0.59237;0.59237;0.17758;0.12200;0.03422;0.03422;0.20106;0.18450;0.08791;0.08791;19.49233;19.01780
31;1.24465;2.76708;1.64179;0.66088;0.26000;0.26000;0.26000;0.77954;0.83683;0.34000;0.34000;0.54030;0.65699;0.40000;0.40000;0.11944;0.17219;0.60000;0.41000;0.82478;0.73900;0.77994;0.77994;0.86171;0.84812;0.86687;0.86687;0.60826;0.48600;0.42748;0.42748;0.68479;0.65101;0.58783;0.58783;0.17751;0.09000;0.02580;0.02580;0.17620;0.17421;0.08518;0.08518;20.42328;18.01743
32;1.41383;1.99440;1.21642;0.82373;0.22000;0.22000;0.22000;0.74133;0.80952;0.28000;0.28000;0.48014;0.59858;0.40000;0.30000;0.12740;0.16265;0.47000;0.46000;0.79429;0.69500;0.70302;0.70302;0.84006;0.80337;0.80249;0.80249;0.57725;0.41100;0.32739;0.32739;0.61164;0.59599;0.48849;0.48849;0.16694;0.10300;0.02483;0.02483;0.19626;0.15235;0.07446;0.07446;17.76729;18.87795
33;1.17982;1.93745;1.14179;0.84008;0.23000;0.26000;0.23000;0.81485;0.85934;0.28000;0.28000;0.57574;0.66453;0.31000;0.31000;0.18878;0.22878;0.57000;0.31000;0.82919;0.80100;0.81623;0.81623;0.86665;0.87272;0.88738;0.88738;0.60043;0.55300;0.44457;0.44457;0.67795;0.66634;0.56977;0.56977;0.27767;0.14300;0.06013;0.06013;0.23496;0.22748;0.11770;0.11770;17.96530;17.63294
34;1.24530;2.65420;1.50746;0.68362;0.26000;0.32000;0.25000;0.76867;0.82989;0.33000;0.32000;0.52012;0.62423;0.48000;0.36000;0.14227;0.17746;0.48000;0.48000;0.80437;0.73600;0.74500;0.74500;0.83857;0.84828;0.84121;0.84121;0.62378;0.44600;0.37772;0.37772;0.63690;0.62510;0.51322;0.51322;0.17063;0.12200;0.03177;0.03177;0.19278;0.16765;0.07878;0.07878;18.27062;18.75591
35;1.29734;1.96803;1.23134;0.82560;0.35000;0.35000;0.32000;0.76085;0.80557;0.40000;0.39000;0.52301;0.59567;0.42000;0.39000;0.13234;0.16204;0.55000;0.44000;0.80787;0.71900;0.74928;0.74928;0.83125;0.80566;0.83022;0.83022;0.57025;0.48300;0.40531;0.40531;0.61202;0.59710;0.51307;0.51307;0.17342;0.10700;0.03439;0.03439;0.17806;0.15845;0.08318;0.08318;19.45096;17.92659
36;1.41462;2.47374;1.46269;0.72522;0.20000;0.20000;0.19000;0.75944;0.81677;0.27000;0.22000;0.48391;0.58865;0.30000;0.31000;0.09142;0.12605;0.43000;0.43000;0.82436;0.70400;0.73650;0.73650;0.82061;0.84178;0.83948;0.83948;0.54364;0.43600;0.32011;0.32011;0.61630;0.57889;0.46722;0.46722;0.12228;0.07300;0.01460;0.01460;0.15031;0.11741;0.05324;0.05324;18.51851;18.62515
37;1.28950;3.39776;1.87313;0.51041;0.27000;0.27000;0.19000;0.77280;0.81054;0.27000;0.34000;0.53678;0.58311;0.37000;0.36000;0.10583;0.09866;0.44000;0.33000;0.79702;0.75000;0.75073;0.75073;0.86269;0.80754;0.83103;0.83103;0.61204;0.47800;0.39823;0.39823;0.61389;0.57711;0.47824;0.47824;0.13050;0.08900;0.01841;0.01841;0.10781;0.10045;0.04122;0.04122;17.33421;19.33548
38;1.27836;3.23576;1.91045;0.54418;0.24000;0.23000;0.23000;0.77107;0.81338;0.29000;0.36000;0.52193;0.57108;0.36000;0.36000;0.09865;0.12278;0.57000;0.57000;0.80369;0.74100;0.79999;0.79999;0.87985;0.79508;0.87272;0.87272;0.58677;0.47000;0.38802;0.38802;0.59757;0.56539;0.47776;0.47776;0.15208;0.07300;0.01695;0.01695;0.22638;0.10605;0.05632;0.05632;16.80879;21.02151
39;1.46094;3.08100;1.85821;0.59337;0.33000;0.25000;0.33000;0.73918;0.77690;0.33000;0.32000;0.46833;0.53642;0.39000;0.37000;0.05991;0.06932;0.50000;0.31000;0.78300;0.70000;0.68853;0.68853;0.81835;0.78626;0.79077;0.79077;0.53906;0.41400;0.29131;0.29131;0.58552;0.51815;0.41167;0.41167;0.08260;0.04700;0.00634;0.00634;0.07260;0.06769;0.02350;0.02350;17.86835;18.55723
40;1.29840;3.44682;1.90299;0.47649;0.16000;0.20000;0.16000;0.79561;0.82421;0.20000;0.20000;0.60811;0.63473;0.27000;0.25000;0.15199;0.16020;0.39000;0.39000;0.83352;0.76100;0.80078;0.80078;0.85329;0.84318;0.86052;0.86052;0.69588;0.54000;0.50460;0.50460;0.67186;0.62677;0.57282;0.57282;0.20725;0.12000;0.04076;0.04076;0.22465;0.14429;0.07955;0.07955;18.00939;18.18302
41;1.39114;1.62306;1.05970;0.88435;0.29000;0.30000;0.29000;0.79430;0.83614;0.37000;0.34000;0.52423;0.59358;0.41000;0.34000;0.09743;0.11625;0.36000;0.30000;0.84040;0.75300;0.78728;0.78728;0.86112;0.83059;0.85395;0.85395;0.58333;0.47600;0.36729;0.36729;0.61325;0.58718;0.47428;0.47428;0.10231;0.09300;0.01496;0.01496;0.12263;0.11298;0.04121;0.04121;19.75410;17.41118
42;1.21455;2.72495;1.60448;0.74048;0.27000;0.32000;0.16000;0.82838;0.85286;0.32000;0.32000;0.60238;0.61481;0.43000;0.38000;0.16271;0.16678;0.51000;0.37000;0.86587;0.79400;0.84925;0.84925;0.86673;0.87365;0.89911;0.89911;0.69594;0.53100;0.48822;0.48822;0.64448;0.60719;0.52638;0.52638;0.20029;0.13700;0.03716;0.03716;0.17600;0.16639;0.07451;0.07451;20.78835;16.93893
43;1.15517;2.04246;1.16418;0.81076;0.32000;0.33000;0.32000;0.77936;0.83986;0.40000;0.42000;0.58141;0.65187;0.51000;0.47000;0.15045;0.18059;0.52000;0.47000;0.82314;0.74000;0.77126;0.77126;0.86910;0.83690;0.85839;0.85839;0.66581;0.51600;0.42859;0.42859;0.67413;0.64300;0.53259;0.53259;0.17318;0.13300;0.03383;0.03383;0.18430;0.17878;0.07935;0.07935;19.31997;18.43438
44;1.22658;1.91615;1.13433;0.84538;0.30000;0.28000;0.30000;0.81606;0.85174;0.31000;0.31000;0.53846;0.65169;0.41000;0.41000;0.15684;0.20230;0.56000;0.35000;0.82955;0.80300;0.83301;0.83301;0.85616;0.87045;0.89262;0.89262;0.59756;0.49000;0.41370;0.41370;0.69128;0.63252;0.56586;0.56586;0.21044;0.12500;0.04024;0.04024;0.20901;0.19940;0.10087;0.10087;17.80380;19.84523
45;1.53374;2.60739;1.54478;0.68976;0.32000;0.32000;0.32000;0.73263;0.80631;0.39000;0.37000;0.44889;0.57184;0.45000;0.37000;0.11587;0.16305;0.59000;0.54000;0.77333;0.69600;0.67859;0.67859;0.81567;0.82761;0.79633;0.79633;0.50500;0.40400;0.30491;0.30491;0.56947;0.58595;0.45309;0.45309;0.15646;0.09200;0.02505;0.02505;0.17784;0.15382;0.07473;0.07473;18.55865;17.64653
46;1.39334;2.74270;1.62687;0.65642;0.19000;0.19000;0.19000;0.76474;0.81242;0.23000;0.23000;0.52765;0.57811;0.31000;0.23000;0.11944;0.13056;0.33000;0.33000;0.81540;0.72000;0.76037;0.76037;0.83953;0.81698;0.84132;0.84132;0.62228;0.45800;0.38968;0.38968;0.59017;0.57747;0.48054;0.48054;0.14407;0.10200;0.02429;0.02429;0.15223;0.12215;0.05378;0.05378;19.19569;16.89302
47;1.19225;6.15351;3.56716;0.18375;0.22000;0.22000;0.03000;0.71486;0.76893;0.22000;0.22000;0.56812;0.63660;0.31000;0.22000;0.17725;0.19933;0.40000;0.38000;0.71774;0.71200;0.72936;0.72936;0.80554;0.83404;0.86216;0.86216;0.63346;0.51500;0.46319;0.46319;0.64423;0.68829;0.62382;0.62382;0.22090;0.14800;0.04423;0.04423;0.26999;0.19097;0.10530;0.10530;21.10853;16.57004
48;1.15601;3.75460;2.17164;0.37878;0.19000;0.22000;0.19000;0.76989;0.81994;0.22000;0.25000;0.60059;0.69158;0.31000;0.26000;0.19113;0.24998;0.39000;0.30000;0.82589;0.72100;0.75976;0.75976;0.86983;0.82338;0.86015;0.86015;0.72624;0.51200;0.48100;0.48100;0.71656;0.69725;0.63994;0.63994;0.25458;0.15300;0.05622;0.05622;0.27161;0.24692;0.13871;0.13871;21.69251;16.95417
49;1.63528;3.16699;1.88806;0.54324;0.24000;0.30000;0.24000;0.74695;0.80639;0.41000;0.41000;0.44168;0.52692;0.51000;0.37000;0.06750;0.08152;0.51000;0.51000;0.83915;0.67300;0.71495;0.71095;0.85531;0.79827;0.82739;0.81906;0.54136;0.37300;0.27179;0.27079;0.53467;0.53136;0.39925;0.39655;0.08273;0.05700;0.00721;0.00696;0.08457;0.07970;0.02994;0.02872;22.78084;16.37849
50;1.37504;3.44791;1.93284;0.46345;0.36000;0.36000;0.36000;0.82023;0.83951;0.36000;0.36000;0.54278;0.60057;0.42000;0.40000;0.10410;0.11959;0.59000;0.46000;0.82146;0.81900;0.83848;0.83848;0.84762;0.88556;0.89613;0.89613;0.57127;0.51700;0.40546;0.40546;0.61346;0.60879;0.49957;0.49957;0.13428;0.08500;0.01650;0.01650;0.12441;0.11765;0.04582;0.04582;20.67428;16.25082
51;1.23445;3.24267;1.91791;0.51790;0.19000;0.19000;0.19000;0.79211;0.83357;0.25000;0.25000;0.60044;0.67445;0.29000;0.28000;0.19630;0.24233;0.35000;0.35000;0.84817;0.74300;0.78703;0.78703;0.86198;0.85119;0.87069;0.87069;0.66995;0.54400;0.48348;0.48348;0.69478;0.67533;0.59674;0.59674;0.23224;0.17000;0.05718;0.05718;0.26015;0.23499;0.12015;0.12015;18.90990;18.31175
52;1.34678;2.56119;1.66418;0.72275;0.18000;0.18000;0.18000;0.82950;0.84684;0.25000;0.29000;0.60011;0.62870;0.35000;0.32000;0.10239;0.10894;0.37000;0.37000;0.86952;0.79300;0.87543;0.87543;0.89681;0.85020;0.91974;0.91974;0.70390;0.52300;0.48403;0.48403;0.66184;0.62560;0.55755;0.55755;0.12239;0.08800;0.01788;0.01788;0.11191;0.10790;0.05270;0.05270;18.58360;18.36649
53;1.36552;3.80593;2.32836;0.38572;0.14000;0.17000;0.02000;0.74070;0.79581;0.21000;0.21000;0.51038;0.61856;0.30000;0.27000;0.14935;0.19625;0.38000;0.21000;0.84884;0.65700;0.73307;0.73307;0.86403;0.78769;0.83658;0.83658;0.65517;0.41800;0.36593;0.36593;0.67677;0.59621;0.53871;0.53871;0.21296;0.11500;0.03150;0.03150;0.19902;0.19587;0.09156;0.09156;20.00080;17.23454
54;1.24593;1.88474;1.02985;0.83877;0.19000;0.18000;0.19000;0.83506;0.87267;0.22000;0.22000;0.60624;0.69973;0.34000;0.22000;0.15375;0.20548;0.39000;0.27000;0.86746;0.80500;0.85389;0.85389;0.89136;0.87878;0.91056;0.91056;0.71721;0.52500;0.51406;0.51406;0.70642;0.70739;0.63786;0.63786;0.19248;0.12800;0.04567;0.04567;0.20860;0.20457;0.11349;0.11349;19.88415;18.91205
55;1.09177;1.87083;1.03731;0.85096;0.23000;0.23000;0.18000;0.83801;0.88558;0.31000;0.33000;0.60045;0.69442;0.46000;0.33000;0.22249;0.28852;0.55000;0.50000;0.87149;0.80700;0.82560;0.82460;0.90598;0.88417;0.89809;0.89685;0.68414;0.53500;0.47719;0.47619;0.70108;0.69577;0.60755;0.60631;0.27246;0.18800;0.06537;0.06537;0.29945;0.28090;0.15185;0.15185;19.96197;19.02885
56;1.28193;3.34686;1.94030;0.50481;0.28000;0.25000;0.22000;0.78754;0.82380;0.26000;0.24000;0.57951;0.64696;0.32000;0.24000;0.14511;0.15437;0.47000;0.28000;0.79112;0.78400;0.81156;0.81156;0.82378;0.87540;0.87879;0.87879;0.62128;0.54300;0.47221;0.47221;0.64302;0.67749;0.57109;0.57109;0.19658;0.11500;0.03832;0.03832;0.15845;0.15376;0.07517;0.07517;19.60599;18.64060
57;1.18910;2.28231;1.32836;0.77982;0.25000;0.25000;0.29000;0.82401;0.86475;0.29000;0.30000;0.57581;0.68092;0.42000;0.32000;0.16800;0.21853;0.54000;0.38000;0.84615;0.80300;0.82413;0.82413;0.87418;0.88136;0.89664;0.89664;0.66623;0.50700;0.42817;0.42817;0.68656;0.68773;0.57672;0.57672;0.21712;0.13700;0.04143;0.04143;0.22480;0.21416;0.09235;0.09235;18.52603;18.50792
