epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
23;1.54283;3.84864;2.37594;0.42679;0.34000;0.34000;0.20000;0.74269;0.76589;0.32000;0.33000;0.47741;0.49774;0.39000;0.33000;0.09385;0.09223;0.40000;0.41000;0.73129;0.75446;0.74468;0.74468;0.78925;0.80238;0.79341;0.79341;0.51550;0.44455;0.32591;0.32591;0.51233;0.50475;0.37527;0.37527;0.10308;0.08614;0.01194;0.01194;0.09894;0.08939;0.03183;0.03183;22.87908;19.18489
24;1.47664;2.35879;1.46617;0.75290;0.33000;0.34000;0.33000;0.75949;0.78191;0.36000;0.36000;0.43212;0.45721;0.38000;0.38000;0.06050;0.07417;0.50000;0.50000;0.77720;0.74257;0.75825;0.75825;0.79799;0.79872;0.81405;0.81405;0.45326;0.41287;0.27049;0.27049;0.47428;0.45675;0.33876;0.33876;0.07776;0.04950;0.00685;0.00685;0.09778;0.06321;0.02864;0.02864;21.52251;18.12941
25;1.35609;2.46174;1.35338;0.73190;0.20000;0.20000;0.20000;0.79658;0.83498;0.20000;0.20000;0.55461;0.64084;0.28000;0.22000;0.17126;0.21352;0.32000;0.29000;0.81045;0.78317;0.80422;0.80422;0.84388;0.85556;0.86528;0.86528;0.64729;0.48515;0.45061;0.45061;0.65622;0.63900;0.56424;0.56424;0.21667;0.14158;0.04856;0.04856;0.23256;0.20255;0.10372;0.10372;21.39153;19.41767
26;1.29587;2.62578;1.39098;0.68985;0.31000;0.31000;0.31000;0.78623;0.83085;0.31000;0.31000;0.55887;0.62294;0.43000;0.38000;0.14866;0.16550;0.48000;0.45000;0.77018;0.80297;0.77790;0.77790;0.82122;0.87537;0.84625;0.84625;0.61825;0.50990;0.44132;0.44132;0.63480;0.62898;0.53483;0.53483;0.17591;0.12871;0.03365;0.03365;0.17880;0.15666;0.07289;0.07289;21.73994;19.27134
27;1.21035;2.38573;1.34586;0.76027;0.36000;0.36000;0.36000;0.81106;0.84575;0.35000;0.35000;0.59967;0.68081;0.44000;0.35000;0.17637;0.22956;0.47000;0.42000;0.82347;0.79901;0.82548;0.82548;0.85103;0.87019;0.88317;0.88317;0.66870;0.54356;0.49439;0.49439;0.68428;0.69156;0.60953;0.60953;0.20553;0.15446;0.05676;0.05676;0.24036;0.22395;0.11930;0.11930;24.00434;18.41440
28;1.31593;2.68944;1.55639;0.71672;0.18000;0.22000;0.15000;0.80079;0.83327;0.20000;0.23000;0.56432;0.62060;0.26000;0.21000;0.14752;0.17414;0.43000;0.31000;0.79377;0.80792;0.82121;0.82121;0.86142;0.84099;0.87820;0.87820;0.62143;0.51683;0.43171;0.43171;0.61541;0.64189;0.52627;0.52627;0.21648;0.11188;0.03504;0.03504;0.18905;0.17221;0.08191;0.08191;20.64249;18.58345
29;1.30530;3.59406;2.30075;0.44089;0.29000;0.29000;0.23000;0.73869;0.78180;0.29000;0.35000;0.51134;0.58650;0.39000;0.39000;0.12812;0.16089;0.39000;0.35000;0.75000;0.72772;0.73470;0.73470;0.84530;0.78742;0.82549;0.82549;0.59814;0.44653;0.38592;0.38592;0.64316;0.58309;0.51285;0.51285;0.14987;0.11188;0.02311;0.02311;0.16934;0.16293;0.06330;0.06330;20.82768;17.84780
30;1.25449;2.59264;1.54887;0.70151;0.32000;0.30000;0.26000;0.80707;0.83814;0.36000;0.36000;0.59013;0.65066;0.48000;0.41000;0.17527;0.20894;0.56000;0.48000;0.82371;0.79109;0.82511;0.82511;0.84870;0.86249;0.87732;0.87732;0.67087;0.52673;0.48496;0.48496;0.66766;0.65226;0.57919;0.57919;0.22256;0.14455;0.05461;0.05461;0.21947;0.20291;0.11285;0.11285;22.03205;18.30676
31;1.36857;2.36039;1.51128;0.75434;0.25000;0.25000;0.25000;0.78179;0.80862;0.28000;0.25000;0.53793;0.61027;0.29000;0.28000;0.12308;0.15855;0.36000;0.25000;0.82908;0.73960;0.78528;0.78528;0.82211;0.82724;0.84595;0.84595;0.57943;0.50198;0.39330;0.39330;0.63186;0.60935;0.50856;0.50856;0.14497;0.10693;0.02129;0.02129;0.16046;0.15952;0.05443;0.05443;20.20369;20.03088
32;1.60251;3.49651;2.25564;0.48678;0.24000;0.26000;0.21000;0.70226;0.75416;0.28000;0.28000;0.41617;0.45708;0.32000;0.30000;0.07168;0.07676;0.41000;0.32000;0.72921;0.67723;0.66853;0.66853;0.77429;0.77732;0.76298;0.76298;0.45680;0.38218;0.25918;0.25918;0.47296;0.45438;0.32876;0.32876;0.09036;0.05941;0.00708;0.00708;0.08252;0.07329;0.02501;0.02501;21.17025;19.08258
33;1.32362;2.69781;1.56391;0.67496;0.19000;0.17000;0.21000;0.78571;0.83557;0.24000;0.24000;0.53894;0.65642;0.30000;0.26000;0.15385;0.20883;0.36000;0.31000;0.85104;0.72970;0.78927;0.78927;0.87168;0.83437;0.86793;0.86793;0.63284;0.46931;0.41132;0.41132;0.67829;0.65303;0.56808;0.56808;0.19572;0.12673;0.04493;0.04493;0.21610;0.20677;0.11053;0.11053;20.15688;17.81025
34;1.45682;2.49209;1.74436;0.78877;0.20000;0.20000;0.22000;0.73467;0.75802;0.17000;0.16000;0.42327;0.51578;0.20000;0.16000;0.06936;0.09548;0.16000;0.16000;0.72789;0.74158;0.74382;0.74382;0.79409;0.78511;0.81620;0.81620;0.44099;0.40693;0.24802;0.24802;0.55682;0.51794;0.39901;0.39901;0.06754;0.07129;0.00579;0.00579;0.10953;0.09330;0.02905;0.02905;20.18393;18.72552
