epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;13.92089;1.51628;12.40461;5.34452;3.45113;0.26743;0.01000;0.01000;0.01000;0.43947;0.55099;0.03000;0.01000;0.21477;0.29227;0.04000;0.01000;0.02933;0.04607;0.06000;0.06000;0.65490;0.33069;0.27124;0.27124;0.62374;0.51222;0.42308;0.42308;0.33333;0.15842;0.07311;0.07311;0.32100;0.27511;0.16685;0.16685;0.04976;0.02079;0.00238;0.00238;0.08383;0.04177;0.02078;0.02078;63.21367;96.84858
12;29.79402;1.62189;28.17213;4.72396;2.99248;0.45557;0.01000;0.01000;0.01000;0.42597;0.50559;0.01000;0.01000;0.18406;0.23676;0.02000;0.01000;0.01953;0.02805;0.04000;0.04000;0.55016;0.34752;0.22954;0.22954;0.57179;0.46884;0.34089;0.34089;0.24466;0.14752;0.05517;0.05517;0.26104;0.22175;0.11948;0.11948;0.02852;0.01485;0.00074;0.00074;0.03383;0.02507;0.01015;0.01015;61.24083;96.96729
13;10.44115;1.53742;8.90373;4.89591;3.03759;0.19966;0.01000;0.01000;0.01000;0.47562;0.52103;0.01000;0.01000;0.22209;0.25408;0.03000;0.01000;0.03183;0.03512;0.11000;0.09000;0.59524;0.39604;0.26665;0.26665;0.59308;0.48554;0.36685;0.36685;0.29460;0.17822;0.06185;0.06185;0.28259;0.23807;0.12756;0.12756;0.05287;0.02277;0.00130;0.00130;0.13371;0.02987;0.01142;0.01142;61.33521;97.16496
14;17.40172;1.40826;15.99346;4.87976;3.03008;0.26720;0.01000;0.01000;0.01000;0.50516;0.57981;0.02000;0.02000;0.26286;0.31836;0.04000;0.02000;0.05978;0.08122;0.10000;0.01000;0.65306;0.41188;0.31633;0.31633;0.64759;0.55157;0.45619;0.45619;0.35158;0.20990;0.08481;0.08481;0.35004;0.30530;0.18528;0.18528;0.08696;0.04554;0.00452;0.00452;0.08561;0.07857;0.03113;0.03113;61.98490;96.02098
15;11.92669;1.66313;10.26356;3.88848;2.63910;0.47844;0.01000;0.01000;0.01000;0.51237;0.49348;0.01000;0.01000;0.20354;0.18782;0.02000;0.01000;0.04076;0.02913;0.24000;0.20000;0.57602;0.46139;0.31174;0.31174;0.57011;0.45463;0.32457;0.32457;0.23058;0.18218;0.06685;0.06685;0.22014;0.16911;0.07923;0.07923;0.06067;0.03069;0.00568;0.00568;0.06683;0.02312;0.01041;0.01041;61.06799;96.57655
16;10.47171;1.51738;8.95434;5.12696;3.36842;0.34362;0.01000;0.01000;0.01000;0.48055;0.56426;0.01000;0.01000;0.19950;0.24930;0.01000;0.01000;0.02211;0.02874;0.07000;0.06000;0.65582;0.37921;0.28426;0.28426;0.68392;0.50837;0.41192;0.41192;0.27226;0.15743;0.06008;0.06008;0.28822;0.22700;0.12804;0.12804;0.03661;0.01584;0.00078;0.00078;0.05276;0.02406;0.00968;0.00968;61.29195;95.38355
17;20.43492;1.63955;18.79537;4.59814;2.85714;0.45386;0.01000;0.01000;0.01000;0.46356;0.53688;0.01000;0.01000;0.21266;0.27477;0.01000;0.01000;0.03307;0.04870;0.05000;0.05000;0.58434;0.38416;0.27477;0.27477;0.59949;0.50586;0.37786;0.37786;0.26807;0.17624;0.06748;0.06748;0.29426;0.26417;0.13589;0.13589;0.04980;0.02475;0.00215;0.00215;0.06053;0.04639;0.01677;0.01677;61.05154;95.44308
18;7.65161;1.45361;6.19800;5.21349;3.25564;0.18713;0.01000;0.01000;0.25000;0.49485;0.57397;0.01000;0.01000;0.26359;0.31880;0.02000;0.01000;0.06166;0.07865;0.05000;0.05000;0.63850;0.40396;0.27908;0.27908;0.64357;0.54480;0.43083;0.43083;0.35702;0.20891;0.07658;0.07658;0.35441;0.30223;0.16839;0.16839;0.09544;0.04554;0.00415;0.00415;0.16642;0.07182;0.02694;0.02694;61.46843;95.08878
19;17.48066;1.40315;16.07751;4.87205;2.96992;0.30797;0.01000;0.01000;0.01000;0.52703;0.59890;0.03000;0.01000;0.26103;0.31614;0.05000;0.03000;0.04972;0.06224;0.31000;0.31000;0.69417;0.42475;0.34839;0.34839;0.66930;0.56637;0.48214;0.48214;0.35058;0.20792;0.09783;0.09783;0.35802;0.30060;0.18516;0.18516;0.08794;0.03465;0.00406;0.00406;0.20689;0.05642;0.02864;0.02864;61.76637;94.53486
20;14.62893;1.69965;12.92928;4.20883;2.88722;0.27574;0.01000;0.01000;0.01000;0.47505;0.48232;0.01000;0.01000;0.20583;0.19615;0.05000;0.04000;0.03083;0.02891;0.12000;0.07000;0.52518;0.43366;0.29465;0.29465;0.54757;0.45334;0.31074;0.31074;0.24357;0.17822;0.08383;0.08383;0.22903;0.17831;0.09022;0.09022;0.04388;0.02376;0.00385;0.00385;0.04278;0.02536;0.00987;0.00987;60.84527;95.36138
21;20.03452;1.36917;18.66536;4.95316;3.06015;0.23174;0.01000;0.01000;0.01000;0.54300;0.61528;0.02000;0.01000;0.27010;0.33045;0.04000;0.01000;0.04723;0.05850;0.06000;0.06000;0.71521;0.43762;0.35328;0.35328;0.69015;0.58072;0.49109;0.49109;0.38532;0.20792;0.09576;0.09576;0.35787;0.31584;0.19443;0.19443;0.07415;0.03465;0.00390;0.00390;0.13277;0.05338;0.02530;0.02530;60.41973;95.01391
22;7.97228;1.55025;6.42203;4.16574;2.66165;0.38622;0.01000;0.01000;0.01000;0.52296;0.53317;0.01000;0.01000;0.26268;0.26277;0.02000;0.02000;0.04135;0.03611;0.08000;0.08000;0.60180;0.46238;0.31327;0.31327;0.59605;0.50241;0.36367;0.36367;0.30497;0.23069;0.09459;0.09459;0.29110;0.24601;0.12434;0.12434;0.05124;0.03465;0.00490;0.00490;0.04758;0.03354;0.01351;0.01351;61.23827;94.50113
23;22.31785;1.42090;20.89695;3.94511;2.45865;0.53900;0.01000;0.03000;0.02000;0.55968;0.58109;0.02000;0.03000;0.27058;0.27435;0.07000;0.03000;0.05088;0.04469;0.34000;0.34000;0.64883;0.49208;0.34262;0.34262;0.65248;0.54520;0.40669;0.40669;0.32325;0.23267;0.09111;0.09111;0.30952;0.25349;0.12987;0.12987;0.08889;0.03564;0.00583;0.00583;0.17618;0.03581;0.01939;0.01939;60.96015;93.59954
24;20.62677;1.46682;19.15995;4.59486;2.94737;0.32642;0.01000;0.01000;0.04000;0.49506;0.55523;0.02000;0.02000;0.20541;0.26129;0.06000;0.03000;0.02548;0.03775;0.08000;0.08000;0.59916;0.42178;0.30978;0.30978;0.62447;0.52664;0.40934;0.40934;0.27110;0.16535;0.07124;0.07124;0.28520;0.25060;0.13801;0.13801;0.03571;0.01980;0.00121;0.00121;0.03985;0.03639;0.01232;0.01232;61.61918;93.80285
25;15.78188;1.49099;14.29088;4.93948;3.07519;0.24230;0.01000;0.01000;0.01000;0.52505;0.58533;0.01000;0.01000;0.26751;0.31851;0.04000;0.02000;0.04397;0.05697;0.07000;0.07000;0.67233;0.43069;0.32571;0.32571;0.67028;0.54800;0.44502;0.44502;0.36870;0.20990;0.09540;0.09540;0.35473;0.30043;0.18559;0.18559;0.06721;0.03267;0.00257;0.00257;0.11085;0.05288;0.02178;0.02178;61.20417;92.98135
26;15.32804;1.24244;14.08560;5.01127;3.08271;0.25066;0.01000;0.01000;0.01000;0.56913;0.65799;0.02000;0.01000;0.34092;0.42137;0.05000;0.01000;0.06191;0.08178;0.08000;0.08000;0.76119;0.45446;0.39382;0.39382;0.74424;0.61912;0.54618;0.54618;0.49715;0.25941;0.15917;0.15917;0.45141;0.40509;0.29409;0.29409;0.09664;0.04554;0.00627;0.00627;0.15388;0.07617;0.03679;0.03679;61.11524;93.50976
27;27.62583;1.33942;26.28641;4.36321;2.67669;0.48251;0.01000;0.01000;0.02000;0.57243;0.62843;0.01000;0.01000;0.31034;0.35815;0.04000;0.01000;0.05762;0.07699;0.05000;0.05000;0.69801;0.48515;0.36873;0.36873;0.70659;0.58965;0.47464;0.47464;0.38839;0.25842;0.11886;0.11886;0.39501;0.33756;0.20191;0.20191;0.07317;0.04752;0.00533;0.00533;0.08317;0.07315;0.03038;0.03038;60.09302;93.90447
28;20.66678;1.21363;19.45316;4.48137;2.71429;0.49692;0.01000;0.01000;0.01000;0.58244;0.68415;0.02000;0.02000;0.33251;0.42011;0.10000;0.06000;0.09202;0.11868;0.30000;0.28000;0.72633;0.48614;0.41139;0.41139;0.76023;0.64544;0.56618;0.56618;0.44518;0.26535;0.15555;0.15555;0.45400;0.40108;0.28325;0.28325;0.14530;0.06733;0.01386;0.01386;0.20827;0.11067;0.05846;0.05846;62.11134;94.31587
29;14.62996;1.27721;13.35276;4.44177;2.66165;0.48695;0.01000;0.01000;0.01000;0.57143;0.66455;0.03000;0.03000;0.31235;0.40874;0.09000;0.06000;0.05161;0.07169;0.16000;0.16000;0.71642;0.47525;0.39534;0.39534;0.73221;0.63194;0.53632;0.53632;0.41475;0.25050;0.14308;0.14308;0.43174;0.39727;0.26110;0.26110;0.07407;0.03960;0.00352;0.00352;0.08734;0.06767;0.02295;0.02295;60.37072;93.22520
30;16.94910;1.67171;15.27739;4.70722;3.12030;0.43231;0.01000;0.01000;0.01000;0.40967;0.47544;0.01000;0.01000;0.16556;0.20868;0.01000;0.01000;0.02141;0.02484;0.06000;0.08000;0.52558;0.33564;0.19797;0.19797;0.53667;0.45001;0.29430;0.29430;0.21240;0.13564;0.03753;0.03753;0.22621;0.20184;0.09195;0.09195;0.03836;0.01485;0.00194;0.00194;0.10727;0.01939;0.00945;0.00945;60.65947;93.84244
31;8.25981;1.36904;6.89077;4.39326;2.65414;0.30694;0.01000;0.01000;0.01000;0.59579;0.61030;0.01000;0.01000;0.31358;0.32554;0.05000;0.01000;0.07557;0.06985;0.14000;0.11000;0.69960;0.51881;0.39963;0.39963;0.68865;0.57616;0.46149;0.46149;0.39637;0.25941;0.13387;0.13387;0.35324;0.30997;0.18973;0.18973;0.11048;0.05743;0.01176;0.01176;0.13178;0.06100;0.03167;0.03167;59.85311;93.59911
32;19.82192;1.17437;18.64754;4.42056;2.65414;0.47782;0.01000;0.01000;0.01000;0.59094;0.68862;0.01000;0.01000;0.34146;0.43464;0.03000;0.03000;0.06663;0.08495;0.03000;0.03000;0.72859;0.49703;0.42954;0.42954;0.76072;0.65138;0.57227;0.57227;0.42772;0.28416;0.15202;0.15202;0.46377;0.41751;0.27873;0.27873;0.08346;0.05545;0.00759;0.00759;0.09017;0.08192;0.03496;0.03496;61.14928;93.82348
33;15.32791;1.32594;14.00198;3.86910;2.36090;0.56134;0.01000;0.05000;0.05000;0.60924;0.65293;0.07000;0.05000;0.34875;0.38796;0.13000;0.06000;0.06467;0.07633;0.17000;0.21000;0.71871;0.52871;0.43432;0.43432;0.70659;0.62793;0.52053;0.52053;0.43491;0.29109;0.16272;0.16272;0.41370;0.37305;0.23572;0.23572;0.08426;0.05248;0.00775;0.00775;0.11185;0.06888;0.03190;0.03190;59.75501;92.82768
34;17.13042;1.28413;15.84629;4.08463;2.45865;0.55652;0.01000;0.01000;0.01000;0.59148;0.65959;0.03000;0.03000;0.34026;0.39408;0.10000;0.01000;0.06291;0.07181;0.13000;0.13000;0.70604;0.50891;0.42617;0.42617;0.71641;0.63425;0.54799;0.54799;0.46794;0.26733;0.15840;0.15840;0.41806;0.38069;0.25085;0.25085;0.09302;0.04752;0.00555;0.00555;0.11496;0.06455;0.02735;0.02735;59.89415;93.18291
35;21.60719;1.63481;19.97238;4.14039;2.55639;0.52055;0.01000;0.01000;0.01000;0.57555;0.64567;0.01000;0.01000;0.24452;0.31485;0.01000;0.01000;0.03372;0.04513;0.09000;0.09000;0.68923;0.49406;0.39637;0.39637;0.71238;0.61148;0.50932;0.50932;0.29282;0.20990;0.09245;0.09245;0.33665;0.30096;0.18101;0.18101;0.05285;0.02475;0.00306;0.00306;0.05940;0.03868;0.01970;0.01970;59.25970;92.21117
36;16.13060;1.55462;14.57598;4.88899;3.01504;0.26474;0.01000;0.01000;0.01000;0.50269;0.59632;0.01000;0.01000;0.25604;0.31690;0.03000;0.02000;0.04720;0.05646;0.04000;0.04000;0.63540;0.41584;0.34145;0.34145;0.65309;0.57337;0.49608;0.49608;0.37620;0.19406;0.10416;0.10416;0.34728;0.30454;0.20547;0.20547;0.07400;0.03465;0.00413;0.00413;0.17632;0.05225;0.02563;0.02563;58.66819;92.07095
37;7.90657;1.44637;6.46020;4.27002;2.66917;0.55818;0.01000;0.01000;0.02000;0.57010;0.60427;0.01000;0.01000;0.26964;0.29813;0.02000;0.02000;0.03571;0.04264;0.05000;0.03000;0.69111;0.48515;0.37316;0.37316;0.69204;0.56092;0.44247;0.44247;0.33046;0.22772;0.10730;0.10730;0.33713;0.27571;0.15175;0.15175;0.04723;0.02871;0.00254;0.00254;0.04689;0.04059;0.01311;0.01311;58.34816;91.98842
38;25.01551;1.49054;23.52496;4.96832;3.09023;0.18881;0.01000;0.01000;0.15000;0.53310;0.58644;0.01000;0.01000;0.27182;0.31745;0.01000;0.01000;0.03913;0.05148;0.08000;0.01000;0.65280;0.45050;0.30680;0.30680;0.66428;0.55253;0.44151;0.44151;0.33286;0.22970;0.08300;0.08300;0.34624;0.30099;0.16806;0.16806;0.06651;0.02772;0.00410;0.00410;0.05423;0.04972;0.02118;0.02118;57.41263;90.07214
39;21.47469;1.29302;20.18167;4.18824;2.53383;0.54397;0.01000;0.01000;0.01000;0.61338;0.69033;0.05000;0.01000;0.34887;0.41367;0.14000;0.09000;0.08984;0.11448;0.30000;0.38000;0.76289;0.51287;0.43377;0.43377;0.75704;0.65771;0.58020;0.58020;0.47924;0.27426;0.14960;0.14960;0.45478;0.39642;0.27834;0.27834;0.14874;0.06436;0.01309;0.01309;0.29850;0.10160;0.05843;0.05843;60.07286;90.12351
40;43.92288;1.59044;42.33244;4.13585;2.66165;0.58097;0.01000;0.02000;0.01000;0.52553;0.58770;0.01000;0.02000;0.26506;0.32631;0.01000;0.02000;0.05896;0.07659;0.03000;0.03000;0.62483;0.45347;0.33201;0.33201;0.64835;0.55919;0.43067;0.43067;0.31514;0.22871;0.10367;0.10367;0.35171;0.31328;0.17803;0.17803;0.07289;0.04950;0.00691;0.00691;0.08297;0.07327;0.02933;0.02933;59.36704;88.73424
41;6.51761;1.48486;5.03275;4.07911;2.63910;0.40160;0.01000;0.01000;0.01000;0.54445;0.57456;0.01000;0.01000;0.30265;0.31353;0.07000;0.02000;0.06642;0.06279;0.32000;0.32000;0.61548;0.48812;0.33387;0.33387;0.63662;0.54600;0.42092;0.42092;0.35217;0.26535;0.10771;0.10771;0.34618;0.29503;0.16732;0.16732;0.09044;0.05248;0.00651;0.00651;0.10717;0.05551;0.02233;0.02233;59.53811;88.38488
42;37.16527;1.59122;35.57405;4.19003;2.65414;0.59690;0.01000;0.01000;0.01000;0.51499;0.61077;0.01000;0.01000;0.26808;0.33071;0.01000;0.01000;0.03776;0.04395;0.03000;0.03000;0.63386;0.43366;0.27797;0.27797;0.69150;0.56982;0.44288;0.44288;0.32996;0.22574;0.08699;0.08699;0.37193;0.30863;0.17689;0.17689;0.05181;0.02970;0.00220;0.00220;0.06424;0.03805;0.01543;0.01543;59.06036;90.46395
43;30.12109;1.58116;28.53992;4.22488;2.64662;0.49830;0.01000;0.01000;0.01000;0.52069;0.56576;0.01000;0.01000;0.22275;0.26009;0.03000;0.03000;0.01464;0.01731;0.05000;0.04000;0.62055;0.44851;0.35383;0.35383;0.62742;0.53698;0.43139;0.43139;0.27729;0.18614;0.07852;0.07852;0.29073;0.24260;0.13939;0.13939;0.01908;0.01188;0.00083;0.00083;0.01917;0.01600;0.00660;0.00660;58.83697;88.44247
44;9.85418;1.26701;8.58717;4.47382;2.70677;0.40148;0.01000;0.01000;0.01000;0.60118;0.66387;0.02000;0.01000;0.36160;0.41298;0.09000;0.06000;0.09453;0.12339;0.27000;0.06000;0.74706;0.50297;0.42669;0.42669;0.73598;0.63053;0.55552;0.55552;0.48822;0.28713;0.16837;0.16837;0.47225;0.39106;0.28303;0.28303;0.14862;0.06931;0.01348;0.01348;0.15368;0.11854;0.05603;0.05603;59.71989;89.42959
45;23.93235;1.19517;22.73718;4.31730;2.55639;0.49125;0.01000;0.02000;0.02000;0.64290;0.72016;0.04000;0.04000;0.36465;0.44592;0.15000;0.05000;0.09421;0.13091;0.20000;0.20000;0.78459;0.54455;0.48164;0.48164;0.79151;0.68731;0.61259;0.61259;0.48520;0.29208;0.18634;0.18634;0.47039;0.43159;0.30196;0.30196;0.13191;0.07327;0.01838;0.01838;0.15861;0.12371;0.06908;0.06908;60.09779;88.20399
46;23.05575;1.27704;21.77871;3.71848;2.12782;0.63386;0.01000;0.02000;0.02000;0.59810;0.67628;0.02000;0.02000;0.31079;0.36479;0.16000;0.07000;0.07075;0.08984;0.30000;0.21000;0.68678;0.52970;0.44208;0.44208;0.71423;0.65924;0.55948;0.55948;0.40412;0.25248;0.13353;0.13353;0.38863;0.34979;0.22037;0.22037;0.11304;0.05149;0.00751;0.00751;0.10146;0.08346;0.03928;0.03928;58.87813;88.44455
47;14.72137;1.43698;13.28439;3.80542;2.48120;0.52906;0.01000;0.01000;0.01000;0.58590;0.59080;0.01000;0.01000;0.31166;0.30712;0.17000;0.11000;0.05276;0.04884;0.17000;0.17000;0.66005;0.52673;0.42619;0.42619;0.65294;0.56212;0.46428;0.46428;0.40968;0.25149;0.15114;0.15114;0.35244;0.28234;0.18511;0.18511;0.06935;0.04257;0.00778;0.00778;0.07276;0.04341;0.02026;0.02026;59.85238;87.02845
48;6.29713;1.26388;5.03325;4.01033;2.41353;0.58235;0.01000;0.01000;0.01000;0.65098;0.71043;0.02000;0.02000;0.36245;0.41724;0.10000;0.04000;0.08333;0.10307;0.54000;0.54000;0.77459;0.56139;0.48756;0.48756;0.78599;0.66989;0.59950;0.59950;0.45319;0.30198;0.17750;0.17750;0.45131;0.39731;0.27596;0.27596;0.16766;0.05545;0.01269;0.01269;0.30390;0.08612;0.05084;0.05084;59.94523;88.77871
49;7.58049;1.36785;6.21265;3.95178;2.35338;0.61377;0.01000;0.03000;0.08000;0.61076;0.65994;0.03000;0.03000;0.32113;0.36502;0.15000;0.11000;0.05286;0.06529;0.41000;0.41000;0.71391;0.53366;0.45311;0.45311;0.72299;0.62939;0.54232;0.54232;0.39766;0.26931;0.17293;0.17293;0.40028;0.34482;0.25000;0.25000;0.09487;0.03663;0.00874;0.00874;0.12970;0.05670;0.03961;0.03961;57.69767;90.54251
50;22.42094;1.85953;20.56142;5.01352;3.33083;0.50422;0.01000;0.01000;0.01000;0.40303;0.49788;0.01000;0.01000;0.15092;0.20239;0.03000;0.01000;0.01076;0.01470;0.08000;0.08000;0.55672;0.31584;0.22820;0.22820;0.59140;0.44885;0.35259;0.35259;0.24078;0.10990;0.04094;0.04094;0.23171;0.18544;0.10799;0.10799;0.02405;0.00693;0.00027;0.00027;0.12807;0.01111;0.00567;0.00567;60.63459;91.38148
51;21.83564;1.69251;20.14313;4.94405;3.00000;0.23102;0.01000;0.01000;0.01000;0.45646;0.54978;0.01000;0.01000;0.22663;0.28421;0.02000;0.01000;0.02476;0.02656;0.03000;0.03000;0.58015;0.37624;0.27131;0.27131;0.59566;0.52965;0.41631;0.41631;0.32065;0.17525;0.07504;0.07504;0.29937;0.27676;0.15796;0.15796;0.04054;0.01782;0.00119;0.00119;0.09637;0.02514;0.01127;0.01127;57.73836;91.02819
52;18.78155;1.34287;17.43868;4.35113;2.61654;0.47846;0.01000;0.01000;0.01000;0.60936;0.66548;0.01000;0.01000;0.33850;0.39903;0.06000;0.01000;0.08056;0.10401;0.10000;0.10000;0.74429;0.51584;0.40711;0.40711;0.75108;0.62286;0.53735;0.53735;0.45274;0.27030;0.13093;0.13093;0.43273;0.37922;0.24938;0.24938;0.11372;0.06238;0.00824;0.00824;0.16839;0.09679;0.04109;0.04109;57.69803;89.30415
53;23.55983;1.15778;22.40205;4.36321;2.66165;0.59651;0.01000;0.01000;0.01000;0.61283;0.71170;0.01000;0.01000;0.38211;0.49039;0.17000;0.02000;0.12795;0.17058;0.29000;0.29000;0.76558;0.51089;0.46239;0.46239;0.79647;0.66717;0.61205;0.61205;0.53874;0.29604;0.23172;0.23172;0.52123;0.47250;0.38032;0.38032;0.20000;0.09406;0.03235;0.03235;0.26792;0.16148;0.09971;0.09971;58.94081;88.95854
54;16.28086;1.24406;15.03680;3.90296;2.30075;0.59006;0.01000;0.01000;0.07000;0.67650;0.72138;0.04000;0.04000;0.39825;0.45519;0.29000;0.05000;0.08719;0.10293;0.41000;0.41000;0.79255;0.59010;0.50969;0.50969;0.79360;0.68316;0.60701;0.60701;0.54174;0.31485;0.20630;0.20630;0.48645;0.43696;0.31345;0.31345;0.13095;0.06535;0.01285;0.01285;0.20303;0.09479;0.04764;0.04764;58.15968;90.16435
55;6.33910;1.30767;5.03143;3.31322;1.92481;0.68079;0.01000;0.02000;0.04000;0.68020;0.68303;0.05000;0.08000;0.39503;0.40459;0.30000;0.08000;0.09784;0.08685;0.47000;0.47000;0.76261;0.61386;0.53232;0.53133;0.74628;0.64686;0.55685;0.55617;0.49046;0.33069;0.23667;0.23568;0.43325;0.38585;0.26465;0.26397;0.13652;0.07624;0.01962;0.01962;0.12368;0.07871;0.04188;0.04188;58.37958;90.44432
