epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
35;1.32502;3.56496;2.17164;0.44129;0.20000;0.20000;0.20000;0.75204;0.80109;0.29000;0.30000;0.54471;0.63854;0.39000;0.37000;0.19342;0.24826;0.56000;0.45000;0.81464;0.69838;0.74659;0.74659;0.82882;0.82203;0.85007;0.85007;0.65028;0.46862;0.43041;0.43041;0.67958;0.64233;0.58768;0.58768;0.27632;0.14879;0.06340;0.06340;0.27570;0.24499;0.15408;0.15408;18.00651;17.31407
36;1.35343;3.06399;1.75373;0.58854;0.21000;0.25000;0.19000;0.75565;0.79690;0.31000;0.29000;0.54089;0.60376;0.38000;0.36000;0.15164;0.17197;0.59000;0.43000;0.83030;0.69332;0.72235;0.72235;0.82180;0.80803;0.81588;0.81588;0.63950;0.46862;0.39547;0.39547;0.63890;0.60194;0.52199;0.52199;0.23319;0.11235;0.03719;0.03719;0.22434;0.16697;0.09210;0.09210;18.34303;17.31283
37;1.49276;2.37839;1.43284;0.75444;0.26000;0.30000;0.26000;0.73166;0.80211;0.36000;0.36000;0.47564;0.58604;0.48000;0.48000;0.12039;0.16487;0.59000;0.54000;0.77702;0.69130;0.68641;0.68641;0.80586;0.82007;0.80662;0.80662;0.54822;0.42004;0.31638;0.31638;0.60607;0.57430;0.48162;0.48162;0.15313;0.09919;0.02372;0.02372;0.17254;0.15962;0.08050;0.08050;16.94078;16.68313
38;1.27291;2.35473;1.35075;0.75301;0.22000;0.22000;0.22000;0.79549;0.84238;0.29000;0.29000;0.60691;0.64338;0.39000;0.31000;0.16463;0.17402;0.58000;0.36000;0.84686;0.75000;0.79399;0.79399;0.86291;0.84751;0.86836;0.86836;0.72045;0.52429;0.48525;0.48525;0.65540;0.64083;0.56589;0.56589;0.25104;0.12247;0.04164;0.04164;0.18347;0.16764;0.08782;0.08782;16.49670;17.38379
39;1.67367;2.27248;1.37313;0.77816;0.17000;0.18000;0.18000;0.63283;0.74058;0.30000;0.30000;0.37629;0.49636;0.33000;0.30000;0.10210;0.13467;0.39000;0.31000;0.71465;0.56781;0.53155;0.53155;0.76712;0.73469;0.70024;0.70024;0.43600;0.33097;0.20491;0.20491;0.50854;0.49171;0.35989;0.35989;0.12555;0.08603;0.01583;0.01583;0.13981;0.13143;0.05800;0.05800;16.83845;16.84469
40;1.36800;3.13621;1.84328;0.57056;0.21000;0.25000;0.17000;0.75866;0.79982;0.24000;0.25000;0.58389;0.63047;0.28000;0.25000;0.14890;0.15182;0.36000;0.29000;0.80090;0.72065;0.74676;0.74676;0.81701;0.81152;0.82271;0.82271;0.65250;0.52834;0.46745;0.46745;0.64364;0.63333;0.55659;0.55659;0.18090;0.12652;0.03619;0.03619;0.15796;0.14823;0.07296;0.07296;16.22546;16.66098
41;1.38913;2.43421;1.44030;0.74664;0.22000;0.28000;0.22000;0.82038;0.85680;0.32000;0.32000;0.58348;0.64087;0.47000;0.32000;0.14524;0.15416;0.56000;0.39000;0.87229;0.77429;0.81874;0.81874;0.87458;0.86745;0.88912;0.88912;0.72131;0.48988;0.45218;0.45218;0.64455;0.64587;0.54516;0.54516;0.19894;0.11437;0.03457;0.03457;0.15687;0.15294;0.07732;0.07732;15.79118;16.50722
42;1.37885;3.93890;2.10448;0.36133;0.16000;0.22000;0.16000;0.76545;0.81903;0.29000;0.24000;0.56064;0.64883;0.29000;0.29000;0.21113;0.25575;0.44000;0.29000;0.88026;0.67713;0.73970;0.73970;0.84069;0.83836;0.84909;0.84909;0.64474;0.49595;0.41428;0.41428;0.67479;0.64865;0.55201;0.55201;0.28696;0.16700;0.06334;0.06334;0.27335;0.25415;0.13030;0.13030;15.41430;17.55332
43;1.45121;1.77672;1.02239;0.85909;0.14000;0.15000;0.14000;0.75899;0.83129;0.19000;0.19000;0.55265;0.60553;0.22000;0.16000;0.11183;0.11893;0.36000;0.22000;0.80800;0.71559;0.72612;0.72612;0.85019;0.82780;0.82827;0.82827;0.61462;0.50202;0.40723;0.40723;0.60572;0.61369;0.49639;0.49639;0.15636;0.08704;0.01853;0.01853;0.12105;0.11774;0.04945;0.04945;14.35531;17.59745
44;1.41214;2.00745;1.19403;0.83435;0.16000;0.16000;0.14000;0.78251;0.84642;0.23000;0.22000;0.55649;0.62743;0.26000;0.24000;0.14371;0.18562;0.34000;0.20000;0.85036;0.72470;0.73544;0.73544;0.86644;0.84059;0.83447;0.83447;0.62579;0.50101;0.39884;0.39884;0.64204;0.61795;0.51054;0.51054;0.17595;0.12146;0.03089;0.03089;0.18824;0.18408;0.08305;0.08305;15.20407;17.65739
45;1.31140;2.17688;1.37313;0.79781;0.17000;0.18000;0.17000;0.81702;0.84867;0.22000;0.22000;0.61941;0.67865;0.30000;0.26000;0.15516;0.16870;0.36000;0.35000;0.86099;0.77733;0.82504;0.82504;0.86200;0.86374;0.89255;0.89255;0.72715;0.53947;0.51206;0.51206;0.70496;0.66957;0.61494;0.61494;0.19569;0.12854;0.03600;0.03600;0.18238;0.15949;0.07917;0.07917;17.62815;16.30119
46;1.27612;2.49776;1.40299;0.73248;0.15000;0.19000;0.14000;0.81361;0.85090;0.19000;0.22000;0.63458;0.68758;0.26000;0.22000;0.19274;0.20105;0.50000;0.29000;0.84273;0.78644;0.81160;0.81160;0.88458;0.84546;0.88007;0.88007;0.70964;0.57389;0.52808;0.52808;0.70038;0.68424;0.62802;0.62802;0.27704;0.14777;0.05559;0.05559;0.21800;0.19522;0.11022;0.11022;16.94675;16.76826
47;1.43055;2.53924;1.49254;0.72388;0.15000;0.15000;0.17000;0.74194;0.80382;0.20000;0.18000;0.50924;0.58229;0.30000;0.19000;0.16531;0.19450;0.35000;0.22000;0.79128;0.69838;0.70228;0.70228;0.80382;0.83044;0.80916;0.80916;0.61974;0.43219;0.37706;0.37706;0.58468;0.59025;0.49111;0.49111;0.21675;0.13360;0.04410;0.04410;0.19603;0.19447;0.09547;0.09547;17.16380;17.31591
48;1.52301;2.86252;1.56716;0.65495;0.16000;0.20000;0.20000;0.75520;0.79840;0.19000;0.20000;0.50654;0.54701;0.30000;0.19000;0.15696;0.18724;0.30000;0.23000;0.79820;0.71660;0.71896;0.71896;0.82724;0.79286;0.80268;0.80268;0.61383;0.43117;0.34944;0.34944;0.56076;0.54303;0.42954;0.42954;0.19020;0.13360;0.04260;0.04260;0.19775;0.17976;0.08819;0.08819;17.34672;16.78997
49;1.19202;2.75762;1.53731;0.67173;0.16000;0.21000;0.16000;0.82315;0.85483;0.24000;0.24000;0.58382;0.66789;0.31000;0.28000;0.13343;0.16231;0.54000;0.41000;0.88386;0.77024;0.83274;0.83274;0.88505;0.85995;0.89736;0.89736;0.68059;0.51113;0.47724;0.47724;0.70632;0.65965;0.61464;0.61464;0.20815;0.09818;0.03003;0.03003;0.20160;0.15349;0.08210;0.08210;16.30018;16.81624
50;1.39021;3.10512;1.98507;0.58190;0.13000;0.20000;0.12000;0.79114;0.81347;0.21000;0.20000;0.59009;0.61405;0.26000;0.22000;0.17243;0.17910;0.27000;0.27000;0.87393;0.72267;0.79016;0.79016;0.84379;0.81960;0.85739;0.85739;0.69601;0.51215;0.46751;0.46751;0.63093;0.61484;0.53799;0.53799;0.20502;0.14879;0.05056;0.05056;0.20907;0.17427;0.09561;0.09561;16.58246;16.48225
51;1.18014;1.37135;0.74627;0.92085;0.16000;0.16000;0.16000;0.84145;0.89210;0.18000;0.21000;0.66705;0.73594;0.32000;0.21000;0.19765;0.20565;0.36000;0.23000;0.86200;0.82186;0.83836;0.83836;0.91930;0.88130;0.90306;0.90306;0.77230;0.58704;0.57949;0.57949;0.74585;0.73177;0.67514;0.67514;0.23596;0.17004;0.05802;0.05802;0.21045;0.20250;0.10302;0.10302;17.38013;16.39311
52;1.37963;2.59879;1.63433;0.71492;0.21000;0.21000;0.24000;0.79251;0.82087;0.22000;0.23000;0.53533;0.56182;0.28000;0.23000;0.13027;0.11830;0.44000;0.23000;0.79251;0.79251;0.79071;0.79071;0.81566;0.86718;0.86002;0.86002;0.56818;0.50607;0.40481;0.40481;0.55528;0.58801;0.47092;0.47092;0.16827;0.10628;0.02820;0.02820;0.11915;0.11893;0.04937;0.04937;16.85736;16.90924
53;1.27486;1.48123;0.86567;0.90548;0.21000;0.21000;0.21000;0.81106;0.85725;0.24000;0.23000;0.57518;0.66666;0.28000;0.30000;0.15011;0.18786;0.37000;0.37000;0.82073;0.80162;0.80035;0.79934;0.85508;0.87584;0.87573;0.87200;0.59847;0.55364;0.42613;0.42613;0.69215;0.66086;0.55996;0.55996;0.16505;0.13765;0.02942;0.02942;0.21152;0.18194;0.07285;0.07285;18.22969;16.05004
54;1.23465;2.11251;1.26866;0.81786;0.19000;0.23000;0.17000;0.82825;0.86250;0.28000;0.32000;0.61252;0.66556;0.36000;0.28000;0.16717;0.18809;0.49000;0.36000;0.87855;0.78340;0.83202;0.83202;0.89986;0.85121;0.89457;0.89457;0.69172;0.54960;0.48379;0.48379;0.67665;0.66530;0.57948;0.57948;0.20814;0.13968;0.04083;0.04083;0.19231;0.18535;0.08693;0.08693;18.52870;15.76280
55;1.45148;3.84106;2.14925;0.38349;0.24000;0.26000;0.26000;0.72879;0.78326;0.29000;0.23000;0.52958;0.61555;0.33000;0.30000;0.15272;0.18692;0.68000;0.29000;0.81219;0.66093;0.69237;0.69035;0.78477;0.82496;0.80962;0.80714;0.61222;0.46660;0.40375;0.40173;0.63569;0.61587;0.55238;0.54990;0.27807;0.10526;0.03771;0.03771;0.18863;0.18708;0.09893;0.09893;16.74140;17.12665
56;1.38476;2.76573;1.58955;0.66684;0.09000;0.11000;0.09000;0.75935;0.81516;0.14000;0.16000;0.57006;0.65776;0.22000;0.21000;0.18978;0.22403;0.23000;0.21000;0.84682;0.68826;0.70419;0.70419;0.85309;0.79985;0.81118;0.81118;0.69795;0.48178;0.42282;0.42282;0.71174;0.64122;0.57108;0.57108;0.23780;0.15789;0.04640;0.04640;0.25471;0.21827;0.10526;0.10526;17.03627;16.09493
57;1.30498;1.83458;1.00000;0.86233;0.17000;0.21000;0.18000;0.80792;0.86654;0.24000;0.24000;0.56280;0.66527;0.26000;0.24000;0.19989;0.25343;0.31000;0.29000;0.85698;0.76417;0.75698;0.75698;0.88429;0.86491;0.85878;0.85878;0.60208;0.52834;0.39821;0.39821;0.66911;0.66838;0.55214;0.55214;0.21993;0.18320;0.05183;0.05183;0.26193;0.24846;0.11829;0.11829;17.18534;15.88127
