epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
32;1.27613;2.11689;1.11278;0.80239;0.27000;0.27000;0.30000;0.83092;0.86564;0.29000;0.29000;0.55609;0.67017;0.29000;0.29000;0.16272;0.21754;0.50000;0.28000;0.87064;0.79466;0.81887;0.81887;0.88690;0.86493;0.88679;0.88679;0.58268;0.53183;0.42409;0.42409;0.67836;0.67295;0.57846;0.57846;0.21635;0.13039;0.03946;0.03946;0.21498;0.22371;0.10017;0.10017;19.98499;15.79134
33;1.36797;3.11315;1.80451;0.55180;0.17000;0.18000;0.13000;0.76248;0.80747;0.22000;0.21000;0.55078;0.62924;0.29000;0.27000;0.15779;0.17933;0.48000;0.26000;0.81861;0.71355;0.75351;0.75351;0.82087;0.83145;0.84665;0.84665;0.65857;0.47331;0.42602;0.42602;0.65917;0.61793;0.55752;0.55752;0.24204;0.11704;0.04505;0.04505;0.18345;0.17850;0.09729;0.09729;17.99181;17.14467
34;1.23304;2.64433;1.47368;0.66844;0.22000;0.26000;0.22000;0.81885;0.84954;0.26000;0.26000;0.58876;0.68109;0.33000;0.29000;0.18462;0.24497;0.31000;0.31000;0.83547;0.80287;0.83145;0.83145;0.86202;0.87386;0.89632;0.89632;0.64277;0.54312;0.46918;0.46918;0.69862;0.68745;0.61130;0.61130;0.19858;0.17248;0.05557;0.05557;0.25112;0.24254;0.12708;0.12708;16.44306;16.24308
35;1.31312;3.42700;2.01504;0.44577;0.28000;0.26000;0.28000;0.80967;0.82660;0.26000;0.26000;0.56162;0.62765;0.37000;0.33000;0.08553;0.10360;0.61000;0.40000;0.79447;0.82546;0.84483;0.84483;0.83070;0.87903;0.89584;0.89584;0.62142;0.51232;0.45306;0.45306;0.66628;0.62445;0.55977;0.55977;0.13986;0.06160;0.01444;0.01444;0.11745;0.09526;0.04498;0.04498;18.23271;16.25488
36;1.32903;1.96205;1.17293;0.81816;0.28000;0.28000;0.28000;0.83229;0.85554;0.29000;0.35000;0.57955;0.63437;0.35000;0.35000;0.09357;0.11199;0.55000;0.33000;0.84461;0.82033;0.84901;0.84901;0.89266;0.83953;0.89050;0.89050;0.61988;0.54415;0.43603;0.43603;0.65538;0.62449;0.52737;0.52737;0.12743;0.07392;0.01583;0.01583;0.11337;0.11174;0.04084;0.04084;18.99480;15.62981
37;1.34294;2.93668;1.58647;0.58909;0.29000;0.29000;0.29000;0.77038;0.81518;0.31000;0.31000;0.52373;0.61190;0.44000;0.43000;0.13636;0.18718;0.46000;0.46000;0.80066;0.74230;0.75023;0.75023;0.81715;0.84706;0.84438;0.84438;0.60982;0.45893;0.38277;0.38277;0.63705;0.60154;0.51761;0.51761;0.16332;0.11704;0.02989;0.02989;0.19817;0.18152;0.08831;0.08831;17.92336;16.75428
38;1.22293;2.14861;1.05263;0.77544;0.17000;0.18000;0.17000;0.82736;0.86212;0.23000;0.21000;0.61101;0.66607;0.31000;0.23000;0.13144;0.16002;0.46000;0.21000;0.87788;0.78234;0.80864;0.80864;0.87810;0.86563;0.86865;0.86865;0.70173;0.54107;0.48985;0.48985;0.67497;0.66549;0.57682;0.57682;0.17647;0.10472;0.02552;0.02552;0.16101;0.16129;0.06635;0.06635;16.40402;16.76609
39;1.22466;2.00376;1.06767;0.82249;0.20000;0.20000;0.26000;0.80063;0.85802;0.24000;0.26000;0.56218;0.67376;0.33000;0.26000;0.20249;0.25276;0.38000;0.29000;0.82552;0.77721;0.77060;0.77060;0.87369;0.85777;0.86284;0.86284;0.62897;0.50821;0.40190;0.40190;0.67733;0.67831;0.55722;0.55722;0.23916;0.17556;0.06092;0.06092;0.25574;0.25107;0.12684;0.12684;18.01340;16.79671
40;1.27431;3.21650;1.84211;0.50133;0.19000;0.20000;0.19000;0.79249;0.82972;0.19000;0.20000;0.58946;0.66868;0.28000;0.30000;0.17327;0.20123;0.36000;0.36000;0.80508;0.78029;0.81425;0.81425;0.83606;0.86418;0.88571;0.88571;0.67596;0.52259;0.47076;0.47076;0.72894;0.64245;0.59384;0.59384;0.21807;0.14374;0.04988;0.04988;0.22994;0.18771;0.10152;0.10152;18.21540;16.87372
41;1.56325;3.06079;1.81955;0.54561;0.13000;0.13000;0.13000;0.73433;0.78756;0.17000;0.17000;0.47908;0.53248;0.24000;0.16000;0.08010;0.09784;0.28000;0.28000;0.79855;0.67967;0.71337;0.71337;0.80450;0.80172;0.81638;0.81638;0.58519;0.40554;0.31697;0.31697;0.53078;0.54888;0.41189;0.41189;0.10518;0.06468;0.00973;0.00973;0.12111;0.08812;0.03612;0.03612;16.93398;17.70976
42;1.46570;2.28430;1.35338;0.76359;0.23000;0.26000;0.23000;0.78575;0.81574;0.31000;0.33000;0.50888;0.49774;0.41000;0.31000;0.09889;0.09366;0.56000;0.44000;0.81477;0.75873;0.76978;0.76978;0.83699;0.82064;0.83282;0.83282;0.57588;0.45585;0.34670;0.34670;0.50460;0.49978;0.36053;0.36053;0.13499;0.07803;0.01394;0.01394;0.10265;0.08845;0.03020;0.03020;17.39469;16.13210
43;1.59794;3.42152;2.41353;0.53406;0.21000;0.21000;0.30000;0.68835;0.72540;0.21000;0.21000;0.43434;0.52117;0.23000;0.22000;0.12336;0.16375;0.36000;0.29000;0.72905;0.65195;0.66207;0.66207;0.77240;0.73843;0.75903;0.75903;0.47896;0.39733;0.29226;0.29226;0.55670;0.52056;0.41966;0.41966;0.17091;0.09651;0.02617;0.02617;0.19491;0.14648;0.07048;0.07048;19.11321;15.44586
44;1.37702;3.17296;1.79699;0.51236;0.24000;0.28000;0.24000;0.77544;0.81891;0.30000;0.31000;0.55160;0.61128;0.39000;0.35000;0.16862;0.19689;0.44000;0.35000;0.84053;0.71971;0.76457;0.76457;0.84512;0.82048;0.84255;0.84255;0.65309;0.47741;0.40123;0.40123;0.63113;0.60258;0.50525;0.50525;0.21045;0.14066;0.04901;0.04901;0.20250;0.19304;0.09930;0.09930;18.27754;16.68468
45;1.32929;2.33477;1.30075;0.74533;0.19000;0.18000;0.25000;0.77021;0.82899;0.23000;0.23000;0.49492;0.61475;0.30000;0.26000;0.11712;0.15930;0.46000;0.35000;0.79325;0.74846;0.73790;0.73790;0.82990;0.85131;0.83025;0.83025;0.55025;0.44969;0.36484;0.36484;0.61710;0.62203;0.51717;0.51717;0.15410;0.09446;0.02342;0.02342;0.17249;0.15275;0.07235;0.07235;18.04147;15.57747
46;1.31735;2.56788;1.62406;0.68700;0.22000;0.26000;0.21000;0.78603;0.81569;0.31000;0.31000;0.55897;0.60917;0.32000;0.32000;0.17764;0.19147;0.47000;0.29000;0.85422;0.72793;0.79281;0.79281;0.85437;0.81311;0.85889;0.85889;0.61350;0.51335;0.43625;0.43625;0.63053;0.60239;0.51864;0.51864;0.23519;0.14271;0.04588;0.04588;0.19435;0.19176;0.09068;0.09068;17.54750;17.11635
47;1.19828;3.26982;1.66917;0.51519;0.32000;0.32000;0.32000;0.77096;0.81956;0.35000;0.32000;0.60102;0.67119;0.37000;0.35000;0.18112;0.20796;0.51000;0.49000;0.85305;0.70329;0.73739;0.73739;0.83123;0.83435;0.83616;0.83616;0.67433;0.54209;0.47723;0.47723;0.68718;0.67454;0.60004;0.60004;0.23906;0.14579;0.05060;0.05060;0.23378;0.20141;0.11158;0.11158;18.06948;16.60562
48;1.11174;1.44316;0.78947;0.90470;0.25000;0.25000;0.25000;0.77807;0.84688;0.31000;0.30000;0.58125;0.69382;0.39000;0.30000;0.20968;0.25104;0.44000;0.34000;0.79957;0.75770;0.74421;0.74421;0.85078;0.85744;0.84030;0.84030;0.63209;0.53799;0.44916;0.44916;0.69483;0.70223;0.59051;0.59051;0.23885;0.18686;0.07175;0.07175;0.25311;0.25047;0.12941;0.12941;17.37792;16.42410
49;1.20828;1.84146;0.95489;0.84622;0.18000;0.20000;0.20000;0.83623;0.87824;0.21000;0.21000;0.60164;0.71040;0.28000;0.28000;0.17329;0.23886;0.42000;0.41000;0.85838;0.81520;0.81987;0.81987;0.88209;0.89275;0.89171;0.89171;0.64512;0.56366;0.47664;0.47664;0.72580;0.70719;0.63024;0.63024;0.20930;0.14784;0.04093;0.04093;0.26119;0.22668;0.10560;0.10560;17.55416;16.22015
50;1.15752;2.04645;1.22556;0.80315;0.32000;0.33000;0.32000;0.83522;0.86631;0.39000;0.39000;0.66667;0.71714;0.44000;0.42000;0.21059;0.22237;0.57000;0.44000;0.88141;0.79363;0.85197;0.85197;0.89205;0.86364;0.90153;0.90153;0.73515;0.60986;0.57386;0.57386;0.74493;0.70246;0.64723;0.64723;0.26308;0.17556;0.06845;0.06845;0.23376;0.21427;0.10601;0.10601;19.02058;16.92907
51;1.39321;3.34597;2.08271;0.46455;0.27000;0.26000;0.27000;0.75528;0.76269;0.26000;0.28000;0.53363;0.55452;0.34000;0.29000;0.11990;0.13620;0.42000;0.23000;0.75801;0.75257;0.76644;0.76644;0.80367;0.77630;0.80342;0.80342;0.59371;0.48460;0.40550;0.40550;0.58633;0.55584;0.46555;0.46555;0.15062;0.09959;0.02309;0.02309;0.13426;0.14128;0.05865;0.05865;17.25803;16.33104
52;1.38546;3.78362;2.24060;0.34919;0.27000;0.30000;0.02000;0.75138;0.79710;0.30000;0.34000;0.55299;0.61806;0.39000;0.39000;0.16096;0.18744;0.41000;0.41000;0.80924;0.70123;0.73866;0.73866;0.83897;0.80728;0.83803;0.83803;0.65315;0.47947;0.40926;0.40926;0.65136;0.60133;0.53531;0.53531;0.19392;0.13758;0.04191;0.04191;0.20768;0.17869;0.09766;0.09766;18.39247;17.67894
53;1.17818;2.08287;1.13534;0.79519;0.25000;0.25000;0.32000;0.81087;0.84716;0.25000;0.25000;0.59422;0.67171;0.30000;0.29000;0.19495;0.24421;0.39000;0.37000;0.80962;0.81211;0.80247;0.80247;0.85078;0.87632;0.87117;0.87117;0.62081;0.56982;0.47022;0.47022;0.68587;0.68013;0.58565;0.58565;0.22078;0.17454;0.05892;0.05892;0.25796;0.23671;0.12041;0.12041;16.36585;17.26430
54;1.23180;1.44836;0.80451;0.90358;0.19000;0.19000;0.19000;0.87823;0.89302;0.23000;0.23000;0.66210;0.67255;0.23000;0.23000;0.13325;0.13436;0.40000;0.20000;0.90249;0.85524;0.89179;0.89179;0.90789;0.89465;0.92308;0.92308;0.68039;0.64476;0.55583;0.55583;0.68178;0.67202;0.57816;0.57816;0.16248;0.11294;0.02593;0.02593;0.13449;0.13469;0.05100;0.05100;16.59170;16.40272
55;1.27508;2.85357;1.48120;0.61556;0.15000;0.15000;0.15000;0.80945;0.84748;0.18000;0.18000;0.58697;0.64571;0.30000;0.20000;0.18638;0.21568;0.41000;0.22000;0.87013;0.75667;0.79216;0.79216;0.87487;0.85079;0.86185;0.86185;0.70243;0.50411;0.46231;0.46231;0.66412;0.64442;0.55698;0.55698;0.24914;0.14887;0.05864;0.05864;0.22436;0.21601;0.11373;0.11373;16.51431;15.68465
56;1.42433;2.66980;1.63158;0.69418;0.16000;0.19000;0.13000;0.76228;0.80502;0.25000;0.25000;0.51004;0.53020;0.25000;0.25000;0.10347;0.09792;0.36000;0.31000;0.83496;0.70123;0.73833;0.73833;0.82513;0.81543;0.82704;0.82704;0.55868;0.46920;0.35062;0.35062;0.53681;0.53204;0.41319;0.41319;0.12706;0.08727;0.01534;0.01534;0.11149;0.09399;0.03898;0.03898;16.54867;16.65488
57;1.21795;2.13633;1.21053;0.77972;0.29000;0.29000;0.29000;0.81343;0.85075;0.34000;0.34000;0.59755;0.68258;0.42000;0.38000;0.18841;0.22617;0.42000;0.38000;0.84590;0.78337;0.80012;0.79909;0.86938;0.85723;0.86615;0.86239;0.65366;0.55031;0.47469;0.47366;0.70544;0.67551;0.60084;0.59708;0.20610;0.17351;0.05031;0.05031;0.23425;0.22159;0.10319;0.10319;17.48017;15.89237
