epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;1.68382;1.97749;1.35821;0.85212;0.28000;0.28000;0.27000;0.71556;0.77819;0.31000;0.30000;0.40040;0.48370;0.31000;0.31000;0.05546;0.07852;0.39000;0.39000;0.75602;0.67921;0.69567;0.69567;0.80116;0.78302;0.79322;0.79322;0.42304;0.38006;0.25481;0.25481;0.50611;0.47598;0.36742;0.36742;0.07186;0.04516;0.00676;0.00676;0.09632;0.07073;0.03162;0.03162;14.44983;17.90438
12;1.68855;2.71810;1.73134;0.71749;0.33000;0.33000;0.28000;0.68170;0.74602;0.35000;0.35000;0.38772;0.47074;0.36000;0.32000;0.04538;0.05910;0.41000;0.41000;0.72961;0.63970;0.64609;0.64609;0.79037;0.74000;0.76540;0.76540;0.42489;0.35654;0.22752;0.22752;0.47136;0.48938;0.34940;0.34940;0.05714;0.03763;0.00473;0.00473;0.06973;0.05353;0.02104;0.02104;14.90694;16.65406
13;1.51687;2.23940;1.44776;0.79677;0.30000;0.30000;0.30000;0.72693;0.78256;0.30000;0.30000;0.46372;0.52745;0.34000;0.33000;0.07915;0.10482;0.34000;0.34000;0.72022;0.73377;0.70450;0.70450;0.76705;0.82216;0.78980;0.78980;0.50330;0.42992;0.31036;0.31036;0.54408;0.52756;0.39321;0.39321;0.08590;0.07338;0.01198;0.01198;0.11111;0.10204;0.04001;0.04001;14.18220;15.43177
14;1.50135;3.01983;1.90299;0.64004;0.37000;0.36000;0.39000;0.71980;0.77622;0.40000;0.39000;0.45182;0.53394;0.47000;0.40000;0.08710;0.11645;0.47000;0.43000;0.74949;0.69238;0.71043;0.71043;0.78221;0.80635;0.80138;0.80138;0.53618;0.39040;0.32854;0.32854;0.53413;0.54887;0.44465;0.44465;0.10336;0.07526;0.01234;0.01234;0.11843;0.11683;0.03962;0.03962;15.10952;17.13504
15;1.57952;2.58728;1.67164;0.75773;0.36000;0.35000;0.30000;0.67064;0.74565;0.33000;0.31000;0.34163;0.43896;0.37000;0.31000;0.05378;0.07389;0.37000;0.37000;0.65443;0.68768;0.61266;0.61266;0.73552;0.79126;0.73969;0.73969;0.36296;0.32267;0.16621;0.16621;0.43955;0.45400;0.28764;0.28764;0.05714;0.05080;0.00533;0.00533;0.09512;0.07038;0.02347;0.02347;17.05954;17.92694
16;1.43564;2.39090;1.46269;0.78580;0.30000;0.30000;0.26000;0.75829;0.81123;0.30000;0.30000;0.48815;0.56231;0.30000;0.30000;0.09479;0.11161;0.30000;0.30000;0.76409;0.75259;0.74187;0.74187;0.81197;0.83883;0.82769;0.82769;0.49188;0.48448;0.35072;0.35072;0.56092;0.57679;0.44976;0.44976;0.09551;0.09407;0.01337;0.01337;0.11407;0.11063;0.03666;0.03666;16.11208;16.64718
17;1.35201;2.36738;1.47015;0.80491;0.33000;0.34000;0.27000;0.75713;0.81172;0.37000;0.37000;0.51388;0.60162;0.45000;0.39000;0.10750;0.13998;0.51000;0.51000;0.79300;0.72437;0.76804;0.76804;0.82778;0.82392;0.84597;0.84597;0.60982;0.44403;0.37706;0.37706;0.61496;0.60444;0.51455;0.51455;0.14444;0.08561;0.02134;0.02134;0.18430;0.12845;0.06265;0.06265;16.14115;17.28881
18;1.29644;2.92314;1.73134;0.68938;0.37000;0.35000;0.35000;0.73794;0.79890;0.35000;0.35000;0.53059;0.62585;0.43000;0.35000;0.12812;0.16104;0.47000;0.32000;0.71454;0.76294;0.76115;0.76115;0.78842;0.84838;0.84454;0.84454;0.58503;0.48542;0.42801;0.42801;0.61917;0.65563;0.55374;0.55374;0.15148;0.11101;0.02683;0.02683;0.15807;0.16763;0.06771;0.06771;16.74179;17.05439
19;1.23362;2.63586;1.53731;0.76582;0.26000;0.25000;0.21000;0.75364;0.80782;0.28000;0.28000;0.55217;0.62667;0.35000;0.32000;0.18585;0.23625;0.43000;0.38000;0.77778;0.73095;0.76505;0.76505;0.81350;0.83321;0.84635;0.84635;0.65380;0.47789;0.43177;0.43177;0.64926;0.62181;0.54278;0.54278;0.25620;0.14581;0.05353;0.05353;0.26600;0.22959;0.11900;0.11900;15.64509;16.02461
20;1.22261;2.22268;1.41045;0.86114;0.37000;0.41000;0.32000;0.78870;0.83608;0.43000;0.43000;0.55176;0.62880;0.50000;0.45000;0.13097;0.15477;0.53000;0.49000;0.81736;0.76199;0.79519;0.79519;0.85451;0.84063;0.86683;0.86683;0.63748;0.48636;0.41966;0.41966;0.65118;0.62140;0.53907;0.53907;0.15968;0.11101;0.02690;0.02690;0.16337;0.14999;0.06990;0.06990;17.43206;17.28031
21;1.54320;2.59304;1.52985;0.75598;0.35000;0.35000;0.29000;0.75985;0.80497;0.37000;0.36000;0.46372;0.50080;0.50000;0.42000;0.05640;0.06448;0.46000;0.34000;0.77625;0.74412;0.73924;0.73924;0.79845;0.83968;0.82015;0.82015;0.55195;0.39981;0.30529;0.30529;0.51300;0.50259;0.38552;0.38552;0.06338;0.05080;0.00623;0.00623;0.06160;0.06896;0.02478;0.02478;15.59176;18.24319
22;1.44671;3.23807;2.09701;0.59784;0.21000;0.20000;0.18000;0.71681;0.76980;0.26000;0.24000;0.51173;0.57568;0.31000;0.27000;0.10584;0.11368;0.31000;0.31000;0.77342;0.66792;0.70772;0.70772;0.78770;0.79856;0.80439;0.80439;0.60909;0.44120;0.39268;0.39268;0.59276;0.57882;0.50324;0.50324;0.12597;0.09125;0.01477;0.01477;0.12071;0.11105;0.04214;0.04214;15.05742;17.59529
23;1.35608;2.81388;1.85075;0.68132;0.32000;0.33000;0.32000;0.74320;0.78648;0.41000;0.41000;0.50597;0.58251;0.44000;0.41000;0.10952;0.13421;0.46000;0.46000;0.79957;0.69426;0.71507;0.71507;0.81126;0.79572;0.79930;0.79930;0.56497;0.45814;0.34906;0.34906;0.58681;0.59252;0.46552;0.46552;0.12592;0.09690;0.01684;0.01684;0.14501;0.12975;0.04924;0.04924;15.53369;18.03097
24;1.27334;2.03880;1.24627;0.83591;0.23000;0.23000;0.21000;0.80136;0.84285;0.27000;0.28000;0.55819;0.64002;0.28000;0.28000;0.13964;0.17440;0.38000;0.35000;0.83047;0.77422;0.80179;0.80179;0.86120;0.84845;0.87243;0.87243;0.58653;0.53246;0.42434;0.42434;0.64497;0.64776;0.54452;0.54452;0.16799;0.11947;0.03416;0.03416;0.18255;0.17116;0.08891;0.08891;15.63349;17.51148
25;1.19248;2.21090;1.24627;0.80444;0.27000;0.27000;0.20000;0.79801;0.83779;0.30000;0.28000;0.55622;0.63341;0.31000;0.30000;0.16324;0.19146;0.47000;0.37000;0.84688;0.75447;0.81249;0.81249;0.85365;0.84364;0.88178;0.88178;0.59634;0.52117;0.43337;0.43337;0.65430;0.62552;0.54522;0.54522;0.21719;0.13076;0.04154;0.04154;0.20502;0.18261;0.09297;0.09297;15.07062;17.69880
26;1.32736;2.01487;1.24627;0.84706;0.28000;0.27000;0.27000;0.74672;0.81423;0.33000;0.33000;0.47040;0.57188;0.44000;0.33000;0.11445;0.15681;0.49000;0.49000;0.77264;0.72248;0.72057;0.72057;0.83457;0.81563;0.81578;0.81578;0.55656;0.40734;0.30302;0.30302;0.58377;0.57160;0.43070;0.43070;0.14843;0.09313;0.02327;0.02327;0.18947;0.14313;0.06882;0.06882;16.36487;17.31405
27;1.39087;1.76407;1.20149;0.88063;0.23000;0.25000;0.23000;0.78649;0.82143;0.29000;0.29000;0.53057;0.57762;0.33000;0.29000;0.08333;0.09015;0.38000;0.38000;0.83281;0.74506;0.79377;0.79377;0.84204;0.81972;0.84545;0.84545;0.59054;0.48166;0.39168;0.39168;0.58565;0.57857;0.46522;0.46522;0.09987;0.07150;0.01049;0.01049;0.09718;0.08552;0.03321;0.03321;14.41722;17.30927
28;1.35832;1.60921;1.00746;0.89898;0.25000;0.25000;0.25000;0.76526;0.80675;0.30000;0.29000;0.51216;0.58793;0.30000;0.29000;0.11765;0.13102;0.49000;0.34000;0.80987;0.72531;0.73249;0.73249;0.84922;0.79064;0.80723;0.80723;0.54202;0.48542;0.37379;0.37379;0.60999;0.57983;0.47102;0.47102;0.15699;0.09407;0.02169;0.02169;0.14367;0.12790;0.05507;0.05507;14.65929;18.26649
29;1.27836;2.27904;1.38060;0.78968;0.31000;0.29000;0.31000;0.80000;0.82864;0.32000;0.32000;0.56648;0.59973;0.41000;0.40000;0.10188;0.11521;0.37000;0.34000;0.79850;0.80151;0.80660;0.80660;0.82164;0.86503;0.86094;0.86094;0.61778;0.52305;0.44069;0.44069;0.62211;0.59188;0.50488;0.50488;0.10740;0.09690;0.01611;0.01611;0.11501;0.11801;0.04639;0.04639;14.71148;18.46088
30;1.41250;1.91225;1.20149;0.85678;0.23000;0.20000;0.23000;0.71715;0.78801;0.24000;0.20000;0.45432;0.59265;0.24000;0.21000;0.12166;0.17857;0.25000;0.18000;0.74593;0.69050;0.66235;0.66235;0.78373;0.81628;0.77794;0.77794;0.47256;0.43744;0.27149;0.27149;0.59883;0.60340;0.45992;0.45992;0.12826;0.11571;0.01695;0.01695;0.17941;0.18162;0.06154;0.06154;16.20891;17.35482
31;1.54123;2.15621;1.41045;0.82459;0.34000;0.36000;0.22000;0.69990;0.78134;0.46000;0.46000;0.44495;0.55965;0.58000;0.39000;0.11314;0.15482;0.68000;0.46000;0.78100;0.63405;0.63783;0.63689;0.81885;0.76679;0.76651;0.76526;0.56975;0.36500;0.29893;0.29799;0.55173;0.57676;0.45153;0.45029;0.17045;0.08467;0.02432;0.02432;0.15584;0.15528;0.07991;0.07991;16.31642;17.44456
32;1.30040;1.84269;1.04478;0.87383;0.23000;0.21000;0.15000;0.80673;0.85205;0.22000;0.20000;0.54498;0.63103;0.32000;0.21000;0.14203;0.19282;0.32000;0.29000;0.82498;0.78928;0.80378;0.80378;0.85919;0.86702;0.87577;0.87577;0.61814;0.48730;0.39624;0.39624;0.64077;0.63385;0.52527;0.52527;0.16110;0.12700;0.02864;0.02864;0.22045;0.18318;0.08338;0.08338;14.76015;16.88695
33;1.24498;1.84472;1.15672;0.86547;0.27000;0.28000;0.25000;0.79077;0.83535;0.39000;0.34000;0.53026;0.60467;0.39000;0.32000;0.12602;0.14892;0.54000;0.30000;0.86922;0.72531;0.77335;0.77335;0.85548;0.83883;0.85486;0.85486;0.58286;0.48636;0.38278;0.38278;0.60513;0.61672;0.49577;0.49577;0.16590;0.10160;0.03016;0.03016;0.14784;0.15314;0.06552;0.06552;14.51517;17.75929
34;1.33357;2.36422;1.38060;0.79851;0.18000;0.18000;0.20000;0.74168;0.80246;0.22000;0.22000;0.49258;0.57907;0.23000;0.21000;0.13480;0.17032;0.25000;0.25000;0.79978;0.69144;0.71901;0.71901;0.83629;0.79726;0.81005;0.81005;0.54045;0.45249;0.35420;0.35420;0.59624;0.57629;0.46635;0.46635;0.15159;0.12135;0.02689;0.02689;0.17664;0.16743;0.06500;0.06500;15.97541;17.97872
35;1.23306;1.62536;0.94030;0.89805;0.27000;0.27000;0.27000;0.79018;0.85695;0.27000;0.27000;0.53165;0.66361;0.33000;0.29000;0.13804;0.20348;0.40000;0.33000;0.80887;0.77234;0.77446;0.77446;0.87387;0.85305;0.86397;0.86397;0.57566;0.49389;0.36192;0.36192;0.68091;0.65602;0.53951;0.53951;0.16005;0.12135;0.02440;0.02440;0.21233;0.19850;0.07806;0.07806;16.13119;18.34636
36;1.42739;2.76033;1.78358;0.70645;0.19000;0.21000;0.17000;0.77429;0.81806;0.24000;0.24000;0.50216;0.58969;0.34000;0.35000;0.11480;0.13541;0.48000;0.38000;0.82309;0.73095;0.75696;0.75696;0.83667;0.83772;0.84729;0.84729;0.58764;0.43838;0.36122;0.36122;0.62919;0.57353;0.49291;0.49291;0.16047;0.08937;0.02211;0.02211;0.15453;0.13073;0.06258;0.06258;15.63641;17.52893
37;1.17428;1.65268;1.01493;0.89551;0.21000;0.21000;0.21000;0.81827;0.84597;0.22000;0.22000;0.55952;0.62591;0.28000;0.22000;0.15092;0.19228;0.45000;0.22000;0.82772;0.80903;0.80583;0.80583;0.84638;0.86862;0.86845;0.86845;0.60022;0.52399;0.41674;0.41674;0.62445;0.64155;0.52681;0.52681;0.19465;0.12324;0.03261;0.03261;0.19141;0.19488;0.08122;0.08122;16.05646;17.50567
38;1.28770;2.47223;1.53731;0.77699;0.17000;0.19000;0.15000;0.76682;0.82078;0.24000;0.24000;0.55057;0.63552;0.31000;0.28000;0.15127;0.19227;0.40000;0.40000;0.82932;0.71308;0.73577;0.73577;0.86167;0.81644;0.83199;0.83199;0.64758;0.47883;0.42895;0.42895;0.65978;0.62621;0.55929;0.55929;0.19581;0.12324;0.03802;0.03802;0.22996;0.18190;0.10201;0.10201;14.99220;17.65063
39;1.50643;2.01116;1.22388;0.83771;0.23000;0.23000;0.23000;0.62364;0.73573;0.33000;0.25000;0.33970;0.46702;0.33000;0.29000;0.07874;0.11965;0.42000;0.42000;0.69108;0.56820;0.53213;0.53213;0.73622;0.75455;0.69233;0.69233;0.37643;0.30950;0.16745;0.16745;0.47793;0.46298;0.31526;0.31526;0.09790;0.06585;0.00870;0.00870;0.13593;0.10961;0.03902;0.03902;13.80788;17.00145
40;1.50406;1.93745;1.32090;0.85513;0.31000;0.31000;0.30000;0.68721;0.76449;0.43000;0.37000;0.42146;0.52242;0.52000;0.44000;0.08086;0.11354;0.65000;0.52000;0.75679;0.62935;0.63523;0.63523;0.77400;0.78229;0.75865;0.75865;0.51928;0.35466;0.27933;0.27933;0.55851;0.50940;0.40883;0.40883;0.12308;0.06021;0.01249;0.01249;0.12703;0.10733;0.04904;0.04904;15.54042;17.61141
41;1.31473;2.18714;1.26119;0.81772;0.34000;0.38000;0.40000;0.81543;0.86118;0.39000;0.40000;0.51603;0.62078;0.45000;0.45000;0.08061;0.10776;0.63000;0.47000;0.84772;0.78551;0.81936;0.81936;0.88436;0.86030;0.88663;0.88663;0.56208;0.47695;0.36716;0.36716;0.64950;0.60499;0.50259;0.50259;0.10632;0.06491;0.01324;0.01324;0.11087;0.10570;0.04435;0.04435;15.73124;17.16357
42;1.32389;3.52179;2.02985;0.50469;0.24000;0.24000;0.24000;0.74581;0.80064;0.30000;0.30000;0.51616;0.59367;0.31000;0.30000;0.12866;0.14629;0.43000;0.31000;0.80947;0.69144;0.72984;0.72984;0.83930;0.80220;0.82241;0.82241;0.56772;0.47319;0.37674;0.37674;0.60799;0.59050;0.48675;0.48675;0.16519;0.10536;0.02700;0.02700;0.15683;0.14499;0.06335;0.06335;13.60566;18.40223
43;1.10511;2.72632;1.66418;0.70766;0.16000;0.17000;0.12000;0.82054;0.84933;0.19000;0.20000;0.64046;0.70320;0.24000;0.24000;0.15313;0.19371;0.24000;0.21000;0.85438;0.78928;0.85698;0.85698;0.87448;0.86361;0.90786;0.90786;0.71149;0.58231;0.55310;0.55310;0.74228;0.69292;0.65861;0.65861;0.17011;0.13923;0.04262;0.04262;0.19711;0.19406;0.10483;0.10483;14.60366;18.36835
44;1.40754;2.22603;1.34328;0.79896;0.20000;0.20000;0.20000;0.81076;0.83736;0.21000;0.20000;0.51821;0.55581;0.30000;0.20000;0.10954;0.11461;0.46000;0.46000;0.82826;0.79398;0.80692;0.80692;0.85358;0.85917;0.86189;0.86189;0.57974;0.46849;0.36756;0.36756;0.57089;0.56217;0.44596;0.44596;0.14646;0.08749;0.01770;0.01770;0.19216;0.10555;0.05489;0.05489;12.59773;17.00055
45;1.28055;2.39869;1.60448;0.77003;0.18000;0.18000;0.18000;0.76532;0.81605;0.25000;0.36000;0.54115;0.62406;0.36000;0.33000;0.16147;0.19924;0.55000;0.51000;0.81356;0.72248;0.74878;0.74878;0.89098;0.78213;0.83956;0.83956;0.63191;0.47319;0.40630;0.40630;0.64533;0.61581;0.53114;0.53114;0.23077;0.12418;0.03787;0.03787;0.23427;0.17995;0.09242;0.09242;13.66213;17.64957
46;1.39084;1.41685;0.90299;0.91996;0.20000;0.20000;0.21000;0.79238;0.83529;0.21000;0.21000;0.51901;0.57121;0.28000;0.21000;0.11507;0.12543;0.37000;0.37000;0.80231;0.78269;0.74566;0.74566;0.84045;0.84862;0.82914;0.82914;0.56264;0.48166;0.33694;0.33694;0.57398;0.57784;0.42544;0.42544;0.13780;0.09878;0.01751;0.01751;0.15896;0.11650;0.04566;0.04566;14.19830;17.91513
47;1.45174;1.95280;1.32090;0.84756;0.18000;0.18000;0.18000;0.81928;0.83536;0.20000;0.20000;0.55340;0.55299;0.22000;0.20000;0.12770;0.11376;0.27000;0.20000;0.83992;0.79962;0.82964;0.82964;0.85256;0.84630;0.87072;0.87072;0.58632;0.52399;0.40279;0.40279;0.56593;0.55082;0.42228;0.42228;0.14543;0.11383;0.02270;0.02270;0.11723;0.11157;0.03708;0.03708;13.45578;18.38924
48;1.15859;1.86484;1.10448;0.86216;0.18000;0.18000;0.15000;0.78746;0.83695;0.24000;0.24000;0.57966;0.64770;0.30000;0.30000;0.16143;0.17915;0.30000;0.30000;0.83615;0.74412;0.78678;0.78678;0.86904;0.83000;0.86050;0.86050;0.65444;0.52023;0.46223;0.46223;0.69187;0.62391;0.56082;0.56082;0.18225;0.14487;0.04124;0.04124;0.18944;0.17267;0.08132;0.08132;14.11413;18.57633
49;1.32782;1.92004;1.26119;0.87057;0.25000;0.29000;0.24000;0.73726;0.79232;0.33000;0.33000;0.50637;0.56925;0.36000;0.33000;0.14045;0.16127;0.48000;0.46000;0.77766;0.70085;0.70364;0.70269;0.81534;0.79144;0.79926;0.79553;0.55222;0.46754;0.35268;0.35174;0.58349;0.56778;0.45229;0.44855;0.17434;0.11759;0.03174;0.03080;0.18236;0.15311;0.07622;0.07249;14.67280;17.14166
50;1.26984;2.01857;1.31343;0.83492;0.21000;0.24000;0.21000;0.80929;0.83318;0.26000;0.27000;0.56175;0.60529;0.27000;0.26000;0.14506;0.16162;0.41000;0.25000;0.85224;0.77046;0.80525;0.80525;0.87426;0.82308;0.86530;0.86530;0.59683;0.53057;0.42269;0.42269;0.62540;0.60026;0.49311;0.49311;0.18459;0.11947;0.03484;0.03484;0.16598;0.16144;0.07657;0.07657;13.83622;17.97034
51;1.08042;1.69283;0.94776;0.89276;0.26000;0.30000;0.30000;0.79707;0.85379;0.32000;0.32000;0.53007;0.64916;0.32000;0.32000;0.18489;0.25137;0.35000;0.26000;0.82994;0.76670;0.75117;0.75117;0.87718;0.84680;0.85017;0.85017;0.55193;0.50988;0.36793;0.36793;0.66370;0.64463;0.52638;0.52638;0.19600;0.17498;0.05216;0.05216;0.25376;0.25263;0.12144;0.12144;15.50471;16.75715
52;1.60844;4.04545;2.50000;0.35568;0.23000;0.23000;0.23000;0.72158;0.75496;0.29000;0.27000;0.44762;0.50641;0.42000;0.42000;0.07444;0.09256;0.51000;0.51000;0.80936;0.65099;0.68422;0.68422;0.79218;0.77865;0.78198;0.78198;0.57164;0.36783;0.29985;0.29985;0.57347;0.48655;0.42087;0.42087;0.10590;0.05738;0.00954;0.00954;0.13867;0.08702;0.04194;0.04194;16.71840;16.13992
53;1.19492;1.68620;1.03731;0.90231;0.26000;0.28000;0.22000;0.79788;0.84547;0.29000;0.29000;0.49826;0.60910;0.33000;0.35000;0.15704;0.22653;0.48000;0.47000;0.81881;0.77799;0.78962;0.78962;0.85054;0.85765;0.86292;0.86292;0.52731;0.47225;0.36018;0.36018;0.62779;0.60103;0.49499;0.49499;0.19444;0.13170;0.03518;0.03518;0.24487;0.21543;0.10526;0.10526;17.70082;16.33744
54;1.30485;1.96803;1.20896;0.87985;0.33000;0.37000;0.22000;0.83406;0.86654;0.41000;0.45000;0.56461;0.57057;0.45000;0.42000;0.08224;0.08316;0.41000;0.39000;0.85857;0.81091;0.83243;0.83243;0.90739;0.85420;0.88615;0.88615;0.59852;0.53434;0.40064;0.40064;0.57946;0.57292;0.44031;0.44031;0.08466;0.07996;0.01016;0.01016;0.08550;0.08277;0.02881;0.02881;17.00159;15.67520
55;1.28862;2.32122;1.54478;0.80981;0.19000;0.22000;0.18000;0.70971;0.78514;0.28000;0.28000;0.42623;0.54484;0.46000;0.28000;0.13488;0.18484;0.68000;0.30000;0.77212;0.65663;0.66785;0.66785;0.80483;0.79153;0.78836;0.78836;0.56434;0.34243;0.29148;0.29148;0.54119;0.55916;0.46387;0.46387;0.24444;0.09313;0.03315;0.03315;0.18348;0.18854;0.10472;0.10472;16.67153;15.84468
56;1.31072;2.82843;1.70149;0.68671;0.14000;0.16000;0.16000;0.76984;0.81678;0.17000;0.19000;0.55000;0.60192;0.25000;0.24000;0.14720;0.15171;0.38000;0.27000;0.80849;0.73471;0.75824;0.75824;0.85108;0.81661;0.84178;0.84178;0.63280;0.48636;0.43207;0.43207;0.63287;0.58313;0.50916;0.50916;0.19414;0.11853;0.03525;0.03525;0.16610;0.14677;0.07103;0.07103;17.02547;15.80118
57;0.99650;1.67733;1.08955;0.90074;0.27000;0.30000;0.24000;0.84854;0.88774;0.35000;0.36000;0.63051;0.71359;0.42000;0.39000;0.19281;0.24787;0.52000;0.45000;0.87663;0.82220;0.86617;0.86617;0.90292;0.89006;0.92326;0.92326;0.68352;0.58514;0.51888;0.51888;0.72860;0.71202;0.63585;0.63585;0.22898;0.16651;0.05280;0.05280;0.25288;0.24492;0.11152;0.11152;18.02849;14.70177
