epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
26;8.07369;1.33133;6.74236;4.10690;2.33333;0.60718;0.01000;0.02000;0.02000;0.65165;0.67364;0.02000;0.02000;0.31427;0.33036;0.02000;0.02000;0.05519;0.04468;0.19000;0.19000;0.78661;0.55621;0.45665;0.45665;0.76466;0.62625;0.52938;0.52938;0.37936;0.26824;0.11461;0.11461;0.36779;0.30927;0.16422;0.16422;0.08268;0.04142;0.00464;0.00464;0.08492;0.03689;0.01396;0.01396;56.56685;92.44502
27;9.64944;1.28188;8.36755;4.41462;2.55556;0.47173;0.01000;0.01000;0.01000;0.65195;0.67477;0.01000;0.01000;0.37223;0.38076;0.06000;0.01000;0.08031;0.07853;0.17000;0.20000;0.79349;0.55325;0.45347;0.45347;0.77766;0.62471;0.53750;0.53750;0.47336;0.30671;0.15926;0.15926;0.43560;0.35181;0.22034;0.22034;0.11351;0.06213;0.00934;0.00934;0.14787;0.06846;0.02805;0.02805;56.36597;92.25893
28;11.37642;1.40978;9.96664;4.04603;2.42963;0.55733;0.01000;0.01000;0.01000;0.61652;0.65428;0.03000;0.02000;0.31178;0.34510;0.16000;0.09000;0.06341;0.07018;0.31000;0.16000;0.72281;0.53748;0.41752;0.41752;0.71351;0.62682;0.52094;0.52094;0.40250;0.25444;0.11860;0.11860;0.37451;0.32819;0.20240;0.20240;0.09600;0.04734;0.00676;0.00676;0.09050;0.06657;0.03050;0.03050;56.82151;92.97560
29;29.16066;1.31674;27.84392;4.51746;2.64444;0.48461;0.01000;0.01000;0.01000;0.58280;0.65515;0.01000;0.01000;0.31579;0.37326;0.15000;0.01000;0.08394;0.09915;0.15000;0.06000;0.71655;0.49112;0.40080;0.40080;0.72675;0.62094;0.53192;0.53192;0.48665;0.23373;0.13332;0.13332;0.39492;0.36081;0.24096;0.24096;0.12936;0.06213;0.00933;0.00933;0.10528;0.09547;0.04140;0.04140;56.22507;92.10628
30;16.42840;1.36510;15.06329;4.36654;2.60741;0.58394;0.01000;0.01000;0.01000;0.61529;0.66561;0.01000;0.01000;0.31227;0.35336;0.09000;0.01000;0.07076;0.08666;0.19000;0.19000;0.76239;0.51578;0.42658;0.42658;0.76605;0.61430;0.53254;0.53254;0.42000;0.24852;0.12813;0.12813;0.39360;0.33062;0.20854;0.20854;0.10950;0.05227;0.00824;0.00824;0.15663;0.08012;0.03834;0.03834;56.20978;92.37841
31;17.40540;1.19571;16.20969;4.21110;2.50370;0.66628;0.01000;0.01000;0.01000;0.65533;0.71128;0.02000;0.02000;0.39648;0.46586;0.27000;0.02000;0.10239;0.11618;0.52000;0.52000;0.80780;0.55128;0.48224;0.48224;0.80566;0.66257;0.59916;0.59916;0.54783;0.31065;0.20270;0.20270;0.50860;0.44099;0.32297;0.32297;0.16630;0.07396;0.01493;0.01493;0.20074;0.10644;0.05286;0.05286;58.18469;92.42651
32;1.51178;1.49435;0.01743;4.76484;2.85185;0.47545;0.01000;0.01000;0.01000;0.51233;0.61738;0.01000;0.01000;0.28609;0.36154;0.03000;0.01000;0.07053;0.09907;0.03000;0.03000;0.65639;0.42012;0.34397;0.34397;0.68824;0.58237;0.50759;0.50759;0.43967;0.21203;0.12009;0.12009;0.38543;0.34705;0.24313;0.24313;0.10838;0.05227;0.00795;0.00795;0.13291;0.09268;0.04646;0.04646;53.10392;92.36442
33;7.61969;1.34559;6.27410;4.76251;2.82963;0.41094;0.01000;0.01000;0.01000;0.54092;0.64200;0.04000;0.01000;0.34357;0.41759;0.05000;0.02000;0.11065;0.13674;0.09000;0.09000;0.76909;0.41716;0.38722;0.38722;0.70213;0.61258;0.55197;0.55197;0.50870;0.25937;0.17340;0.17340;0.44727;0.40062;0.30166;0.30166;0.18519;0.07890;0.02121;0.02121;0.25192;0.12593;0.07451;0.07451;55.64446;91.89303
34;16.61039;1.12577;15.48462;4.63081;2.73333;0.51720;0.01000;0.01000;0.01000;0.60346;0.70163;0.01000;0.01000;0.38295;0.48209;0.09000;0.03000;0.12475;0.15946;0.16000;0.06000;0.76320;0.49901;0.44847;0.44847;0.78289;0.66317;0.60755;0.60755;0.53943;0.29684;0.20818;0.20818;0.51456;0.46482;0.35589;0.35589;0.19067;0.09270;0.02614;0.02614;0.17008;0.15350;0.07966;0.07966;56.96828;91.19957
35;22.63749;1.21035;21.42714;4.37163;2.54815;0.55378;0.01000;0.01000;0.08000;0.64991;0.70177;0.03000;0.03000;0.35457;0.39608;0.29000;0.27000;0.06698;0.07572;0.66000;0.22000;0.79770;0.54832;0.45012;0.43919;0.79767;0.65488;0.57108;0.55285;0.45385;0.29093;0.14674;0.14485;0.44811;0.37100;0.24519;0.23647;0.10438;0.04931;0.00718;0.00687;0.08063;0.07285;0.03346;0.02889;57.59923;91.22557
36;23.85704;1.42361;22.43342;4.29470;2.56296;0.57285;0.01000;0.01000;0.01000;0.52799;0.59561;0.05000;0.02000;0.26097;0.31383;0.06000;0.05000;0.05068;0.06386;0.10000;0.10000;0.65593;0.44181;0.34185;0.34185;0.65763;0.56531;0.44680;0.44680;0.32738;0.21696;0.08986;0.08986;0.33825;0.30073;0.15950;0.15950;0.06788;0.04043;0.00425;0.00425;0.07069;0.05992;0.02006;0.02006;55.29364;91.08984
37;10.65909;1.37409;9.28500;4.25746;2.58519;0.52779;0.01000;0.01000;0.01000;0.59503;0.62222;0.01000;0.01000;0.23460;0.24479;0.02000;0.01000;0.04130;0.04235;0.06000;0.02000;0.71827;0.50789;0.39881;0.39881;0.71862;0.57674;0.47514;0.47514;0.28944;0.19724;0.07299;0.07299;0.28899;0.22224;0.10771;0.10771;0.05651;0.03254;0.00281;0.00281;0.05051;0.03810;0.01496;0.01496;56.24072;90.01685
38;16.20763;1.44263;14.76499;4.82279;3.02222;0.56626;0.01000;0.01000;0.01000;0.49077;0.61475;0.01000;0.01000;0.29404;0.40011;0.05000;0.01000;0.05867;0.07936;0.04000;0.04000;0.65196;0.39349;0.30385;0.30385;0.69354;0.57124;0.46804;0.46804;0.42830;0.22387;0.12537;0.12537;0.43565;0.37870;0.24478;0.24478;0.08303;0.04536;0.00502;0.00502;0.08489;0.07544;0.02931;0.02931;56.51610;90.33608
39;5.83855;1.39456;4.44399;4.22865;2.51852;0.57821;0.01000;0.01000;0.01000;0.61645;0.66573;0.01000;0.01000;0.32258;0.37081;0.04000;0.02000;0.05739;0.07683;0.06000;0.06000;0.74719;0.52465;0.42338;0.42338;0.74699;0.62586;0.52967;0.52967;0.40909;0.26627;0.13822;0.13822;0.40802;0.34983;0.22953;0.22953;0.07532;0.04635;0.00632;0.00632;0.08223;0.07355;0.03150;0.03150;56.01299;89.55116
40;20.34577;1.73962;18.60615;4.36569;2.58519;0.49692;0.01000;0.01000;0.01000;0.46667;0.54992;0.04000;0.03000;0.23072;0.28616;0.05000;0.05000;0.04811;0.05468;0.09000;0.09000;0.60535;0.37968;0.30007;0.30007;0.58828;0.53114;0.43166;0.43166;0.30807;0.18442;0.07825;0.07825;0.30286;0.27578;0.16439;0.16439;0.07061;0.03649;0.00419;0.00419;0.08226;0.05119;0.02380;0.02380;56.40096;89.50448
41;24.41906;1.45760;22.96146;4.96059;2.96296;0.34116;0.01000;0.01000;0.01000;0.49940;0.59466;0.01000;0.01000;0.28953;0.35085;0.07000;0.01000;0.06184;0.07728;0.07000;0.07000;0.64531;0.40730;0.35867;0.35867;0.64226;0.57071;0.50510;0.50510;0.50367;0.20316;0.13757;0.13757;0.36745;0.34061;0.24601;0.24601;0.10758;0.04339;0.00649;0.00649;0.18185;0.07261;0.03742;0.03742;55.41303;89.13533
42;33.59905;1.42189;32.17715;6.32221;3.82222;0.26890;0.01000;0.01000;0.07000;0.49672;0.57591;0.01000;0.01000;0.27916;0.35307;0.01000;0.01000;0.04972;0.06487;0.02000;0.02000;0.74023;0.37377;0.31463;0.31463;0.72654;0.53900;0.47097;0.47097;0.41602;0.21006;0.12078;0.12078;0.43804;0.33905;0.24183;0.24183;0.08295;0.03550;0.00330;0.00330;0.19333;0.05909;0.02497;0.02497;55.92769;87.61503
43;19.62031;1.25361;18.36670;4.73990;2.76296;0.44636;0.01000;0.01000;0.01000;0.56321;0.65565;0.01000;0.01000;0.33058;0.41607;0.06000;0.01000;0.07610;0.09574;0.09000;0.04000;0.71756;0.46351;0.39538;0.39538;0.73441;0.61745;0.54484;0.54484;0.46512;0.25641;0.15907;0.15907;0.43987;0.40176;0.28559;0.28559;0.11777;0.05621;0.00958;0.00958;0.10242;0.09204;0.04603;0.04603;56.62419;88.21809
44;28.14211;1.32348;26.81863;4.34187;2.57037;0.55770;0.01000;0.01000;0.01000;0.63250;0.68795;0.01000;0.01000;0.32964;0.39414;0.01000;0.01000;0.07535;0.09180;0.22000;0.03000;0.77240;0.53550;0.43244;0.43244;0.77642;0.64365;0.55302;0.55302;0.40256;0.27909;0.14264;0.14264;0.42742;0.37461;0.25133;0.25133;0.11423;0.05621;0.00877;0.00877;0.09790;0.08818;0.03867;0.03867;57.19120;86.81328
45;22.09927;1.16471;20.93456;4.32049;2.53333;0.62147;0.01000;0.01000;0.01000;0.60142;0.70379;0.01000;0.01000;0.37845;0.47371;0.18000;0.01000;0.08653;0.11060;0.38000;0.18000;0.74780;0.50296;0.45002;0.45002;0.78077;0.66194;0.60683;0.60683;0.54128;0.29093;0.21475;0.21475;0.50636;0.45401;0.36197;0.36197;0.14797;0.06114;0.01325;0.01325;0.13106;0.10672;0.05872;0.05872;57.96456;87.45714
46;23.62437;1.15360;22.47077;4.40202;2.56296;0.56416;0.01000;0.01000;0.02000;0.65529;0.73181;0.01000;0.03000;0.37632;0.46768;0.18000;0.15000;0.09536;0.11872;0.24000;0.21000;0.81195;0.54931;0.49235;0.49235;0.82461;0.68551;0.63206;0.63206;0.51100;0.29783;0.18678;0.18678;0.51136;0.44581;0.33336;0.33336;0.14120;0.07199;0.01283;0.01283;0.13345;0.11101;0.05194;0.05194;57.25394;87.65209
47;28.16665;1.37768;26.78897;3.78496;2.23704;0.61225;0.01000;0.04000;0.05000;0.61105;0.62062;0.03000;0.01000;0.27904;0.27811;0.29000;0.03000;0.04665;0.04710;0.11000;0.34000;0.69472;0.54536;0.45814;0.45814;0.67617;0.59303;0.48900;0.48900;0.40797;0.21203;0.12393;0.12393;0.30300;0.26318;0.15595;0.15595;0.05706;0.03945;0.00601;0.00601;0.13745;0.04014;0.02131;0.02131;57.03532;87.57335
48;1.70309;1.65709;0.04601;5.58039;3.67407;0.28119;0.01000;0.01000;0.01000;0.46094;0.57636;0.01000;0.01000;0.21484;0.29635;0.01000;0.01000;0.03255;0.04214;0.01000;0.01000;0.67816;0.34911;0.25957;0.25957;0.70040;0.51876;0.41634;0.41634;0.31609;0.16272;0.07000;0.07000;0.34371;0.27197;0.16210;0.16210;0.04789;0.02465;0.00252;0.00252;0.05062;0.03777;0.01703;0.01703;55.82283;88.32696
49;18.90965;1.29504;17.61460;4.26354;2.56296;0.66765;0.01000;0.01000;0.01000;0.63208;0.71652;0.01000;0.01000;0.36686;0.44369;0.26000;0.01000;0.07329;0.09411;0.41000;0.18000;0.78592;0.52860;0.48357;0.48357;0.80605;0.66862;0.61962;0.61962;0.55030;0.27515;0.19327;0.19327;0.48202;0.42141;0.31739;0.31739;0.12840;0.05128;0.00952;0.00952;0.10517;0.08829;0.04429;0.04429;57.19812;85.99758
50;19.82165;1.26671;18.55493;4.34954;2.51852;0.58652;0.01000;0.01000;0.01000;0.55860;0.65607;0.06000;0.01000;0.36757;0.43700;0.15000;0.07000;0.11047;0.13794;0.24000;0.26000;0.75932;0.44181;0.42110;0.42110;0.71409;0.62509;0.57471;0.57471;0.58369;0.26824;0.20494;0.20494;0.46340;0.42109;0.34222;0.34222;0.20263;0.07594;0.02642;0.02642;0.31750;0.12469;0.08123;0.08123;56.57436;87.00419
51;18.31873;1.18982;17.12892;4.04054;2.32593;0.67603;0.01000;0.01000;0.01000;0.60069;0.69723;0.02000;0.02000;0.36555;0.43719;0.19000;0.07000;0.08243;0.10558;0.39000;0.39000;0.72689;0.51183;0.45694;0.45694;0.75872;0.66333;0.60583;0.60583;0.54832;0.27416;0.18789;0.18789;0.46574;0.42067;0.32383;0.32383;0.15447;0.05621;0.01000;0.01000;0.28568;0.09758;0.05293;0.05293;57.15057;86.12474
52;8.45687;1.14388;7.31299;3.66869;2.12593;0.73996;0.01000;0.03000;0.04000;0.71606;0.73321;0.04000;0.03000;0.41926;0.46371;0.05000;0.05000;0.09729;0.10297;0.28000;0.28000;0.83952;0.62426;0.57134;0.57134;0.81351;0.68771;0.61653;0.61653;0.49268;0.36489;0.24259;0.24259;0.50275;0.44043;0.31243;0.31243;0.12951;0.07791;0.02124;0.02124;0.12814;0.09294;0.04770;0.04770;56.88266;85.08958
53;7.42755;1.17997;6.24759;3.98237;2.17037;0.63394;0.01000;0.01000;0.01000;0.70270;0.73714;0.02000;0.01000;0.40261;0.44460;0.07000;0.01000;0.09318;0.09809;0.29000;0.29000;0.84276;0.60256;0.53891;0.53891;0.81516;0.69440;0.62227;0.62227;0.50370;0.33531;0.22052;0.22052;0.47855;0.42470;0.31465;0.31465;0.14775;0.06805;0.01561;0.01561;0.17171;0.08986;0.05027;0.05027;56.64570;85.42545
54;14.41189;1.75467;12.65722;5.38516;3.34074;0.27972;0.01000;0.01000;0.13000;0.48580;0.56026;0.01000;0.01000;0.21199;0.26626;0.01000;0.01000;0.03813;0.04517;0.02000;0.02000;0.67426;0.37968;0.28543;0.28543;0.65893;0.51463;0.42900;0.42900;0.29422;0.16568;0.05627;0.05627;0.29894;0.24834;0.14582;0.14582;0.05720;0.02860;0.00173;0.00173;0.05897;0.04111;0.01488;0.01488;56.56051;85.58173
55;24.24857;1.60245;22.64612;5.96968;3.68148;0.30649;0.01000;0.01000;0.25000;0.45623;0.57354;0.02000;0.01000;0.28249;0.37034;0.02000;0.01000;0.05802;0.07241;0.16000;0.16000;0.69636;0.33925;0.29460;0.29460;0.64185;0.54548;0.47677;0.47677;0.43117;0.21006;0.13071;0.13071;0.40843;0.35612;0.26836;0.26836;0.12838;0.03748;0.00848;0.00848;0.23407;0.06332;0.04415;0.04415;56.60046;87.96654
