epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
13;22.64731;1.54984;21.09747;5.14491;3.27612;0.31436;0.01000;0.01000;0.01000;0.42875;0.50460;0.02000;0.01000;0.17431;0.21499;0.05000;0.05000;0.02413;0.02883;0.07000;0.09000;0.58644;0.33789;0.23313;0.23313;0.58224;0.46691;0.36183;0.36183;0.25714;0.13184;0.03710;0.03710;0.27502;0.19805;0.10263;0.10263;0.03846;0.01758;0.00061;0.00061;0.12575;0.02508;0.00755;0.00755;59.22065;96.41343
14;15.72707;1.51799;14.20908;4.60127;2.76866;0.38275;0.01000;0.01000;0.01000;0.48840;0.52140;0.02000;0.02000;0.19515;0.21925;0.04000;0.02000;0.02502;0.02429;0.11000;0.23000;0.60143;0.41113;0.28695;0.28695;0.59333;0.48916;0.36266;0.36266;0.24738;0.16113;0.05299;0.05299;0.24156;0.20792;0.10808;0.10808;0.03478;0.01953;0.00093;0.00093;0.10871;0.01967;0.00841;0.00841;59.76404;96.28150
15;12.23602;1.46723;10.76879;4.60613;2.73881;0.43742;0.01000;0.01000;0.01000;0.52453;0.56272;0.02000;0.02000;0.23022;0.26905;0.08000;0.04000;0.02738;0.02621;0.17000;0.02000;0.65262;0.43848;0.30980;0.30980;0.63571;0.52719;0.40386;0.40386;0.29814;0.18750;0.06404;0.06404;0.29556;0.25508;0.13236;0.13236;0.03774;0.02148;0.00084;0.00084;0.02909;0.02445;0.00557;0.00557;59.53132;96.18031
16;17.23004;1.49527;15.73477;5.29009;3.37313;0.35872;0.01000;0.01000;0.03000;0.46087;0.52458;0.01000;0.01000;0.19054;0.22759;0.04000;0.03000;0.01675;0.01652;0.06000;0.05000;0.63311;0.36230;0.24784;0.24784;0.64668;0.47042;0.35053;0.35053;0.26916;0.14746;0.05028;0.05028;0.27030;0.20587;0.09762;0.09762;0.02462;0.01270;0.00088;0.00088;0.02065;0.01428;0.00388;0.00388;58.84026;96.79048
17;1.65689;1.57846;0.07843;4.46713;2.86567;0.51167;0.01000;0.01000;0.01000;0.45116;0.47279;0.01000;0.01000;0.13614;0.13763;0.03000;0.01000;0.01057;0.00893;0.22000;0.22000;0.55747;0.37891;0.22323;0.22323;0.55725;0.43081;0.29286;0.29286;0.17767;0.11035;0.02641;0.02641;0.16586;0.12237;0.04811;0.04811;0.05405;0.00586;0.00032;0.00032;0.47015;0.00527;0.00309;0.00309;57.36253;96.57020
18;8.07002;1.46276;6.60726;4.54579;2.75373;0.52603;0.01000;0.01000;0.01000;0.48150;0.56217;0.01000;0.01000;0.24275;0.30649;0.02000;0.02000;0.02650;0.03129;0.06000;0.06000;0.60383;0.40039;0.28328;0.28328;0.61657;0.53457;0.42149;0.42149;0.31804;0.19629;0.07459;0.07459;0.33236;0.29245;0.16305;0.16305;0.04634;0.01855;0.00083;0.00083;0.08221;0.02803;0.00813;0.00813;59.20906;95.10983
19;25.66179;1.39837;24.26342;4.61907;2.78358;0.44427;0.01000;0.01000;0.01000;0.52021;0.56041;0.01000;0.01000;0.24606;0.27485;0.05000;0.01000;0.03816;0.04620;0.19000;0.19000;0.65007;0.43359;0.32141;0.32141;0.63469;0.52361;0.41774;0.41774;0.32428;0.19824;0.07788;0.07788;0.29690;0.26224;0.14346;0.14346;0.05847;0.02832;0.00288;0.00288;0.10392;0.04294;0.01815;0.01815;60.29260;95.44158
20;19.90490;1.38456;18.52034;5.22551;3.20149;0.32515;0.01000;0.01000;0.01000;0.45489;0.58378;0.05000;0.03000;0.26330;0.36240;0.13000;0.08000;0.04704;0.06599;0.32000;0.09000;0.65091;0.34961;0.29382;0.29382;0.63428;0.55609;0.47573;0.47573;0.41250;0.19336;0.11543;0.11543;0.38060;0.35062;0.25427;0.25427;0.10544;0.03027;0.00441;0.00441;0.07015;0.06318;0.02984;0.02984;60.64849;95.19432
21;21.71137;1.42826;20.28311;5.00075;3.15672;0.43528;0.01000;0.01000;0.01000;0.47590;0.57943;0.01000;0.01000;0.25191;0.33553;0.05000;0.01000;0.05032;0.06374;0.06000;0.06000;0.63415;0.38086;0.29107;0.29107;0.65498;0.53937;0.43826;0.43826;0.36131;0.19336;0.09307;0.09307;0.36409;0.31908;0.19966;0.19966;0.07414;0.03809;0.00266;0.00266;0.09378;0.05975;0.01919;0.01919;59.63230;95.57007
22;8.42186;1.36388;7.05799;4.23472;2.45522;0.59387;0.01000;0.01000;0.01000;0.60310;0.63906;0.01000;0.01000;0.28374;0.31892;0.01000;0.01000;0.04278;0.05016;0.06000;0.13000;0.73222;0.51270;0.39508;0.39508;0.71881;0.59816;0.48474;0.48474;0.34449;0.24121;0.10193;0.10193;0.34799;0.30227;0.16710;0.16710;0.05463;0.03516;0.00377;0.00377;0.06754;0.04443;0.01938;0.01938;58.98803;96.68377
23;20.38796;1.48590;18.90205;5.18969;3.29104;0.40751;0.01000;0.01000;0.01000;0.44965;0.57878;0.02000;0.01000;0.23166;0.31934;0.03000;0.02000;0.04901;0.06840;0.06000;0.03000;0.63964;0.34668;0.27616;0.27616;0.65098;0.54305;0.44369;0.44369;0.33962;0.17578;0.09759;0.09759;0.34671;0.30378;0.20981;0.20981;0.08090;0.03516;0.00613;0.00613;0.07278;0.06558;0.03394;0.03394;57.38834;95.20164
24;22.56127;1.79375;20.76752;4.46629;2.76866;0.49129;0.01000;0.01000;0.01000;0.44893;0.46435;0.01000;0.01000;0.18836;0.20222;0.02000;0.01000;0.03217;0.02905;0.05000;0.05000;0.54866;0.37988;0.24808;0.24808;0.53510;0.42916;0.28951;0.28951;0.24417;0.15332;0.05690;0.05690;0.22861;0.18905;0.09010;0.09010;0.05128;0.02344;0.00273;0.00273;0.06326;0.02349;0.01063;0.01063;57.83192;95.02249
25;24.37041;1.37528;22.99513;4.80361;2.91045;0.44849;0.01000;0.01000;0.01000;0.51313;0.56794;0.01000;0.01000;0.23439;0.28244;0.09000;0.01000;0.03899;0.05256;0.12000;0.10000;0.65951;0.41992;0.32145;0.32145;0.65307;0.52632;0.41414;0.41414;0.33700;0.17969;0.07924;0.07924;0.31620;0.26415;0.14557;0.14557;0.05825;0.02930;0.00274;0.00274;0.06555;0.04940;0.01949;0.01949;56.94025;95.25240
26;8.60843;1.43303;7.17539;4.28639;2.61194;0.51612;0.01000;0.01000;0.01000;0.54091;0.56093;0.01000;0.01000;0.24750;0.25851;0.15000;0.01000;0.04800;0.04799;0.22000;0.22000;0.64674;0.46484;0.32611;0.32611;0.64030;0.52066;0.38451;0.38451;0.34375;0.19336;0.08146;0.08146;0.29091;0.24098;0.12213;0.12213;0.07563;0.03516;0.00396;0.00396;0.10004;0.04070;0.01628;0.01628;57.44497;95.02475
27;15.98767;1.32582;14.66185;4.47631;2.66418;0.51512;0.01000;0.01000;0.01000;0.60581;0.63222;0.02000;0.01000;0.31137;0.33147;0.03000;0.03000;0.05333;0.06068;0.11000;0.11000;0.74856;0.50879;0.38319;0.38319;0.72837;0.58365;0.47452;0.47452;0.38640;0.26074;0.11152;0.11152;0.37607;0.30848;0.18028;0.18028;0.07029;0.04297;0.00380;0.00380;0.07528;0.05658;0.01792;0.01792;59.12157;95.50927
28;21.07494;1.17463;19.90032;4.42010;2.62687;0.57078;0.01000;0.01000;0.01000;0.62339;0.69015;0.01000;0.01000;0.34265;0.40209;0.06000;0.01000;0.08396;0.10115;0.31000;0.31000;0.77697;0.52051;0.43229;0.43229;0.77726;0.64474;0.56988;0.56988;0.45338;0.27539;0.14247;0.14247;0.43695;0.38252;0.26067;0.26067;0.14219;0.05957;0.00895;0.00895;0.24799;0.09172;0.04674;0.04674;57.89488;94.60109
29;21.49681;1.42311;20.07371;4.47464;2.75373;0.55798;0.01000;0.01000;0.01000;0.57311;0.60455;0.03000;0.03000;0.27289;0.30256;0.10000;0.10000;0.05738;0.05978;0.07000;0.10000;0.72321;0.47461;0.34950;0.34950;0.71452;0.55080;0.43691;0.43691;0.36000;0.21973;0.08941;0.08941;0.35808;0.27571;0.14726;0.14726;0.07396;0.04688;0.00452;0.00452;0.07172;0.05361;0.01435;0.01435;57.64941;95.29096
30;17.88310;1.51309;16.37001;4.19577;2.57463;0.58948;0.01000;0.01000;0.04000;0.54525;0.55157;0.02000;0.02000;0.25294;0.25465;0.08000;0.04000;0.03121;0.02883;0.10000;0.12000;0.65348;0.46777;0.36229;0.36229;0.63327;0.51176;0.39792;0.39792;0.31805;0.20996;0.09711;0.09711;0.29437;0.23346;0.12489;0.12489;0.04050;0.02539;0.00224;0.00224;0.03711;0.02478;0.00959;0.00959;58.53949;94.11224
31;26.22052;1.27619;24.94434;4.50539;2.70149;0.54791;0.03000;0.03000;0.03000;0.56210;0.64847;0.05000;0.03000;0.31125;0.39780;0.14000;0.04000;0.08926;0.11400;0.18000;0.19000;0.69754;0.47070;0.39232;0.39232;0.71678;0.61309;0.53083;0.53083;0.43229;0.24316;0.13415;0.13415;0.41955;0.38541;0.26409;0.26409;0.13218;0.06738;0.01076;0.01076;0.16992;0.10820;0.05094;0.05094;57.73002;94.95149
32;13.23564;1.27708;11.95856;4.35719;2.65672;0.59974;0.01000;0.01000;0.01000;0.60221;0.64409;0.03000;0.01000;0.30961;0.35253;0.08000;0.02000;0.06508;0.06778;0.35000;0.35000;0.74603;0.50488;0.41225;0.41225;0.73264;0.59745;0.50508;0.50508;0.39426;0.25488;0.12546;0.12546;0.38929;0.33182;0.21709;0.21709;0.10643;0.04688;0.00571;0.00571;0.14684;0.05880;0.02562;0.02562;57.38665;94.03633
33;12.69870;1.21783;11.48087;4.38110;2.52239;0.54949;0.01000;0.01000;0.01000;0.64997;0.69384;0.02000;0.02000;0.34926;0.39125;0.07000;0.07000;0.06639;0.07775;0.08000;0.08000;0.80519;0.54492;0.46832;0.46832;0.78807;0.64633;0.57016;0.57016;0.44113;0.28906;0.15117;0.15117;0.43316;0.36914;0.23776;0.23776;0.08446;0.05469;0.00705;0.00705;0.08384;0.07419;0.03267;0.03267;57.90981;93.57371
34;16.55702;1.23825;15.31876;4.27331;2.51493;0.63490;0.01000;0.01000;0.01000;0.61475;0.69896;0.03000;0.01000;0.33540;0.40833;0.08000;0.03000;0.07070;0.08818;0.17000;0.11000;0.76754;0.51270;0.44985;0.44985;0.78421;0.65338;0.57786;0.57786;0.46075;0.26367;0.16805;0.16805;0.44649;0.38806;0.26889;0.26889;0.11633;0.05078;0.01157;0.01157;0.12042;0.08291;0.04524;0.04524;56.08368;94.12441
35;9.49712;1.50751;7.98960;3.79316;2.37313;0.71144;0.01000;0.01000;0.01000;0.56792;0.57494;0.02000;0.02000;0.25858;0.26062;0.08000;0.07000;0.02958;0.02480;0.29000;0.19000;0.66405;0.49609;0.37474;0.37474;0.64772;0.53518;0.40870;0.40870;0.31215;0.22070;0.09788;0.09788;0.29351;0.24115;0.12775;0.12775;0.05303;0.02051;0.00299;0.00299;0.03213;0.02072;0.00992;0.00992;57.04662;93.50725
36;21.45730;1.15779;20.29951;4.60613;2.78358;0.56391;0.01000;0.01000;0.02000;0.59870;0.70467;0.03000;0.03000;0.36419;0.47654;0.08000;0.06000;0.09618;0.12142;0.29000;0.14000;0.76169;0.49316;0.45094;0.45094;0.78864;0.66386;0.61674;0.61674;0.47854;0.29395;0.21877;0.21877;0.50322;0.46088;0.37252;0.37252;0.14777;0.07129;0.01633;0.01633;0.12748;0.11739;0.06226;0.06226;58.12872;93.70709
37;14.11752;1.24830;12.86922;3.98224;2.33582;0.70790;0.01000;0.01000;0.01000;0.67619;0.72002;0.02000;0.01000;0.35525;0.41447;0.04000;0.04000;0.07741;0.08836;0.17000;0.04000;0.81431;0.57812;0.49966;0.49966;0.80054;0.67593;0.59454;0.59454;0.43380;0.30078;0.15369;0.15369;0.45011;0.39419;0.25117;0.25117;0.11051;0.05957;0.01234;0.01234;0.09464;0.08439;0.03624;0.03624;55.45484;93.07052
38;16.12403;1.22905;14.89498;4.66569;2.79851;0.42151;0.01000;0.01000;0.01000;0.61808;0.65158;0.01000;0.01000;0.35452;0.40170;0.01000;0.01000;0.07580;0.09478;0.01000;0.01000;0.76700;0.51758;0.41152;0.41152;0.75097;0.60534;0.50867;0.50867;0.43994;0.29688;0.15064;0.15064;0.44642;0.37858;0.24836;0.24836;0.09407;0.06348;0.00716;0.00716;0.10035;0.09181;0.03322;0.03322;58.61971;92.92211
39;27.17527;1.26247;25.91280;4.26457;2.50000;0.60451;0.01000;0.01000;0.01000;0.62189;0.69087;0.02000;0.02000;0.35815;0.42862;0.11000;0.02000;0.08793;0.11728;0.29000;0.01000;0.76387;0.52441;0.44849;0.44849;0.77250;0.64629;0.57756;0.57756;0.48419;0.28418;0.16625;0.16625;0.46116;0.40877;0.29371;0.29371;0.15403;0.06152;0.01200;0.01200;0.12298;0.11380;0.05924;0.05924;56.96058;92.70459
40;8.06163;1.28290;6.77872;4.26195;2.59701;0.65860;0.01000;0.01000;0.01000;0.65734;0.67140;0.01000;0.01000;0.34138;0.36506;0.11000;0.11000;0.05924;0.07318;0.22000;0.22000;0.81503;0.55078;0.45713;0.45713;0.78399;0.61163;0.52577;0.52577;0.44637;0.27637;0.15277;0.15277;0.43658;0.33010;0.23003;0.23003;0.08696;0.04492;0.00620;0.00620;0.10247;0.06592;0.03466;0.03466;55.57687;92.64376
41;18.15119;1.16217;16.98902;3.99160;2.33582;0.68866;0.02000;0.02000;0.02000;0.66628;0.71689;0.06000;0.06000;0.39535;0.45749;0.19000;0.11000;0.09726;0.12415;0.67000;0.21000;0.80893;0.56641;0.51212;0.51212;0.80387;0.66906;0.60539;0.60539;0.48851;0.33203;0.22868;0.22868;0.49923;0.43352;0.32100;0.32100;0.16284;0.06934;0.01838;0.01838;0.12934;0.12163;0.06748;0.06748;56.04525;91.71452
42;27.46432;1.30601;26.15831;4.37513;2.58955;0.61644;0.01000;0.01000;0.01000;0.56818;0.66331;0.04000;0.01000;0.31866;0.38796;0.09000;0.02000;0.09849;0.12789;0.17000;0.11000;0.73302;0.46387;0.40803;0.40803;0.73984;0.62434;0.55923;0.55923;0.43633;0.25098;0.14369;0.14369;0.42063;0.36935;0.26316;0.26316;0.15030;0.07324;0.01479;0.01479;0.13845;0.12276;0.06250;0.06250;55.53637;91.69822
43;12.11473;1.20225;10.91248;4.28552;2.50000;0.61778;0.01000;0.01000;0.03000;0.61333;0.67831;0.02000;0.02000;0.36267;0.42649;0.10000;0.03000;0.07037;0.08537;0.33000;0.33000;0.75464;0.51660;0.44285;0.44285;0.76023;0.63624;0.55802;0.55802;0.45889;0.29980;0.19317;0.19317;0.46511;0.40489;0.29355;0.29355;0.11454;0.05078;0.00842;0.00842;0.12823;0.07843;0.04005;0.04005;56.05233;92.41979
44;27.76704;1.18881;26.57823;4.03252;2.39552;0.67410;0.01000;0.01000;0.01000;0.65509;0.69069;0.03000;0.01000;0.35486;0.37945;0.11000;0.01000;0.06897;0.07271;0.11000;0.11000;0.80398;0.55273;0.47331;0.47331;0.77910;0.64104;0.56377;0.56377;0.49562;0.27637;0.16041;0.16041;0.41871;0.35601;0.24178;0.24178;0.09632;0.05371;0.00698;0.00698;0.08976;0.06762;0.03204;0.03204;53.72196;91.87448
45;9.48696;1.45689;8.03007;5.40246;3.32090;0.30202;0.01000;0.01000;0.31000;0.53994;0.63049;0.01000;0.01000;0.26762;0.32833;0.03000;0.01000;0.04571;0.06096;0.02000;0.02000;0.73773;0.42578;0.34775;0.34775;0.74703;0.58119;0.51197;0.51197;0.40354;0.20020;0.09482;0.09482;0.37365;0.30788;0.20410;0.20410;0.06534;0.03516;0.00630;0.00630;0.08838;0.05793;0.03232;0.03232;52.86041;91.01196
46;25.40206;1.32101;24.08106;4.29161;2.52239;0.64693;0.01000;0.01000;0.01000;0.57143;0.66150;0.02000;0.01000;0.31699;0.39750;0.08000;0.02000;0.08438;0.11058;0.07000;0.03000;0.73171;0.46875;0.42533;0.42533;0.72366;0.62760;0.56833;0.56833;0.50753;0.23047;0.16185;0.16185;0.41811;0.38530;0.28161;0.28161;0.12982;0.06250;0.01465;0.01465;0.11333;0.10887;0.05878;0.05878;54.46784;90.97610
47;28.75584;1.62468;27.13116;5.41074;3.42537;0.30429;0.01000;0.01000;0.01000;0.44778;0.55696;0.01000;0.01000;0.22139;0.29887;0.01000;0.01000;0.02931;0.03732;0.02000;0.01000;0.62261;0.34961;0.26709;0.26709;0.63348;0.51998;0.42197;0.42197;0.30783;0.17285;0.08840;0.08840;0.32736;0.28197;0.17998;0.17998;0.05134;0.02051;0.00608;0.00608;0.04124;0.03491;0.02083;0.02083;56.03602;91.99255
48;16.30758;1.32657;14.98101;4.11586;2.43284;0.62059;0.01000;0.01000;0.01000;0.61407;0.67344;0.02000;0.01000;0.31907;0.37496;0.13000;0.02000;0.08300;0.09465;0.30000;0.30000;0.74069;0.52441;0.43006;0.43006;0.74578;0.63429;0.55362;0.55362;0.42647;0.25488;0.13868;0.13868;0.40268;0.35852;0.25312;0.25312;0.12753;0.06152;0.00953;0.00953;0.23864;0.08569;0.04259;0.04259;55.55402;92.02843
49;21.40541;1.17704;20.22836;4.08492;2.29851;0.60321;0.01000;0.01000;0.02000;0.70447;0.77221;0.01000;0.01000;0.41083;0.49739;0.06000;0.01000;0.09280;0.11882;0.31000;0.31000;0.85180;0.60059;0.55535;0.55535;0.85658;0.72625;0.68040;0.68040;0.51704;0.34082;0.24558;0.24558;0.53074;0.47814;0.37755;0.37755;0.14903;0.06738;0.01276;0.01276;0.24648;0.11249;0.06119;0.06119;54.91805;90.88297
50;11.08730;1.40999;9.67731;4.86228;2.92537;0.38593;0.01000;0.01000;0.01000;0.58686;0.66927;0.03000;0.01000;0.33686;0.40871;0.09000;0.01000;0.07751;0.09801;0.13000;0.13000;0.79008;0.46680;0.41487;0.41487;0.75470;0.62780;0.56851;0.56851;0.52041;0.24902;0.17151;0.17151;0.43910;0.39170;0.29814;0.29814;0.13302;0.05469;0.01122;0.01122;0.22918;0.08973;0.05056;0.05056;53.30435;91.98683
51;19.05632;1.40867;17.64765;4.81834;3.09701;0.59325;0.01000;0.01000;0.01000;0.53889;0.58697;0.01000;0.01000;0.24153;0.30535;0.06000;0.01000;0.03380;0.04599;0.18000;0.17000;0.72250;0.42969;0.34971;0.34971;0.71504;0.52098;0.44492;0.44492;0.34935;0.18457;0.09306;0.09306;0.35156;0.28033;0.18458;0.18458;0.06061;0.02344;0.00389;0.00389;0.07463;0.04043;0.02177;0.02177;54.80671;91.62075
52;21.42383;1.50612;19.91771;4.93389;2.92537;0.34687;0.01000;0.01000;0.01000;0.55967;0.63880;0.01000;0.01000;0.31021;0.37482;0.08000;0.02000;0.06390;0.08400;0.14000;0.14000;0.71933;0.45801;0.37925;0.37925;0.71829;0.59970;0.52856;0.52856;0.47024;0.23145;0.13086;0.13086;0.40864;0.35589;0.25568;0.25568;0.10515;0.04590;0.00580;0.00580;0.21940;0.07630;0.03721;0.03721;54.57767;91.83205
53;16.13420;1.45358;14.68062;4.02603;2.40299;0.68041;0.01000;0.01000;0.01000;0.58998;0.66751;0.01000;0.01000;0.28249;0.33147;0.08000;0.03000;0.04496;0.05357;0.10000;0.10000;0.70765;0.50586;0.41440;0.41440;0.73022;0.63373;0.55767;0.55767;0.39543;0.21973;0.10019;0.10019;0.35562;0.31661;0.20214;0.20214;0.06567;0.03418;0.00227;0.00227;0.10458;0.04964;0.01920;0.01920;53.08810;90.16932
54;1.57405;1.55891;0.01514;5.18897;3.11940;0.26947;0.01000;0.01000;0.01000;0.41443;0.52026;0.04000;0.01000;0.21115;0.26238;0.04000;0.03000;0.04003;0.05052;0.05000;0.01000;0.63074;0.30859;0.24451;0.24451;0.56185;0.50175;0.41179;0.41179;0.32136;0.15723;0.07288;0.07288;0.30983;0.25113;0.16138;0.16138;0.06316;0.02930;0.00265;0.00265;0.05245;0.04908;0.01985;0.01985;53.21877;90.04394
55;21.01602;1.66816;19.34786;5.79501;3.59701;0.30481;0.01000;0.01000;0.20000;0.50127;0.59267;0.01000;0.01000;0.24462;0.32340;0.03000;0.01000;0.03511;0.05572;0.05000;0.01000;0.71223;0.38672;0.30778;0.30778;0.69753;0.54964;0.47894;0.47894;0.39224;0.17773;0.08422;0.08422;0.36940;0.30607;0.21228;0.21228;0.06250;0.02441;0.00235;0.00235;0.07395;0.05358;0.02594;0.02594;53.94844;91.12665
