epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
29;1.38952;2.85077;1.69403;0.65799;0.35000;0.30000;0.36000;0.77861;0.80306;0.35000;0.33000;0.52521;0.55150;0.45000;0.33000;0.10721;0.11991;0.58000;0.33000;0.79734;0.76074;0.77529;0.77529;0.80848;0.83265;0.83270;0.83270;0.60691;0.46289;0.39559;0.39559;0.55343;0.56635;0.45777;0.45777;0.15470;0.08203;0.02001;0.02001;0.11889;0.12319;0.04628;0.04628;17.56444;20.02229
30;1.27622;2.07508;1.09701;0.81618;0.22000;0.22000;0.22000;0.77000;0.82173;0.24000;0.28000;0.56167;0.63932;0.32000;0.28000;0.18102;0.24683;0.35000;0.37000;0.78362;0.75684;0.73893;0.73893;0.85662;0.80676;0.82456;0.82456;0.61955;0.51367;0.43012;0.43012;0.65658;0.63235;0.53517;0.53517;0.20651;0.16113;0.05164;0.05164;0.27634;0.23021;0.11621;0.11621;17.91833;19.69444
31;1.32795;2.36895;1.53731;0.76293;0.25000;0.25000;0.25000;0.77955;0.81617;0.33000;0.33000;0.56869;0.61003;0.33000;0.33000;0.17637;0.17082;0.42000;0.25000;0.85714;0.71484;0.78029;0.78029;0.86970;0.79841;0.85342;0.85342;0.62529;0.52148;0.44446;0.44446;0.64277;0.59482;0.50929;0.50929;0.22157;0.14648;0.05543;0.05543;0.16934;0.17461;0.07482;0.07482;17.06056;19.89656
32;1.50686;3.33681;1.85821;0.61550;0.22000;0.17000;0.16000;0.75483;0.79145;0.21000;0.24000;0.47658;0.53306;0.25000;0.24000;0.04551;0.05091;0.37000;0.32000;0.74618;0.76367;0.75064;0.75064;0.81733;0.80735;0.82036;0.82036;0.50381;0.45215;0.30319;0.30319;0.55005;0.53623;0.39941;0.39941;0.05652;0.03809;0.00380;0.00380;0.05648;0.04990;0.01902;0.01902;17.09381;20.26107
33;1.35116;1.47111;0.92537;0.91819;0.25000;0.23000;0.22000;0.82070;0.84174;0.28000;0.21000;0.56391;0.60105;0.31000;0.29000;0.13388;0.13587;0.41000;0.33000;0.86315;0.78223;0.82960;0.82960;0.84033;0.86440;0.86496;0.86496;0.61117;0.52344;0.42356;0.42356;0.64692;0.57671;0.48524;0.48524;0.16571;0.11230;0.02880;0.02880;0.15035;0.12686;0.05718;0.05718;20.07472;20.93321
34;1.52497;1.58820;0.96269;0.89290;0.24000;0.25000;0.24000;0.74605;0.80376;0.27000;0.29000;0.46423;0.54830;0.25000;0.25000;0.07777;0.11147;0.34000;0.29000;0.75500;0.73730;0.68407;0.68407;0.83172;0.79727;0.78556;0.78556;0.46266;0.46582;0.28094;0.28094;0.55408;0.55287;0.39680;0.39680;0.08419;0.07227;0.00781;0.00781;0.11471;0.11024;0.03609;0.03609;18.25763;19.74750
35;1.23923;1.65493;0.97761;0.89994;0.24000;0.25000;0.30000;0.84919;0.87878;0.27000;0.33000;0.57220;0.65012;0.42000;0.40000;0.14008;0.18600;0.45000;0.41000;0.84878;0.84961;0.86076;0.86076;0.89730;0.87855;0.91524;0.91524;0.64425;0.51465;0.43997;0.43997;0.67824;0.63463;0.55840;0.55840;0.16258;0.12305;0.03495;0.03495;0.19239;0.18147;0.09211;0.09211;16.78871;21.41739
36;1.42598;1.55256;0.97015;0.90737;0.22000;0.24000;0.22000;0.76415;0.82913;0.32000;0.32000;0.47702;0.57967;0.38000;0.36000;0.13419;0.18959;0.57000;0.42000;0.82466;0.71191;0.72912;0.72912;0.86155;0.81534;0.83140;0.83140;0.54229;0.42578;0.31694;0.31694;0.60920;0.56355;0.45224;0.45224;0.19409;0.10254;0.03270;0.03270;0.20497;0.18255;0.09520;0.09520;17.80342;20.37768
37;1.23448;1.31012;0.83582;0.92882;0.30000;0.30000;0.31000;0.83848;0.86293;0.38000;0.35000;0.60052;0.61443;0.41000;0.38000;0.13668;0.12586;0.44000;0.38000;0.88587;0.79590;0.84864;0.84864;0.88530;0.85547;0.88381;0.88381;0.64926;0.55859;0.47999;0.47999;0.63387;0.60271;0.50391;0.50391;0.15077;0.12500;0.02861;0.02861;0.12781;0.12470;0.05092;0.05092;17.32994;19.57824
38;1.35070;1.73635;1.11194;0.87714;0.32000;0.37000;0.32000;0.83038;0.85746;0.39000;0.39000;0.57520;0.61446;0.44000;0.42000;0.10155;0.11909;0.42000;0.38000;0.86225;0.80078;0.83627;0.83627;0.87444;0.85674;0.87592;0.87592;0.62572;0.53223;0.43439;0.43439;0.63461;0.60444;0.49817;0.49817;0.10817;0.09570;0.01988;0.01988;0.11924;0.11979;0.05162;0.05162;16.28526;18.39330
39;1.51073;2.52155;1.59701;0.74688;0.16000;0.16000;0.15000;0.72819;0.78725;0.19000;0.19000;0.48751;0.52186;0.25000;0.19000;0.08775;0.08736;0.19000;0.19000;0.75287;0.70508;0.71060;0.71060;0.78945;0.81403;0.80814;0.80814;0.56499;0.42871;0.32404;0.32404;0.52571;0.52750;0.38737;0.38737;0.09072;0.08496;0.01323;0.01323;0.08922;0.08694;0.03247;0.03247;16.10442;20.30758
40;1.20301;1.36862;0.84328;0.92527;0.25000;0.25000;0.25000;0.84392;0.86422;0.26000;0.26000;0.61912;0.66359;0.33000;0.36000;0.13845;0.16836;0.40000;0.38000;0.85104;0.83691;0.84488;0.84391;0.86189;0.88133;0.89138;0.88989;0.65752;0.58496;0.48973;0.48876;0.70932;0.63794;0.56487;0.56338;0.15515;0.12500;0.02623;0.02623;0.18448;0.15989;0.06566;0.06566;16.70538;20.00528
41;1.49257;2.06968;1.31343;0.82471;0.29000;0.29000;0.37000;0.71932;0.79090;0.32000;0.29000;0.43260;0.54732;0.39000;0.32000;0.11411;0.17135;0.33000;0.33000;0.73205;0.70703;0.65984;0.65984;0.77860;0.82836;0.77896;0.77896;0.46517;0.40430;0.25264;0.25264;0.54798;0.55904;0.40341;0.40341;0.11704;0.11133;0.01859;0.01859;0.17504;0.17123;0.06649;0.06649;16.69541;19.86790
42;1.35580;2.92952;1.56716;0.63767;0.24000;0.24000;0.24000;0.78066;0.82373;0.24000;0.24000;0.55987;0.62029;0.30000;0.25000;0.13192;0.14617;0.39000;0.20000;0.79735;0.76465;0.78858;0.78858;0.83129;0.84799;0.85842;0.85842;0.61520;0.51367;0.43482;0.43482;0.63611;0.61922;0.50966;0.50966;0.16617;0.10938;0.02972;0.02972;0.14421;0.14967;0.06648;0.06648;17.30080;18.85792
43;1.26411;2.86252;1.56716;0.65781;0.26000;0.25000;0.31000;0.75899;0.81899;0.26000;0.26000;0.54463;0.64023;0.45000;0.29000;0.15180;0.18025;0.48000;0.48000;0.75532;0.76270;0.74154;0.74154;0.80739;0.86248;0.83301;0.83301;0.65170;0.46777;0.41805;0.41805;0.63418;0.66267;0.54409;0.54409;0.18661;0.12793;0.03465;0.03465;0.19448;0.17104;0.07666;0.07666;17.49240;19.12929
44;1.44427;2.14754;1.26866;0.81643;0.32000;0.32000;0.34000;0.73295;0.78504;0.40000;0.40000;0.44553;0.51352;0.45000;0.41000;0.10319;0.12510;0.53000;0.36000;0.78484;0.68750;0.67280;0.67280;0.81041;0.78056;0.76242;0.76242;0.50061;0.40137;0.26638;0.26638;0.53662;0.49916;0.36580;0.36580;0.12696;0.08691;0.01585;0.01585;0.12608;0.12515;0.04583;0.04583;16.25411;19.01921
45;1.27977;1.81001;1.06716;0.87361;0.23000;0.23000;0.24000;0.78490;0.83054;0.23000;0.23000;0.55360;0.61080;0.33000;0.27000;0.15080;0.15261;0.37000;0.24000;0.79879;0.77148;0.76237;0.76237;0.83249;0.84454;0.82923;0.82923;0.60987;0.50684;0.41255;0.41255;0.62347;0.60552;0.49678;0.49678;0.17276;0.13379;0.03336;0.03336;0.15264;0.15393;0.06157;0.06157;17.64725;20.93541
46;1.43219;2.01672;1.26119;0.83485;0.19000;0.18000;0.19000;0.71494;0.78662;0.22000;0.22000;0.48738;0.60879;0.23000;0.22000;0.12983;0.20136;0.23000;0.25000;0.74813;0.68457;0.64265;0.64167;0.80285;0.79739;0.76993;0.76620;0.51581;0.46191;0.31852;0.31755;0.61809;0.62056;0.49774;0.49401;0.13740;0.12305;0.02397;0.02300;0.21589;0.19551;0.08623;0.08250;16.76624;18.12628
47;1.29863;1.83458;1.11194;0.87166;0.26000;0.26000;0.26000;0.77968;0.83445;0.32000;0.32000;0.52174;0.60586;0.40000;0.37000;0.14434;0.17214;0.47000;0.46000;0.83094;0.73438;0.75716;0.75716;0.86077;0.83035;0.85007;0.85007;0.59773;0.46289;0.36904;0.36904;0.63822;0.58898;0.49269;0.49269;0.17655;0.12207;0.03424;0.03424;0.19606;0.16401;0.07803;0.07803;17.88074;19.18460
48;1.35428;1.59991;0.99254;0.89232;0.20000;0.19000;0.21000;0.77250;0.82883;0.22000;0.25000;0.51840;0.57389;0.25000;0.25000;0.12164;0.16483;0.30000;0.26000;0.80084;0.74609;0.73857;0.73857;0.87434;0.80387;0.83035;0.83035;0.55249;0.48828;0.34026;0.34026;0.60829;0.55052;0.42849;0.42849;0.13549;0.11035;0.02131;0.02131;0.17334;0.15882;0.06516;0.06516;16.51980;20.09086
49;1.70472;2.27904;1.44030;0.78242;0.25000;0.26000;0.25000;0.62461;0.72202;0.32000;0.28000;0.37116;0.47884;0.33000;0.27000;0.09569;0.12751;0.32000;0.28000;0.67654;0.58008;0.52765;0.52765;0.71415;0.75082;0.67979;0.67979;0.40603;0.34180;0.20227;0.20227;0.47626;0.49011;0.33645;0.33645;0.10364;0.08887;0.01203;0.01203;0.12919;0.12847;0.04496;0.04496;14.00356;20.19392
50;1.41320;2.18202;1.26866;0.80676;0.18000;0.18000;0.20000;0.74619;0.81603;0.22000;0.23000;0.48762;0.59848;0.28000;0.23000;0.13476;0.18418;0.33000;0.23000;0.77696;0.71777;0.70767;0.70767;0.83548;0.81853;0.81446;0.81446;0.54317;0.44238;0.34563;0.34563;0.60828;0.59929;0.48615;0.48615;0.15852;0.11719;0.02905;0.02905;0.18701;0.18273;0.08443;0.08443;16.66824;20.14354
51;1.48978;1.68399;1.07463;0.88216;0.14000;0.14000;0.14000;0.81224;0.81438;0.17000;0.12000;0.53776;0.56409;0.17000;0.12000;0.12460;0.15016;0.22000;0.12000;0.85043;0.77734;0.81341;0.81243;0.79906;0.85910;0.84609;0.84236;0.56303;0.51465;0.39524;0.39524;0.55612;0.58728;0.44662;0.44662;0.13842;0.11328;0.02120;0.02120;0.15024;0.15293;0.05537;0.05537;16.23975;20.26429
52;1.45336;2.18714;1.39552;0.81661;0.25000;0.26000;0.25000;0.77248;0.82838;0.26000;0.26000;0.51248;0.58670;0.38000;0.32000;0.13239;0.15733;0.57000;0.55000;0.79524;0.75098;0.75449;0.75352;0.83385;0.85061;0.85075;0.84702;0.59307;0.45117;0.38268;0.38170;0.60349;0.58217;0.49632;0.49259;0.19361;0.10059;0.02606;0.02508;0.22077;0.14369;0.07327;0.06954;17.32531;19.95557
53;1.18860;1.86083;1.11940;0.85699;0.29000;0.29000;0.29000;0.84348;0.87060;0.34000;0.36000;0.63992;0.68001;0.41000;0.36000;0.17945;0.18114;0.46000;0.36000;0.87020;0.81836;0.85179;0.85179;0.88884;0.87327;0.89851;0.89851;0.69655;0.59180;0.51965;0.51965;0.69210;0.67853;0.58294;0.58294;0.20245;0.16113;0.04898;0.04898;0.18478;0.17882;0.07953;0.07953;16.50273;20.14280
54;1.17616;1.26668;0.71642;0.93703;0.23000;0.24000;0.25000;0.83250;0.88429;0.25000;0.23000;0.59079;0.67818;0.34000;0.29000;0.20294;0.24695;0.58000;0.36000;0.85031;0.81543;0.82827;0.82827;0.88166;0.89378;0.89017;0.89017;0.64509;0.54492;0.46513;0.46513;0.68849;0.67274;0.57010;0.57010;0.29282;0.15527;0.05790;0.05790;0.25456;0.24130;0.12300;0.12300;16.90673;19.60090
55;1.28484;1.57878;0.98507;0.90194;0.16000;0.17000;0.16000;0.82406;0.86420;0.19000;0.23000;0.58811;0.65361;0.26000;0.25000;0.19248;0.22610;0.35000;0.24000;0.83907;0.80957;0.80590;0.80590;0.89160;0.85287;0.87691;0.87691;0.63740;0.54590;0.44069;0.44069;0.68036;0.63876;0.53501;0.53501;0.23087;0.16504;0.05013;0.05013;0.23071;0.22342;0.09411;0.09411;16.51273;19.85573
56;1.24224;1.61384;0.93284;0.89944;0.19000;0.24000;0.19000;0.83663;0.84432;0.28000;0.22000;0.59949;0.64422;0.25000;0.23000;0.14520;0.17050;0.30000;0.18000;0.89532;0.78516;0.84944;0.84944;0.86018;0.84587;0.88104;0.88104;0.62250;0.57812;0.44611;0.44611;0.66360;0.63629;0.54487;0.54487;0.15875;0.13379;0.02910;0.02910;0.17002;0.17291;0.07918;0.07918;16.03861;20.68041
57;1.41804;2.14928;1.08209;0.80834;0.20000;0.20000;0.24000;0.76750;0.83169;0.25000;0.25000;0.52281;0.58320;0.32000;0.27000;0.17939;0.19055;0.37000;0.27000;0.80493;0.73340;0.72312;0.72312;0.84771;0.82953;0.81168;0.81168;0.58045;0.47559;0.37098;0.37098;0.59904;0.57664;0.45500;0.45500;0.20882;0.15723;0.05146;0.05146;0.19636;0.18652;0.08741;0.08741;16.05149;19.39979
