epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;22.74302;1.66509;21.07792;5.16301;3.37313;0.22414;0.01000;0.01000;0.01000;0.39973;0.47967;0.01000;0.01000;0.13904;0.18551;0.01000;0.01000;0.01529;0.02515;0.03000;0.06000;0.55888;0.31113;0.20847;0.20847;0.57647;0.43460;0.32064;0.32064;0.19439;0.10822;0.02651;0.02651;0.21047;0.17102;0.07688;0.07688;0.02301;0.01145;0.00054;0.00054;0.03905;0.02184;0.01006;0.01006;62.19176;98.81440
12;24.55878;1.49040;23.06838;4.75049;3.01493;0.37197;0.01000;0.01000;0.01000;0.46572;0.54776;0.01000;0.01000;0.21022;0.27687;0.06000;0.02000;0.03066;0.03332;0.06000;0.04000;0.61538;0.37461;0.27927;0.27927;0.64371;0.49780;0.40607;0.40607;0.35208;0.14984;0.06126;0.06126;0.31302;0.25494;0.15063;0.15063;0.05134;0.02185;0.00123;0.00123;0.07786;0.02915;0.01028;0.01028;60.29694;98.00420
13;12.68776;1.67544;11.01232;4.40488;2.80597;0.33494;0.01000;0.01000;0.01000;0.47485;0.52924;0.01000;0.01000;0.22515;0.25704;0.04000;0.04000;0.02685;0.03908;0.05000;0.07000;0.57848;0.40271;0.29393;0.29393;0.60123;0.49619;0.39287;0.39287;0.30645;0.17794;0.06643;0.06643;0.31583;0.23485;0.13192;0.13192;0.03781;0.02081;0.00077;0.00077;0.09129;0.03527;0.01023;0.01023;60.22057;98.51675
14;6.76058;1.40032;5.36026;4.52357;2.79104;0.37853;0.01000;0.01000;0.01000;0.53518;0.60285;0.01000;0.01000;0.25712;0.29973;0.07000;0.01000;0.04673;0.05380;0.08000;0.08000;0.67512;0.44329;0.34901;0.34901;0.69245;0.55783;0.45650;0.45650;0.35401;0.20187;0.08828;0.08828;0.33847;0.27811;0.15838;0.15838;0.06518;0.03642;0.00215;0.00215;0.07802;0.04879;0.01187;0.01187;59.46282;98.85410
15;17.32189;1.32405;15.99784;4.73791;2.85075;0.26346;0.01000;0.01000;0.01000;0.53010;0.60246;0.04000;0.01000;0.29742;0.36025;0.05000;0.01000;0.06139;0.07607;0.10000;0.10000;0.71429;0.42144;0.35192;0.35192;0.66480;0.57095;0.48395;0.48395;0.40761;0.23413;0.11005;0.11005;0.39016;0.34234;0.21615;0.21615;0.08911;0.04683;0.00573;0.00573;0.12935;0.07150;0.03149;0.03149;59.67760;98.24997
16;25.24874;1.24063;24.00810;4.79428;2.86567;0.25124;0.01000;0.01000;0.01000;0.52235;0.63079;0.01000;0.01000;0.33613;0.42549;0.11000;0.04000;0.07897;0.09520;0.14000;0.10000;0.67603;0.42560;0.36094;0.36094;0.68889;0.59973;0.52862;0.52862;0.51392;0.24974;0.17214;0.17214;0.49520;0.41063;0.32194;0.32194;0.12731;0.05723;0.01176;0.01176;0.17171;0.08984;0.05172;0.05172;61.14997;97.70699
17;23.84328;1.36225;22.48103;4.31934;2.52239;0.34830;0.01000;0.01000;0.01000;0.55223;0.61990;0.04000;0.01000;0.27449;0.32641;0.09000;0.07000;0.05365;0.06955;0.09000;0.07000;0.66864;0.47034;0.36331;0.36331;0.67012;0.59579;0.49162;0.49162;0.34268;0.22893;0.09941;0.09941;0.34816;0.31453;0.19275;0.19275;0.06698;0.04475;0.00444;0.00444;0.07423;0.06711;0.02821;0.02821;60.58645;97.41932
18;16.39059;1.31722;15.07337;4.67208;2.79851;0.23891;0.01000;0.01000;0.01000;0.54784;0.63654;0.01000;0.01000;0.27958;0.34705;0.05000;0.01000;0.05252;0.06409;0.11000;0.10000;0.68652;0.45578;0.36912;0.36912;0.70540;0.60388;0.51664;0.51664;0.37262;0.22373;0.11130;0.11130;0.37288;0.33149;0.21818;0.21818;0.07819;0.03954;0.00301;0.00301;0.11318;0.06110;0.02220;0.02220;59.69999;96.93088
19;6.70954;1.46740;5.24214;4.00746;2.44776;0.57178;0.01000;0.01000;0.01000;0.55152;0.59406;0.01000;0.01000;0.26156;0.29971;0.09000;0.05000;0.04366;0.05737;0.13000;0.13000;0.66038;0.47347;0.36392;0.36392;0.66071;0.56081;0.44669;0.44669;0.35805;0.20604;0.09270;0.09270;0.33136;0.28075;0.16158;0.16158;0.06754;0.03226;0.00372;0.00372;0.10100;0.05069;0.01829;0.01829;59.22656;96.88670
20;14.99248;1.30678;13.68570;4.59964;2.72388;0.33986;0.01000;0.01000;0.01000;0.50999;0.60022;0.11000;0.01000;0.29455;0.36588;0.12000;0.11000;0.06838;0.09457;0.22000;0.28000;0.70795;0.39854;0.34761;0.34761;0.65009;0.57501;0.49667;0.49667;0.41635;0.22789;0.12287;0.12287;0.41409;0.35162;0.24018;0.24018;0.10835;0.04995;0.00759;0.00759;0.20112;0.08531;0.04236;0.04236;59.24378;96.61696
21;19.30196;1.33740;17.96456;4.06202;2.41045;0.37649;0.01000;0.01000;0.01000;0.57772;0.63486;0.02000;0.01000;0.30384;0.33667;0.05000;0.05000;0.06266;0.07764;0.13000;0.10000;0.67549;0.50468;0.39737;0.39737;0.69002;0.61080;0.51020;0.51020;0.36726;0.25911;0.11805;0.11805;0.36313;0.32165;0.20084;0.20084;0.08406;0.04995;0.00520;0.00520;0.09731;0.07451;0.03257;0.03257;59.34694;96.21823
22;14.69996;1.18789;13.51206;4.11948;2.44776;0.46997;0.01000;0.01000;0.01000;0.61776;0.66927;0.04000;0.01000;0.33271;0.38191;0.05000;0.05000;0.08221;0.10282;0.10000;0.10000;0.75794;0.52133;0.45415;0.45415;0.73901;0.63595;0.56399;0.56399;0.41231;0.27888;0.15632;0.15632;0.41427;0.36413;0.25164;0.25164;0.10738;0.06660;0.01087;0.01087;0.11618;0.09917;0.04822;0.04822;58.17329;96.44577
23;20.98360;1.44344;19.54015;3.70357;2.14925;0.53603;0.04000;0.04000;0.05000;0.60174;0.62342;0.03000;0.03000;0.29692;0.31768;0.10000;0.03000;0.05644;0.06131;0.12000;0.08000;0.67932;0.54006;0.41571;0.41571;0.67738;0.59507;0.48001;0.48001;0.35345;0.25598;0.11502;0.11502;0.33595;0.30643;0.17549;0.17549;0.06876;0.04787;0.00408;0.00408;0.06480;0.05894;0.01769;0.01769;57.41148;96.12569
24;26.84133;1.47198;25.36936;3.68944;2.19403;0.55960;0.01000;0.05000;0.03000;0.58087;0.59230;0.05000;0.05000;0.28095;0.29355;0.07000;0.07000;0.04920;0.05179;0.14000;0.13000;0.67121;0.51197;0.38623;0.38623;0.65735;0.55846;0.44356;0.44356;0.32823;0.24558;0.10259;0.10259;0.32068;0.27821;0.15451;0.15451;0.06015;0.04162;0.00402;0.00402;0.05684;0.04852;0.01883;0.01883;58.53695;96.57726
25;7.26469;1.63693;5.62775;4.35719;2.74627;0.34422;0.01000;0.01000;0.01000;0.46695;0.50238;0.02000;0.02000;0.20750;0.23002;0.07000;0.04000;0.02697;0.03066;0.10000;0.10000;0.57447;0.39334;0.27541;0.27541;0.59020;0.46269;0.35809;0.35809;0.29081;0.16129;0.06303;0.06303;0.27370;0.20897;0.11931;0.11931;0.04241;0.01977;0.00179;0.00179;0.04863;0.02598;0.01179;0.01179;57.98031;96.01444
26;1.53154;1.41673;0.11481;3.82938;2.32836;0.46483;0.01000;0.03000;0.03000;0.59102;0.61983;0.06000;0.03000;0.30350;0.32115;0.17000;0.09000;0.05031;0.05508;0.13000;0.08000;0.68399;0.52029;0.41772;0.41772;0.67867;0.59062;0.48506;0.48506;0.40275;0.24350;0.11448;0.11448;0.34762;0.30629;0.18109;0.18109;0.06359;0.04162;0.00404;0.00404;0.05805;0.05316;0.02252;0.02252;56.93335;95.51542
27;18.84815;1.56057;17.28758;3.89795;2.23881;0.50863;0.01000;0.01000;0.01000;0.52850;0.55553;0.01000;0.01000;0.21615;0.23219;0.01000;0.01000;0.02441;0.03659;0.07000;0.02000;0.61549;0.46306;0.29920;0.29920;0.61888;0.52532;0.39173;0.39173;0.25173;0.18939;0.05399;0.05399;0.25707;0.21927;0.10590;0.10590;0.04571;0.01665;0.00108;0.00108;0.03946;0.03486;0.01519;0.01519;56.94577;96.04443
28;13.32831;1.39655;11.93176;3.94363;2.29851;0.42267;0.01000;0.01000;0.01000;0.57812;0.59234;0.05000;0.02000;0.29142;0.29763;0.13000;0.05000;0.06324;0.06530;0.15000;0.05000;0.68421;0.50052;0.40063;0.40063;0.66085;0.56006;0.45726;0.45726;0.38305;0.23517;0.11160;0.11160;0.32954;0.27924;0.16910;0.16910;0.08618;0.04995;0.00501;0.00501;0.07220;0.06110;0.02186;0.02186;56.76282;94.36571
29;28.62473;1.41084;27.21389;3.97849;2.41045;0.37103;0.02000;0.02000;0.02000;0.57775;0.60140;0.02000;0.02000;0.28787;0.29757;0.11000;0.03000;0.05882;0.05236;0.14000;0.14000;0.65608;0.51613;0.36648;0.36648;0.67025;0.56865;0.44511;0.44511;0.36349;0.23829;0.09189;0.09189;0.32682;0.28021;0.15033;0.15033;0.07629;0.04787;0.00402;0.00402;0.06541;0.04576;0.01419;0.01419;57.40217;95.47989
30;10.35849;1.31232;9.04616;4.00093;2.30597;0.46846;0.01000;0.01000;0.01000;0.58935;0.65435;0.16000;0.02000;0.31532;0.36736;0.19000;0.12000;0.08612;0.10324;0.31000;0.09000;0.75365;0.48387;0.41969;0.41969;0.70330;0.62873;0.54103;0.54103;0.41315;0.25494;0.13624;0.13624;0.39398;0.35117;0.24123;0.24123;0.12550;0.06556;0.01068;0.01068;0.10771;0.10017;0.04813;0.04813;59.50237;95.43063
31;6.94926;1.70601;5.24326;3.71463;2.37313;0.46111;0.01000;0.03000;0.03000;0.54879;0.52867;0.02000;0.01000;0.20247;0.17303;0.04000;0.04000;0.04139;0.03118;0.13000;0.09000;0.61204;0.49740;0.32142;0.32142;0.58835;0.50098;0.35566;0.35566;0.23306;0.17898;0.05014;0.05014;0.20645;0.15409;0.06655;0.06655;0.05773;0.03226;0.00328;0.00328;0.04292;0.02552;0.00903;0.00903;56.88044;94.85755
32;22.18569;1.33297;20.85272;4.21086;2.44776;0.45468;0.02000;0.02000;0.09000;0.56817;0.65251;0.14000;0.02000;0.36174;0.41876;0.18000;0.08000;0.10663;0.13149;0.26000;0.19000;0.72727;0.46618;0.41604;0.41604;0.70394;0.62619;0.54800;0.54800;0.48264;0.28928;0.18397;0.18397;0.44986;0.40023;0.28774;0.28774;0.15538;0.08117;0.01638;0.01638;0.14410;0.12426;0.05820;0.05820;57.02715;95.89058
33;10.35090;1.22427;9.12662;4.09860;2.47015;0.45808;0.01000;0.01000;0.01000;0.59705;0.67065;0.05000;0.01000;0.38019;0.43519;0.23000;0.06000;0.13981;0.16450;0.43000;0.46000;0.72864;0.50572;0.45314;0.45314;0.72982;0.64051;0.57489;0.57489;0.53283;0.29553;0.19131;0.19131;0.46155;0.41798;0.30746;0.30746;0.23869;0.09886;0.02681;0.02681;0.33507;0.14505;0.08453;0.08453;57.75029;94.88668
34;15.47128;1.34415;14.12712;3.77146;2.14925;0.48297;0.01000;0.01000;0.03000;0.63372;0.64965;0.01000;0.01000;0.32412;0.33223;0.12000;0.01000;0.07528;0.07425;0.32000;0.28000;0.71805;0.56712;0.48009;0.48009;0.71426;0.61572;0.52017;0.52017;0.40887;0.26847;0.15328;0.15328;0.35818;0.31584;0.19734;0.19734;0.11857;0.05515;0.01262;0.01262;0.12195;0.06696;0.03606;0.03606;57.74777;95.16205
35;13.55860;1.25564;12.30297;3.79513;2.17910;0.50414;0.01000;0.01000;0.01000;0.65439;0.70744;0.02000;0.01000;0.38376;0.43584;0.10000;0.02000;0.10260;0.12000;0.16000;0.08000;0.76210;0.57336;0.48823;0.48823;0.76398;0.68000;0.60030;0.60030;0.51767;0.30489;0.18066;0.18066;0.45917;0.42154;0.30075;0.30075;0.14970;0.07804;0.01672;0.01672;0.14214;0.11552;0.05808;0.05808;57.95283;94.04132
36;9.44257;1.31425;8.12831;3.92561;2.42537;0.41222;0.01000;0.03000;0.02000;0.63394;0.63357;0.03000;0.01000;0.33752;0.32699;0.05000;0.01000;0.05795;0.05017;0.03000;0.03000;0.73425;0.55775;0.44232;0.44232;0.72661;0.58717;0.48854;0.48854;0.39718;0.29344;0.13490;0.13490;0.37966;0.29640;0.17509;0.17509;0.06712;0.05099;0.00506;0.00506;0.05925;0.04494;0.01597;0.01597;56.88672;94.38115
37;12.47441;1.23902;11.23540;3.87009;2.30597;0.49284;0.01000;0.01000;0.01000;0.62935;0.67172;0.01000;0.01000;0.34767;0.38568;0.06000;0.01000;0.09951;0.11428;0.06000;0.06000;0.72554;0.55567;0.47560;0.47560;0.73973;0.63859;0.55932;0.55932;0.42429;0.29448;0.17670;0.17670;0.41374;0.36799;0.26002;0.26002;0.12144;0.08429;0.01546;0.01546;0.12204;0.10903;0.05452;0.05452;56.53743;93.70764
38;14.58532;1.35408;13.23124;3.87491;2.25373;0.50347;0.01000;0.01000;0.01000;0.61484;0.67319;0.01000;0.01000;0.35803;0.41578;0.10000;0.03000;0.08904;0.09855;0.13000;0.13000;0.70828;0.54318;0.44953;0.44953;0.72100;0.65308;0.56380;0.56380;0.48404;0.28408;0.17336;0.17336;0.43578;0.40448;0.28923;0.28923;0.13026;0.06764;0.01248;0.01248;0.17624;0.09076;0.04372;0.04372;55.33168;93.53304
39;10.54303;1.22715;9.31588;3.64671;2.02985;0.60729;0.01000;0.04000;0.01000;0.67272;0.72108;0.08000;0.03000;0.41677;0.47061;0.13000;0.09000;0.11337;0.12750;0.47000;0.34000;0.80347;0.57856;0.53694;0.53694;0.77862;0.68969;0.62476;0.62476;0.51135;0.35172;0.25530;0.25530;0.49885;0.45291;0.35854;0.35854;0.18795;0.08117;0.02087;0.02087;0.14892;0.11962;0.06714;0.06714;54.98946;93.60862
40;9.54324;1.28077;8.26246;3.55238;2.06716;0.58170;0.01000;0.01000;0.01000;0.67591;0.69217;0.01000;0.01000;0.39346;0.38942;0.14000;0.10000;0.08588;0.07393;0.34000;0.30000;0.75974;0.60874;0.50200;0.49991;0.75812;0.65663;0.56821;0.56523;0.47033;0.33819;0.17768;0.17768;0.43224;0.36596;0.24106;0.24106;0.11458;0.06868;0.00842;0.00842;0.09996;0.06561;0.02689;0.02689;56.53044;93.61385
41;17.21579;1.60200;15.61379;3.75261;2.23134;0.57794;0.01000;0.01000;0.02000;0.51820;0.53241;0.04000;0.01000;0.25603;0.26206;0.10000;0.01000;0.03567;0.03834;0.11000;0.11000;0.62154;0.44433;0.34714;0.34714;0.58430;0.50381;0.39920;0.39920;0.35970;0.19875;0.10081;0.10081;0.28092;0.24927;0.14972;0.14972;0.05231;0.02706;0.00323;0.00323;0.06629;0.03496;0.01573;0.01573;53.31098;93.23229
42;19.18029;1.15336;18.02693;3.93985;2.23881;0.57169;0.01000;0.01000;0.01000;0.66465;0.73203;0.01000;0.01000;0.42781;0.49267;0.26000;0.07000;0.12609;0.14163;0.27000;0.27000;0.79450;0.57128;0.52568;0.52568;0.80481;0.69528;0.64700;0.64700;0.59813;0.33299;0.25707;0.25707;0.52901;0.47326;0.38460;0.38460;0.17736;0.09781;0.02304;0.02304;0.20813;0.13392;0.07144;0.07144;57.35145;93.48346
43;8.27494;1.37607;6.89887;4.49627;2.73881;0.33374;0.01000;0.01000;0.01000;0.53565;0.60214;0.01000;0.01000;0.24615;0.29353;0.02000;0.01000;0.03494;0.04382;0.05000;0.07000;0.66258;0.44953;0.34103;0.34103;0.67597;0.56905;0.47262;0.47262;0.32053;0.19979;0.09089;0.09089;0.32407;0.27640;0.18350;0.18350;0.05319;0.02601;0.00250;0.00250;0.16555;0.03866;0.02271;0.02271;55.44998;92.77933
44;15.13216;1.27121;13.86095;3.58167;1.99254;0.57639;0.01000;0.01000;0.01000;0.70334;0.74215;0.02000;0.01000;0.42030;0.47623;0.21000;0.04000;0.12912;0.15439;0.40000;0.10000;0.80348;0.62539;0.56159;0.56159;0.79769;0.71558;0.65086;0.65086;0.56076;0.33611;0.24876;0.24876;0.50108;0.46200;0.35401;0.35401;0.19828;0.09573;0.02519;0.02519;0.16540;0.15182;0.08373;0.08373;53.66134;92.93228
45;15.44676;1.44103;14.00572;3.42946;2.11940;0.54418;0.01000;0.01000;0.01000;0.66296;0.66327;0.01000;0.01000;0.36869;0.36449;0.08000;0.07000;0.08292;0.07376;0.45000;0.18000;0.71207;0.62019;0.45597;0.44931;0.71445;0.64019;0.50896;0.49216;0.40524;0.33819;0.14714;0.14340;0.39747;0.34752;0.20128;0.18951;0.10229;0.06972;0.00797;0.00755;0.08317;0.06883;0.02143;0.01923;53.63807;92.47686
46;8.32027;1.10861;7.21166;3.71564;2.06716;0.57345;0.02000;0.03000;0.03000;0.71471;0.76700;0.09000;0.03000;0.44283;0.51911;0.12000;0.12000;0.13021;0.14464;0.31000;0.31000;0.84517;0.61915;0.59144;0.59144;0.83168;0.73675;0.69875;0.69875;0.52890;0.38085;0.29195;0.29195;0.55131;0.50177;0.42039;0.42039;0.17391;0.10406;0.02708;0.02708;0.15967;0.13625;0.07839;0.07839;55.27019;92.75623
47;7.54373;1.30462;6.23911;3.69651;2.11194;0.53127;0.01000;0.01000;0.01000;0.70449;0.73771;0.03000;0.03000;0.40936;0.45815;0.15000;0.03000;0.11983;0.12329;0.24000;0.24000;0.81532;0.62019;0.54399;0.54399;0.80547;0.70595;0.63587;0.63587;0.54498;0.32778;0.21684;0.21684;0.48425;0.44203;0.32350;0.32350;0.17719;0.09053;0.01713;0.01713;0.20359;0.10963;0.05276;0.05276;52.91583;92.16156
48;2.07054;1.83655;0.23399;4.03159;2.52239;0.51885;0.01000;0.01000;0.01000;0.47273;0.53135;0.01000;0.01000;0.18909;0.22046;0.01000;0.01000;0.02511;0.02969;0.05000;0.03000;0.56604;0.40583;0.26748;0.26748;0.59062;0.50134;0.35556;0.35556;0.22642;0.16233;0.06048;0.06048;0.24271;0.20781;0.10581;0.10581;0.04326;0.01769;0.00233;0.00233;0.04494;0.02580;0.01436;0.01436;53.25931;91.61188
49;29.78490;1.51292;28.27198;4.52109;2.60448;0.30320;0.01000;0.01000;0.01000;0.52455;0.61316;0.01000;0.01000;0.29070;0.35366;0.06000;0.01000;0.05046;0.07292;0.08000;0.08000;0.65123;0.43913;0.37468;0.37468;0.66107;0.58880;0.51654;0.51654;0.48193;0.20812;0.13911;0.13911;0.37026;0.34314;0.26028;0.26028;0.09510;0.03434;0.00707;0.00707;0.24440;0.06598;0.04467;0.04467;53.67969;92.19877
50;19.20271;1.46544;17.73727;6.01615;3.79104;0.24320;0.01000;0.01000;0.07000;0.49648;0.58264;0.01000;0.01000;0.28411;0.35334;0.01000;0.01000;0.05669;0.07684;0.03000;0.02000;0.76573;0.36733;0.32361;0.32361;0.75808;0.52744;0.47111;0.47111;0.43818;0.21020;0.13421;0.13421;0.45908;0.32578;0.24476;0.24476;0.11650;0.03746;0.01241;0.01241;0.18570;0.07032;0.04803;0.04803;58.56948;92.65671
51;17.74707;1.27653;16.47054;4.53181;2.59701;0.22128;0.01000;0.01000;0.01000;0.60024;0.66680;0.01000;0.01000;0.39276;0.44292;0.15000;0.03000;0.12463;0.14809;0.38000;0.33000;0.72741;0.51093;0.45292;0.45292;0.72881;0.63872;0.57601;0.57601;0.55179;0.30489;0.22330;0.22330;0.47997;0.42579;0.33684;0.33684;0.21092;0.08845;0.03037;0.03037;0.28839;0.13755;0.08992;0.08992;55.93632;93.13100
52;35.46249;1.06468;34.39781;3.95968;2.29104;0.58258;0.01000;0.01000;0.01000;0.65899;0.74240;0.01000;0.01000;0.47729;0.56248;0.22000;0.02000;0.16315;0.19023;0.38000;0.07000;0.78841;0.56608;0.52674;0.52570;0.81380;0.70504;0.66442;0.66069;0.68482;0.36629;0.33873;0.33769;0.59893;0.54051;0.48190;0.47817;0.27184;0.11655;0.04982;0.04878;0.19689;0.18558;0.12961;0.12588;54.58497;91.48723
53;15.38516;1.24498;14.14017;3.27131;1.86567;0.63495;0.01000;0.01000;0.01000;0.72645;0.74656;0.02000;0.01000;0.42136;0.46692;0.07000;0.01000;0.09085;0.10267;0.22000;0.22000;0.79900;0.66597;0.58561;0.58561;0.79628;0.72315;0.63881;0.63881;0.48318;0.37357;0.23989;0.23989;0.48705;0.45622;0.32448;0.32448;0.12366;0.07180;0.01407;0.01407;0.11457;0.09583;0.04986;0.04986;54.01403;91.99294
54;6.06657;1.42042;4.64615;3.33570;1.94776;0.62356;0.02000;0.02000;0.03000;0.66007;0.68542;0.12000;0.09000;0.37638;0.39435;0.38000;0.15000;0.08724;0.10345;0.39000;0.39000;0.74901;0.59001;0.50803;0.50699;0.74177;0.65498;0.56933;0.56560;0.50000;0.30177;0.19447;0.19343;0.42309;0.37777;0.27080;0.26706;0.11652;0.06972;0.01264;0.01264;0.12143;0.09770;0.05112;0.05112;53.97933;91.71901
55;28.49674;1.34354;27.15320;5.53146;3.23881;0.25097;0.01000;0.01000;0.35000;0.55099;0.63680;0.01000;0.01000;0.34783;0.42579;0.06000;0.03000;0.08550;0.11650;0.21000;0.13000;0.75774;0.43288;0.39541;0.39541;0.72897;0.60411;0.56083;0.56083;0.53333;0.25806;0.19174;0.19174;0.52289;0.40398;0.33373;0.33373;0.16046;0.05827;0.01984;0.01984;0.29323;0.10790;0.07686;0.07686;53.24065;92.31342
