epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
16;12.55057;1.63719;10.91338;4.35804;2.66165;0.22352;0.01000;0.01000;0.01000;0.51621;0.54036;0.01000;0.01000;0.18773;0.19463;0.02000;0.02000;0.02302;0.02227;0.09000;0.09000;0.61883;0.44278;0.28938;0.28938;0.62387;0.50147;0.36888;0.36888;0.22624;0.16043;0.04043;0.04043;0.22573;0.17803;0.08030;0.08030;0.03137;0.01818;0.00067;0.00067;0.07259;0.01944;0.00476;0.00476;59.78277;94.79528
17;15.79004;1.41855;14.37149;4.41971;2.63158;0.37329;0.01000;0.01000;0.01000;0.53755;0.63299;0.02000;0.01000;0.29400;0.37131;0.04000;0.02000;0.05136;0.06524;0.06000;0.04000;0.69983;0.43636;0.35693;0.35693;0.69513;0.60048;0.51376;0.51376;0.41440;0.22781;0.12104;0.12104;0.39441;0.35632;0.24305;0.24305;0.07709;0.03850;0.00458;0.00458;0.10736;0.06236;0.03103;0.03103;62.02325;95.56577
18;19.22558;1.62189;17.60369;3.64186;2.12030;0.44822;0.01000;0.01000;0.01000;0.55054;0.56095;0.01000;0.01000;0.25110;0.24580;0.05000;0.02000;0.04285;0.03213;0.12000;0.12000;0.61981;0.49519;0.33775;0.33775;0.60765;0.53923;0.40307;0.40307;0.30395;0.21390;0.07578;0.07578;0.26674;0.23349;0.11592;0.11592;0.06055;0.03316;0.00415;0.00415;0.09782;0.02632;0.01017;0.01017;58.95159;95.85826
19;16.57381;1.26964;15.30417;4.47718;2.60150;0.25464;0.01000;0.01000;0.01000;0.57564;0.66077;0.01000;0.01000;0.34313;0.41629;0.06000;0.02000;0.08586;0.11143;0.18000;0.07000;0.71840;0.48021;0.39422;0.39422;0.71895;0.63232;0.55528;0.55528;0.47538;0.26845;0.15084;0.15084;0.45302;0.39990;0.28546;0.28546;0.13942;0.06203;0.00947;0.00947;0.16957;0.10528;0.05273;0.05273;59.04982;94.85711
20;9.33768;1.27045;8.06723;4.20615;2.35338;0.29007;0.01000;0.01000;0.01000;0.62228;0.67983;0.01000;0.01000;0.35173;0.38998;0.05000;0.01000;0.07604;0.07416;0.17000;0.17000;0.74405;0.53476;0.43231;0.43231;0.74027;0.65068;0.56125;0.56125;0.43981;0.29305;0.14804;0.14804;0.41404;0.37518;0.24547;0.24547;0.10409;0.05989;0.00745;0.00745;0.13762;0.06797;0.02659;0.02659;59.97394;94.96543
21;20.97160;1.55367;19.41793;3.87977;2.34586;0.46690;0.01000;0.01000;0.01000;0.55460;0.59336;0.01000;0.01000;0.23995;0.27615;0.04000;0.01000;0.02778;0.02932;0.09000;0.11000;0.65036;0.48342;0.36113;0.36113;0.65585;0.56133;0.43545;0.43545;0.30478;0.19786;0.09049;0.09049;0.29710;0.26385;0.14860;0.14860;0.04388;0.02032;0.00198;0.00198;0.08622;0.02383;0.01143;0.01143;59.19784;95.31533
22;19.06226;1.56733;17.49493;4.78799;2.92481;0.23581;0.01000;0.01000;0.01000;0.52505;0.61694;0.01000;0.01000;0.28457;0.36632;0.01000;0.01000;0.04494;0.05451;0.07000;0.07000;0.69929;0.42032;0.34872;0.34872;0.69980;0.57599;0.48401;0.48401;0.37900;0.22781;0.11187;0.11187;0.40081;0.34734;0.21714;0.21714;0.09003;0.02995;0.00353;0.00353;0.21165;0.04740;0.02338;0.02338;59.74108;93.96000
23;10.13204;1.72601;8.40603;3.47602;2.18797;0.42254;0.01000;0.01000;0.01000;0.53432;0.51162;0.01000;0.01000;0.25666;0.21700;0.06000;0.03000;0.04663;0.03600;0.10000;0.04000;0.56884;0.50374;0.31509;0.31509;0.55439;0.49076;0.33457;0.33457;0.29568;0.22674;0.08312;0.08312;0.24022;0.20327;0.09124;0.09124;0.05675;0.03957;0.00627;0.00627;0.04907;0.03248;0.01115;0.01115;59.41187;93.22954
24;13.44658;1.32936;12.11721;4.30335;2.47368;0.36110;0.01000;0.01000;0.01000;0.56919;0.66209;0.02000;0.01000;0.34904;0.43258;0.03000;0.02000;0.09760;0.11948;0.08000;0.06000;0.73032;0.46631;0.38194;0.38194;0.72592;0.62712;0.54121;0.54121;0.45979;0.28128;0.14583;0.14583;0.46307;0.41326;0.28535;0.28535;0.15297;0.07166;0.01197;0.01197;0.18850;0.10974;0.05220;0.05220;59.57815;94.31321
25;16.77259;1.39826;15.37433;3.27097;1.90226;0.62431;0.01000;0.01000;0.01000;0.64585;0.66759;0.01000;0.01000;0.31024;0.32210;0.06000;0.03000;0.06009;0.05596;0.06000;0.06000;0.71916;0.58610;0.45957;0.45957;0.72091;0.63946;0.52814;0.52814;0.36351;0.27059;0.12455;0.12455;0.34506;0.30787;0.17574;0.17574;0.07040;0.05241;0.00615;0.00615;0.06160;0.05235;0.02130;0.02130;59.92561;93.81788
26;16.41150;1.24898;15.16252;3.54350;1.98496;0.56139;0.01000;0.01000;0.01000;0.71205;0.74515;0.01000;0.01000;0.38899;0.43038;0.03000;0.02000;0.08006;0.09287;0.13000;0.03000;0.81517;0.63209;0.51543;0.51543;0.81430;0.70936;0.62216;0.62216;0.46837;0.33262;0.15930;0.15930;0.46467;0.41080;0.26635;0.26635;0.11656;0.06096;0.00727;0.00727;0.09820;0.08967;0.03453;0.03453;59.45172;93.23614
27;9.59846;1.63580;7.96266;3.12881;1.93985;0.69100;0.01000;0.01000;0.01000;0.57295;0.55180;0.01000;0.01000;0.25452;0.23649;0.02000;0.01000;0.03311;0.02809;0.03000;0.02000;0.64314;0.51658;0.38381;0.38381;0.59587;0.52801;0.40236;0.40236;0.30539;0.21818;0.09601;0.09601;0.25621;0.22361;0.12775;0.12775;0.04348;0.02674;0.00213;0.00213;0.03382;0.02470;0.01023;0.01023;58.01237;94.34998
28;32.49870;1.27124;31.22745;4.07634;2.39098;0.53201;0.01000;0.01000;0.01000;0.56769;0.67059;0.04000;0.03000;0.35843;0.45720;0.07000;0.04000;0.06176;0.07477;0.21000;0.15000;0.73064;0.46417;0.39043;0.39043;0.73443;0.63524;0.55598;0.55598;0.47527;0.28770;0.17962;0.17962;0.48222;0.44094;0.33480;0.33480;0.09882;0.04492;0.00533;0.00533;0.11291;0.07010;0.03289;0.03289;60.45962;92.86830
29;14.03582;1.13786;12.89796;4.16303;2.36842;0.40850;0.01000;0.01000;0.01000;0.63251;0.72347;0.01000;0.01000;0.41584;0.50145;0.03000;0.01000;0.13768;0.15882;0.10000;0.10000;0.77399;0.53476;0.47210;0.47210;0.78958;0.69055;0.63126;0.63126;0.54310;0.33690;0.21719;0.21719;0.53091;0.48377;0.36891;0.36891;0.22356;0.09947;0.02531;0.02531;0.26837;0.14798;0.08781;0.08781;59.38008;92.22362
30;35.29002;1.43869;33.85133;4.51397;2.76692;0.40917;0.01000;0.01000;0.01000;0.55350;0.67254;0.01000;0.01000;0.30831;0.41140;0.03000;0.01000;0.05496;0.08194;0.03000;0.03000;0.72366;0.44813;0.35495;0.35495;0.75695;0.62953;0.53896;0.53896;0.41293;0.24599;0.13950;0.13950;0.44010;0.39395;0.27478;0.27478;0.07361;0.04385;0.00602;0.00602;0.08747;0.07822;0.03911;0.03911;59.88130;92.47091
31;13.72868;1.39148;12.33720;4.25944;2.53383;0.36596;0.01000;0.01000;0.01000;0.58540;0.66670;0.01000;0.01000;0.35989;0.43629;0.03000;0.02000;0.09318;0.11567;0.05000;0.05000;0.72031;0.49305;0.40861;0.40861;0.73488;0.63227;0.55405;0.55405;0.47461;0.28984;0.15935;0.15935;0.47417;0.41401;0.29390;0.29390;0.13320;0.07166;0.01103;0.01103;0.14697;0.10643;0.05010;0.05010;58.82690;92.91642
32;19.82555;1.18015;18.64539;3.96223;2.28571;0.44176;0.01000;0.01000;0.01000;0.66667;0.72817;0.01000;0.01000;0.40149;0.47464;0.01000;0.01000;0.11198;0.13028;0.06000;0.05000;0.79234;0.57540;0.49007;0.49007;0.79874;0.69405;0.62000;0.62000;0.47717;0.34652;0.19828;0.19828;0.50724;0.45570;0.32923;0.32923;0.14309;0.09198;0.01722;0.01722;0.13996;0.12441;0.05816;0.05816;59.59311;91.82526
33;24.06611;1.27522;22.79088;3.67986;2.06767;0.47863;0.01000;0.01000;0.01000;0.67309;0.73082;0.01000;0.01000;0.37241;0.42809;0.03000;0.01000;0.06865;0.08452;0.05000;0.04000;0.76997;0.59786;0.49391;0.49391;0.78656;0.70579;0.62169;0.62169;0.45000;0.31765;0.17474;0.17474;0.44907;0.41670;0.28799;0.28799;0.08966;0.05561;0.00676;0.00676;0.09721;0.08078;0.03324;0.03324;59.12292;91.57041
34;14.95101;1.29689;13.65411;3.41382;1.93985;0.58370;0.01000;0.01000;0.01000;0.66112;0.71318;0.01000;0.01000;0.38684;0.43917;0.13000;0.01000;0.10116;0.12136;0.18000;0.18000;0.74431;0.59465;0.50313;0.50313;0.76406;0.68693;0.59462;0.59462;0.50256;0.31444;0.19708;0.19708;0.45727;0.42842;0.29158;0.29158;0.14015;0.07914;0.01560;0.01560;0.15081;0.11401;0.04966;0.04966;59.66260;91.47215
35;14.20695;1.18719;13.01976;3.39615;1.90977;0.67715;0.01000;0.01000;0.01000;0.71256;0.75492;0.01000;0.02000;0.44700;0.50985;0.02000;0.02000;0.11765;0.14268;0.20000;0.06000;0.81831;0.63102;0.55307;0.55307;0.81943;0.71912;0.64787;0.64787;0.51536;0.39465;0.24645;0.24645;0.54028;0.49148;0.36732;0.36732;0.17039;0.08984;0.02170;0.02170;0.14911;0.13815;0.06943;0.06943;59.79077;91.66872
36;25.70511;1.53717;24.16794;4.02530;2.41353;0.40667;0.01000;0.01000;0.01000;0.56262;0.60785;0.01000;0.01000;0.22894;0.26901;0.05000;0.04000;0.03535;0.04105;0.11000;0.11000;0.66472;0.48770;0.36842;0.36842;0.67759;0.57705;0.47954;0.47954;0.28710;0.19037;0.06999;0.06999;0.29741;0.25460;0.15096;0.15096;0.05674;0.02567;0.00149;0.00149;0.09010;0.03606;0.01363;0.01363;57.92481;91.58607
37;11.25126;1.39847;9.85279;3.42261;2.00752;0.53341;0.01000;0.02000;0.02000;0.63705;0.64103;0.02000;0.01000;0.35331;0.35370;0.12000;0.06000;0.08414;0.08976;0.16000;0.16000;0.70232;0.58289;0.44534;0.44534;0.69723;0.61457;0.49253;0.49253;0.43077;0.29947;0.14941;0.14941;0.38301;0.33670;0.20743;0.20743;0.10656;0.06952;0.00929;0.00929;0.11540;0.08353;0.03585;0.03585;58.43720;91.80966
38;19.18866;1.61087;17.57780;4.58913;2.87970;0.40773;0.01000;0.01000;0.01000;0.51505;0.61592;0.01000;0.01000;0.29880;0.37583;0.05000;0.01000;0.06082;0.08363;0.03000;0.03000;0.68750;0.41176;0.34934;0.34934;0.70524;0.56769;0.49873;0.49873;0.50126;0.21283;0.13484;0.13484;0.41980;0.34957;0.24861;0.24861;0.08977;0.04599;0.00600;0.00600;0.12438;0.07732;0.03656;0.03656;60.64041;91.39503
39;6.42075;1.60554;4.81521;3.98965;2.42857;0.39515;0.01000;0.01000;0.01000;0.50585;0.57508;0.01000;0.01000;0.25638;0.31547;0.02000;0.01000;0.03532;0.05159;0.02000;0.02000;0.59565;0.43957;0.30126;0.30126;0.62106;0.55246;0.43695;0.43695;0.32997;0.20963;0.08251;0.08251;0.33477;0.30432;0.17739;0.17739;0.04545;0.02888;0.00229;0.00229;0.06273;0.04926;0.02158;0.02158;57.17497;91.12768
40;19.14769;1.44605;17.70164;3.49113;2.09774;0.57204;0.01000;0.01000;0.01000;0.61707;0.61624;0.03000;0.01000;0.32165;0.32171;0.08000;0.01000;0.07848;0.06603;0.27000;0.26000;0.71773;0.54118;0.41594;0.41594;0.68813;0.57746;0.46775;0.46775;0.38763;0.27487;0.12621;0.12621;0.35496;0.30308;0.17622;0.17622;0.10681;0.06203;0.00758;0.00758;0.12575;0.05810;0.02015;0.02015;58.44586;91.21651
41;25.02107;1.23472;23.78634;4.20705;2.33083;0.24923;0.01000;0.01000;0.01000;0.65929;0.70648;0.01000;0.01000;0.42638;0.47618;0.06000;0.01000;0.12147;0.14403;0.22000;0.15000;0.77569;0.57326;0.50467;0.50467;0.76456;0.67805;0.61256;0.61256;0.53110;0.35615;0.24059;0.24059;0.50313;0.46032;0.34669;0.34669;0.17879;0.09198;0.02632;0.02632;0.22611;0.13618;0.07697;0.07697;58.85485;90.52617
42;23.31914;1.84255;21.47659;4.70242;2.78947;0.19616;0.01000;0.01000;0.01000;0.54033;0.57664;0.01000;0.01000;0.27016;0.28363;0.01000;0.01000;0.04801;0.04617;0.04000;0.01000;0.69831;0.44064;0.33688;0.33688;0.68730;0.52963;0.41919;0.41919;0.34915;0.22032;0.10522;0.10522;0.33649;0.26202;0.15102;0.15102;0.08040;0.03422;0.00553;0.00553;0.06892;0.04129;0.01956;0.01956;58.13167;89.39372
43;20.37403;1.74319;18.63085;4.40437;2.67669;0.18551;0.01000;0.01000;0.01000;0.47516;0.48934;0.02000;0.01000;0.20896;0.20988;0.03000;0.01000;0.03338;0.03216;0.07000;0.07000;0.58740;0.39893;0.28571;0.28571;0.55933;0.46066;0.34352;0.34352;0.26568;0.17219;0.06684;0.06684;0.24094;0.19729;0.10547;0.10547;0.05192;0.02460;0.00240;0.00240;0.06418;0.02733;0.01296;0.01296;58.89204;87.56940
44;12.75096;1.27823;11.47273;3.45976;1.98496;0.55062;0.01000;0.01000;0.01000;0.70616;0.73596;0.01000;0.01000;0.42413;0.45343;0.02000;0.01000;0.13342;0.14413;0.14000;0.01000;0.79150;0.63743;0.54986;0.54986;0.79672;0.70734;0.63279;0.63279;0.48038;0.37968;0.22873;0.22873;0.48535;0.43531;0.30899;0.30899;0.17172;0.10909;0.02850;0.02850;0.15215;0.13921;0.07315;0.07315;57.83972;88.34964
45;14.24130;1.10424;13.13706;3.71342;2.07519;0.56234;0.01000;0.01000;0.01000;0.72615;0.77960;0.03000;0.02000;0.49262;0.56177;0.13000;0.12000;0.15584;0.17526;0.39000;0.17000;0.86303;0.62674;0.58761;0.58761;0.86012;0.73797;0.69648;0.69648;0.61538;0.41070;0.31215;0.31215;0.60179;0.53996;0.44369;0.44369;0.23947;0.11551;0.03425;0.03425;0.18633;0.16858;0.09447;0.09447;59.49475;88.83054
46;13.05012;1.25879;11.79133;3.15871;1.79699;0.70908;0.01000;0.01000;0.01000;0.70680;0.73912;0.06000;0.02000;0.43539;0.47280;0.20000;0.03000;0.12813;0.13303;0.43000;0.42000;0.80854;0.62781;0.51648;0.51362;0.79498;0.70745;0.61406;0.60332;0.53774;0.36578;0.21038;0.20967;0.49802;0.45643;0.31612;0.31065;0.18363;0.09840;0.01884;0.01884;0.23029;0.12193;0.05556;0.05556;58.35406;90.70969
47;11.11288;1.94482;9.16805;4.62991;2.87970;0.37735;0.01000;0.01000;0.01000;0.50570;0.56571;0.01000;0.01000;0.21194;0.25398;0.01000;0.01000;0.02180;0.02785;0.02000;0.01000;0.67806;0.40321;0.29652;0.29652;0.68204;0.50837;0.40251;0.40251;0.28417;0.16898;0.06361;0.06361;0.29709;0.23070;0.12248;0.12248;0.03401;0.01604;0.00075;0.00075;0.03289;0.02552;0.00838;0.00838;58.29550;90.75480
48;20.87048;1.54436;19.32612;3.84669;2.34586;0.42471;0.01000;0.01000;0.01000;0.58354;0.61015;0.01000;0.01000;0.27846;0.29404;0.03000;0.01000;0.03545;0.03347;0.05000;0.05000;0.67225;0.51551;0.39420;0.39420;0.67072;0.58302;0.47776;0.47776;0.35548;0.22888;0.10504;0.10504;0.32010;0.27895;0.16872;0.16872;0.04887;0.02781;0.00156;0.00156;0.07927;0.02942;0.00911;0.00911;56.28593;90.41599
49;23.49015;1.35893;22.13122;3.93844;2.18797;0.33688;0.01000;0.01000;0.01000;0.65982;0.69495;0.01000;0.01000;0.39797;0.42594;0.05000;0.03000;0.11660;0.11472;0.18000;0.09000;0.75833;0.58396;0.49690;0.49690;0.74701;0.66880;0.58449;0.58449;0.48834;0.33583;0.19956;0.19956;0.45439;0.40889;0.28785;0.28785;0.16252;0.09091;0.02427;0.02427;0.15675;0.10783;0.05880;0.05880;57.60674;89.76229
50;20.30256;1.32721;18.97535;3.30754;1.86466;0.57862;0.01000;0.03000;0.01000;0.69762;0.72555;0.03000;0.03000;0.41009;0.43450;0.14000;0.01000;0.09779;0.10609;0.26000;0.25000;0.78658;0.62674;0.55501;0.55501;0.78079;0.69811;0.62166;0.62166;0.50000;0.34759;0.22217;0.22217;0.45471;0.42204;0.29749;0.29749;0.13082;0.07807;0.01400;0.01400;0.15483;0.09918;0.04768;0.04768;57.91532;88.62788
51;35.53110;1.17166;34.35944;3.43468;1.94737;0.63499;0.01000;0.01000;0.02000;0.73289;0.77214;0.01000;0.01000;0.46184;0.50897;0.10000;0.04000;0.13145;0.13350;0.20000;0.21000;0.84497;0.64706;0.59082;0.59082;0.84224;0.73513;0.67703;0.67703;0.58429;0.38182;0.29047;0.29047;0.55011;0.48327;0.38603;0.38603;0.19375;0.09947;0.03007;0.03007;0.21667;0.12104;0.07460;0.07460;57.58232;89.08347
52;17.61114;1.73441;15.87673;3.91834;2.60150;0.31101;0.01000;0.01000;0.01000;0.51069;0.51528;0.01000;0.01000;0.21259;0.21621;0.01000;0.01000;0.02198;0.02117;0.09000;0.01000;0.57410;0.45989;0.32736;0.32736;0.58396;0.48338;0.36074;0.36074;0.23899;0.19144;0.07829;0.07829;0.24607;0.19863;0.10731;0.10731;0.05242;0.01390;0.00147;0.00147;0.02423;0.01941;0.00987;0.00987;56.64543;89.40355
53;19.53403;1.25263;18.28140;3.54138;1.93985;0.60350;0.01000;0.01000;0.01000;0.65572;0.72133;0.01000;0.01000;0.41338;0.48390;0.10000;0.01000;0.11732;0.12610;0.13000;0.11000;0.76023;0.57647;0.52753;0.52753;0.76979;0.69160;0.62766;0.62766;0.55179;0.33048;0.25723;0.25723;0.50594;0.46959;0.36594;0.36594;0.16537;0.09091;0.02331;0.02331;0.15140;0.11696;0.06151;0.06151;57.56194;88.16898
54;20.16027;1.53380;18.62647;5.38656;3.09023;0.28664;0.01000;0.01000;0.33000;0.58973;0.64630;0.01000;0.01000;0.34556;0.39822;0.01000;0.01000;0.08139;0.09541;0.01000;0.01000;0.78369;0.47273;0.37904;0.37904;0.76710;0.61517;0.54087;0.54087;0.45922;0.27701;0.14028;0.14028;0.47889;0.37894;0.27011;0.27011;0.10816;0.06524;0.01042;0.01042;0.14835;0.09091;0.04841;0.04841;56.93993;88.06465
55;10.54865;1.40908;9.13957;3.70125;2.15038;0.45592;0.01000;0.01000;0.01000;0.60277;0.63866;0.03000;0.02000;0.34736;0.37349;0.07000;0.03000;0.07882;0.08646;0.07000;0.07000;0.73425;0.51123;0.44492;0.44492;0.69655;0.60831;0.52520;0.52520;0.46263;0.27807;0.17763;0.17763;0.40648;0.35785;0.24995;0.24995;0.10498;0.06310;0.00970;0.00970;0.12811;0.08040;0.04035;0.04035;57.11382;88.94704
