epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;19.20802;1.54213;17.66589;4.93034;3.10526;0.30200;0.01000;0.01000;0.01000;0.47784;0.58032;0.01000;0.01000;0.21614;0.28392;0.04000;0.03000;0.03408;0.04975;0.05000;0.06000;0.63808;0.38193;0.28467;0.28467;0.66577;0.53990;0.41513;0.41513;0.30857;0.16632;0.07463;0.07463;0.31822;0.26552;0.14677;0.14677;0.05071;0.02567;0.00226;0.00226;0.06060;0.04389;0.01478;0.01478;57.22504;92.52967
12;15.59991;1.43042;14.16949;4.98419;3.12782;0.26794;0.01000;0.01000;0.01000;0.50193;0.60139;0.01000;0.01000;0.24710;0.31419;0.01000;0.01000;0.06176;0.07883;0.11000;0.11000;0.67241;0.40041;0.31692;0.31692;0.69069;0.55536;0.46209;0.46209;0.33103;0.19713;0.08386;0.08386;0.34930;0.29318;0.17294;0.17294;0.10881;0.04312;0.00496;0.00496;0.16779;0.06835;0.02892;0.02892;58.14826;93.07837
13;11.47223;1.70369;9.76853;4.03928;2.55639;0.34106;0.01000;0.01000;0.01000;0.50342;0.50560;0.01000;0.01000;0.20841;0.20062;0.05000;0.05000;0.02736;0.02108;0.18000;0.05000;0.56522;0.45380;0.28467;0.28467;0.56083;0.48038;0.32768;0.32768;0.24615;0.18070;0.05785;0.05785;0.24816;0.18451;0.08595;0.08595;0.04578;0.01951;0.00258;0.00258;0.04042;0.01841;0.00765;0.00765;56.08227;93.39131
14;30.39535;1.45127;28.94408;4.79191;3.02256;0.42219;0.01000;0.01000;0.01000;0.46538;0.59984;0.01000;0.01000;0.26359;0.35862;0.03000;0.01000;0.03840;0.04690;0.07000;0.04000;0.61945;0.37269;0.30239;0.30239;0.66434;0.56374;0.48252;0.48252;0.38956;0.19918;0.11494;0.11494;0.38296;0.34387;0.24363;0.24363;0.07622;0.02567;0.00250;0.00250;0.08484;0.04210;0.01928;0.01928;57.20767;92.48160
15;38.98803;1.47378;37.51424;4.53640;2.71429;0.26386;0.01000;0.01000;0.01000;0.51121;0.55600;0.01000;0.01000;0.23221;0.26558;0.03000;0.01000;0.03596;0.04200;0.12000;0.12000;0.62334;0.43326;0.28936;0.28936;0.62029;0.52676;0.39824;0.39824;0.29618;0.19097;0.06573;0.06573;0.29064;0.25129;0.13709;0.13709;0.05508;0.02669;0.00194;0.00194;0.13167;0.03810;0.01758;0.01758;56.76689;92.59430
16;20.49306;1.43745;19.05561;4.64289;2.81955;0.29823;0.01000;0.01000;0.01000;0.54216;0.62079;0.02000;0.01000;0.24211;0.28904;0.05000;0.03000;0.04313;0.05559;0.09000;0.08000;0.69219;0.44559;0.33455;0.33455;0.69651;0.58491;0.48279;0.48279;0.32470;0.19302;0.06942;0.06942;0.31907;0.27128;0.14992;0.14992;0.06275;0.03285;0.00331;0.00331;0.11003;0.05066;0.01986;0.01986;56.91730;92.38212
17;1.74725;1.68816;0.05909;5.02849;3.28571;0.21216;0.01000;0.01000;0.17000;0.46055;0.51122;0.01000;0.01000;0.19626;0.22550;0.03000;0.01000;0.02136;0.02172;0.03000;0.03000;0.61368;0.36858;0.25807;0.25807;0.62805;0.46521;0.36498;0.36498;0.28053;0.15092;0.05492;0.05492;0.27976;0.20300;0.10817;0.10817;0.03053;0.01643;0.00211;0.00211;0.03328;0.01946;0.00733;0.00733;54.70460;91.70685
18;16.37061;1.52315;14.84746;4.61038;2.84962;0.30663;0.01000;0.01000;0.01000;0.52814;0.55946;0.01000;0.01000;0.25331;0.27479;0.03000;0.02000;0.03725;0.03435;0.05000;0.20000;0.66407;0.43840;0.28340;0.28340;0.65566;0.51358;0.38268;0.38268;0.32790;0.20637;0.06729;0.06729;0.31459;0.25402;0.13046;0.13046;0.04974;0.02977;0.00161;0.00161;0.14506;0.02705;0.00979;0.00979;56.82992;91.95067
19;11.34090;1.38930;9.95160;4.37526;2.55639;0.33302;0.01000;0.01000;0.01000;0.58313;0.63627;0.01000;0.01000;0.29994;0.33612;0.03000;0.03000;0.05026;0.05159;0.07000;0.07000;0.70554;0.49692;0.37842;0.37842;0.70188;0.60152;0.49701;0.49701;0.37366;0.25051;0.10538;0.10538;0.37356;0.31811;0.18996;0.18996;0.06747;0.04004;0.00290;0.00290;0.08802;0.04782;0.01617;0.01617;57.01578;92.12541
20;18.24673;1.36789;16.87884;4.17295;2.39098;0.39278;0.01000;0.01000;0.01000;0.58369;0.62765;0.05000;0.01000;0.31410;0.34406;0.19000;0.05000;0.04961;0.05501;0.41000;0.41000;0.70925;0.49589;0.39313;0.39313;0.67733;0.60563;0.50025;0.50025;0.41809;0.25154;0.11862;0.11862;0.37328;0.33168;0.20124;0.20124;0.08009;0.03593;0.00507;0.00507;0.19168;0.04670;0.02330;0.02330;56.09334;91.12737
21;30.00655;1.27780;28.72875;4.92347;2.91729;0.20821;0.01000;0.01000;0.36000;0.52130;0.61411;0.01000;0.01000;0.30878;0.38912;0.03000;0.01000;0.06662;0.08365;0.22000;0.21000;0.66881;0.42710;0.34975;0.34975;0.66395;0.59023;0.50848;0.50848;0.41056;0.24743;0.14437;0.14437;0.40746;0.37747;0.26729;0.26729;0.12680;0.04517;0.00863;0.00863;0.25764;0.07190;0.04259;0.04259;56.57747;91.08339
22;27.72601;1.34386;26.38215;4.03462;2.33835;0.39356;0.01000;0.01000;0.01000;0.59359;0.61815;0.01000;0.01000;0.32432;0.33524;0.05000;0.03000;0.05922;0.06472;0.25000;0.22000;0.68691;0.52259;0.36044;0.36044;0.68158;0.58543;0.45593;0.45593;0.39074;0.27721;0.10967;0.10967;0.36645;0.31859;0.18075;0.18075;0.08594;0.04517;0.00539;0.00539;0.11981;0.05922;0.02769;0.02769;56.00315;91.72313
23;24.62244;1.42187;23.20057;3.82414;2.29323;0.55551;0.01000;0.01000;0.01000;0.60400;0.64867;0.02000;0.02000;0.30019;0.33687;0.22000;0.08000;0.05305;0.06320;0.36000;0.35000;0.70604;0.52772;0.41620;0.41620;0.71478;0.61369;0.50816;0.50816;0.38400;0.24641;0.10530;0.10530;0.36072;0.32202;0.17988;0.17988;0.07491;0.04107;0.00448;0.00448;0.09482;0.05790;0.02508;0.02508;56.85833;91.24964
24;27.21617;1.16875;26.04742;3.85157;2.23308;0.56265;0.01000;0.01000;0.01000;0.66388;0.73650;0.03000;0.02000;0.38920;0.45833;0.09000;0.04000;0.09518;0.12588;0.10000;0.10000;0.79315;0.57084;0.48466;0.48466;0.80477;0.70305;0.62705;0.62705;0.48397;0.32546;0.19509;0.19509;0.48694;0.44286;0.32142;0.32142;0.11957;0.07906;0.01563;0.01563;0.13080;0.12258;0.06338;0.06338;56.61093;90.67794
25;37.17644;1.48776;35.68868;4.20615;2.50376;0.48869;0.01000;0.01000;0.01000;0.54960;0.64294;0.04000;0.02000;0.29801;0.36781;0.08000;0.04000;0.06684;0.09561;0.10000;0.10000;0.68721;0.45791;0.36916;0.36916;0.70004;0.61358;0.52148;0.52148;0.39794;0.23819;0.12415;0.12415;0.38632;0.35496;0.23675;0.23675;0.09239;0.05236;0.00597;0.00597;0.11335;0.08914;0.03917;0.03917;56.27134;91.29086
26;15.11592;1.50145;13.61446;4.35286;2.57143;0.33921;0.01000;0.01000;0.01000;0.56382;0.62219;0.02000;0.01000;0.29703;0.34067;0.06000;0.04000;0.05818;0.07134;0.15000;0.03000;0.68630;0.47844;0.37167;0.37167;0.67844;0.59725;0.49654;0.49654;0.37383;0.24641;0.09692;0.09692;0.36692;0.32505;0.18085;0.18085;0.07853;0.04620;0.00369;0.00369;0.07537;0.06895;0.02030;0.02030;54.96988;90.00189
27;15.49807;1.15418;14.34389;4.27882;2.47368;0.41789;0.01000;0.01000;0.01000;0.60976;0.69694;0.04000;0.01000;0.34935;0.41723;0.18000;0.05000;0.08392;0.11115;0.32000;0.27000;0.75075;0.51335;0.44697;0.44697;0.76182;0.66626;0.59944;0.59944;0.47527;0.27618;0.16154;0.16154;0.44211;0.40186;0.28379;0.28379;0.13158;0.06160;0.01061;0.01061;0.19551;0.10195;0.05266;0.05266;55.29622;89.83435
28;23.58151;1.15671;22.42480;4.07542;2.33835;0.48788;0.01000;0.01000;0.01000;0.63210;0.71043;0.09000;0.01000;0.38226;0.45594;0.13000;0.13000;0.10936;0.13544;0.49000;0.18000;0.79257;0.52567;0.48167;0.48167;0.77181;0.68020;0.61492;0.61492;0.48804;0.31417;0.19545;0.19545;0.49270;0.43442;0.31416;0.31416;0.20222;0.07495;0.02806;0.02806;0.14428;0.12964;0.07241;0.07241;55.37303;90.32627
29;15.85451;1.26712;14.58739;3.90585;2.27820;0.55243;0.01000;0.01000;0.01000;0.66271;0.70823;0.04000;0.04000;0.36628;0.41217;0.07000;0.07000;0.07018;0.07992;0.16000;0.09000;0.78592;0.57290;0.48279;0.48279;0.78728;0.67098;0.59226;0.59226;0.44741;0.31006;0.16866;0.16866;0.44408;0.39467;0.27308;0.27308;0.09558;0.05544;0.00737;0.00737;0.08547;0.07643;0.03138;0.03138;55.10900;89.92348
30;7.56517;1.30393;6.26124;3.71645;2.20301;0.52254;0.01000;0.01000;0.01000;0.66245;0.66696;0.01000;0.01000;0.37838;0.37089;0.01000;0.01000;0.08488;0.07277;0.51000;0.51000;0.75294;0.59138;0.46313;0.46313;0.74180;0.63185;0.51795;0.51795;0.43007;0.33778;0.17226;0.17226;0.41062;0.34833;0.21249;0.21249;0.11985;0.06571;0.01191;0.01191;0.12094;0.06268;0.02932;0.02932;56.41856;90.25815
31;21.86109;1.61066;20.25043;4.08923;2.49624;0.51564;0.01000;0.01000;0.01000;0.44185;0.48925;0.02000;0.01000;0.16828;0.18898;0.10000;0.01000;0.02432;0.02737;0.13000;0.01000;0.55146;0.36858;0.26409;0.26409;0.53726;0.46589;0.33781;0.33781;0.25630;0.12526;0.04457;0.04457;0.19986;0.18363;0.09181;0.09181;0.04009;0.01745;0.00121;0.00121;0.02796;0.02761;0.01207;0.01207;56.35569;89.34391
32;21.84762;1.24874;20.59888;5.04417;3.05263;0.23836;0.01000;0.01000;0.13000;0.57069;0.67520;0.01000;0.01000;0.32381;0.41096;0.02000;0.01000;0.05766;0.07755;0.05000;0.05000;0.76289;0.45585;0.39653;0.39653;0.76882;0.62957;0.56532;0.56532;0.47984;0.24435;0.15574;0.15574;0.44726;0.38908;0.29057;0.29057;0.11047;0.03901;0.00675;0.00675;0.27168;0.06600;0.03842;0.03842;55.57268;90.16291
33;17.38966;1.52417;15.86549;4.56367;2.84211;0.35854;0.01000;0.01000;0.01000;0.46716;0.48263;0.01000;0.01000;0.14597;0.14585;0.02000;0.02000;0.00988;0.00946;0.09000;0.15000;0.58906;0.38706;0.23457;0.23457;0.58297;0.43614;0.29635;0.29635;0.19388;0.11704;0.02655;0.02655;0.18547;0.12761;0.04902;0.04902;0.02490;0.00616;0.00055;0.00055;0.47368;0.00584;0.00438;0.00438;52.72933;89.23837
34;17.41506;1.31922;16.09583;3.98021;2.33835;0.53683;0.01000;0.01000;0.01000;0.60539;0.67429;0.04000;0.02000;0.34595;0.38587;0.10000;0.05000;0.08740;0.10204;0.08000;0.06000;0.75076;0.50719;0.42137;0.42137;0.73462;0.64541;0.55273;0.55273;0.47491;0.27207;0.14716;0.14716;0.41711;0.36793;0.23411;0.23411;0.11684;0.06982;0.01111;0.01111;0.11862;0.09665;0.04149;0.04149;53.74273;89.06696
35;9.28121;1.26321;8.01799;3.66348;2.08271;0.61281;0.01000;0.01000;0.01000;0.67443;0.71148;0.01000;0.01000;0.37982;0.41264;0.07000;0.07000;0.08437;0.09376;0.43000;0.11000;0.77927;0.59446;0.50108;0.50108;0.77597;0.67962;0.58850;0.58850;0.45007;0.32854;0.17514;0.17514;0.44816;0.39260;0.25411;0.25411;0.12924;0.06263;0.01128;0.01128;0.09871;0.09064;0.03598;0.03598;54.11066;89.58894
36;13.99509;1.30367;12.69141;3.54350;2.06015;0.59122;0.01000;0.01000;0.01000;0.68309;0.68883;0.02000;0.01000;0.38928;0.39699;0.06000;0.02000;0.08153;0.07730;0.39000;0.22000;0.77302;0.61191;0.49419;0.49419;0.75486;0.65481;0.54223;0.54223;0.45013;0.34292;0.17616;0.17616;0.42969;0.37867;0.22621;0.22621;0.11335;0.06366;0.00962;0.00962;0.08854;0.07157;0.02524;0.02524;54.92483;89.27391
37;21.98111;1.10932;20.87179;4.65582;2.65414;0.31611;0.01000;0.01000;0.82000;0.66873;0.74561;0.02000;0.01000;0.42746;0.50588;0.11000;0.02000;0.12440;0.14533;0.26000;0.25000;0.84483;0.55339;0.49995;0.49995;0.84189;0.70306;0.65600;0.65600;0.57895;0.33881;0.23111;0.23111;0.54196;0.48537;0.38477;0.38477;0.18609;0.09343;0.02217;0.02217;0.23571;0.13514;0.07627;0.07627;55.20892;88.98012
38;16.99749;1.18619;15.81130;4.01688;2.27068;0.47020;0.01000;0.01000;0.05000;0.69185;0.74387;0.02000;0.02000;0.42225;0.47937;0.05000;0.02000;0.11069;0.13891;0.17000;0.15000;0.81389;0.60164;0.53007;0.53007;0.82089;0.70985;0.63876;0.63876;0.50573;0.36242;0.21152;0.21152;0.51133;0.46124;0.31653;0.31653;0.14548;0.08932;0.01600;0.01600;0.15200;0.13141;0.05860;0.05860;54.12391;89.11531
39;19.09991;1.29348;17.80643;3.96507;2.36842;0.48776;0.01000;0.01000;0.01000;0.63713;0.68204;0.04000;0.04000;0.39147;0.42000;0.20000;0.08000;0.11819;0.12904;0.24000;0.12000;0.76437;0.54620;0.45897;0.45897;0.75448;0.64726;0.56289;0.56289;0.52787;0.31109;0.19843;0.19843;0.45239;0.40118;0.28355;0.28355;0.16393;0.09240;0.02007;0.02007;0.14767;0.12329;0.05775;0.05775;54.10007;88.99337
40;8.03704;2.09928;5.93776;4.10849;2.78947;0.54491;0.01000;0.01000;0.01000;0.38579;0.33418;0.01000;0.01000;0.16656;0.13026;0.01000;0.01000;0.01730;0.01027;0.03000;0.02000;0.47800;0.32341;0.18962;0.18962;0.42343;0.29132;0.17370;0.17370;0.20637;0.13963;0.04014;0.04014;0.16771;0.11135;0.04782;0.04782;0.03691;0.01129;0.00061;0.00061;0.03697;0.00826;0.00339;0.00339;50.94350;87.66837
41;28.56943;1.34964;27.21980;4.58258;2.69925;0.25124;0.01000;0.01000;0.01000;0.60669;0.68101;0.01000;0.01000;0.33268;0.39408;0.04000;0.01000;0.06048;0.07611;0.08000;0.07000;0.74367;0.51232;0.43081;0.43081;0.75664;0.65078;0.57758;0.57758;0.45931;0.26078;0.14501;0.14501;0.41832;0.38015;0.25767;0.25767;0.10120;0.04312;0.00506;0.00506;0.16794;0.06881;0.03474;0.03474;53.21687;88.60535
42;13.82613;1.13168;12.69445;4.45023;2.54135;0.35809;0.01000;0.01000;0.01000;0.66338;0.74735;0.02000;0.01000;0.44272;0.53135;0.06000;0.02000;0.13904;0.16507;0.09000;0.09000;0.83025;0.55236;0.51369;0.51369;0.82371;0.71485;0.67177;0.67177;0.59895;0.35113;0.26433;0.26433;0.55786;0.51636;0.42643;0.42643;0.19923;0.10678;0.02999;0.02999;0.22854;0.15846;0.09148;0.09148;54.63587;88.15756
43;29.18763;1.82009;27.36754;7.58164;4.98496;0.03527;0.01000;0.01000;0.05000;0.32300;0.41931;0.01000;0.01000;0.16727;0.22305;0.01000;0.01000;0.03172;0.04317;0.01000;0.01000;0.54237;0.22998;0.14227;0.14227;0.61695;0.36168;0.26774;0.26774;0.28087;0.11910;0.04943;0.04943;0.31779;0.19052;0.11416;0.11416;0.05327;0.02259;0.00307;0.00307;0.08083;0.03709;0.01677;0.01677;56.52610;86.17551
44;16.26472;1.75711;14.50761;3.94892;2.67669;0.47525;0.02000;0.02000;0.04000;0.47135;0.41822;0.02000;0.01000;0.20468;0.15556;0.02000;0.02000;0.02361;0.01418;0.20000;0.20000;0.54755;0.41376;0.23698;0.23698;0.51307;0.37069;0.22813;0.22813;0.23777;0.17967;0.05194;0.05194;0.20385;0.13076;0.05238;0.05238;0.03648;0.01745;0.00084;0.00084;0.02286;0.01060;0.00402;0.00402;52.45107;88.60138
45;12.20211;1.55834;10.64377;4.04858;2.43609;0.44535;0.01000;0.01000;0.01000;0.56506;0.59538;0.04000;0.02000;0.28951;0.29888;0.12000;0.02000;0.04199;0.04113;0.19000;0.18000;0.68367;0.48152;0.38232;0.38232;0.66650;0.56281;0.44526;0.44526;0.37664;0.23511;0.11610;0.11610;0.32928;0.28103;0.15503;0.15503;0.05818;0.03285;0.00301;0.00301;0.05397;0.03807;0.01298;0.01298;53.31709;86.55767
46;13.44350;1.22854;12.21496;4.06988;2.32331;0.43613;0.01000;0.01000;0.01000;0.68517;0.73135;0.01000;0.01000;0.41307;0.46271;0.06000;0.05000;0.08936;0.09732;0.28000;0.28000;0.80668;0.59548;0.50273;0.50273;0.81114;0.69289;0.61224;0.61224;0.51698;0.34394;0.19955;0.19955;0.51840;0.43712;0.31038;0.31038;0.14450;0.06468;0.01142;0.01142;0.22122;0.08520;0.04180;0.04180;54.58586;86.72138
47;17.19206;1.10658;16.08547;3.99530;2.30827;0.47255;0.01000;0.01000;0.01000;0.72222;0.77266;0.02000;0.02000;0.43368;0.49301;0.10000;0.02000;0.13611;0.16571;0.58000;0.15000;0.85097;0.62731;0.57111;0.57111;0.85725;0.73449;0.68607;0.68607;0.52880;0.36756;0.24146;0.24146;0.53090;0.47311;0.35655;0.35655;0.21030;0.10062;0.02801;0.02801;0.18153;0.16034;0.09178;0.09178;55.59328;87.18316
48;17.74573;1.23304;16.51269;3.82316;2.27068;0.59080;0.01000;0.01000;0.01000;0.62985;0.69684;0.01000;0.02000;0.39723;0.45103;0.07000;0.06000;0.09772;0.11174;0.13000;0.07000;0.73626;0.55031;0.47829;0.47829;0.75836;0.66733;0.59496;0.59496;0.51471;0.32341;0.20638;0.20638;0.48880;0.43108;0.30502;0.30502;0.14038;0.07495;0.01661;0.01661;0.11981;0.10758;0.05218;0.05218;53.53273;87.42153
49;13.26411;1.09697;12.16714;3.97360;2.22556;0.50737;0.01000;0.01000;0.01000;0.72090;0.77343;0.01000;0.01000;0.47300;0.53117;0.14000;0.11000;0.14257;0.16284;0.45000;0.47000;0.85493;0.62320;0.56228;0.56125;0.85555;0.73432;0.67893;0.67705;0.59812;0.39117;0.27523;0.27421;0.59856;0.50881;0.40452;0.40264;0.20304;0.10986;0.02768;0.02768;0.27152;0.14871;0.08285;0.08285;55.30707;86.41817
50;14.42069;1.26229;13.15840;3.78660;2.12782;0.53287;0.01000;0.01000;0.01000;0.69716;0.71166;0.01000;0.04000;0.41029;0.41655;0.35000;0.30000;0.09355;0.10409;0.38000;0.38000;0.79947;0.61807;0.55095;0.55095;0.78537;0.67971;0.60365;0.60365;0.52742;0.33573;0.23862;0.23862;0.48154;0.38702;0.29174;0.29174;0.12171;0.07598;0.01383;0.01383;0.12486;0.09702;0.04439;0.04439;55.27676;87.29887
51;23.86967;1.72870;22.14097;5.07315;3.16541;0.29640;0.01000;0.01000;0.30000;0.50613;0.62483;0.01000;0.01000;0.24177;0.31976;0.08000;0.01000;0.03371;0.04784;0.23000;0.04000;0.68174;0.40246;0.34031;0.34031;0.70184;0.58590;0.51279;0.51279;0.39858;0.17351;0.09006;0.09006;0.34121;0.30795;0.20778;0.20778;0.07721;0.02156;0.00171;0.00171;0.05002;0.04699;0.02146;0.02146;55.27689;87.62466
52;15.27049;1.53525;13.73524;4.37697;2.49624;0.34442;0.01000;0.01000;0.40000;0.57692;0.64517;0.02000;0.01000;0.30728;0.35709;0.06000;0.03000;0.06426;0.07701;0.07000;0.07000;0.72884;0.47741;0.38311;0.38311;0.70172;0.61676;0.53383;0.53383;0.43284;0.23819;0.10925;0.10925;0.40292;0.33768;0.22521;0.22521;0.09231;0.04928;0.00497;0.00497;0.14101;0.06983;0.03079;0.03079;50.82724;87.44013
53;14.39269;1.19775;13.19495;3.97170;2.22556;0.56064;0.01000;0.01000;0.01000;0.65108;0.73119;0.02000;0.02000;0.42342;0.50918;0.16000;0.05000;0.13127;0.16039;0.50000;0.49000;0.78242;0.55749;0.50306;0.50203;0.79697;0.69888;0.63845;0.63720;0.56724;0.33778;0.24896;0.24793;0.52839;0.49804;0.40122;0.39996;0.23298;0.09138;0.03088;0.02985;0.31987;0.14420;0.09546;0.09421;52.73638;86.78719
54;22.52479;1.90529;20.61950;4.50897;2.84211;0.36844;0.01000;0.01000;0.01000;0.47102;0.50584;0.01000;0.01000;0.21925;0.24529;0.03000;0.03000;0.04172;0.04653;0.04000;0.04000;0.58951;0.39220;0.28618;0.28618;0.58771;0.46821;0.34998;0.34998;0.31418;0.16838;0.07864;0.07864;0.30310;0.21806;0.12769;0.12769;0.06466;0.03080;0.00439;0.00439;0.05727;0.04132;0.01973;0.01973;53.46742;87.09359
55;1.81322;1.73897;0.07426;4.29548;2.75188;0.39958;0.01000;0.01000;0.01000;0.45411;0.45192;0.01000;0.01000;0.18358;0.18529;0.02000;0.01000;0.01810;0.01586;0.02000;0.02000;0.55132;0.38604;0.25435;0.25435;0.53403;0.41322;0.28327;0.28327;0.24782;0.14579;0.05227;0.05227;0.21854;0.16758;0.07234;0.07234;0.02443;0.01437;0.00207;0.00207;0.01966;0.01365;0.00407;0.00407;48.68234;88.02611
