epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
30;9.41880;1.35543;8.06336;4.23824;2.64925;0.64246;0.01000;0.01000;0.05000;0.59682;0.63563;0.01000;0.01000;0.30769;0.34892;0.09000;0.09000;0.06329;0.07164;0.22000;0.22000;0.71579;0.51176;0.40271;0.40271;0.71365;0.59631;0.48409;0.48409;0.39017;0.25400;0.13498;0.13498;0.39224;0.32523;0.20415;0.20415;0.09671;0.04704;0.00800;0.00800;0.09725;0.06342;0.02578;0.02578;57.34818;89.78557
31;8.42224;1.47527;6.94697;4.36061;2.71642;0.52143;0.01000;0.01000;0.01000;0.57426;0.54216;0.01000;0.01000;0.27674;0.23718;0.11000;0.03000;0.05635;0.04599;0.20000;0.07000;0.69139;0.49106;0.35880;0.35880;0.64013;0.49307;0.36219;0.36219;0.36225;0.22389;0.10709;0.10709;0.28549;0.21103;0.10344;0.10344;0.07769;0.04421;0.00845;0.00845;0.05572;0.04018;0.01466;0.01466;57.76982;88.72690
32;18.31039;1.17355;17.13683;5.24404;3.24627;0.37580;0.01000;0.01000;0.01000;0.57381;0.68093;0.02000;0.01000;0.34314;0.44195;0.06000;0.02000;0.09254;0.12232;0.27000;0.06000;0.78120;0.45343;0.40592;0.40592;0.78240;0.63130;0.57803;0.57803;0.49209;0.26341;0.16955;0.16955;0.48569;0.41815;0.32092;0.32092;0.17403;0.06303;0.01199;0.01199;0.13632;0.11788;0.05685;0.05685;57.81940;89.77232
33;25.66624;1.48210;24.18414;4.28726;2.67910;0.52118;0.01000;0.01000;0.01000;0.58239;0.58535;0.01000;0.01000;0.27045;0.26211;0.02000;0.02000;0.04316;0.03907;0.13000;0.15000;0.68401;0.50706;0.35083;0.35083;0.66305;0.54767;0.39908;0.39908;0.32166;0.23330;0.08168;0.08168;0.30284;0.24089;0.11165;0.11165;0.06261;0.03293;0.00278;0.00278;0.06341;0.03068;0.01090;0.01090;56.31803;88.11225
34;9.37747;1.20127;8.17620;4.57116;2.71642;0.54051;0.01000;0.01000;0.01000;0.62975;0.68448;0.01000;0.01000;0.34451;0.39250;0.14000;0.04000;0.09794;0.10865;0.27000;0.27000;0.77655;0.52963;0.43200;0.43200;0.77022;0.64096;0.55005;0.55005;0.44678;0.28034;0.14031;0.14031;0.42702;0.37232;0.23522;0.23522;0.13706;0.07620;0.01130;0.01130;0.13596;0.09862;0.03728;0.03728;58.01198;87.72584
35;10.52918;1.32573;9.20345;3.72266;2.29104;0.71998;0.01000;0.01000;0.01000;0.68413;0.68196;0.01000;0.01000;0.35126;0.34780;0.13000;0.13000;0.06550;0.06485;0.35000;0.12000;0.79208;0.60207;0.47614;0.47614;0.76158;0.63800;0.53006;0.53006;0.42161;0.30103;0.12687;0.12687;0.39736;0.32049;0.17764;0.17764;0.08655;0.05268;0.00584;0.00584;0.07170;0.06072;0.02167;0.02167;58.27258;88.13379
36;13.92608;1.68383;12.24225;5.01193;3.20896;0.46442;0.01000;0.01000;0.01000;0.48383;0.51298;0.01000;0.01000;0.15516;0.16216;0.03000;0.01000;0.01533;0.01918;0.09000;0.14000;0.62631;0.39417;0.28204;0.28204;0.61320;0.46519;0.35290;0.35290;0.22125;0.11947;0.03592;0.03592;0.18916;0.14865;0.07193;0.07193;0.02957;0.01035;0.00050;0.00050;0.15634;0.01390;0.00639;0.00639;57.19430;87.61992
37;10.07153;1.66702;8.40451;5.05787;3.32836;0.40382;0.01000;0.01000;0.01000;0.43187;0.49913;0.01000;0.01000;0.18028;0.22705;0.04000;0.02000;0.02079;0.02512;0.08000;0.03000;0.55904;0.35183;0.23071;0.23071;0.57528;0.46372;0.33472;0.33472;0.25254;0.14017;0.05432;0.05432;0.25251;0.21483;0.11627;0.11627;0.03361;0.01505;0.00107;0.00107;0.02812;0.02355;0.01010;0.01010;57.12867;87.16730
38;19.78191;1.52785;18.25406;5.62444;3.48507;0.19417;0.01000;0.01000;0.35000;0.50803;0.59885;0.01000;0.01000;0.29616;0.36877;0.03000;0.01000;0.04124;0.05482;0.17000;0.17000;0.69094;0.40169;0.33340;0.33340;0.67622;0.56419;0.48674;0.48674;0.43376;0.22484;0.14190;0.14190;0.39373;0.35474;0.26037;0.26037;0.09492;0.02634;0.00337;0.00337;0.25112;0.04599;0.02596;0.02596;57.87906;84.73360
39;11.97838;1.58260;10.39578;4.33314;2.82090;0.60968;0.01000;0.01000;0.01000;0.54627;0.58052;0.02000;0.02000;0.24098;0.28595;0.05000;0.01000;0.04707;0.06204;0.13000;0.08000;0.67031;0.46096;0.35542;0.35542;0.66942;0.53551;0.41747;0.41747;0.31603;0.19473;0.09089;0.09089;0.31583;0.27103;0.14286;0.14286;0.08255;0.03293;0.00643;0.00643;0.07570;0.05616;0.02607;0.02607;57.45321;84.19635
40;15.66464;1.21274;14.45190;5.00149;3.08955;0.44741;0.01000;0.01000;0.01000;0.56144;0.65944;0.02000;0.01000;0.33700;0.43348;0.08000;0.02000;0.07702;0.10178;0.15000;0.15000;0.73700;0.45343;0.40079;0.40079;0.74327;0.61688;0.54462;0.54462;0.48000;0.25964;0.17455;0.17455;0.46740;0.41351;0.30602;0.30602;0.12121;0.05644;0.01156;0.01156;0.15062;0.09477;0.05158;0.05158;58.83331;86.91596
41;12.67773;1.34755;11.33018;4.05006;2.37313;0.62805;0.01000;0.01000;0.01000;0.65870;0.66176;0.01000;0.01000;0.34882;0.34209;0.03000;0.03000;0.04717;0.04086;0.05000;0.02000;0.77992;0.57008;0.48554;0.48554;0.74953;0.61422;0.50923;0.50923;0.41645;0.30009;0.15818;0.15818;0.38814;0.31670;0.18958;0.18958;0.05658;0.04045;0.00217;0.00217;0.04610;0.03767;0.00753;0.00753;57.34475;86.51069
42;7.37007;1.60203;5.76804;5.33015;3.63433;0.42803;0.01000;0.01000;0.01000;0.48518;0.47222;0.01000;0.01000;0.19843;0.18636;0.01000;0.01000;0.02420;0.02278;0.01000;0.01000;0.67966;0.37723;0.29241;0.29241;0.62783;0.40430;0.31297;0.31297;0.27797;0.15428;0.06264;0.06264;0.24802;0.16084;0.08491;0.08491;0.03390;0.01881;0.00178;0.00178;0.03721;0.01935;0.00603;0.00603;56.55694;84.70800
43;19.70672;1.46843;18.23829;5.57848;3.64179;0.37353;0.01000;0.01000;0.01000;0.46173;0.56380;0.01000;0.01000;0.22208;0.29396;0.02000;0.01000;0.03290;0.04625;0.07000;0.07000;0.65180;0.35748;0.28323;0.28323;0.66687;0.51316;0.42832;0.42832;0.32963;0.16745;0.07395;0.07395;0.32852;0.27412;0.16258;0.16258;0.06866;0.02164;0.00163;0.00163;0.15224;0.04107;0.01641;0.01641;56.73903;83.59396
44;13.85019;1.37954;12.47064;4.82608;2.96269;0.47945;0.01000;0.01000;0.01000;0.53798;0.63061;0.01000;0.01000;0.29987;0.36900;0.06000;0.01000;0.09023;0.11384;0.15000;0.15000;0.68459;0.44309;0.35346;0.35346;0.71088;0.58916;0.51158;0.51158;0.45009;0.22484;0.12156;0.12156;0.39670;0.35157;0.24629;0.24629;0.16500;0.06209;0.01363;0.01363;0.28260;0.10138;0.06193;0.06193;56.54457;83.85201
45;33.37088;1.21413;32.15675;4.56217;2.96269;0.67901;0.01000;0.01000;0.01000;0.63852;0.69093;0.01000;0.01000;0.33661;0.40134;0.01000;0.01000;0.04869;0.06324;0.02000;0.02000;0.82883;0.51929;0.44948;0.44948;0.81937;0.62054;0.55836;0.55836;0.43694;0.27375;0.12799;0.12799;0.46029;0.36746;0.23840;0.23840;0.06602;0.03857;0.00286;0.00286;0.08959;0.05674;0.02141;0.02141;57.61497;83.94443
46;6.75491;1.32463;5.43028;4.17258;2.55970;0.60691;0.01000;0.01000;0.01000;0.63164;0.64250;0.01000;0.01000;0.32660;0.33983;0.07000;0.01000;0.07024;0.07643;0.20000;0.05000;0.75524;0.54280;0.41240;0.41240;0.73242;0.59373;0.48365;0.48365;0.42239;0.26623;0.12876;0.12876;0.38146;0.31590;0.19302;0.19302;0.10179;0.05362;0.00721;0.00721;0.09270;0.07157;0.03085;0.03085;56.88629;84.05850
47;15.12236;1.48075;13.64161;4.59964;2.78358;0.58359;0.01000;0.01000;0.01000;0.57288;0.65507;0.01000;0.01000;0.29683;0.35886;0.05000;0.02000;0.06254;0.07331;0.07000;0.07000;0.71289;0.47883;0.38805;0.38805;0.72879;0.61894;0.51487;0.51487;0.40789;0.23330;0.13092;0.13092;0.38794;0.34277;0.21674;0.21674;0.09328;0.04704;0.00611;0.00611;0.08522;0.06644;0.02485;0.02485;56.29549;83.29074
48;14.15326;1.30297;12.85029;4.07119;2.45522;0.63104;0.01000;0.01000;0.01000;0.65873;0.66510;0.01000;0.01000;0.38685;0.39465;0.10000;0.02000;0.09750;0.08929;0.55000;0.55000;0.77481;0.57291;0.44985;0.44985;0.74951;0.61993;0.50568;0.50568;0.47469;0.32643;0.18346;0.18346;0.43896;0.36978;0.24045;0.24045;0.15323;0.07150;0.01800;0.01800;0.18410;0.07754;0.03930;0.03930;57.82302;83.70907
49;7.52150;1.33278;6.18872;4.05650;2.44030;0.53217;0.01000;0.01000;0.01000;0.67132;0.67219;0.02000;0.01000;0.41145;0.40259;0.03000;0.03000;0.08672;0.07507;0.32000;0.32000;0.78223;0.58796;0.47449;0.47449;0.74977;0.63222;0.51731;0.51731;0.48289;0.35842;0.20382;0.20382;0.44782;0.37617;0.24101;0.24101;0.14908;0.06115;0.01325;0.01325;0.21583;0.06149;0.03331;0.03331;56.82228;82.96644
50;15.81459;1.73972;14.07486;5.07922;3.17164;0.45939;0.01000;0.01000;0.01000;0.46811;0.58157;0.01000;0.01000;0.18841;0.26276;0.01000;0.01000;0.01536;0.02173;0.12000;0.01000;0.61920;0.37629;0.27673;0.27673;0.64341;0.54869;0.42330;0.42330;0.24923;0.15146;0.05469;0.05469;0.27461;0.25553;0.13932;0.13932;0.04184;0.00941;0.00059;0.00059;0.02313;0.02084;0.00942;0.00942;57.83540;83.35434
51;18.12301;1.54449;16.57853;4.91723;3.10448;0.50917;0.01000;0.01000;0.01000;0.50901;0.57484;0.02000;0.02000;0.25149;0.30087;0.06000;0.01000;0.06001;0.08172;0.21000;0.10000;0.66565;0.41204;0.31622;0.31622;0.67022;0.53125;0.43563;0.43563;0.34309;0.19849;0.09173;0.09173;0.33729;0.28162;0.17347;0.17347;0.11622;0.04045;0.00930;0.00930;0.08918;0.07769;0.04122;0.04122;56.18231;84.53780
52;9.40754;1.49668;7.91085;5.33784;3.37313;0.37001;0.01000;0.01000;0.01000;0.51962;0.62214;0.01000;0.01000;0.25327;0.31937;0.01000;0.01000;0.04579;0.05649;0.02000;0.02000;0.70598;0.41110;0.32928;0.32928;0.73222;0.57134;0.47901;0.47901;0.34410;0.20038;0.09216;0.09216;0.35781;0.29945;0.16905;0.16905;0.06691;0.03481;0.00309;0.00309;0.06636;0.05090;0.01601;0.01601;56.66837;81.67109
53;10.82678;1.40019;9.42660;3.95497;2.52239;0.64199;0.01000;0.01000;0.02000;0.63237;0.59187;0.01000;0.01000;0.36551;0.32262;0.08000;0.08000;0.07426;0.05595;0.65000;0.65000;0.73474;0.55503;0.43413;0.43413;0.68462;0.54271;0.42261;0.42261;0.43150;0.31703;0.17675;0.17675;0.38473;0.28805;0.17209;0.17209;0.11623;0.05456;0.01891;0.01891;0.12421;0.04370;0.02544;0.02544;57.23959;82.04832
54;5.85485;1.37925;4.47560;4.03714;2.46269;0.68106;0.01000;0.01000;0.03000;0.61446;0.64950;0.02000;0.03000;0.32478;0.37349;0.28000;0.03000;0.06749;0.08636;0.50000;0.39000;0.72809;0.53151;0.43529;0.43529;0.72389;0.61140;0.52402;0.52402;0.44444;0.25588;0.14212;0.14212;0.40251;0.35795;0.23712;0.23712;0.10879;0.04892;0.00878;0.00878;0.13155;0.08143;0.04236;0.04236;57.80337;84.39539
55;19.84499;1.36789;18.47710;4.51118;2.81343;0.59286;0.01000;0.01000;0.01000;0.55276;0.61144;0.01000;0.01000;0.29381;0.34044;0.05000;0.01000;0.04909;0.06203;0.17000;0.17000;0.67995;0.46566;0.36786;0.36786;0.68807;0.57619;0.47591;0.47591;0.38138;0.23895;0.12468;0.12468;0.37648;0.32140;0.20728;0.20728;0.07414;0.03669;0.00524;0.00524;0.10141;0.05659;0.03032;0.03032;56.09612;82.07584
