epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;1.58725;1.98690;1.26119;0.82835;0.28000;0.28000;0.27000;0.70734;0.78095;0.26000;0.26000;0.38359;0.49769;0.31000;0.31000;0.07160;0.10348;0.36000;0.36000;0.67577;0.74200;0.66982;0.66982;0.75817;0.83641;0.78793;0.78793;0.41049;0.36000;0.21620;0.21620;0.52768;0.49280;0.36620;0.36620;0.08876;0.06000;0.00737;0.00737;0.13189;0.09687;0.03416;0.03416;15.58371;16.82032
12;1.62593;3.22883;1.94776;0.63372;0.27000;0.25000;0.20000;0.71931;0.77686;0.30000;0.26000;0.41779;0.50123;0.32000;0.30000;0.06847;0.09581;0.31000;0.27000;0.78327;0.66500;0.68592;0.68592;0.76807;0.82351;0.79299;0.79299;0.47809;0.37100;0.26347;0.26347;0.50998;0.51138;0.38761;0.38761;0.07645;0.06200;0.00733;0.00733;0.09354;0.10136;0.03244;0.03244;16.44692;17.61838
13;1.45836;2.03330;1.37313;0.84229;0.30000;0.30000;0.26000;0.72481;0.78449;0.28000;0.28000;0.41473;0.51545;0.30000;0.26000;0.06298;0.08191;0.28000;0.27000;0.70301;0.74800;0.72005;0.72005;0.78613;0.81965;0.81679;0.81679;0.41853;0.41100;0.26484;0.26484;0.50247;0.55598;0.39967;0.39967;0.06109;0.06500;0.00656;0.00656;0.08286;0.08267;0.02220;0.02220;15.29568;17.29212
14;1.47698;1.85882;1.14179;0.85970;0.29000;0.29000;0.28000;0.75205;0.80334;0.31000;0.31000;0.50000;0.58873;0.34000;0.30000;0.11388;0.13166;0.36000;0.35000;0.77101;0.73400;0.74514;0.74514;0.82599;0.80259;0.82887;0.82887;0.53670;0.46800;0.36113;0.36113;0.59549;0.59753;0.49631;0.49631;0.12732;0.10300;0.02391;0.02391;0.13981;0.12708;0.05894;0.05894;16.01679;16.02666
15;1.39942;2.31155;1.40299;0.79713;0.32000;0.32000;0.27000;0.76226;0.82498;0.36000;0.34000;0.47684;0.59018;0.40000;0.34000;0.12000;0.17372;0.45000;0.32000;0.81621;0.71500;0.75180;0.75180;0.84372;0.83135;0.84937;0.84937;0.54805;0.42200;0.32354;0.32354;0.59673;0.59806;0.47805;0.47805;0.15231;0.09900;0.02182;0.02182;0.17157;0.17958;0.07222;0.07222;17.11139;17.99668
16;1.43411;2.36580;1.46269;0.78438;0.30000;0.30000;0.26000;0.74081;0.78190;0.29000;0.29000;0.45400;0.54019;0.30000;0.29000;0.07510;0.10534;0.37000;0.32000;0.72622;0.75600;0.73913;0.73913;0.78225;0.81604;0.82357;0.82357;0.45400;0.45400;0.30136;0.30136;0.53727;0.56915;0.44813;0.44813;0.08385;0.06800;0.00789;0.00789;0.12383;0.10618;0.04076;0.04076;13.51542;17.92081
17;1.48233;2.02226;1.35821;0.82354;0.29000;0.29000;0.25000;0.73300;0.78768;0.28000;0.28000;0.44481;0.50890;0.34000;0.28000;0.08369;0.09018;0.33000;0.28000;0.72233;0.74400;0.72470;0.72470;0.80142;0.80358;0.81662;0.81662;0.48749;0.40900;0.29013;0.29013;0.52318;0.51124;0.38673;0.38673;0.09028;0.07800;0.01088;0.01088;0.09236;0.08949;0.03101;0.03101;16.05171;17.78517
18;1.35827;2.26426;1.35075;0.79642;0.32000;0.32000;0.32000;0.75151;0.80663;0.30000;0.27000;0.49809;0.60971;0.35000;0.27000;0.11032;0.16766;0.35000;0.28000;0.75607;0.74700;0.76349;0.76349;0.81058;0.83898;0.85338;0.85338;0.54874;0.45600;0.35580;0.35580;0.61693;0.62851;0.52675;0.52675;0.12154;0.10100;0.02041;0.02041;0.17553;0.16753;0.07612;0.07612;14.05641;19.09872
19;1.35171;2.46921;1.47015;0.73491;0.34000;0.33000;0.26000;0.75168;0.80805;0.35000;0.35000;0.52883;0.60885;0.43000;0.35000;0.15497;0.17201;0.46000;0.45000;0.78041;0.72500;0.74725;0.74725;0.83146;0.81258;0.83651;0.83651;0.63319;0.45400;0.42154;0.42154;0.62272;0.61127;0.53380;0.53380;0.19875;0.12700;0.04212;0.04212;0.20109;0.15658;0.08783;0.08783;16.01279;17.89220
20;1.37232;2.60453;1.39552;0.69906;0.33000;0.34000;0.34000;0.73956;0.80399;0.34000;0.34000;0.51364;0.60992;0.42000;0.36000;0.14646;0.19308;0.47000;0.39000;0.76358;0.71700;0.73188;0.73188;0.81118;0.82705;0.83057;0.83057;0.59474;0.45200;0.39214;0.39214;0.61776;0.61209;0.51868;0.51868;0.18318;0.12200;0.03192;0.03192;0.19840;0.19029;0.08566;0.08566;14.51455;17.01387
21;1.44927;2.43114;1.41791;0.73683;0.18000;0.18000;0.16000;0.71135;0.78807;0.25000;0.25000;0.49714;0.57968;0.30000;0.24000;0.13634;0.16258;0.33000;0.30000;0.77412;0.65800;0.65470;0.65470;0.81590;0.78372;0.77352;0.77352;0.58177;0.43400;0.35493;0.35493;0.59034;0.57950;0.47156;0.47156;0.16739;0.11500;0.03063;0.03063;0.17059;0.15871;0.07630;0.07630;15.76907;18.13148
22;1.43651;2.08226;1.30597;0.81815;0.30000;0.30000;0.25000;0.78243;0.83249;0.32000;0.32000;0.49453;0.53914;0.38000;0.34000;0.09891;0.10891;0.52000;0.35000;0.79958;0.76600;0.77830;0.77830;0.83897;0.84956;0.85800;0.85800;0.54589;0.45200;0.35632;0.35632;0.55263;0.53549;0.40972;0.40972;0.13824;0.07700;0.01471;0.01471;0.11300;0.10662;0.04242;0.04242;14.98816;17.51159
23;1.25033;2.13010;1.28358;0.79389;0.35000;0.35000;0.35000;0.77574;0.82020;0.40000;0.38000;0.56178;0.63167;0.48000;0.40000;0.15761;0.19668;0.65000;0.49000;0.81271;0.74200;0.78769;0.78769;0.82947;0.83721;0.85923;0.85923;0.65642;0.49100;0.45349;0.45349;0.64787;0.63305;0.57025;0.57025;0.24576;0.11600;0.04137;0.04137;0.21599;0.18654;0.09873;0.09873;17.15647;16.76018
24;1.48102;2.24273;1.27612;0.79187;0.26000;0.29000;0.24000;0.68504;0.77364;0.37000;0.29000;0.45618;0.57005;0.40000;0.40000;0.13895;0.19361;0.43000;0.40000;0.78278;0.60900;0.61539;0.61539;0.76727;0.79970;0.75329;0.75329;0.54357;0.39300;0.30857;0.30857;0.61479;0.55023;0.47290;0.47290;0.17105;0.11700;0.03172;0.03172;0.19666;0.19280;0.10183;0.10183;15.06940;17.89001
25;1.34730;3.47378;2.00000;0.49905;0.15000;0.16000;0.13000;0.75138;0.80515;0.20000;0.20000;0.52475;0.61076;0.20000;0.19000;0.12907;0.17375;0.26000;0.26000;0.83496;0.68300;0.75120;0.75120;0.85357;0.80528;0.85166;0.85166;0.58313;0.47700;0.39216;0.39216;0.62441;0.62434;0.54248;0.54248;0.16261;0.10700;0.02548;0.02548;0.20534;0.16819;0.08822;0.08822;15.64986;18.03843
26;1.60704;1.82642;1.14179;0.85730;0.26000;0.26000;0.24000;0.77182;0.80204;0.26000;0.23000;0.39294;0.42824;0.36000;0.26000;0.04286;0.05458;0.40000;0.25000;0.78832;0.75600;0.76918;0.76918;0.81093;0.81568;0.81968;0.81968;0.45635;0.34500;0.22423;0.22423;0.44828;0.42136;0.30125;0.30125;0.05294;0.03600;0.00332;0.00332;0.05519;0.05473;0.01659;0.01659;14.49353;17.41459
27;1.61232;2.12308;1.33582;0.80091;0.19000;0.21000;0.21000;0.63298;0.71784;0.22000;0.18000;0.39043;0.50814;0.22000;0.22000;0.08404;0.11182;0.22000;0.20000;0.67614;0.59500;0.52799;0.52799;0.71256;0.75835;0.67661;0.67661;0.41705;0.36700;0.19652;0.19652;0.53793;0.50422;0.37630;0.37630;0.08977;0.07900;0.01002;0.01002;0.11477;0.11439;0.04263;0.04263;15.53593;17.96790
28;1.45722;2.48428;1.52985;0.73348;0.25000;0.24000;0.21000;0.74655;0.78853;0.29000;0.26000;0.50057;0.56498;0.37000;0.24000;0.11463;0.14232;0.41000;0.31000;0.79458;0.70400;0.73414;0.73414;0.79018;0.81553;0.81885;0.81885;0.58400;0.43800;0.36229;0.36229;0.55058;0.59661;0.47987;0.47987;0.14222;0.09600;0.02556;0.02556;0.15460;0.13866;0.07003;0.07003;15.37654;17.76060
29;1.26846;1.92199;1.14179;0.83139;0.26000;0.26000;0.26000;0.80576;0.85177;0.29000;0.29000;0.52423;0.63238;0.30000;0.30000;0.11278;0.15933;0.48000;0.34000;0.82875;0.78400;0.81722;0.81722;0.86702;0.86155;0.89160;0.89160;0.54733;0.50300;0.38087;0.38087;0.64611;0.63502;0.52667;0.52667;0.15101;0.09000;0.02031;0.02031;0.16735;0.15632;0.06599;0.06599;14.41939;17.13099
30;1.61673;2.55828;1.61194;0.71104;0.14000;0.17000;0.13000;0.69957;0.75985;0.19000;0.19000;0.46615;0.55316;0.28000;0.24000;0.12261;0.14670;0.34000;0.28000;0.75463;0.65200;0.64949;0.64949;0.77839;0.76396;0.74210;0.74210;0.58146;0.38900;0.32962;0.32962;0.58615;0.53469;0.45154;0.45154;0.16961;0.09600;0.02479;0.02479;0.16628;0.13873;0.06791;0.06791;15.36807;17.38907
31;1.46542;2.77247;1.63433;0.65955;0.24000;0.27000;0.24000;0.72848;0.79639;0.37000;0.36000;0.46392;0.58670;0.46000;0.38000;0.14788;0.21221;0.46000;0.46000;0.81281;0.66000;0.68446;0.68446;0.82614;0.79469;0.79269;0.79269;0.57459;0.38900;0.32505;0.32505;0.59358;0.59002;0.49184;0.49184;0.18316;0.12400;0.04305;0.04305;0.22223;0.20640;0.11830;0.11830;16.72467;17.37106
32;1.64734;2.11251;1.40299;0.81477;0.20000;0.19000;0.20000;0.73252;0.77808;0.26000;0.24000;0.42513;0.49505;0.27000;0.24000;0.07529;0.08391;0.31000;0.31000;0.82294;0.66000;0.69461;0.69461;0.82566;0.76026;0.78592;0.78592;0.48404;0.37900;0.25773;0.25773;0.52121;0.48488;0.36984;0.36984;0.09143;0.06400;0.00961;0.00961;0.11039;0.07651;0.03246;0.03246;16.27703;18.58056
33;1.28699;2.05339;1.38806;0.82547;0.37000;0.39000;0.36000;0.78876;0.83071;0.44000;0.45000;0.52357;0.57522;0.53000;0.47000;0.15812;0.16239;0.62000;0.56000;0.82213;0.75800;0.79440;0.79440;0.85027;0.84033;0.86145;0.86145;0.60578;0.46100;0.37643;0.37643;0.59158;0.57048;0.44904;0.44904;0.20679;0.12800;0.04268;0.04268;0.18185;0.15102;0.07343;0.07343;17.32826;17.51582
34;1.45750;2.50373;1.52239;0.71369;0.24000;0.26000;0.22000;0.77124;0.80428;0.28000;0.26000;0.52065;0.56006;0.32000;0.29000;0.10678;0.12640;0.47000;0.22000;0.80522;0.74000;0.77890;0.77890;0.81688;0.81782;0.84134;0.84134;0.57024;0.47900;0.38439;0.38439;0.58322;0.55178;0.45144;0.45144;0.14358;0.08500;0.02470;0.02470;0.12630;0.12861;0.06042;0.06042;15.92119;16.93142
35;1.25748;2.13709;1.25373;0.80771;0.20000;0.20000;0.13000;0.78340;0.83045;0.26000;0.25000;0.56895;0.64832;0.35000;0.25000;0.18956;0.23173;0.40000;0.33000;0.83732;0.73600;0.76592;0.76592;0.85066;0.83390;0.85257;0.85257;0.67631;0.49100;0.45891;0.45891;0.64957;0.65941;0.58255;0.58255;0.23688;0.15800;0.05851;0.05851;0.24181;0.22569;0.13057;0.13057;15.97132;16.99384
36;1.40920;2.00186;1.27612;0.82309;0.23000;0.21000;0.19000;0.70470;0.77217;0.28000;0.23000;0.47770;0.55963;0.39000;0.28000;0.11001;0.14027;0.53000;0.29000;0.74692;0.66700;0.67299;0.67299;0.76841;0.80133;0.78114;0.78114;0.57812;0.40700;0.33095;0.33095;0.57438;0.55734;0.45425;0.45425;0.16306;0.08300;0.02035;0.02035;0.14386;0.13944;0.06211;0.06211;16.08877;17.40560
37;1.39893;1.82438;1.11940;0.85712;0.20000;0.20000;0.20000;0.73756;0.80449;0.24000;0.20000;0.44344;0.57940;0.33000;0.30000;0.14704;0.21571;0.35000;0.33000;0.77448;0.70400;0.69080;0.69080;0.79111;0.83740;0.80566;0.80566;0.51042;0.39200;0.28929;0.28929;0.60661;0.56895;0.47388;0.47388;0.17274;0.12800;0.03668;0.03668;0.22669;0.20938;0.10992;0.10992;15.38884;17.73904
38;1.28331;2.42653;1.47015;0.76318;0.20000;0.20000;0.15000;0.77736;0.83726;0.23000;0.22000;0.59144;0.67316;0.31000;0.28000;0.19159;0.22383;0.39000;0.28000;0.83391;0.72800;0.78332;0.78332;0.85862;0.84249;0.86882;0.86882;0.70192;0.51100;0.48090;0.48090;0.71455;0.65202;0.60451;0.60451;0.25081;0.15500;0.06384;0.06384;0.23106;0.21941;0.12305;0.12305;15.58437;17.36020
39;1.38626;1.96233;1.11194;0.83669;0.20000;0.23000;0.20000;0.76576;0.82717;0.21000;0.21000;0.53191;0.60980;0.34000;0.21000;0.11348;0.13892;0.34000;0.23000;0.78549;0.74700;0.75070;0.75070;0.84709;0.82778;0.83697;0.83697;0.65029;0.45000;0.41269;0.41269;0.61997;0.61197;0.51722;0.51722;0.13873;0.09600;0.02378;0.02378;0.14321;0.13661;0.06230;0.06230;16.67056;17.79226
40;1.36532;1.70381;1.02239;0.87577;0.25000;0.25000;0.25000;0.77658;0.81949;0.25000;0.23000;0.51181;0.61040;0.33000;0.25000;0.16083;0.21777;0.47000;0.28000;0.79831;0.75600;0.75327;0.75327;0.83469;0.83027;0.83541;0.83541;0.56760;0.46600;0.35444;0.35444;0.63947;0.60161;0.50827;0.50827;0.20827;0.13100;0.03411;0.03411;0.24142;0.21350;0.10253;0.10253;15.12992;17.20791
41;1.71446;2.36738;1.39552;0.74831;0.16000;0.17000;0.13000;0.76170;0.80157;0.21000;0.21000;0.45186;0.46969;0.21000;0.21000;0.06463;0.06712;0.28000;0.28000;0.82421;0.70800;0.73286;0.73286;0.84475;0.78612;0.80406;0.80406;0.48894;0.42000;0.30481;0.30481;0.48661;0.46389;0.34432;0.34432;0.07835;0.05500;0.00584;0.00584;0.07629;0.06169;0.02287;0.02287;14.11060;16.73760
42;1.34358;2.08226;1.36567;0.81295;0.34000;0.34000;0.34000;0.79040;0.81402;0.37000;0.37000;0.57519;0.60527;0.50000;0.51000;0.11256;0.12558;0.55000;0.46000;0.79079;0.79000;0.82444;0.82144;0.81811;0.84512;0.87667;0.87458;0.63747;0.52400;0.45327;0.45027;0.67361;0.57640;0.52444;0.52235;0.13043;0.09900;0.01740;0.01740;0.14172;0.12325;0.04922;0.04922;17.02766;17.10123
43;1.31596;3.25301;1.86567;0.54421;0.24000;0.30000;0.19000;0.77216;0.83005;0.34000;0.39000;0.54980;0.65189;0.46000;0.46000;0.15385;0.19080;0.49000;0.46000;0.84625;0.71000;0.76836;0.76836;0.89162;0.81946;0.85934;0.85934;0.65830;0.47200;0.40468;0.40468;0.69485;0.63974;0.55910;0.55910;0.18841;0.13000;0.03414;0.03414;0.21158;0.18690;0.08829;0.08829;16.59417;16.38547
44;1.04234;1.69943;1.10448;0.89771;0.21000;0.26000;0.20000;0.82984;0.86446;0.27000;0.27000;0.64207;0.71585;0.30000;0.29000;0.22909;0.28067;0.48000;0.29000;0.84848;0.81200;0.84274;0.84274;0.87594;0.87396;0.90014;0.90014;0.67893;0.60900;0.54249;0.54249;0.73538;0.71182;0.65261;0.65261;0.29077;0.18900;0.07876;0.07876;0.28667;0.27876;0.16092;0.16092;18.06493;15.90082
45;1.44218;1.99252;1.23134;0.86084;0.31000;0.34000;0.24000;0.77100;0.81800;0.36000;0.37000;0.43371;0.46894;0.50000;0.37000;0.05525;0.06496;0.42000;0.32000;0.80589;0.73900;0.76970;0.76870;0.84698;0.80993;0.84348;0.83975;0.52798;0.36800;0.26778;0.26778;0.48100;0.46471;0.34769;0.34769;0.06173;0.05000;0.00426;0.00426;0.06446;0.06679;0.01806;0.01806;15.83585;16.85754
46;1.22236;1.60224;1.00000;0.88258;0.16000;0.16000;0.16000;0.81131;0.85337;0.18000;0.18000;0.58343;0.68374;0.24000;0.19000;0.20483;0.27386;0.28000;0.28000;0.83492;0.78900;0.81568;0.81568;0.86897;0.85855;0.88251;0.88251;0.65185;0.52800;0.45412;0.45412;0.69647;0.68575;0.60729;0.60729;0.24119;0.17800;0.06542;0.06542;0.30220;0.26340;0.15992;0.15992;15.02755;17.59597
47;1.28369;2.22771;1.22388;0.78365;0.21000;0.25000;0.25000;0.82875;0.84785;0.25000;0.25000;0.61206;0.64030;0.40000;0.26000;0.15668;0.15722;0.47000;0.36000;0.84511;0.81300;0.84585;0.84585;0.85035;0.87444;0.89466;0.89466;0.70976;0.53800;0.49680;0.49680;0.64679;0.64938;0.55936;0.55936;0.19270;0.13200;0.03716;0.03716;0.16425;0.15233;0.07220;0.07220;15.47688;17.45605
48;1.16193;1.51854;0.90299;0.92360;0.24000;0.26000;0.23000;0.84474;0.87758;0.28000;0.26000;0.61696;0.68108;0.28000;0.23000;0.16620;0.19810;0.42000;0.24000;0.86326;0.82700;0.86873;0.86873;0.89015;0.88027;0.92155;0.92155;0.63048;0.60400;0.50347;0.50347;0.67384;0.69990;0.60380;0.60380;0.19116;0.14700;0.03767;0.03767;0.19930;0.19876;0.08987;0.08987;14.71244;17.02835
49;1.31593;2.71123;1.44030;0.66732;0.14000;0.15000;0.14000;0.80765;0.85544;0.19000;0.19000;0.55537;0.63440;0.25000;0.24000;0.18717;0.23137;0.46000;0.32000;0.86168;0.76000;0.79846;0.79846;0.88188;0.85998;0.87599;0.87599;0.63415;0.49400;0.43239;0.43239;0.65508;0.62664;0.54439;0.54439;0.27083;0.14300;0.05912;0.05912;0.23872;0.22651;0.13024;0.13024;14.65390;17.42744
50;1.49570;2.10011;1.35075;0.81057;0.24000;0.24000;0.24000;0.79309;0.82741;0.27000;0.27000;0.51995;0.58581;0.45000;0.35000;0.11011;0.10355;0.44000;0.44000;0.80662;0.78000;0.80372;0.80372;0.82336;0.85872;0.87005;0.87005;0.65749;0.43000;0.40788;0.40788;0.60811;0.57992;0.50756;0.50756;0.13711;0.09200;0.01915;0.01915;0.11299;0.09799;0.04246;0.04246;16.21360;17.05494
51;1.19191;1.74279;1.11194;0.89551;0.33000;0.42000;0.27000;0.82531;0.85793;0.44000;0.34000;0.56710;0.60202;0.49000;0.32000;0.12762;0.14695;0.44000;0.45000;0.86513;0.78900;0.82801;0.82801;0.86805;0.87170;0.89213;0.89213;0.61792;0.52400;0.42890;0.42890;0.60078;0.61736;0.50645;0.50645;0.13377;0.12200;0.02716;0.02716;0.17548;0.13642;0.06084;0.06084;15.26327;18.54010
52;1.23611;1.85279;1.03731;0.85257;0.26000;0.27000;0.26000;0.79127;0.84105;0.35000;0.33000;0.54835;0.62740;0.52000;0.37000;0.17070;0.20056;0.65000;0.55000;0.84624;0.74300;0.74770;0.74770;0.85944;0.83967;0.83063;0.83063;0.66810;0.46500;0.40383;0.40383;0.63841;0.62340;0.51411;0.51411;0.23509;0.13400;0.04781;0.04781;0.22666;0.18560;0.10132;0.10132;16.24437;16.92502
53;1.16505;1.90247;1.09701;0.84297;0.20000;0.20000;0.20000;0.84913;0.88021;0.22000;0.24000;0.62290;0.68525;0.30000;0.23000;0.22293;0.23988;0.52000;0.27000;0.86590;0.83300;0.86513;0.86513;0.89367;0.88727;0.91269;0.91269;0.68090;0.57400;0.52910;0.52910;0.68863;0.69375;0.61174;0.61174;0.31016;0.17400;0.07305;0.07305;0.24075;0.24233;0.12816;0.12816;13.66601;18.85879
54;1.22905;1.89461;1.10448;0.84303;0.22000;0.24000;0.27000;0.81929;0.86957;0.30000;0.31000;0.57425;0.67774;0.35000;0.31000;0.19723;0.26255;0.50000;0.31000;0.87148;0.77300;0.80102;0.80102;0.90441;0.85861;0.88231;0.88231;0.63515;0.52400;0.45063;0.45063;0.69040;0.67479;0.59512;0.59512;0.24736;0.16400;0.05979;0.05979;0.26446;0.26285;0.14267;0.14267;14.26802;17.11338
55;1.14063;1.34386;0.71642;0.91908;0.26000;0.27000;0.23000;0.85362;0.88882;0.31000;0.27000;0.61598;0.69892;0.45000;0.34000;0.21096;0.24434;0.52000;0.45000;0.87751;0.83100;0.86451;0.86351;0.88679;0.90582;0.91768;0.91395;0.69202;0.55500;0.51293;0.51193;0.71308;0.69140;0.63033;0.62660;0.25279;0.18100;0.06522;0.06522;0.25316;0.23811;0.12837;0.12837;12.10100;16.06380
56;1.25086;1.38219;0.79851;0.91960;0.20000;0.22000;0.19000;0.81917;0.87330;0.20000;0.20000;0.54900;0.64307;0.24000;0.21000;0.18088;0.20676;0.39000;0.35000;0.80957;0.82900;0.80990;0.80990;0.86895;0.89253;0.88503;0.88503;0.56375;0.53500;0.40841;0.40841;0.64837;0.64353;0.51651;0.51651;0.21151;0.15800;0.04911;0.04911;0.23025;0.19557;0.09894;0.09894;14.69319;17.52284
57;1.30274;2.10011;1.11940;0.81163;0.20000;0.22000;0.16000;0.76397;0.83501;0.20000;0.22000;0.53486;0.66704;0.27000;0.23000;0.15995;0.20466;0.51000;0.38000;0.76900;0.75900;0.75603;0.75603;0.85062;0.83837;0.84979;0.84979;0.58732;0.49100;0.40844;0.40844;0.68114;0.66437;0.57664;0.57664;0.22862;0.12300;0.03820;0.03820;0.21491;0.19759;0.09738;0.09738;13.54764;16.78163
