epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;16.27922;1.45662;14.82260;4.87761;3.01493;0.29664;0.01000;0.01000;0.01000;0.47555;0.54478;0.01000;0.01000;0.22494;0.26781;0.01000;0.01000;0.03769;0.04543;0.09000;0.09000;0.61164;0.38900;0.25658;0.25658;0.61099;0.51084;0.39127;0.39127;0.28931;0.18400;0.05765;0.05765;0.29510;0.25208;0.13383;0.13383;0.05761;0.02800;0.00154;0.00154;0.09192;0.04034;0.01518;0.01518;57.76292;93.22435
12;27.66157;1.30796;26.35362;5.27597;3.25373;0.21422;0.01000;0.01000;0.36000;0.50000;0.61483;0.03000;0.01000;0.29948;0.38736;0.04000;0.03000;0.05402;0.07688;0.08000;0.04000;0.69643;0.39000;0.33347;0.33347;0.67933;0.58213;0.51418;0.51418;0.42910;0.23000;0.12312;0.12312;0.41697;0.37060;0.26223;0.26223;0.08316;0.04000;0.00518;0.00518;0.09037;0.07355;0.03643;0.03643;58.12763;94.01835
13;27.98965;1.33914;26.65051;5.05345;3.10448;0.19013;0.01000;0.01000;0.01000;0.54545;0.62005;0.01000;0.01000;0.28031;0.33559;0.09000;0.01000;0.05476;0.07253;0.09000;0.05000;0.70701;0.44400;0.35790;0.35790;0.70283;0.58298;0.49839;0.49839;0.40262;0.21500;0.09836;0.09836;0.36741;0.31971;0.19686;0.19686;0.07865;0.04200;0.00380;0.00380;0.08664;0.06805;0.02800;0.02800;57.77319;93.71762
14;34.18817;1.60255;32.58562;4.64806;2.88806;0.16997;0.01000;0.01000;0.01000;0.52030;0.53565;0.01000;0.01000;0.23143;0.24437;0.02000;0.01000;0.03841;0.03785;0.18000;0.07000;0.60748;0.45500;0.27444;0.27444;0.60707;0.50470;0.36205;0.36205;0.27273;0.20100;0.05375;0.05375;0.26924;0.23115;0.10392;0.10392;0.05338;0.03000;0.00155;0.00155;0.04163;0.03562;0.00914;0.00914;57.11478;92.89110
15;19.86200;1.35837;18.50362;4.50041;2.92537;0.49073;0.01000;0.01000;0.01000;0.56386;0.61677;0.01000;0.01000;0.24940;0.28761;0.01000;0.01000;0.04891;0.05605;0.10000;0.06000;0.70909;0.46800;0.35777;0.35777;0.71329;0.56961;0.46946;0.46946;0.31364;0.20700;0.07960;0.07960;0.32658;0.26784;0.15389;0.15389;0.07627;0.03600;0.00675;0.00675;0.07177;0.05089;0.02704;0.02704;57.04314;92.89597
16;15.50793;1.44381;14.06412;4.35890;2.67164;0.36131;0.01000;0.01000;0.01000;0.55184;0.57623;0.01000;0.01000;0.24286;0.26468;0.06000;0.01000;0.04258;0.04492;0.29000;0.28000;0.65082;0.47900;0.33795;0.33795;0.64907;0.54272;0.41880;0.41880;0.30000;0.20400;0.06987;0.06987;0.29160;0.25000;0.13232;0.13232;0.06362;0.03200;0.00216;0.00216;0.14361;0.03988;0.01221;0.01221;56.90517;93.26579
17;26.03212;1.40479;24.62733;4.62714;2.70896;0.29729;0.01000;0.01000;0.01000;0.58022;0.61317;0.01000;0.01000;0.28104;0.30919;0.04000;0.01000;0.02786;0.03131;0.04000;0.04000;0.71118;0.49000;0.36263;0.36263;0.69811;0.57357;0.46440;0.46440;0.35637;0.23200;0.08910;0.08910;0.33531;0.29364;0.16901;0.16901;0.03533;0.02300;0.00094;0.00094;0.03354;0.02975;0.00899;0.00899;56.56476;92.62470
18;24.51859;1.32881;23.18978;4.83381;2.90299;0.31211;0.01000;0.01000;0.01000;0.53617;0.63384;0.01000;0.01000;0.29956;0.37027;0.06000;0.05000;0.07517;0.08802;0.16000;0.16000;0.68372;0.44100;0.37189;0.37189;0.69157;0.60669;0.52384;0.52384;0.40407;0.23800;0.12643;0.12643;0.40004;0.35142;0.23125;0.23125;0.11429;0.05600;0.01035;0.01035;0.12823;0.08184;0.03816;0.03816;57.46294;92.56347
19;29.13319;1.31667;27.81652;4.57198;2.73881;0.41511;0.01000;0.01000;0.01000;0.54988;0.64883;0.07000;0.01000;0.33896;0.41377;0.25000;0.01000;0.08429;0.11265;0.37000;0.36000;0.73013;0.44100;0.39777;0.39777;0.70718;0.62065;0.55588;0.55588;0.52183;0.25100;0.16970;0.16970;0.43443;0.40100;0.29975;0.29975;0.14750;0.05900;0.01128;0.01128;0.26853;0.09763;0.05409;0.05409;57.81743;92.38154
20;16.17800;1.31816;14.85984;4.50787;2.70896;0.35645;0.01000;0.01000;0.01000;0.55901;0.63921;0.01000;0.01000;0.29596;0.36496;0.14000;0.01000;0.07777;0.09015;0.15000;0.15000;0.67710;0.47600;0.36916;0.36916;0.69229;0.61702;0.51750;0.51750;0.41176;0.23100;0.11028;0.11028;0.38485;0.35436;0.22069;0.22069;0.11050;0.06000;0.00766;0.00766;0.13682;0.08442;0.03367;0.03367;56.75455;92.17441
21;20.34774;1.29005;19.05768;4.35033;2.58955;0.41834;0.01000;0.02000;0.01000;0.58947;0.64476;0.04000;0.04000;0.30797;0.34932;0.09000;0.01000;0.06694;0.07971;0.31000;0.10000;0.70986;0.50400;0.39087;0.39087;0.71367;0.61046;0.51966;0.51966;0.38416;0.25700;0.10371;0.10371;0.37151;0.33559;0.19970;0.19970;0.10560;0.04900;0.00627;0.00627;0.08336;0.07718;0.03276;0.03276;57.88725;91.43906
22;20.50911;1.31292;19.19619;4.19310;2.56716;0.46301;0.01000;0.01000;0.01000;0.60012;0.66353;0.05000;0.05000;0.31420;0.35981;0.14000;0.14000;0.08101;0.09794;0.23000;0.15000;0.71508;0.51700;0.43882;0.43882;0.73368;0.63238;0.54807;0.54807;0.39695;0.26000;0.12391;0.12391;0.39679;0.34051;0.21009;0.21009;0.11034;0.06400;0.01062;0.01062;0.10410;0.09379;0.04103;0.04103;57.88252;91.06613
23;22.30552;1.31687;20.98865;4.34003;2.53731;0.38210;0.01000;0.01000;0.02000;0.54861;0.62984;0.02000;0.02000;0.30588;0.36998;0.09000;0.02000;0.04993;0.05990;0.32000;0.29000;0.65110;0.47400;0.37330;0.37330;0.67475;0.61025;0.50964;0.50964;0.37143;0.26000;0.12548;0.12548;0.38761;0.35874;0.22064;0.22064;0.07280;0.03800;0.00449;0.00449;0.09204;0.05466;0.02353;0.02353;57.44912;91.09640
24;1.54721;1.30605;0.24116;4.33400;2.54478;0.49014;0.01000;0.01000;0.01000;0.57844;0.62259;0.09000;0.02000;0.22976;0.25974;0.18000;0.03000;0.02911;0.03233;0.31000;0.15000;0.72090;0.48300;0.38870;0.38870;0.71099;0.57788;0.47451;0.47451;0.30860;0.18300;0.07623;0.07623;0.28769;0.24383;0.12902;0.12902;0.04740;0.02100;0.00174;0.00174;0.03726;0.02973;0.01258;0.01258;55.77669;91.51171
25;16.67358;1.20633;15.46725;4.34089;2.52985;0.50156;0.01000;0.01000;0.01000;0.56972;0.67426;0.05000;0.01000;0.35861;0.44073;0.15000;0.05000;0.10736;0.13052;0.24000;0.24000;0.70939;0.47600;0.42525;0.42525;0.72765;0.64840;0.57616;0.57616;0.50180;0.27900;0.18817;0.18817;0.46045;0.43009;0.31134;0.31134;0.17219;0.07800;0.02793;0.02793;0.20056;0.12078;0.07451;0.07451;57.60877;90.54467
26;13.31045;1.14677;12.16368;4.70471;2.80597;0.39216;0.01000;0.01000;0.01000;0.58379;0.68131;0.02000;0.02000;0.34092;0.43114;0.03000;0.03000;0.08000;0.10379;0.03000;0.03000;0.74727;0.47900;0.42934;0.42934;0.76105;0.64552;0.58219;0.58219;0.44320;0.27700;0.18874;0.18874;0.46009;0.41542;0.31244;0.31244;0.10400;0.06500;0.01752;0.01752;0.10974;0.09957;0.05393;0.05393;57.22325;90.87191
27;11.25418;1.71040;9.54378;4.57443;2.79104;0.33819;0.01000;0.01000;0.01000;0.51594;0.58893;0.01000;0.01000;0.24984;0.29941;0.04000;0.01000;0.04950;0.05732;0.08000;0.02000;0.62968;0.43700;0.33612;0.33612;0.65953;0.55819;0.46542;0.46542;0.35754;0.19200;0.09135;0.09135;0.32614;0.28488;0.18319;0.18319;0.08454;0.03500;0.00485;0.00485;0.06162;0.05422;0.02551;0.02551;57.17210;89.89832
28;15.04990;1.52646;13.52344;4.50953;2.76866;0.37762;0.01000;0.01000;0.01000;0.52569;0.60765;0.01000;0.01000;0.24876;0.29825;0.04000;0.03000;0.04953;0.05801;0.09000;0.09000;0.64214;0.44500;0.36004;0.36004;0.67456;0.58075;0.48863;0.48863;0.32895;0.20000;0.09567;0.09567;0.33733;0.27646;0.17259;0.17259;0.07490;0.03700;0.00400;0.00400;0.07034;0.05099;0.02196;0.02196;56.75581;88.96062
29;19.41362;1.26895;18.14466;4.68882;2.76119;0.37771;0.01000;0.01000;0.01000;0.56039;0.66715;0.01000;0.01000;0.34771;0.42316;0.09000;0.02000;0.09617;0.11862;0.11000;0.13000;0.70732;0.46400;0.39486;0.39486;0.73067;0.63630;0.56905;0.56905;0.55098;0.25400;0.17029;0.17029;0.44977;0.40711;0.30892;0.30892;0.15862;0.06900;0.01286;0.01286;0.27562;0.10898;0.05818;0.05818;57.87462;88.62302
30;16.24817;1.40817;14.84000;4.46546;2.67164;0.39869;0.01000;0.01000;0.01000;0.56014;0.61614;0.01000;0.01000;0.30500;0.35425;0.07000;0.02000;0.06764;0.07717;0.13000;0.13000;0.68247;0.47500;0.38960;0.38960;0.68150;0.58839;0.49368;0.49368;0.40667;0.24400;0.13767;0.13767;0.38190;0.33950;0.22014;0.22014;0.10039;0.05100;0.00929;0.00929;0.13074;0.07202;0.03968;0.03968;57.57289;89.20009
31;14.11838;1.41262;12.70576;4.26370;2.56716;0.39556;0.01000;0.01000;0.02000;0.59817;0.63169;0.01000;0.01000;0.32218;0.34836;0.14000;0.01000;0.06861;0.07346;0.23000;0.17000;0.69681;0.52400;0.40604;0.40604;0.70325;0.59883;0.49526;0.49526;0.42345;0.26000;0.12476;0.12476;0.37799;0.33108;0.20536;0.20536;0.09725;0.05300;0.00565;0.00565;0.10261;0.06910;0.02601;0.02601;57.71902;88.60669
32;6.98047;1.36312;5.61735;3.98785;2.35075;0.50946;0.01000;0.01000;0.01000;0.59310;0.61880;0.01000;0.01000;0.31958;0.34801;0.03000;0.03000;0.05990;0.06584;0.10000;0.12000;0.68318;0.52400;0.42032;0.42032;0.68269;0.58889;0.47943;0.47943;0.38937;0.27100;0.15597;0.15597;0.38348;0.32894;0.21041;0.21041;0.09382;0.04400;0.00780;0.00780;0.11443;0.05539;0.02462;0.02462;56.97749;88.27472
33;11.47085;1.42034;10.05052;4.14297;2.50746;0.52166;0.01000;0.01000;0.01000;0.54787;0.61118;0.01000;0.01000;0.30654;0.36024;0.06000;0.01000;0.05036;0.05953;0.11000;0.11000;0.64714;0.47500;0.37344;0.37344;0.66311;0.58735;0.48630;0.48630;0.40661;0.24600;0.13271;0.13271;0.38051;0.34784;0.22969;0.22969;0.07466;0.03800;0.00385;0.00385;0.08149;0.05514;0.02602;0.02602;57.09603;88.91552
34;21.95940;1.21128;20.74812;4.31329;2.50000;0.49954;0.01000;0.01000;0.01000;0.61964;0.69771;0.01000;0.01000;0.35836;0.42814;0.14000;0.05000;0.09015;0.11691;0.33000;0.07000;0.75178;0.52700;0.46619;0.46619;0.76857;0.66291;0.60362;0.60362;0.48547;0.28400;0.17794;0.17794;0.46098;0.40903;0.29398;0.29398;0.14706;0.06500;0.01253;0.01253;0.12246;0.11325;0.05479;0.05479;57.79612;89.01340
35;14.27613;1.10220;13.17392;4.15735;2.46269;0.51183;0.01000;0.01000;0.01000;0.67098;0.74344;0.07000;0.01000;0.42945;0.50719;0.23000;0.03000;0.13202;0.16999;0.25000;0.25000;0.81339;0.57100;0.51182;0.51182;0.82298;0.70494;0.64943;0.64943;0.55556;0.35000;0.22316;0.22316;0.54258;0.48757;0.36445;0.36445;0.17230;0.10700;0.02338;0.02338;0.18815;0.16354;0.08427;0.08427;57.28666;88.88966
36;26.21909;1.28307;24.93602;4.16184;2.45522;0.50061;0.01000;0.01000;0.01000;0.67826;0.71422;0.01000;0.01000;0.39148;0.42610;0.04000;0.01000;0.09049;0.09410;0.15000;0.02000;0.80690;0.58500;0.48779;0.48779;0.80884;0.66976;0.59051;0.59051;0.47902;0.33100;0.18660;0.18660;0.47288;0.40053;0.27265;0.27265;0.13519;0.06800;0.01268;0.01268;0.10151;0.08955;0.04033;0.04033;56.29523;88.91745
37;10.59071;1.31320;9.27751;3.98036;2.36567;0.52383;0.01000;0.01000;0.01000;0.64069;0.65224;0.02000;0.01000;0.30422;0.31729;0.04000;0.04000;0.06845;0.07253;0.27000;0.15000;0.75034;0.55900;0.43919;0.43919;0.73440;0.61113;0.50557;0.50557;0.36077;0.26300;0.11203;0.11203;0.36093;0.29264;0.17659;0.17659;0.10846;0.05000;0.00706;0.00706;0.08928;0.06474;0.02937;0.02937;55.99793;88.18186
38;18.56422;1.32358;17.24064;3.98598;2.35075;0.46285;0.01000;0.01000;0.01000;0.65876;0.67391;0.03000;0.01000;0.38017;0.38230;0.21000;0.07000;0.08168;0.08523;0.48000;0.48000;0.75714;0.58300;0.46359;0.46359;0.74672;0.64247;0.53798;0.53798;0.46398;0.32200;0.16048;0.16048;0.42422;0.36095;0.22313;0.22313;0.11287;0.06400;0.00858;0.00858;0.15126;0.07785;0.03155;0.03155;57.61912;88.40351
39;6.21804;1.40478;4.81327;4.04637;2.35821;0.50684;0.01000;0.01000;0.01000;0.62415;0.62762;0.01000;0.01000;0.31170;0.31365;0.07000;0.05000;0.05519;0.05318;0.14000;0.14000;0.72487;0.54800;0.46120;0.46120;0.70289;0.59077;0.49495;0.49495;0.39599;0.25700;0.13994;0.13994;0.35218;0.29271;0.18285;0.18285;0.08046;0.04200;0.00700;0.00700;0.07212;0.04737;0.02157;0.02157;54.99883;89.12840
40;8.82522;1.38081;7.44441;4.11858;2.48507;0.41459;0.01000;0.01000;0.01000;0.62464;0.63800;0.02000;0.01000;0.34613;0.35745;0.02000;0.02000;0.06731;0.07059;0.14000;0.08000;0.73154;0.54500;0.43874;0.43874;0.71642;0.60184;0.49862;0.49862;0.40537;0.30200;0.15513;0.15513;0.39441;0.33814;0.21095;0.21095;0.09541;0.05200;0.00861;0.00861;0.08105;0.06460;0.02690;0.02690;55.65314;87.91475
41;37.60105;1.38691;36.21414;4.10769;2.44776;0.60240;0.01000;0.02000;0.02000;0.62617;0.70110;0.02000;0.02000;0.33529;0.40803;0.03000;0.03000;0.07008;0.09107;0.27000;0.10000;0.75281;0.53600;0.46962;0.46962;0.77194;0.66674;0.60387;0.60387;0.40510;0.28600;0.16369;0.16369;0.43704;0.39133;0.27829;0.27829;0.11710;0.05000;0.01078;0.01078;0.09762;0.08694;0.04404;0.04404;55.69084;88.17554
42;17.30153;1.32144;15.98008;4.28552;2.60448;0.40017;0.01000;0.01000;0.01000;0.64153;0.67135;0.02000;0.02000;0.35891;0.38254;0.07000;0.01000;0.08030;0.08619;0.13000;0.08000;0.76381;0.55300;0.47020;0.47020;0.76715;0.62921;0.55263;0.55263;0.45344;0.29700;0.17316;0.17316;0.42658;0.35850;0.24061;0.24061;0.10774;0.06400;0.01164;0.01164;0.09689;0.07983;0.03904;0.03904;55.42372;87.64120
43;29.91477;1.30126;28.61351;4.06202;2.32090;0.54465;0.02000;0.04000;0.06000;0.62847;0.68438;0.13000;0.13000;0.34909;0.38555;0.23000;0.13000;0.09213;0.10059;0.57000;0.57000;0.76768;0.53200;0.49762;0.49762;0.75106;0.65073;0.59793;0.59793;0.44308;0.28800;0.20348;0.20348;0.40927;0.37080;0.27341;0.27341;0.15815;0.06500;0.02173;0.02173;0.20991;0.08966;0.05690;0.05690;56.16077;87.57258
44;32.40099;1.21366;31.18732;4.18954;2.44776;0.46323;0.01000;0.01000;0.01000;0.65585;0.71789;0.01000;0.01000;0.40760;0.47389;0.21000;0.02000;0.10583;0.12828;0.27000;0.27000;0.77961;0.56600;0.49736;0.49736;0.79882;0.68130;0.62035;0.62035;0.59125;0.31100;0.22954;0.22954;0.50969;0.45429;0.35174;0.35174;0.16456;0.07800;0.01890;0.01890;0.22544;0.11826;0.06718;0.06718;56.57533;88.44117
45;24.87890;1.21251;23.66638;4.10133;2.28358;0.52123;0.01000;0.01000;0.01000;0.64352;0.68114;0.01000;0.01000;0.33865;0.37507;0.09000;0.03000;0.05907;0.06344;0.32000;0.09000;0.76374;0.55600;0.48280;0.48280;0.74918;0.64803;0.56409;0.56409;0.43810;0.27600;0.18083;0.18083;0.40147;0.35956;0.25232;0.25232;0.09953;0.04200;0.00827;0.00827;0.07655;0.06038;0.03041;0.03041;55.08734;89.79022
46;32.01126;1.08499;30.92627;4.23912;2.44776;0.55208;0.01000;0.01000;0.01000;0.67296;0.74837;0.01000;0.01000;0.43802;0.51131;0.12000;0.01000;0.10918;0.13732;0.12000;0.12000;0.82133;0.57000;0.51161;0.51161;0.83742;0.70334;0.65083;0.65083;0.61221;0.34100;0.25158;0.25158;0.55676;0.48538;0.38285;0.38285;0.15260;0.08500;0.01792;0.01792;0.17782;0.13088;0.06999;0.06999;55.07051;89.12085
47;12.99638;1.52037;11.47601;4.20643;2.52985;0.51509;0.01000;0.01000;0.01000;0.56850;0.60971;0.04000;0.01000;0.32114;0.35968;0.06000;0.02000;0.06572;0.07982;0.06000;0.06000;0.71689;0.47100;0.37249;0.37249;0.66905;0.58532;0.48893;0.48893;0.42251;0.25900;0.12991;0.12991;0.38400;0.34698;0.22389;0.22389;0.08646;0.05300;0.00638;0.00638;0.11065;0.07505;0.03312;0.03312;53.58269;88.08318
48;20.83260;1.12496;19.70765;4.50621;2.61940;0.42421;0.01000;0.01000;0.01000;0.67898;0.74603;0.01000;0.01000;0.45328;0.51245;0.08000;0.05000;0.16947;0.19267;0.22000;0.16000;0.83947;0.57000;0.53499;0.53499;0.83469;0.70591;0.67118;0.67118;0.61473;0.35900;0.27828;0.27828;0.55898;0.48998;0.40686;0.40686;0.25873;0.12600;0.04696;0.04696;0.30198;0.18238;0.11586;0.11586;56.13445;86.39188
49;16.84285;1.21064;15.63221;4.13034;2.32836;0.44466;0.01000;0.01000;0.01000;0.66821;0.70644;0.03000;0.02000;0.41888;0.46047;0.07000;0.07000;0.11682;0.12844;0.27000;0.11000;0.78990;0.57900;0.49816;0.49816;0.77318;0.67534;0.59928;0.59928;0.51079;0.35500;0.21391;0.21391;0.49966;0.44237;0.32243;0.32243;0.16308;0.09100;0.01639;0.01639;0.13990;0.12258;0.05962;0.05962;55.75919;86.93733
50;15.47490;1.56220;13.91270;3.49520;2.23134;0.55266;0.01000;0.01000;0.01000;0.64587;0.62176;0.04000;0.04000;0.34045;0.31097;0.04000;0.04000;0.06364;0.04923;0.33000;0.09000;0.71342;0.59000;0.47848;0.47848;0.68140;0.59691;0.47694;0.47694;0.37606;0.31100;0.16254;0.16254;0.34470;0.29176;0.16689;0.16689;0.09074;0.04900;0.00827;0.00827;0.05655;0.04477;0.01574;0.01574;53.64520;87.99413
51;24.60174;1.58957;23.01217;6.01987;3.92537;0.07594;0.01000;0.01000;0.04000;0.44638;0.47091;0.01000;0.01000;0.17560;0.17595;0.01000;0.01000;0.00970;0.00904;0.04000;0.04000;0.67683;0.33300;0.24960;0.24960;0.67167;0.40021;0.31921;0.31921;0.26626;0.13100;0.05057;0.05057;0.25676;0.14751;0.08487;0.08487;0.02532;0.00600;0.00019;0.00019;0.20597;0.00648;0.00348;0.00348;52.45246;88.30954
52;8.24690;1.51305;6.73385;5.59451;3.34328;0.29063;0.01000;0.01000;0.09000;0.53275;0.61137;0.01000;0.01000;0.28933;0.36050;0.02000;0.01000;0.06676;0.08809;0.04000;0.02000;0.71939;0.42300;0.36144;0.36144;0.70733;0.57148;0.51223;0.51223;0.43400;0.21700;0.12767;0.12767;0.39696;0.34256;0.25409;0.25409;0.11520;0.04700;0.00782;0.00782;0.13586;0.08308;0.04309;0.04309;52.93306;86.25702
53;14.61404;1.52165;13.09239;6.18194;3.67910;0.33592;0.01000;0.01000;0.29000;0.52590;0.62798;0.01000;0.01000;0.33925;0.41119;0.06000;0.01000;0.07484;0.09314;0.19000;0.19000;0.76381;0.40100;0.37038;0.37038;0.74759;0.59422;0.55646;0.55646;0.58435;0.23900;0.18304;0.18304;0.48785;0.39681;0.33080;0.33080;0.18359;0.04700;0.01113;0.01113;0.39167;0.08002;0.05731;0.05731;54.28308;86.53556
54;30.71168;1.64505;29.06662;4.16721;2.51493;0.55390;0.01000;0.01000;0.01000;0.52199;0.54372;0.01000;0.01000;0.26187;0.27165;0.03000;0.01000;0.04713;0.04178;0.06000;0.03000;0.63121;0.44500;0.35137;0.35137;0.60785;0.51116;0.40450;0.40450;0.36559;0.20400;0.12533;0.12533;0.29955;0.25656;0.16297;0.16297;0.08939;0.03200;0.00562;0.00562;0.07839;0.03862;0.02291;0.02291;53.68275;86.22540
55;17.52942;1.49532;16.03410;5.86350;3.39552;0.20416;0.01000;0.01000;0.09000;0.58583;0.66692;0.01000;0.01000;0.35992;0.43294;0.02000;0.01000;0.07978;0.09590;0.04000;0.02000;0.80952;0.45900;0.40363;0.40363;0.81725;0.62589;0.57791;0.57791;0.52805;0.27300;0.17770;0.17770;0.53192;0.41533;0.32584;0.32584;0.13287;0.05700;0.01120;0.01120;0.19964;0.09148;0.05190;0.05190;55.23717;87.16761
