epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
24;9.61602;1.44499;8.17103;4.48473;2.66917;0.41114;0.01000;0.01000;0.01000;0.60013;0.68618;0.04000;0.01000;0.33821;0.41413;0.04000;0.04000;0.07718;0.10050;0.09000;0.06000;0.78798;0.48460;0.42963;0.42963;0.76274;0.65132;0.57640;0.57640;0.44407;0.27310;0.13791;0.13791;0.44865;0.39425;0.25922;0.25922;0.10964;0.05955;0.00837;0.00837;0.10753;0.09596;0.04061;0.04061;55.53035;90.84799
25;26.29812;1.40641;24.89171;3.94702;2.30075;0.50813;0.01000;0.01000;0.01000;0.60610;0.64728;0.11000;0.01000;0.31801;0.34096;0.16000;0.07000;0.05075;0.05011;0.36000;0.36000;0.74625;0.51027;0.42519;0.42519;0.71021;0.61694;0.51085;0.51085;0.40252;0.26283;0.13857;0.13857;0.37140;0.32551;0.19743;0.19743;0.07645;0.03799;0.00410;0.00410;0.11242;0.04485;0.01984;0.01984;55.70798;90.98843
26;18.49975;1.28443;17.21533;4.62260;2.72180;0.33075;0.01000;0.01000;0.01000;0.55865;0.65812;0.03000;0.01000;0.35046;0.41914;0.04000;0.01000;0.08363;0.11125;0.11000;0.11000;0.75747;0.44251;0.38745;0.38745;0.71813;0.62731;0.55225;0.55225;0.48897;0.27310;0.16362;0.16362;0.44330;0.40543;0.28867;0.28867;0.14044;0.05955;0.01203;0.01203;0.21738;0.10265;0.05938;0.05938;55.82578;91.13443
27;14.87724;1.16696;13.71028;4.26297;2.51880;0.50872;0.01000;0.01000;0.01000;0.61785;0.70225;0.03000;0.02000;0.38292;0.46626;0.20000;0.01000;0.10181;0.12893;0.30000;0.26000;0.77112;0.51540;0.44672;0.44672;0.78269;0.65986;0.59398;0.59398;0.54667;0.29466;0.19347;0.19347;0.49281;0.44906;0.33406;0.33406;0.15870;0.07495;0.01561;0.01561;0.20294;0.11786;0.06379;0.06379;56.12892;91.28358
28;15.71004;1.30648;14.40356;4.46793;2.69925;0.43420;0.01000;0.01000;0.01000;0.55273;0.67457;0.03000;0.01000;0.35359;0.45551;0.10000;0.02000;0.07342;0.08922;0.17000;0.17000;0.72500;0.44661;0.39633;0.39633;0.73618;0.64324;0.57946;0.57946;0.54008;0.26283;0.18205;0.18205;0.47479;0.44417;0.33815;0.33815;0.12887;0.05133;0.00766;0.00766;0.21919;0.08377;0.04428;0.04428;54.97694;90.02603
29;9.85414;1.45336;8.40078;4.46793;2.63910;0.40196;0.01000;0.01000;0.01000;0.53662;0.61967;0.01000;0.01000;0.27332;0.33059;0.06000;0.01000;0.04369;0.05100;0.10000;0.10000;0.66974;0.44764;0.34692;0.34692;0.68621;0.58796;0.46002;0.46002;0.37956;0.21355;0.09850;0.09850;0.35390;0.31662;0.17481;0.17481;0.06966;0.03183;0.00226;0.00226;0.07263;0.04429;0.01452;0.01452;54.08059;90.19372
30;21.45815;1.48187;19.97628;4.52479;2.69925;0.39110;0.01000;0.01000;0.01000;0.56709;0.65870;0.02000;0.01000;0.30928;0.37917;0.03000;0.02000;0.06270;0.08030;0.04000;0.02000;0.73927;0.45996;0.40108;0.40108;0.72766;0.62695;0.54266;0.54266;0.41522;0.24641;0.13034;0.13034;0.40889;0.36296;0.22550;0.22550;0.08618;0.04928;0.00824;0.00824;0.08394;0.07783;0.03176;0.03176;54.22847;89.68255
31;16.49386;1.60650;14.88736;3.65320;2.26316;0.56807;0.01000;0.01000;0.02000;0.56898;0.54779;0.01000;0.01000;0.21908;0.20424;0.04000;0.04000;0.03145;0.02085;0.25000;0.14000;0.64295;0.51027;0.37531;0.37531;0.61091;0.52174;0.38216;0.38216;0.25691;0.19097;0.08187;0.08187;0.23775;0.18858;0.10140;0.10140;0.06711;0.02053;0.00200;0.00200;0.03594;0.01745;0.00851;0.00851;54.96772;89.61720
32;35.73595;1.24474;34.49121;4.27882;2.51880;0.47009;0.01000;0.01000;0.01000;0.57559;0.67321;0.04000;0.02000;0.35428;0.43870;0.09000;0.01000;0.07935;0.09444;0.18000;0.18000;0.74959;0.46715;0.41981;0.41981;0.73028;0.64358;0.57669;0.57669;0.50766;0.27207;0.17193;0.17193;0.45660;0.42758;0.30573;0.30573;0.13953;0.05544;0.00966;0.00966;0.21604;0.08384;0.04417;0.04417;55.68646;88.85400
33;16.50684;1.43569;15.07115;4.35027;2.62406;0.37369;0.01000;0.01000;0.01000;0.56005;0.63925;0.01000;0.01000;0.27961;0.33485;0.04000;0.02000;0.04919;0.05597;0.04000;0.04000;0.67936;0.47639;0.38363;0.38363;0.70106;0.61423;0.50958;0.50958;0.37828;0.22177;0.10764;0.10764;0.35600;0.32329;0.19660;0.19660;0.06655;0.03901;0.00426;0.00426;0.06182;0.05291;0.01867;0.01867;53.88363;89.39538
34;16.01849;1.53834;14.48015;4.04393;2.42857;0.46153;0.01000;0.01000;0.01000;0.60645;0.63642;0.01000;0.01000;0.28484;0.30135;0.04000;0.02000;0.05502;0.05582;0.06000;0.06000;0.70725;0.53080;0.41349;0.41349;0.70708;0.60653;0.48792;0.48792;0.35196;0.23922;0.11349;0.11349;0.33455;0.28401;0.15938;0.15938;0.07301;0.04415;0.00671;0.00671;0.07272;0.05103;0.01757;0.01757;52.88201;89.27540
35;34.23507;1.23740;32.99766;4.18644;2.39850;0.43384;0.01000;0.01000;0.01000;0.63707;0.70382;0.01000;0.01000;0.36556;0.42877;0.03000;0.01000;0.08651;0.10125;0.04000;0.04000;0.76623;0.54517;0.47918;0.47918;0.77555;0.67110;0.59453;0.59453;0.46582;0.30082;0.17876;0.17876;0.45894;0.41254;0.27377;0.27377;0.11371;0.06982;0.01490;0.01490;0.12448;0.09593;0.03987;0.03987;54.13563;89.96880
36;22.96769;1.26742;21.70027;4.06895;2.36090;0.43513;0.01000;0.01000;0.01000;0.62626;0.68717;0.02000;0.02000;0.37120;0.41427;0.08000;0.02000;0.09524;0.10714;0.22000;0.12000;0.74330;0.54107;0.44223;0.44223;0.75298;0.65635;0.56882;0.56882;0.46939;0.30698;0.16167;0.16167;0.44194;0.39817;0.25987;0.25987;0.13733;0.07290;0.01114;0.01114;0.14032;0.10112;0.04255;0.04255;54.36088;89.69368
37;14.54631;2.19348;12.35283;5.83740;4.79699;0.51941;0.01000;0.01000;0.01000;0.32824;0.33572;0.01000;0.01000;0.12672;0.14218;0.01000;0.01000;0.01832;0.01955;0.01000;0.01000;0.63988;0.22074;0.12852;0.12852;0.80704;0.25951;0.21840;0.21840;0.24702;0.08522;0.01952;0.01952;0.45610;0.11333;0.07106;0.07106;0.03571;0.01232;0.00046;0.00046;0.25965;0.01586;0.00806;0.00806;54.54587;89.51183
38;18.26286;1.40095;16.86191;4.48305;2.68421;0.26345;0.01000;0.01000;0.01000;0.57427;0.64231;0.04000;0.01000;0.34131;0.38808;0.06000;0.01000;0.06711;0.08263;0.12000;0.07000;0.72756;0.47433;0.39503;0.39503;0.70182;0.61805;0.53086;0.53086;0.44137;0.27823;0.15622;0.15622;0.41420;0.37342;0.25816;0.25816;0.09690;0.05133;0.00720;0.00720;0.09594;0.07913;0.03682;0.03682;54.89190;89.46467
39;24.61447;1.33177;23.28271;4.49478;2.65414;0.33910;0.01000;0.01000;0.01000;0.57477;0.66258;0.03000;0.01000;0.30339;0.36700;0.15000;0.03000;0.07725;0.08989;0.23000;0.25000;0.71736;0.47947;0.41322;0.41322;0.72394;0.63670;0.56058;0.56058;0.43100;0.23409;0.12698;0.12698;0.38702;0.35618;0.23888;0.23888;0.12222;0.05647;0.00966;0.00966;0.21228;0.07692;0.03928;0.03928;53.50421;89.36124
