epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;12.79573;1.40809;11.38764;4.60532;2.88060;0.36347;0.01000;0.01000;0.01000;0.51834;0.57041;0.02000;0.01000;0.24629;0.28116;0.06000;0.04000;0.04521;0.05374;0.19000;0.19000;0.65008;0.43100;0.29569;0.29569;0.65095;0.52967;0.41715;0.41715;0.32305;0.19900;0.06653;0.06653;0.31596;0.26214;0.14258;0.14258;0.07174;0.03300;0.00225;0.00225;0.15629;0.04689;0.01802;0.01802;57.48476;94.49461
12;21.94970;1.41701;20.53269;4.58827;2.78358;0.32041;0.01000;0.01000;0.01000;0.55246;0.60641;0.01000;0.01000;0.27301;0.31015;0.15000;0.06000;0.04762;0.05367;0.20000;0.20000;0.67831;0.46600;0.35855;0.35855;0.68234;0.56963;0.46852;0.46852;0.36516;0.21800;0.09565;0.09565;0.33884;0.29273;0.17347;0.17347;0.06679;0.03700;0.00290;0.00290;0.09338;0.04807;0.01577;0.01577;59.27787;94.21431
13;24.37143;1.33389;23.03754;4.84845;2.92537;0.28447;0.01000;0.01000;0.01000;0.51086;0.60756;0.14000;0.01000;0.28923;0.36516;0.17000;0.08000;0.05746;0.07464;0.30000;0.30000;0.70671;0.40000;0.33796;0.33796;0.66154;0.57941;0.49109;0.49109;0.41144;0.22300;0.11844;0.11844;0.38595;0.35190;0.23299;0.23299;0.09602;0.04100;0.00496;0.00496;0.20572;0.06624;0.02964;0.02964;57.97568;94.10526
14;10.02261;1.36377;8.65884;4.59721;2.80597;0.47228;0.04000;0.04000;0.04000;0.53939;0.60410;0.04000;0.04000;0.24953;0.30675;0.07000;0.04000;0.05190;0.07288;0.10000;0.10000;0.68462;0.44500;0.34815;0.34815;0.69302;0.56069;0.46015;0.46015;0.33731;0.19800;0.08783;0.08783;0.33503;0.29063;0.16400;0.16400;0.07753;0.03900;0.00489;0.00489;0.08943;0.06645;0.02922;0.02922;56.37273;93.45597
15;7.88612;1.42497;6.46116;4.37172;2.64925;0.37062;0.01000;0.01000;0.01000;0.56144;0.59525;0.01000;0.01000;0.24194;0.26716;0.15000;0.01000;0.03421;0.04450;0.11000;0.11000;0.67225;0.48200;0.33368;0.33368;0.67153;0.55766;0.43580;0.43580;0.31863;0.19500;0.06434;0.06434;0.29461;0.25039;0.12849;0.12849;0.04396;0.02800;0.00169;0.00169;0.05589;0.04197;0.01560;0.01560;57.03825;92.61304
16;15.18511;1.21857;13.96654;4.64565;2.86567;0.40113;0.01000;0.01000;0.01000;0.55918;0.64394;0.01000;0.01000;0.31667;0.37832;0.16000;0.05000;0.07158;0.08407;0.32000;0.27000;0.70579;0.46300;0.37597;0.37597;0.72717;0.60183;0.52645;0.52645;0.44107;0.24700;0.11704;0.11704;0.41492;0.35584;0.23569;0.23569;0.11479;0.05200;0.00696;0.00696;0.16400;0.07644;0.03533;0.03533;57.54179;92.43688
17;29.58843;1.33306;28.25537;4.33486;2.56716;0.38840;0.01000;0.01000;0.01000;0.60023;0.65555;0.01000;0.01000;0.30888;0.34671;0.09000;0.06000;0.05276;0.05963;0.18000;0.18000;0.71350;0.51800;0.41318;0.41318;0.72978;0.62044;0.52077;0.52077;0.37826;0.26100;0.12380;0.12380;0.37883;0.32874;0.19683;0.19683;0.06825;0.04300;0.00379;0.00379;0.06604;0.05572;0.01771;0.01771;57.20073;92.95053
18;7.23249;1.55207;5.68042;4.02881;2.57463;0.41758;0.01000;0.01000;0.01000;0.57909;0.59128;0.03000;0.03000;0.26557;0.26078;0.14000;0.11000;0.03359;0.03314;0.18000;0.11000;0.65653;0.51800;0.35521;0.35521;0.66131;0.56239;0.42260;0.42260;0.32194;0.22600;0.08420;0.08420;0.30145;0.23904;0.12299;0.12299;0.04198;0.02800;0.00192;0.00192;0.03819;0.03024;0.01021;0.01021;56.81928;93.20681
19;19.90708;1.34179;18.56530;4.05742;2.44776;0.46055;0.01000;0.01000;0.01000;0.62727;0.66538;0.01000;0.01000;0.31235;0.32502;0.08000;0.08000;0.06201;0.07111;0.18000;0.01000;0.72632;0.55200;0.43726;0.43726;0.73929;0.63539;0.53902;0.53902;0.37430;0.26800;0.12087;0.12087;0.36968;0.30091;0.17831;0.17831;0.07907;0.05100;0.00632;0.00632;0.07626;0.06771;0.02359;0.02359;57.35612;91.98995
20;18.22160;1.27477;16.94683;4.43527;2.70149;0.41576;0.01000;0.01000;0.01000;0.60895;0.65327;0.01000;0.01000;0.32538;0.37093;0.18000;0.06000;0.05700;0.07616;0.11000;0.10000;0.74069;0.51700;0.41814;0.41814;0.74824;0.60895;0.52367;0.52367;0.43750;0.25900;0.12207;0.12207;0.41337;0.34887;0.21578;0.21578;0.07242;0.04700;0.00372;0.00372;0.08140;0.07321;0.02747;0.02747;55.57777;92.02175
21;18.26734;1.46389;16.80344;3.89699;2.40299;0.52125;0.03000;0.07000;0.08000;0.59188;0.58508;0.07000;0.06000;0.30191;0.28175;0.14000;0.09000;0.05333;0.04618;0.15000;0.04000;0.67829;0.52500;0.37952;0.37952;0.66131;0.54682;0.41972;0.41972;0.35802;0.26100;0.10857;0.10857;0.32278;0.25899;0.13399;0.13399;0.06345;0.04600;0.00394;0.00394;0.05137;0.04311;0.01218;0.01218;55.77860;91.66369
22;27.13944;1.35586;25.78358;4.14837;2.53731;0.38824;0.01000;0.01000;0.01000;0.62627;0.64809;0.01000;0.01000;0.33218;0.33781;0.11000;0.02000;0.06503;0.06501;0.28000;0.28000;0.72193;0.55300;0.44953;0.44953;0.73493;0.61025;0.51729;0.51729;0.39423;0.28700;0.14217;0.14217;0.38373;0.31439;0.18965;0.18965;0.08413;0.05300;0.00607;0.00607;0.07472;0.05967;0.02372;0.02372;56.23075;91.30109
23;25.95881;1.52428;24.43453;3.92371;2.55970;0.59252;0.01000;0.01000;0.12000;0.50436;0.46967;0.12000;0.03000;0.21590;0.19566;0.16000;0.03000;0.03017;0.02402;0.37000;0.37000;0.60194;0.43400;0.32371;0.32371;0.55458;0.42685;0.30519;0.30519;0.26531;0.18200;0.06999;0.06999;0.23374;0.17539;0.08848;0.08848;0.05357;0.02100;0.00218;0.00218;0.13789;0.01813;0.00781;0.00781;54.94696;91.54836
24;16.04082;1.25432;14.78650;4.37257;2.62687;0.42422;0.01000;0.01000;0.01000;0.57126;0.66479;0.06000;0.02000;0.32246;0.39742;0.10000;0.06000;0.06292;0.08440;0.19000;0.19000;0.70753;0.47900;0.40894;0.40894;0.72519;0.63837;0.56222;0.56222;0.41920;0.26200;0.13422;0.13422;0.42443;0.38054;0.24041;0.24041;0.09514;0.04700;0.00816;0.00816;0.10908;0.07564;0.03726;0.03726;55.40434;91.22822
25;6.90777;1.40554;5.50223;3.90178;2.44030;0.46341;0.01000;0.02000;0.02000;0.60269;0.60733;0.05000;0.05000;0.28874;0.28530;0.15000;0.03000;0.04875;0.04300;0.07000;0.07000;0.68670;0.53700;0.39872;0.39872;0.68579;0.57002;0.45573;0.45573;0.35151;0.24500;0.11308;0.11308;0.32243;0.26518;0.15094;0.15094;0.05628;0.04300;0.00383;0.00383;0.05024;0.03907;0.01322;0.01322;55.87829;91.74861
26;16.83156;1.11734;15.71422;4.53099;2.69403;0.42626;0.01000;0.01000;0.01000;0.61696;0.69619;0.03000;0.01000;0.38466;0.46546;0.12000;0.04000;0.10899;0.13329;0.20000;0.04000;0.77376;0.51300;0.44628;0.44628;0.77765;0.65817;0.58801;0.58801;0.53274;0.30100;0.20792;0.20792;0.49743;0.44744;0.33990;0.33990;0.17094;0.08000;0.01895;0.01895;0.14010;0.12865;0.06740;0.06740;55.65629;91.26883
27;20.40182;1.27306;19.12876;4.17079;2.51493;0.46569;0.01000;0.05000;0.05000;0.62837;0.65872;0.02000;0.02000;0.31325;0.34659;0.23000;0.11000;0.08626;0.08938;0.48000;0.23000;0.73819;0.54700;0.46921;0.46921;0.74135;0.62007;0.53394;0.53394;0.42808;0.24700;0.14890;0.14890;0.38104;0.32706;0.21871;0.21871;0.16033;0.05900;0.01438;0.01438;0.10104;0.08249;0.04199;0.04199;54.32501;91.56274
28;8.30941;1.37081;6.93860;4.09040;2.40299;0.43159;0.01000;0.01000;0.01000;0.59251;0.63460;0.03000;0.01000;0.31793;0.35319;0.10000;0.04000;0.08601;0.09613;0.17000;0.17000;0.69932;0.51400;0.42650;0.42650;0.68617;0.61388;0.52860;0.52860;0.41413;0.25800;0.12776;0.12776;0.37342;0.34018;0.21713;0.21713;0.12007;0.06700;0.00919;0.00919;0.15045;0.09008;0.03562;0.03562;54.37173;90.83795
29;29.67508;1.17203;28.50305;4.01583;2.33582;0.53745;0.01000;0.01000;0.01000;0.67163;0.73452;0.01000;0.01000;0.36740;0.42806;0.07000;0.04000;0.07768;0.09234;0.26000;0.11000;0.78658;0.58600;0.50803;0.50803;0.80577;0.70021;0.62986;0.62986;0.44877;0.31100;0.18819;0.18819;0.46123;0.41144;0.29663;0.29663;0.11368;0.05900;0.00889;0.00889;0.09678;0.08939;0.04218;0.04218;56.20145;90.24653
30;16.47669;1.13041;15.34628;4.29248;2.45522;0.48721;0.01000;0.01000;0.03000;0.69131;0.74902;0.02000;0.02000;0.40169;0.47181;0.17000;0.17000;0.09229;0.11493;0.29000;0.29000;0.83665;0.58900;0.53618;0.53618;0.83995;0.70639;0.64771;0.64771;0.50842;0.33200;0.21781;0.21781;0.51518;0.44898;0.32337;0.32337;0.12543;0.07300;0.01330;0.01330;0.12241;0.11037;0.04662;0.04662;55.77664;91.18040
31;19.21730;1.13198;18.08532;4.20288;2.41045;0.52213;0.01000;0.01000;0.01000;0.66350;0.73187;0.04000;0.01000;0.39003;0.45696;0.15000;0.09000;0.09987;0.11992;0.20000;0.20000;0.81818;0.55800;0.49713;0.49713;0.80870;0.69457;0.62631;0.62631;0.51736;0.31300;0.20037;0.20037;0.49102;0.43856;0.32672;0.32672;0.13879;0.07800;0.01508;0.01508;0.12662;0.11542;0.05825;0.05825;54.12830;90.21452
32;14.80982;1.22514;13.58468;3.58687;2.11940;0.66592;0.01000;0.01000;0.01000;0.68739;0.73418;0.10000;0.02000;0.38369;0.42857;0.26000;0.11000;0.10811;0.12713;0.50000;0.32000;0.79064;0.60800;0.54412;0.54412;0.79698;0.70199;0.63711;0.63711;0.47904;0.32000;0.19043;0.19043;0.45784;0.41087;0.28154;0.28154;0.16667;0.08000;0.01528;0.01528;0.13641;0.12185;0.05538;0.05538;54.66758;89.82040
33;15.38791;1.29079;14.09712;4.00280;2.44030;0.42422;0.01000;0.03000;0.01000;0.62800;0.64038;0.01000;0.01000;0.34503;0.35177;0.14000;0.01000;0.06143;0.05628;0.47000;0.35000;0.70996;0.56300;0.46955;0.46955;0.71539;0.60434;0.51079;0.51079;0.42584;0.29000;0.17539;0.17539;0.38317;0.33373;0.21991;0.21991;0.10750;0.04300;0.00729;0.00729;0.09787;0.04939;0.02372;0.02372;53.58961;90.01252
34;7.28851;1.39020;5.89831;3.69045;2.26866;0.52302;0.01000;0.02000;0.05000;0.65241;0.66267;0.02000;0.02000;0.34867;0.35672;0.11000;0.11000;0.08529;0.08183;0.30000;0.30000;0.72209;0.59500;0.48559;0.48459;0.72548;0.63164;0.52503;0.52353;0.40342;0.30700;0.15950;0.15950;0.39411;0.33364;0.20525;0.20525;0.10677;0.07100;0.00993;0.00993;0.09698;0.07456;0.02653;0.02653;53.50194;89.87005
35;22.36441;1.21067;21.15374;4.44787;2.64925;0.37476;0.01000;0.01000;0.02000;0.68030;0.72316;0.01000;0.01000;0.40877;0.45495;0.03000;0.02000;0.11336;0.13690;0.19000;0.14000;0.81857;0.58200;0.51324;0.51324;0.82894;0.67740;0.61473;0.61473;0.50145;0.34500;0.20054;0.20054;0.50769;0.42670;0.30122;0.30122;0.16262;0.08700;0.01747;0.01747;0.16811;0.12890;0.06305;0.06305;53.35939;89.45658
36;21.33602;1.15622;20.17980;4.76852;2.81343;0.32853;0.01000;0.01000;0.84000;0.59377;0.69573;0.02000;0.01000;0.42876;0.51474;0.18000;0.05000;0.15014;0.17909;0.36000;0.17000;0.76295;0.48600;0.45226;0.45126;0.75857;0.66728;0.62787;0.62601;0.65369;0.31900;0.26045;0.25945;0.55074;0.49782;0.43026;0.42839;0.25728;0.10600;0.04462;0.04362;0.25881;0.17050;0.12047;0.11860;55.26955;90.40388
37;27.24095;1.33770;25.90324;3.84785;2.25373;0.51760;0.01000;0.01000;0.04000;0.65174;0.68383;0.03000;0.02000;0.37416;0.39281;0.49000;0.15000;0.07561;0.08155;0.65000;0.15000;0.74046;0.58200;0.47313;0.42097;0.75104;0.65054;0.55184;0.44317;0.47894;0.30700;0.16702;0.14824;0.42618;0.37340;0.24425;0.18793;0.10221;0.06000;0.00775;0.00696;0.08774;0.07816;0.02940;0.02068;55.56831;89.94364
38;5.89892;1.20854;4.69038;4.20554;2.49254;0.46441;0.01000;0.01000;0.01000;0.65434;0.71497;0.01000;0.01000;0.40000;0.46161;0.16000;0.02000;0.11010;0.12494;0.54000;0.53000;0.77534;0.56600;0.50782;0.50782;0.79133;0.68172;0.62539;0.62539;0.53333;0.32000;0.23345;0.23345;0.48978;0.44555;0.35071;0.35071;0.18161;0.07900;0.02133;0.02133;0.26763;0.11271;0.06889;0.06889;54.64811;89.40941
39;18.70998;1.71375;16.99623;3.89508;2.54478;0.51484;0.01000;0.01000;0.01000;0.41207;0.44413;0.02000;0.01000;0.17030;0.20060;0.06000;0.06000;0.03019;0.03478;0.11000;0.07000;0.49101;0.35500;0.24389;0.24389;0.48728;0.42446;0.32189;0.32189;0.25049;0.12900;0.06928;0.06928;0.27257;0.18537;0.13050;0.13050;0.06154;0.02000;0.00277;0.00277;0.09273;0.03156;0.01506;0.01506;54.42314;89.47918
40;9.75278;1.33297;8.41981;5.43139;3.20149;0.31115;0.01000;0.01000;0.18000;0.59612;0.65508;0.01000;0.01000;0.33225;0.38860;0.02000;0.01000;0.08638;0.09516;0.08000;0.08000;0.79732;0.47600;0.41545;0.41545;0.78129;0.60817;0.55200;0.55200;0.47320;0.25600;0.14591;0.14591;0.44874;0.36379;0.26306;0.26306;0.16120;0.05900;0.01205;0.01205;0.28221;0.08191;0.04284;0.04284;50.48125;89.28086
41;8.61820;1.21930;7.39891;3.88357;2.24627;0.60759;0.01000;0.01000;0.01000;0.65513;0.71839;0.03000;0.03000;0.37445;0.43681;0.25000;0.06000;0.10770;0.13551;0.25000;0.21000;0.77384;0.56800;0.50027;0.50027;0.79001;0.68059;0.61407;0.61407;0.50084;0.29900;0.20919;0.20919;0.46925;0.41729;0.32040;0.32040;0.14405;0.08600;0.01885;0.01885;0.14776;0.12808;0.06764;0.06764;52.00750;89.23283
42;30.91846;1.12709;29.79137;4.16811;2.41045;0.53377;0.01000;0.03000;0.06000;0.65882;0.72825;0.10000;0.08000;0.41872;0.48851;0.28000;0.27000;0.09194;0.11945;0.55000;0.02000;0.80000;0.56000;0.51550;0.51350;0.80898;0.68715;0.62819;0.62297;0.52324;0.34900;0.26017;0.25817;0.52896;0.46498;0.36808;0.36286;0.12415;0.07300;0.01590;0.01590;0.12589;0.11513;0.05938;0.05938;55.00465;88.77693
43;20.70009;1.13437;19.56572;3.74066;2.15672;0.65961;0.01000;0.01000;0.01000;0.71167;0.74272;0.03000;0.02000;0.43123;0.45814;0.11000;0.07000;0.12265;0.13977;0.17000;0.13000;0.83155;0.62200;0.58352;0.58352;0.81719;0.70380;0.65503;0.65503;0.53985;0.35900;0.27083;0.27083;0.50750;0.43019;0.33902;0.33902;0.16388;0.09800;0.03521;0.03521;0.15659;0.13191;0.08236;0.08236;53.74033;88.14530
44;13.27131;1.22609;12.04522;4.05834;2.38060;0.58426;0.01000;0.01000;0.02000;0.65428;0.72736;0.07000;0.02000;0.43606;0.49968;0.18000;0.08000;0.13667;0.15589;0.32000;0.21000;0.81614;0.54600;0.52941;0.52841;0.79395;0.69543;0.66657;0.66284;0.60461;0.34100;0.27316;0.27216;0.52789;0.48234;0.39883;0.39510;0.21130;0.10100;0.03133;0.03133;0.21235;0.14827;0.08481;0.08481;54.15131;88.50451
45;16.51415;1.25055;15.26360;4.37428;2.56716;0.54703;0.01000;0.01000;0.01000;0.65791;0.74197;0.03000;0.03000;0.39252;0.47855;0.17000;0.09000;0.09116;0.10883;0.54000;0.67000;0.81630;0.55100;0.50393;0.50193;0.82907;0.69918;0.65573;0.64827;0.52066;0.31500;0.20804;0.20604;0.51007;0.46217;0.35849;0.35103;0.15258;0.06500;0.01320;0.01270;0.32514;0.09749;0.05843;0.05473;55.13707;88.10701
46;9.42444;1.19578;8.22866;3.84009;2.16418;0.63374;0.01000;0.01000;0.01000;0.70053;0.74944;0.13000;0.02000;0.44078;0.48355;0.38000;0.14000;0.14228;0.16479;0.75000;0.38000;0.84151;0.60000;0.54516;0.54416;0.82105;0.71257;0.65581;0.65208;0.56583;0.36100;0.23279;0.23179;0.52552;0.46062;0.34422;0.34049;0.22059;0.10500;0.02855;0.02855;0.19249;0.15971;0.08414;0.08414;52.17563;88.55586
47;19.44252;1.27975;18.16277;4.15735;2.46269;0.60065;0.01000;0.01000;0.01000;0.61778;0.69201;0.18000;0.06000;0.41460;0.47117;0.37000;0.06000;0.15323;0.19325;0.51000;0.27000;0.81609;0.49700;0.47571;0.47371;0.76805;0.65364;0.61493;0.60970;0.59551;0.31800;0.24476;0.24276;0.50549;0.44966;0.36612;0.36090;0.23361;0.11400;0.03601;0.03551;0.22752;0.18517;0.10916;0.10545;54.84109;87.02573
48;26.80673;1.21536;25.59138;4.02233;2.32836;0.53539;0.01000;0.01000;0.01000;0.67604;0.73286;0.06000;0.01000;0.43819;0.48955;0.17000;0.07000;0.10207;0.11766;0.32000;0.32000;0.81612;0.57700;0.54106;0.54106;0.80914;0.69439;0.64728;0.64728;0.56467;0.35800;0.25799;0.25799;0.53556;0.46513;0.36183;0.36183;0.14416;0.07900;0.01973;0.01973;0.18065;0.10974;0.06092;0.06092;51.25146;86.41382
49;14.43526;1.32765;13.10761;4.04453;2.34328;0.48707;0.01000;0.01000;0.01000;0.67275;0.69511;0.01000;0.01000;0.37084;0.38991;0.16000;0.02000;0.08006;0.08160;0.35000;0.34000;0.78249;0.59000;0.53258;0.53258;0.77430;0.65828;0.59921;0.59921;0.49915;0.29500;0.21642;0.21642;0.42675;0.36974;0.28116;0.28116;0.12918;0.05800;0.01481;0.01481;0.19407;0.07266;0.04583;0.04583;51.58608;86.85794
50;19.60949;1.16971;18.43978;4.17794;2.52985;0.62039;0.01000;0.01000;0.01000;0.63210;0.70113;0.04000;0.02000;0.42219;0.48677;0.19000;0.05000;0.14340;0.17486;0.47000;0.47000;0.82581;0.51200;0.49527;0.49527;0.80300;0.65131;0.62497;0.62497;0.65272;0.31200;0.26908;0.26908;0.53584;0.46170;0.40315;0.40315;0.29231;0.09500;0.05073;0.05073;0.42351;0.15465;0.12341;0.12341;53.80041;87.48414
51;11.51551;1.18275;10.33276;4.20465;2.41045;0.51071;0.01000;0.01000;0.02000;0.66589;0.71634;0.01000;0.01000;0.35421;0.39975;0.31000;0.18000;0.08998;0.11098;0.55000;0.55000;0.79473;0.57300;0.52490;0.52490;0.79459;0.67662;0.61560;0.61560;0.48193;0.28000;0.20024;0.20024;0.43215;0.37999;0.28884;0.28884;0.14133;0.06600;0.01716;0.01716;0.17868;0.10223;0.06195;0.06195;52.34759;86.99356
52;28.17133;1.48032;26.69101;3.54712;2.13433;0.62078;0.02000;0.02000;0.05000;0.67512;0.68486;0.05000;0.05000;0.38286;0.38563;0.13000;0.10000;0.06932;0.07271;0.56000;0.19000;0.75277;0.61200;0.51481;0.51381;0.75126;0.64888;0.55359;0.54986;0.43162;0.34400;0.19217;0.19117;0.42314;0.36314;0.23593;0.23220;0.09677;0.05400;0.01028;0.00928;0.07970;0.06810;0.03376;0.03003;52.49599;87.46371
53;12.33826;1.50896;10.82930;4.34861;2.73134;0.39364;0.01000;0.01000;0.02000;0.54292;0.53611;0.01000;0.01000;0.24148;0.22419;0.05000;0.01000;0.02577;0.02527;0.09000;0.08000;0.64641;0.46800;0.35684;0.35684;0.63079;0.49357;0.38384;0.38384;0.30015;0.20200;0.09319;0.09319;0.26521;0.20337;0.11190;0.11190;0.03623;0.02000;0.00181;0.00181;0.03876;0.02250;0.00831;0.00831;49.65182;86.94695
54;14.83189;1.27852;13.55336;3.48129;2.02985;0.65234;0.02000;0.02000;0.02000;0.68111;0.71661;0.05000;0.05000;0.41358;0.44180;0.36000;0.13000;0.09731;0.09879;0.81000;0.79000;0.76625;0.61300;0.53602;0.52702;0.77299;0.68723;0.61359;0.59392;0.52542;0.34100;0.22074;0.21896;0.47735;0.41910;0.30168;0.29237;0.17772;0.06700;0.01491;0.01447;0.28159;0.08496;0.04655;0.04196;50.23119;86.77662
55;23.83622;1.12738;22.70884;4.14657;2.40299;0.55713;0.01000;0.01000;0.01000;0.67774;0.73106;0.05000;0.03000;0.44898;0.49371;0.44000;0.05000;0.13863;0.15713;0.68000;0.23000;0.83358;0.57100;0.55089;0.55089;0.81995;0.68589;0.65741;0.65741;0.65703;0.34100;0.29902;0.29902;0.53561;0.47073;0.39699;0.39699;0.24935;0.09600;0.03905;0.03905;0.17090;0.14998;0.09689;0.09689;52.10023;87.35561
