epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;11.76359;1.65953;10.10406;4.17526;2.70149;0.27892;0.01000;0.01000;0.01000;0.46750;0.47715;0.03000;0.01000;0.18379;0.18337;0.12000;0.02000;0.01944;0.01458;0.14000;0.14000;0.54749;0.40791;0.26587;0.26587;0.54513;0.44478;0.32353;0.32353;0.23762;0.14984;0.04642;0.04642;0.20918;0.17003;0.07863;0.07863;0.02577;0.01561;0.00065;0.00065;0.06537;0.01173;0.00396;0.00396;57.65725;93.35266
12;16.23758;1.47523;14.76235;4.41757;2.63433;0.28853;0.01000;0.01000;0.01000;0.52296;0.58289;0.02000;0.01000;0.23748;0.27752;0.04000;0.04000;0.03228;0.03347;0.14000;0.13000;0.63542;0.44433;0.34565;0.34565;0.63872;0.55416;0.45376;0.45376;0.29268;0.19979;0.07436;0.07436;0.30157;0.26349;0.14850;0.14850;0.04252;0.02601;0.00112;0.00112;0.07347;0.03172;0.00906;0.00906;58.74034;93.05757
13;28.09758;1.30155;26.79603;4.26019;2.52239;0.39057;0.01000;0.01000;0.01000;0.57595;0.63335;0.06000;0.02000;0.28167;0.32968;0.11000;0.02000;0.06084;0.06705;0.12000;0.10000;0.73506;0.47347;0.38633;0.38633;0.70261;0.59801;0.51478;0.51478;0.36869;0.22789;0.08833;0.08833;0.35121;0.31649;0.18404;0.18404;0.08048;0.04891;0.00531;0.00531;0.09566;0.06331;0.02730;0.02730;59.00576;92.33225
14;20.83323;1.32527;19.50797;4.32797;2.53731;0.37208;0.01000;0.01000;0.01000;0.58068;0.64720;0.01000;0.01000;0.30051;0.36269;0.07000;0.02000;0.07013;0.09454;0.14000;0.12000;0.70370;0.49428;0.39902;0.39902;0.72118;0.60945;0.51738;0.51738;0.38202;0.24766;0.11016;0.11016;0.38663;0.34735;0.20885;0.20885;0.09962;0.05411;0.00645;0.00645;0.10125;0.09001;0.03790;0.03790;57.73798;92.32514
15;21.79550;1.29823;20.49726;4.23912;2.56716;0.34916;0.01000;0.01000;0.02000;0.60938;0.66408;0.01000;0.01000;0.31807;0.37153;0.05000;0.01000;0.07995;0.09828;0.06000;0.01000;0.72119;0.52758;0.41172;0.41172;0.73818;0.62773;0.53330;0.53330;0.39237;0.26743;0.11656;0.11656;0.40167;0.35438;0.21636;0.21636;0.10000;0.06660;0.00734;0.00734;0.10183;0.09632;0.03666;0.03666;57.91630;92.15853
16;19.97461;1.41093;18.56368;3.77442;2.32090;0.55881;0.01000;0.01000;0.03000;0.55933;0.59091;0.04000;0.05000;0.24752;0.28544;0.13000;0.07000;0.04109;0.04349;0.34000;0.34000;0.65503;0.48803;0.36816;0.36816;0.66137;0.55562;0.44195;0.44195;0.30534;0.20812;0.10486;0.10486;0.31233;0.26954;0.16610;0.16610;0.06965;0.02914;0.00558;0.00558;0.10591;0.03668;0.01836;0.01836;58.00226;91.88025
17;25.19426;1.30677;23.88750;3.89891;2.26119;0.51248;0.01000;0.01000;0.01000;0.63377;0.66792;0.02000;0.05000;0.30944;0.33490;0.05000;0.04000;0.06086;0.07618;0.30000;0.30000;0.73925;0.55463;0.42551;0.42551;0.74668;0.62982;0.51993;0.51993;0.36325;0.26951;0.10931;0.10931;0.36536;0.31702;0.18053;0.18053;0.09072;0.04579;0.00528;0.00528;0.12456;0.06568;0.02995;0.02995;58.00837;91.35279
18;15.73280;1.21755;14.51525;4.16184;2.39552;0.47521;0.01000;0.01000;0.01000;0.63319;0.69420;0.01000;0.01000;0.34783;0.40655;0.01000;0.01000;0.09200;0.10586;0.25000;0.01000;0.76935;0.53798;0.45591;0.45591;0.77929;0.65111;0.57395;0.57395;0.42262;0.29553;0.15022;0.15022;0.44239;0.38573;0.25396;0.25396;0.14381;0.06764;0.01243;0.01243;0.11341;0.10145;0.04630;0.04630;58.25708;92.36613
19;15.94448;1.38617;14.55831;4.15196;2.43284;0.38454;0.01000;0.01000;0.01000;0.58845;0.63590;0.01000;0.01000;0.29415;0.33571;0.02000;0.02000;0.04925;0.05737;0.14000;0.06000;0.69757;0.50884;0.38666;0.38666;0.71164;0.59900;0.49657;0.49657;0.34957;0.25390;0.10779;0.10779;0.36870;0.31748;0.19475;0.19475;0.06529;0.03954;0.00415;0.00415;0.06355;0.05369;0.02337;0.02337;57.25755;92.01917
20;25.02532;1.14499;23.88033;4.27331;2.51493;0.50635;0.01000;0.01000;0.01000;0.60433;0.69724;0.07000;0.02000;0.40109;0.49187;0.33000;0.01000;0.10991;0.14039;0.54000;0.23000;0.77741;0.49428;0.43944;0.43944;0.77435;0.65837;0.60223;0.60223;0.58218;0.30593;0.20712;0.20712;0.52006;0.47426;0.36990;0.36990;0.18009;0.07908;0.01852;0.01852;0.16955;0.13620;0.07455;0.07455;58.65344;91.51971
21;31.57175;1.21197;30.35978;4.13846;2.41045;0.37994;0.01000;0.01000;0.01000;0.63456;0.68398;0.01000;0.01000;0.36559;0.41312;0.14000;0.07000;0.09186;0.11448;0.23000;0.23000;0.75286;0.54839;0.46668;0.46668;0.76353;0.64930;0.57476;0.57476;0.46613;0.30073;0.16793;0.16793;0.44725;0.39679;0.27562;0.27562;0.12433;0.07284;0.01171;0.01171;0.17767;0.10831;0.05548;0.05548;56.79416;92.50639
22;13.73967;1.13255;12.60712;4.18241;2.32836;0.39525;0.01000;0.01000;0.03000;0.66264;0.71787;0.01000;0.01000;0.38678;0.44801;0.07000;0.07000;0.09993;0.13322;0.56000;0.08000;0.79076;0.57024;0.49282;0.48449;0.79657;0.68176;0.61779;0.59652;0.46954;0.32882;0.18639;0.17807;0.48599;0.42753;0.30787;0.28661;0.15000;0.07492;0.01431;0.01314;0.13918;0.12937;0.06174;0.05486;56.79754;92.26546
23;18.23514;1.30244;16.93270;3.96063;2.31343;0.44300;0.01000;0.01000;0.01000;0.59976;0.65176;0.08000;0.04000;0.31877;0.36481;0.27000;0.02000;0.06961;0.08272;0.36000;0.05000;0.71573;0.51613;0.43777;0.43777;0.71596;0.61992;0.53063;0.53063;0.41681;0.25806;0.13965;0.13965;0.39103;0.34908;0.22586;0.22586;0.09756;0.05411;0.00787;0.00787;0.08611;0.08031;0.03892;0.03892;56.82113;91.59795
24;17.13892;1.23454;15.90438;3.87202;2.23134;0.51853;0.01000;0.01000;0.01000;0.67499;0.69939;0.01000;0.01000;0.35467;0.36331;0.14000;0.03000;0.07555;0.07642;0.19000;0.10000;0.78670;0.59105;0.47702;0.47702;0.78369;0.65689;0.56651;0.56651;0.46090;0.28824;0.13557;0.13557;0.40691;0.33857;0.20496;0.20496;0.10401;0.05931;0.00694;0.00694;0.08849;0.07024;0.02661;0.02661;56.46340;91.66034
25;15.56002;1.25131;14.30871;3.96063;2.30597;0.56261;0.01000;0.02000;0.02000;0.64960;0.71173;0.02000;0.02000;0.35660;0.40903;0.08000;0.08000;0.08044;0.10124;0.15000;0.14000;0.78382;0.55463;0.47617;0.47617;0.79749;0.66785;0.59648;0.59648;0.45691;0.29240;0.16660;0.16660;0.46822;0.38109;0.26729;0.26729;0.12058;0.06035;0.01084;0.01084;0.11617;0.09348;0.04919;0.04919;55.79499;91.42681
26;24.09123;1.17783;22.91339;4.36061;2.53731;0.47765;0.01000;0.01000;0.01000;0.58934;0.70455;0.03000;0.03000;0.36075;0.45318;0.19000;0.05000;0.10058;0.12755;0.28000;0.27000;0.74132;0.48907;0.44890;0.44890;0.77253;0.66974;0.62615;0.62615;0.53704;0.27159;0.19065;0.19065;0.47507;0.43909;0.34107;0.34107;0.16788;0.07180;0.01945;0.01945;0.22164;0.11925;0.07402;0.07402;57.18667;91.53930
27;24.96421;1.10053;23.86368;3.82743;2.15672;0.65849;0.01000;0.01000;0.01000;0.61803;0.73157;0.03000;0.01000;0.42233;0.50950;0.23000;0.07000;0.13833;0.17435;0.24000;0.24000;0.75224;0.52445;0.48448;0.48448;0.78389;0.70483;0.66823;0.66823;0.67661;0.30697;0.24230;0.24230;0.53485;0.49442;0.41826;0.41826;0.22482;0.09990;0.02749;0.02749;0.32454;0.16609;0.10684;0.10684;57.01184;90.98020
28;6.41771;1.39251;5.02520;3.41310;1.94776;0.66465;0.01000;0.04000;0.04000;0.68692;0.69063;0.05000;0.05000;0.38084;0.37013;0.05000;0.04000;0.09361;0.08814;0.36000;0.19000;0.78296;0.61186;0.47926;0.47821;0.76341;0.65205;0.54920;0.54547;0.43409;0.33923;0.14819;0.14715;0.40633;0.34717;0.20108;0.19735;0.12770;0.07388;0.00878;0.00878;0.09784;0.08213;0.02643;0.02643;55.10547;91.33716
29;21.44321;1.09899;20.34421;4.52852;2.59701;0.33138;0.01000;0.01000;0.01000;0.60803;0.69928;0.03000;0.01000;0.40000;0.47474;0.10000;0.04000;0.10337;0.12953;0.35000;0.34000;0.78454;0.49636;0.44995;0.44995;0.76779;0.66551;0.61510;0.61510;0.57393;0.30697;0.21451;0.21451;0.50736;0.45558;0.36214;0.36214;0.18449;0.07180;0.01522;0.01522;0.29428;0.12128;0.07449;0.07449;56.51169;90.88647
30;12.63823;1.34886;11.28936;3.87298;2.17910;0.48903;0.01000;0.01000;0.01000;0.63848;0.69634;0.03000;0.03000;0.36568;0.38982;0.28000;0.03000;0.08713;0.09965;0.28000;0.28000;0.74652;0.55775;0.46153;0.45633;0.75680;0.67188;0.59761;0.58119;0.50000;0.28824;0.14572;0.14384;0.41491;0.37763;0.24950;0.24068;0.11913;0.06868;0.00704;0.00704;0.14834;0.09357;0.03497;0.03497;54.85315;89.62308
31;31.61819;1.21352;30.40466;3.78922;2.20149;0.52657;0.01000;0.02000;0.01000;0.69363;0.72691;0.03000;0.02000;0.38476;0.41702;0.10000;0.02000;0.07668;0.08680;0.14000;0.12000;0.80972;0.60666;0.52736;0.52736;0.80395;0.68968;0.61908;0.61908;0.48125;0.32050;0.18444;0.18444;0.45264;0.39596;0.27706;0.27706;0.09934;0.06243;0.00904;0.00904;0.09646;0.08172;0.03896;0.03896;53.82535;90.36077
32;23.03618;1.22674;21.80943;3.97379;2.28358;0.47614;0.01000;0.01000;0.01000;0.66507;0.72648;0.01000;0.01000;0.38718;0.44089;0.45000;0.02000;0.11089;0.12155;0.49000;0.49000;0.78200;0.57856;0.50708;0.49349;0.79388;0.69718;0.63466;0.59812;0.54004;0.30177;0.18965;0.18403;0.46593;0.42697;0.31522;0.29359;0.15830;0.08533;0.01892;0.01781;0.19319;0.11450;0.06087;0.05491;55.64814;90.11684
33;11.43672;1.54170;9.89502;4.01861;2.37313;0.55689;0.01000;0.01000;0.01000;0.59124;0.60753;0.01000;0.01000;0.24723;0.26126;0.02000;0.02000;0.03342;0.03528;0.07000;0.07000;0.71157;0.50572;0.40668;0.40668;0.69934;0.55948;0.45052;0.45052;0.30226;0.20916;0.08299;0.08299;0.29865;0.24089;0.12580;0.12580;0.04673;0.02601;0.00171;0.00171;0.04298;0.03117;0.01068;0.01068;53.40326;89.62772
34;21.57660;1.29219;20.28440;3.34798;1.86567;0.65326;0.01000;0.01000;0.02000;0.68849;0.70095;0.07000;0.04000;0.38044;0.38709;0.12000;0.07000;0.09334;0.09930;0.37000;0.37000;0.78533;0.61290;0.52095;0.52095;0.76286;0.66608;0.57900;0.57900;0.44553;0.33195;0.18102;0.18102;0.41841;0.36781;0.24440;0.24440;0.13710;0.07076;0.01140;0.01140;0.14263;0.08821;0.03980;0.03980;53.79281;89.20298
35;10.97130;1.30484;9.66646;3.39006;1.95522;0.62212;0.03000;0.03000;0.03000;0.67701;0.69218;0.03000;0.03000;0.35106;0.36078;0.19000;0.09000;0.09441;0.09833;0.48000;0.44000;0.75610;0.61290;0.49610;0.49610;0.75268;0.65876;0.55463;0.55463;0.40629;0.30905;0.15554;0.15554;0.38954;0.34323;0.21897;0.21897;0.13076;0.07388;0.01102;0.01102;0.11329;0.09109;0.03856;0.03856;53.04882;90.01021
36;22.01732;1.24743;20.76989;3.38014;1.90299;0.66818;0.01000;0.01000;0.01000;0.66121;0.69864;0.11000;0.06000;0.37986;0.40036;0.53000;0.39000;0.09272;0.10270;0.76000;0.76000;0.75366;0.58897;0.51329;0.51329;0.74579;0.67177;0.58717;0.58717;0.49013;0.31009;0.18803;0.18803;0.42380;0.38519;0.26436;0.26436;0.14739;0.06764;0.01378;0.01378;0.19107;0.09324;0.04753;0.04753;55.30824;89.60958
37;18.49904;1.14104;17.35800;3.71262;2.08209;0.58785;0.01000;0.01000;0.01000;0.65906;0.74545;0.03000;0.01000;0.43813;0.50659;0.24000;0.09000;0.11555;0.14275;0.36000;0.27000;0.77872;0.57128;0.53547;0.53547;0.79008;0.72371;0.68095;0.68095;0.62548;0.33715;0.26044;0.26044;0.52772;0.49333;0.41337;0.41337;0.18367;0.08429;0.02152;0.02152;0.23502;0.13593;0.08222;0.08222;54.54653;90.24055
38;12.60148;1.75980;10.84167;5.11801;3.32836;0.27609;0.01000;0.01000;0.01000;0.46980;0.56902;0.01000;0.01000;0.23426;0.30649;0.04000;0.01000;0.04032;0.06413;0.09000;0.11000;0.66163;0.36420;0.29158;0.29158;0.67827;0.52106;0.43235;0.43235;0.39506;0.16649;0.09856;0.09856;0.34646;0.28767;0.19981;0.19981;0.08961;0.02601;0.00416;0.00416;0.27040;0.05450;0.03582;0.03582;55.71454;89.07260
39;20.88417;1.06186;19.82231;4.00187;2.22388;0.50148;0.01000;0.01000;0.01000;0.67029;0.75300;0.01000;0.01000;0.41841;0.49805;0.26000;0.04000;0.10458;0.12636;0.37000;0.22000;0.79856;0.57752;0.54559;0.54559;0.82254;0.71665;0.68466;0.68466;0.63425;0.31217;0.27320;0.27320;0.53560;0.48022;0.41560;0.41560;0.17308;0.07492;0.02303;0.02303;0.16798;0.11962;0.07634;0.07634;54.34100;89.33510
40;9.65742;1.43971;8.21771;4.02789;2.59701;0.49525;0.01000;0.01000;0.01000;0.50973;0.49249;0.01000;0.01000;0.19467;0.17505;0.02000;0.02000;0.02402;0.02200;0.07000;0.07000;0.61347;0.43600;0.29662;0.29662;0.59795;0.44045;0.31842;0.31842;0.24080;0.16337;0.05697;0.05697;0.22719;0.14900;0.07163;0.07163;0.03346;0.01873;0.00269;0.00269;0.03353;0.01720;0.00937;0.00937;52.86005;89.28330
41;6.01704;1.24093;4.77611;3.79513;2.13433;0.58556;0.01000;0.01000;0.01000;0.64918;0.70886;0.06000;0.01000;0.35265;0.40552;0.10000;0.07000;0.06873;0.07642;0.26000;0.26000;0.78466;0.55359;0.51210;0.51210;0.76750;0.67739;0.60677;0.60677;0.43944;0.29448;0.19562;0.19562;0.43268;0.38853;0.28766;0.28766;0.10121;0.05203;0.00849;0.00849;0.10970;0.07101;0.03317;0.03317;53.60777;89.18347
42;11.11247;1.18785;9.92462;3.81180;2.12687;0.54952;0.01000;0.01000;0.03000;0.64290;0.70153;0.01000;0.01000;0.38217;0.45317;0.14000;0.05000;0.10945;0.13104;0.43000;0.39000;0.74931;0.56296;0.51208;0.51208;0.75827;0.67241;0.60568;0.60568;0.49261;0.31217;0.23066;0.23066;0.47875;0.43738;0.33873;0.33873;0.19571;0.07596;0.02302;0.02302;0.23259;0.11837;0.07340;0.07340;53.28194;89.18006
43;10.95266;1.13461;9.81805;3.72867;2.11194;0.54344;0.01000;0.01000;0.01000;0.73156;0.77214;0.02000;0.01000;0.47222;0.52017;0.06000;0.04000;0.12156;0.13383;0.11000;0.08000;0.84469;0.64516;0.58113;0.58113;0.84778;0.73688;0.67687;0.67687;0.56259;0.40687;0.27475;0.27475;0.56552;0.49592;0.38479;0.38479;0.15781;0.09886;0.01845;0.01845;0.14765;0.12689;0.05875;0.05875;51.84726;88.96605
44;21.36964;1.61938;19.75026;4.38365;2.64925;0.41617;0.01000;0.01000;0.01000;0.55826;0.58621;0.01000;0.01000;0.24050;0.26525;0.01000;0.01000;0.04016;0.04746;0.02000;0.02000;0.69565;0.46618;0.35521;0.35521;0.67672;0.54093;0.43373;0.43373;0.29969;0.20083;0.07192;0.07192;0.29097;0.25029;0.13452;0.13452;0.05317;0.03226;0.00257;0.00257;0.06030;0.04444;0.01970;0.01970;52.25398;88.13158
45;11.80135;1.20837;10.59298;4.14657;2.37313;0.44490;0.01000;0.01000;0.01000;0.61351;0.69993;0.03000;0.02000;0.39919;0.47217;0.27000;0.18000;0.09551;0.11848;0.39000;0.39000;0.73900;0.52445;0.47716;0.47716;0.75923;0.67111;0.61410;0.61410;0.56705;0.30801;0.22306;0.22306;0.51540;0.45308;0.35159;0.35159;0.14687;0.07076;0.01478;0.01478;0.18440;0.11170;0.06161;0.06161;55.31876;89.39044
46;24.20075;1.07535;23.12539;4.06202;2.32090;0.51019;0.01000;0.01000;0.01000;0.65025;0.74001;0.04000;0.01000;0.44654;0.52844;0.24000;0.01000;0.16153;0.20312;0.53000;0.21000;0.79638;0.54943;0.51143;0.51143;0.80800;0.70726;0.66566;0.66566;0.63118;0.34547;0.27710;0.27710;0.55316;0.51463;0.43395;0.43395;0.27431;0.11446;0.04574;0.04574;0.22788;0.19691;0.13028;0.13028;55.86987;88.97538
47;6.19789;1.11660;5.08129;3.93890;2.26119;0.54779;0.01000;0.01000;0.06000;0.71266;0.75404;0.01000;0.03000;0.44190;0.50145;0.04000;0.04000;0.08798;0.11316;0.60000;0.39000;0.84136;0.61811;0.54983;0.54983;0.84266;0.71192;0.65363;0.65363;0.52429;0.38189;0.23266;0.23266;0.54724;0.47662;0.35524;0.35524;0.14888;0.06243;0.01213;0.01213;0.12420;0.10675;0.05907;0.05907;54.09732;89.27169
48;14.21409;1.15056;13.06352;3.87972;2.15672;0.53044;0.02000;0.02000;0.02000;0.66987;0.73532;0.04000;0.02000;0.41153;0.48292;0.45000;0.05000;0.11924;0.14707;0.48000;0.13000;0.79149;0.58065;0.53500;0.53500;0.79892;0.70239;0.64394;0.64394;0.57815;0.31946;0.24590;0.24590;0.51046;0.46579;0.35853;0.35853;0.17087;0.09157;0.02225;0.02225;0.15383;0.14256;0.07266;0.07266;53.57978;89.54353
49;18.55105;1.90122;16.64983;6.89635;4.61940;0.19531;0.01000;0.01000;0.03000;0.30734;0.35295;0.01000;0.01000;0.12566;0.15164;0.01000;0.01000;0.01751;0.02007;0.03000;0.03000;0.56389;0.21124;0.14899;0.14899;0.57761;0.31096;0.25038;0.25038;0.23056;0.08637;0.03891;0.03891;0.29826;0.13585;0.09991;0.09991;0.05525;0.01041;0.00108;0.00108;0.34664;0.01587;0.01128;0.01128;51.82997;88.39450
50;13.13854;1.27896;11.85958;4.20909;2.43284;0.28631;0.01000;0.01000;0.01000;0.64734;0.69068;0.01000;0.01000;0.35941;0.39124;0.12000;0.12000;0.08586;0.09152;0.29000;0.20000;0.75034;0.56920;0.47815;0.47815;0.75482;0.66860;0.58656;0.58656;0.47440;0.28928;0.16834;0.16834;0.49162;0.37187;0.26540;0.26540;0.13261;0.06348;0.01129;0.01129;0.18913;0.08618;0.04356;0.04356;52.11608;88.48372
51;27.65176;1.05583;26.59592;3.72366;2.08209;0.60156;0.01000;0.02000;0.02000;0.72432;0.77464;0.03000;0.03000;0.47443;0.53989;0.11000;0.09000;0.15332;0.18887;0.40000;0.40000;0.85653;0.62747;0.58345;0.58345;0.85352;0.73249;0.68837;0.68837;0.58157;0.40062;0.30637;0.30637;0.58165;0.51535;0.42497;0.42497;0.22027;0.11759;0.04152;0.04152;0.22376;0.18118;0.11597;0.11597;54.46822;88.62647
52;9.11581;1.29664;7.81917;3.79218;2.26119;0.42558;0.01000;0.01000;0.01000;0.68056;0.70202;0.02000;0.01000;0.39164;0.39750;0.05000;0.01000;0.06786;0.05991;0.19000;0.13000;0.76662;0.61186;0.49877;0.49877;0.76947;0.67335;0.56480;0.56480;0.45938;0.34131;0.18416;0.18416;0.43284;0.37776;0.23576;0.23576;0.09410;0.05307;0.00487;0.00487;0.08643;0.05459;0.01649;0.01649;52.27456;87.98345
53;8.56196;1.13558;7.42638;3.85560;2.11940;0.50604;0.01000;0.01000;0.01000;0.67414;0.72337;0.01000;0.01000;0.44105;0.49278;0.12000;0.03000;0.13793;0.14362;0.44000;0.12000;0.77899;0.59417;0.54456;0.54456;0.78492;0.69429;0.64199;0.64199;0.56908;0.36004;0.28408;0.28408;0.52639;0.47427;0.38759;0.38759;0.22274;0.09990;0.03378;0.03378;0.15868;0.13609;0.08132;0.08132;52.88762;87.89752
54;24.12790;1.74093;22.38697;5.13838;3.07463;0.16079;0.01000;0.01000;0.13000;0.53426;0.58136;0.01000;0.01000;0.24465;0.27998;0.02000;0.01000;0.03675;0.04440;0.05000;0.01000;0.68455;0.43809;0.34994;0.34994;0.66706;0.54677;0.46396;0.46396;0.34206;0.19043;0.08825;0.08825;0.31404;0.26579;0.17059;0.17059;0.06957;0.02497;0.00414;0.00414;0.05467;0.04257;0.02356;0.02356;51.55235;87.24408
55;16.70041;1.31746;15.38296;3.83523;2.17164;0.51372;0.02000;0.02000;0.06000;0.62627;0.68699;0.08000;0.06000;0.33989;0.40683;0.25000;0.12000;0.08219;0.09261;0.63000;0.42000;0.73938;0.54318;0.48959;0.48959;0.74473;0.65660;0.59568;0.59568;0.43506;0.27888;0.18876;0.18876;0.43038;0.39448;0.30650;0.30650;0.15297;0.05619;0.01365;0.01365;0.14747;0.08759;0.05319;0.05319;52.66917;88.48409
