epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
38;24.08900;1.04670;23.04230;3.97004;2.14925;0.46168;0.01000;0.01000;0.01000;0.69659;0.77534;0.01000;0.01000;0.47051;0.56162;0.09000;0.02000;0.16420;0.19021;0.31000;0.10000;0.83866;0.59568;0.56382;0.56382;0.84940;0.74073;0.70794;0.70794;0.59734;0.38811;0.32679;0.32679;0.59112;0.54429;0.47401;0.47401;0.25995;0.12000;0.04991;0.04991;0.19797;0.18428;0.12303;0.12303;56.27018;89.92541
39;13.81973;1.18026;12.63946;4.01768;2.32090;0.36164;0.01000;0.01000;0.01000;0.68043;0.72625;0.02000;0.02000;0.38260;0.42108;0.04000;0.04000;0.07341;0.07899;0.13000;0.09000;0.80712;0.58811;0.52703;0.52703;0.81160;0.69186;0.62806;0.62806;0.46865;0.32324;0.19782;0.19782;0.46360;0.39987;0.29046;0.29046;0.10212;0.05730;0.00824;0.00824;0.10200;0.07411;0.03287;0.03287;53.01770;90.45353
40;33.06119;1.44300;31.61819;4.69519;2.71642;0.27342;0.01000;0.01000;0.10000;0.55948;0.63583;0.01000;0.01000;0.32157;0.38332;0.01000;0.01000;0.04956;0.05825;0.06000;0.06000;0.70744;0.46270;0.39477;0.39477;0.70798;0.60177;0.53128;0.53128;0.40661;0.26595;0.16242;0.16242;0.41252;0.36586;0.27323;0.27323;0.09509;0.03351;0.00713;0.00713;0.24566;0.04911;0.03307;0.03307;53.57743;89.79482
41;31.34548;1.23981;30.10568;4.50870;2.43284;0.23860;0.01000;0.01000;0.55000;0.60013;0.70662;0.02000;0.01000;0.40000;0.47147;0.14000;0.01000;0.11209;0.12976;0.36000;0.19000;0.77211;0.49081;0.45755;0.45755;0.75198;0.68384;0.64266;0.64266;0.61111;0.29730;0.23039;0.23039;0.48630;0.46307;0.37975;0.37975;0.21605;0.07568;0.02818;0.02818;0.27066;0.12227;0.08708;0.08708;54.69452;89.74602
42;16.35099;1.39943;14.95157;3.09308;1.65672;0.64242;0.02000;0.02000;0.02000;0.71531;0.72180;0.05000;0.01000;0.42351;0.41394;0.22000;0.13000;0.08744;0.08941;0.13000;0.12000;0.80054;0.64649;0.58478;0.58370;0.76627;0.70222;0.62726;0.62353;0.50989;0.36216;0.23086;0.23086;0.44525;0.39603;0.27082;0.27082;0.10157;0.07676;0.01212;0.01212;0.09639;0.08507;0.03795;0.03795;54.54931;89.94022
43;27.39561;1.47220;25.92341;4.28726;2.30597;0.31753;0.01000;0.01000;0.01000;0.58477;0.67593;0.01000;0.01000;0.33383;0.41468;0.05000;0.01000;0.08124;0.10284;0.05000;0.02000;0.71630;0.49405;0.44365;0.44365;0.72578;0.65381;0.59302;0.59302;0.52681;0.24432;0.19055;0.19055;0.43081;0.40721;0.31381;0.31381;0.12821;0.05946;0.01561;0.01561;0.11185;0.09898;0.05484;0.05484;54.98244;89.55640
44;9.52210;1.18255;8.33955;3.88453;2.14925;0.49732;0.01000;0.01000;0.01000;0.73152;0.78925;0.02000;0.02000;0.48262;0.54634;0.11000;0.04000;0.15321;0.17737;0.24000;0.24000;0.87994;0.62595;0.58698;0.58482;0.87324;0.75068;0.71615;0.70869;0.61333;0.39784;0.27750;0.27696;0.58037;0.52728;0.42350;0.41979;0.21183;0.12000;0.03056;0.03056;0.24396;0.16627;0.09468;0.09468;54.23779;88.86722
45;41.92597;1.06306;40.86291;3.98692;2.17910;0.42637;0.01000;0.01000;0.01000;0.73711;0.79218;0.01000;0.06000;0.49363;0.55776;0.30000;0.09000;0.18170;0.20679;0.31000;0.31000;0.88120;0.63351;0.60107;0.59999;0.88278;0.75231;0.72263;0.72114;0.65018;0.39784;0.30613;0.30505;0.59735;0.53634;0.43106;0.42957;0.24064;0.14595;0.04402;0.04402;0.22708;0.19617;0.10082;0.10082;53.63582;88.93602
46;28.19537;1.26998;26.92539;3.63852;2.05970;0.45975;0.03000;0.03000;0.03000;0.68401;0.70070;0.12000;0.01000;0.38054;0.37786;0.14000;0.11000;0.06378;0.06465;0.48000;0.16000;0.80116;0.59676;0.50692;0.50692;0.77319;0.66737;0.56939;0.56939;0.44985;0.32973;0.17561;0.17561;0.41412;0.35563;0.22088;0.22088;0.09259;0.04865;0.00592;0.00592;0.07180;0.06026;0.02477;0.02477;54.70975;89.58523
47;18.48430;1.05656;17.42773;3.97755;2.23881;0.53107;0.01000;0.01000;0.01000;0.70860;0.79119;0.01000;0.01000;0.48587;0.57522;0.08000;0.04000;0.13813;0.17221;0.20000;0.18000;0.87204;0.59676;0.56866;0.56866;0.88420;0.74272;0.71262;0.71262;0.64349;0.39027;0.32634;0.32634;0.62523;0.54854;0.48406;0.48406;0.20645;0.10378;0.03597;0.03597;0.23605;0.16544;0.11254;0.11254;53.66574;88.84060
48;30.18697;1.31957;28.86739;3.74166;2.11940;0.47420;0.01000;0.01000;0.01000;0.64899;0.69478;0.04000;0.04000;0.41119;0.43402;0.18000;0.01000;0.11800;0.12078;0.28000;0.28000;0.77997;0.55568;0.52233;0.52233;0.76570;0.66798;0.62406;0.62406;0.58218;0.31784;0.24443;0.24443;0.45352;0.42112;0.33620;0.33620;0.19082;0.08541;0.02231;0.02231;0.25668;0.11131;0.06258;0.06258;51.58458;88.94328
49;6.94364;1.28487;5.65877;3.65080;2.05970;0.51334;0.01000;0.01000;0.01000;0.67844;0.69734;0.01000;0.01000;0.37097;0.38701;0.03000;0.02000;0.08210;0.07939;0.09000;0.09000;0.77685;0.60216;0.52095;0.52095;0.76909;0.66167;0.59300;0.59300;0.43523;0.32324;0.18511;0.18511;0.41938;0.36875;0.25923;0.25923;0.10095;0.06919;0.01383;0.01383;0.11236;0.07491;0.03565;0.03565;53.16225;87.97266
50;12.72747;1.23500;11.49247;3.22999;1.77612;0.62045;0.01000;0.01000;0.01000;0.69739;0.74397;0.04000;0.03000;0.44169;0.49289;0.25000;0.08000;0.12853;0.15846;0.46000;0.46000;0.79420;0.62162;0.58139;0.58139;0.78744;0.72421;0.67486;0.67486;0.55574;0.36649;0.27367;0.27367;0.50927;0.48262;0.38279;0.38279;0.18534;0.09838;0.03330;0.03330;0.23911;0.15010;0.09342;0.09342;53.83557;89.34888
51;19.55000;1.06415;18.48585;3.70860;2.02239;0.47129;0.01000;0.01000;0.01000;0.72416;0.77059;0.01000;0.01000;0.49596;0.55404;0.25000;0.01000;0.14296;0.16425;0.57000;0.57000;0.83380;0.64000;0.59999;0.59999;0.83729;0.74220;0.69975;0.69975;0.65832;0.39784;0.33988;0.33988;0.58019;0.53951;0.46801;0.46801;0.23515;0.10270;0.03331;0.03331;0.30773;0.15066;0.09617;0.09617;53.49095;87.44196
52;7.38017;1.83428;5.54588;4.54661;3.02985;0.47136;0.01000;0.01000;0.01000;0.35488;0.41039;0.01000;0.01000;0.09255;0.11271;0.03000;0.02000;0.00434;0.00684;0.03000;0.23000;0.48771;0.27892;0.18197;0.18197;0.50439;0.36782;0.27700;0.27700;0.13974;0.06919;0.01581;0.01581;0.14314;0.10040;0.05377;0.05377;0.00655;0.00324;0.00042;0.00042;0.83582;0.00480;0.00456;0.00456;53.28493;88.16065
53;33.31881;1.24220;32.07660;4.92253;2.72388;0.34047;0.01000;0.01000;0.55000;0.65238;0.74403;0.01000;0.01000;0.45665;0.54567;0.07000;0.02000;0.13829;0.17183;0.13000;0.12000;0.85739;0.52649;0.49611;0.49611;0.84344;0.69908;0.67172;0.67172;0.68845;0.34162;0.28235;0.28235;0.62021;0.51870;0.45358;0.45358;0.22143;0.10054;0.02720;0.02720;0.31974;0.15744;0.09821;0.09821;52.36827;87.45476
54;10.66226;1.75701;8.90525;4.43443;2.84328;0.37296;0.01000;0.01000;0.01000;0.57991;0.54500;0.01000;0.01000;0.29400;0.26376;0.01000;0.01000;0.04693;0.04213;0.02000;0.01000;0.77061;0.46486;0.38604;0.38604;0.68762;0.48648;0.40362;0.40362;0.39068;0.23568;0.11751;0.11751;0.33508;0.23589;0.13857;0.13857;0.07828;0.03351;0.00838;0.00838;0.06251;0.03867;0.02130;0.02130;49.82528;87.95519
55;14.88449;1.24762;13.63687;4.08857;2.26866;0.42158;0.01000;0.01000;0.01000;0.64076;0.73632;0.01000;0.01000;0.44874;0.53419;0.05000;0.01000;0.12126;0.14569;0.25000;0.17000;0.77984;0.54378;0.49976;0.49976;0.78743;0.71315;0.67069;0.67069;0.58406;0.36432;0.26822;0.26822;0.55701;0.52008;0.42997;0.42997;0.19708;0.08757;0.02125;0.02125;0.23058;0.13933;0.08143;0.08143;50.76341;88.25185
