epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
34;5.69860;1.46761;4.23099;4.04695;2.39259;0.59120;0.01000;0.01000;0.01000;0.59603;0.57523;0.01000;0.01000;0.30849;0.27090;0.04000;0.02000;0.07552;0.05806;0.13000;0.04000;0.70040;0.51874;0.36879;0.36879;0.66316;0.52937;0.40037;0.40037;0.37238;0.26331;0.09566;0.09566;0.32162;0.24382;0.11786;0.11786;0.10435;0.05917;0.00659;0.00659;0.07237;0.05080;0.01367;0.01367;55.10099;91.31425
35;19.15093;1.16538;17.98555;4.34358;2.54074;0.60702;0.01000;0.01000;0.01000;0.63685;0.70803;0.02000;0.02000;0.37218;0.45000;0.18000;0.10000;0.10680;0.13075;0.21000;0.21000;0.78978;0.53353;0.46811;0.46811;0.79686;0.66385;0.59977;0.59977;0.51031;0.29290;0.18029;0.18029;0.48416;0.43141;0.31238;0.31238;0.15027;0.08284;0.01518;0.01518;0.15550;0.12479;0.05455;0.05455;55.44213;90.73550
36;8.44501;1.36055;7.08446;3.97026;2.32593;0.67995;0.02000;0.02000;0.04000;0.68509;0.70319;0.04000;0.04000;0.39839;0.40545;0.04000;0.04000;0.07545;0.08777;0.21000;0.20000;0.82296;0.58679;0.47550;0.47550;0.79965;0.65009;0.55098;0.55098;0.47856;0.34122;0.16807;0.16807;0.45653;0.37485;0.22785;0.22785;0.09604;0.06213;0.00682;0.00682;0.09933;0.08123;0.02919;0.02919;55.65481;90.48242
37;9.10063;1.69761;7.40301;4.49444;2.92593;0.46139;0.01000;0.01000;0.01000;0.50319;0.51459;0.01000;0.03000;0.17608;0.18519;0.05000;0.05000;0.02389;0.02913;0.08000;0.08000;0.61041;0.42801;0.28996;0.28996;0.60374;0.47472;0.32840;0.32840;0.22907;0.14300;0.03371;0.03371;0.21864;0.16754;0.05981;0.05981;0.03651;0.01775;0.00081;0.00081;0.03630;0.02554;0.00661;0.00661;52.64585;90.41904
38;18.89350;1.26898;17.62452;4.57044;2.63704;0.47302;0.01000;0.01000;0.01000;0.62448;0.69974;0.02000;0.01000;0.34307;0.41239;0.03000;0.02000;0.06658;0.07810;0.06000;0.06000;0.79123;0.51578;0.44558;0.44558;0.78456;0.65940;0.57739;0.57739;0.44762;0.27811;0.15896;0.15896;0.44660;0.39421;0.26864;0.26864;0.09489;0.05128;0.00797;0.00797;0.08712;0.07320;0.03350;0.03350;53.91232;90.86767
39;7.49771;1.54742;5.95029;4.33675;2.64444;0.47977;0.01000;0.01000;0.01000;0.57455;0.58106;0.02000;0.01000;0.24549;0.24910;0.03000;0.01000;0.03756;0.03362;0.16000;0.15000;0.69018;0.49211;0.40270;0.40270;0.66292;0.54252;0.43881;0.43881;0.29929;0.20809;0.10349;0.10349;0.28156;0.23206;0.13643;0.13643;0.05870;0.02761;0.00491;0.00491;0.08248;0.02890;0.01592;0.01592;54.27141;90.31989
40;22.30852;1.16962;21.13890;4.55257;2.65185;0.52668;0.01000;0.01000;0.01000;0.65877;0.70862;0.01000;0.01000;0.39929;0.44090;0.01000;0.01000;0.08908;0.09547;0.06000;0.06000;0.82493;0.54832;0.47049;0.47049;0.81297;0.65804;0.58772;0.58772;0.50000;0.33235;0.18370;0.18370;0.50054;0.41042;0.29154;0.29154;0.12241;0.07002;0.01148;0.01148;0.11380;0.09016;0.04359;0.04359;54.59814;90.16657
41;29.35275;1.15356;28.19919;4.39613;2.60000;0.62313;0.01000;0.01000;0.01000;0.62336;0.70360;0.05000;0.03000;0.37143;0.45650;0.15000;0.06000;0.10707;0.12740;0.25000;0.07000;0.78765;0.51578;0.47902;0.47902;0.79051;0.65872;0.61580;0.61580;0.50168;0.29487;0.20463;0.20463;0.49144;0.43663;0.33628;0.33628;0.16232;0.07988;0.02089;0.02089;0.13666;0.12182;0.06722;0.06722;55.12489;90.51582
42;10.29995;1.73283;8.56712;3.81032;2.38519;0.68181;0.01000;0.01000;0.01000;0.52247;0.48523;0.01000;0.01000;0.20225;0.19148;0.01000;0.01000;0.01840;0.01508;0.02000;0.04000;0.60705;0.45858;0.28202;0.28202;0.56163;0.44267;0.28658;0.28658;0.23499;0.17751;0.03799;0.03799;0.21622;0.17727;0.06010;0.06010;0.02207;0.01578;0.00033;0.00033;0.02063;0.01248;0.00144;0.00144;53.02398;90.26856
43;19.99029;1.52385;18.46644;5.38172;3.49630;0.30900;0.01000;0.01000;0.01000;0.53690;0.60757;0.01000;0.01000;0.28753;0.34298;0.01000;0.01000;0.02885;0.03486;0.02000;0.02000;0.75627;0.41617;0.33164;0.33164;0.77297;0.53725;0.46879;0.46879;0.40502;0.22288;0.09290;0.09290;0.42966;0.30361;0.18696;0.18696;0.04305;0.02170;0.00098;0.00098;0.04580;0.02991;0.01054;0.01054;52.70372;90.52024
44;23.03883;1.33375;21.70508;4.78888;2.82963;0.39666;0.01000;0.01000;0.01000;0.51792;0.62625;0.03000;0.01000;0.31063;0.38242;0.20000;0.02000;0.07413;0.08923;0.27000;0.03000;0.69371;0.41321;0.36709;0.36709;0.68352;0.59945;0.53855;0.53855;0.50220;0.22485;0.14178;0.14178;0.40330;0.36918;0.27648;0.27648;0.12740;0.05227;0.01040;0.01040;0.10877;0.08651;0.04848;0.04848;54.73747;89.92156
45;19.74606;1.24854;18.49751;4.08339;2.45926;0.68789;0.01000;0.02000;0.01000;0.65895;0.69616;0.01000;0.01000;0.34491;0.38470;0.12000;0.05000;0.07804;0.09125;0.25000;0.19000;0.79804;0.56114;0.48562;0.48562;0.78877;0.64797;0.57714;0.57714;0.45136;0.27909;0.14662;0.14662;0.42977;0.36049;0.24227;0.24227;0.11847;0.05819;0.00725;0.00725;0.11594;0.08369;0.03451;0.03451;54.72806;89.12568
46;24.49808;1.21325;23.28482;4.69357;2.78519;0.47136;0.01000;0.01000;0.01000;0.61171;0.69384;0.01000;0.01000;0.34162;0.41203;0.10000;0.01000;0.06364;0.08410;0.21000;0.17000;0.77576;0.50493;0.44433;0.44433;0.78997;0.64964;0.58452;0.58452;0.48288;0.26430;0.18128;0.18128;0.45265;0.39084;0.29266;0.29266;0.10151;0.04635;0.00849;0.00849;0.14966;0.08054;0.04733;0.04733;55.21662;90.29466
47;9.26172;1.35852;7.90320;4.09788;2.36296;0.56979;0.01000;0.01000;0.01000;0.65632;0.66433;0.02000;0.02000;0.33969;0.34942;0.03000;0.03000;0.06897;0.06685;0.02000;0.02000;0.78650;0.56312;0.46811;0.46811;0.75558;0.61765;0.52551;0.52551;0.41004;0.28994;0.15154;0.15154;0.39324;0.32569;0.20637;0.20637;0.08264;0.05917;0.00670;0.00670;0.07544;0.06196;0.02176;0.02176;53.73885;90.09049
48;7.08562;1.30051;5.78511;4.09064;2.33333;0.55495;0.01000;0.01000;0.01000;0.68107;0.71701;0.01000;0.01000;0.35218;0.38419;0.03000;0.01000;0.05160;0.05716;0.08000;0.08000;0.80403;0.59073;0.48496;0.48496;0.79557;0.67741;0.58441;0.58441;0.43713;0.29487;0.15141;0.15141;0.41272;0.36810;0.24102;0.24102;0.07130;0.04043;0.00536;0.00536;0.08552;0.05363;0.02752;0.02752;51.84970;89.57226
49;23.87627;1.37475;22.50151;3.75648;2.20000;0.71141;0.01000;0.01000;0.01000;0.63699;0.68406;0.03000;0.02000;0.35316;0.38943;0.14000;0.08000;0.06931;0.07280;0.15000;0.15000;0.75610;0.55030;0.47675;0.47675;0.75214;0.64685;0.56799;0.56799;0.46677;0.28402;0.19010;0.19010;0.43650;0.36753;0.26215;0.26215;0.09302;0.05523;0.01324;0.01324;0.09784;0.06755;0.03477;0.03477;52.23054;88.61311
50;5.71658;1.58941;4.12717;4.71169;2.97037;0.40271;0.01000;0.01000;0.01000;0.52632;0.54720;0.01000;0.01000;0.17741;0.17579;0.01000;0.01000;0.01509;0.01490;0.03000;0.03000;0.65731;0.43886;0.31070;0.31070;0.64180;0.50378;0.37080;0.37080;0.22157;0.14793;0.03682;0.03682;0.21327;0.15689;0.05924;0.05924;0.02083;0.01183;0.00031;0.00031;0.01767;0.01368;0.00316;0.00316;54.69700;90.26419
51;14.26848;1.55097;12.71751;5.39066;3.31111;0.14683;0.01000;0.01000;0.01000;0.53300;0.57746;0.01000;0.01000;0.24419;0.27202;0.07000;0.01000;0.04755;0.05250;0.10000;0.10000;0.71170;0.42604;0.32643;0.32643;0.70344;0.52895;0.42811;0.42811;0.37323;0.18146;0.08632;0.08632;0.32540;0.25293;0.15312;0.15312;0.07642;0.03452;0.00308;0.00308;0.13151;0.04778;0.01800;0.01800;52.82815;89.22593
52;22.81722;1.14761;21.66960;4.29901;2.54074;0.58258;0.01000;0.01000;0.01000;0.66002;0.72293;0.02000;0.01000;0.38089;0.42719;0.21000;0.05000;0.09237;0.09960;0.35000;0.52000;0.81358;0.55523;0.50089;0.50089;0.81771;0.67426;0.62297;0.62297;0.53777;0.29487;0.19698;0.19698;0.46993;0.40317;0.30222;0.30222;0.14375;0.06805;0.01414;0.01414;0.31101;0.08531;0.04859;0.04859;54.35023;88.79132
