epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;1.56635;2.30671;1.36567;0.72196;0.29000;0.29000;0.29000;0.75099;0.80519;0.31000;0.30000;0.49471;0.57388;0.33000;0.33000;0.10082;0.12363;0.37000;0.40000;0.78605;0.71892;0.72562;0.72562;0.81138;0.82571;0.82860;0.82860;0.54183;0.45514;0.33939;0.33939;0.59748;0.56835;0.47895;0.47895;0.12085;0.08649;0.01587;0.01587;0.16004;0.10805;0.04620;0.04620;15.68011;20.45562
12;1.51338;2.02226;1.26866;0.79176;0.27000;0.27000;0.27000;0.76881;0.83184;0.28000;0.28000;0.52849;0.61577;0.35000;0.28000;0.11522;0.14332;0.35000;0.35000;0.78709;0.75135;0.74858;0.74858;0.83052;0.85563;0.85325;0.85325;0.62798;0.45622;0.39194;0.39194;0.61000;0.63606;0.52853;0.52853;0.13690;0.09946;0.01981;0.01981;0.16425;0.13488;0.06106;0.06106;15.75744;17.86214
13;1.44717;2.30023;1.40299;0.73838;0.29000;0.30000;0.29000;0.77304;0.82399;0.35000;0.34000;0.45853;0.56662;0.35000;0.35000;0.08624;0.11551;0.37000;0.37000;0.82737;0.72541;0.75658;0.75658;0.85589;0.83011;0.85234;0.85234;0.49075;0.43027;0.27846;0.27846;0.58884;0.56639;0.44775;0.44775;0.09505;0.07892;0.00895;0.00895;0.12236;0.11198;0.03276;0.03276;15.46789;19.22487
14;1.48070;1.55016;0.95522;0.87614;0.37000;0.37000;0.37000;0.77730;0.83001;0.37000;0.37000;0.43538;0.51578;0.42000;0.37000;0.08072;0.09856;0.45000;0.45000;0.77730;0.77730;0.75345;0.75345;0.83752;0.83883;0.83477;0.83477;0.46446;0.40973;0.25727;0.25727;0.52230;0.51721;0.37665;0.37665;0.09116;0.07243;0.00969;0.00969;0.10672;0.09416;0.03422;0.03422;16.22075;19.69051
15;1.59252;2.62309;1.52239;0.65673;0.29000;0.29000;0.24000;0.77506;0.80022;0.29000;0.29000;0.48107;0.50903;0.29000;0.27000;0.07892;0.09001;0.32000;0.24000;0.79908;0.75243;0.77743;0.77743;0.82144;0.81195;0.82524;0.82524;0.49598;0.46703;0.32232;0.32232;0.50690;0.52487;0.38493;0.38493;0.08668;0.07243;0.00919;0.00919;0.08685;0.09541;0.02973;0.02973;15.77462;19.38173
16;1.53464;1.97182;1.19403;0.80357;0.30000;0.29000;0.29000;0.76290;0.79278;0.31000;0.31000;0.42810;0.48299;0.31000;0.30000;0.05505;0.06274;0.47000;0.47000;0.77480;0.75135;0.76495;0.76495;0.80996;0.79905;0.82016;0.82016;0.43478;0.42162;0.25103;0.25103;0.48518;0.49334;0.34405;0.34405;0.07927;0.04216;0.00480;0.00480;0.11332;0.05267;0.02036;0.02036;16.72878;18.83155
17;1.26579;1.90051;1.08955;0.81024;0.28000;0.28000;0.28000;0.81813;0.85524;0.32000;0.28000;0.53922;0.61542;0.34000;0.28000;0.15469;0.19736;0.38000;0.36000;0.85952;0.78054;0.82199;0.82199;0.86099;0.87763;0.88999;0.88999;0.58291;0.50162;0.38869;0.38869;0.61863;0.63100;0.51680;0.51680;0.17713;0.13730;0.03153;0.03153;0.22444;0.18832;0.08665;0.08665;18.36794;19.76219
18;1.40535;2.40801;1.27612;0.79218;0.26000;0.26000;0.19000;0.82887;0.86275;0.27000;0.27000;0.55027;0.58152;0.35000;0.31000;0.08206;0.09071;0.44000;0.35000;0.83850;0.81946;0.83950;0.83950;0.86249;0.88950;0.90050;0.90050;0.62092;0.49405;0.40454;0.40454;0.59690;0.57896;0.47495;0.47495;0.10580;0.06703;0.00929;0.00929;0.09466;0.08860;0.03365;0.03365;17.07474;19.34741
19;1.35129;3.09067;1.60448;0.51868;0.27000;0.29000;0.25000;0.75233;0.81770;0.33000;0.31000;0.55051;0.63124;0.39000;0.39000;0.17002;0.20033;0.41000;0.40000;0.81384;0.69946;0.73298;0.73298;0.81761;0.84156;0.84308;0.84308;0.66161;0.47135;0.42263;0.42263;0.68678;0.60795;0.55731;0.55731;0.21266;0.14162;0.04236;0.04236;0.22271;0.19125;0.09608;0.09608;16.68782;18.35316
20;1.36227;2.50224;1.33582;0.67164;0.26000;0.27000;0.26000;0.77563;0.83758;0.37000;0.33000;0.54254;0.62380;0.39000;0.33000;0.17273;0.20813;0.53000;0.38000;0.87722;0.69514;0.75000;0.75000;0.86131;0.84169;0.85600;0.85600;0.63128;0.47568;0.41213;0.41213;0.63323;0.62844;0.54816;0.54816;0.25420;0.13081;0.04568;0.04568;0.21440;0.20482;0.11155;0.11155;16.79604;19.06044
21;1.50585;2.29536;1.35821;0.72357;0.31000;0.30000;0.31000;0.74919;0.79592;0.31000;0.30000;0.52613;0.59948;0.39000;0.30000;0.13487;0.16366;0.38000;0.37000;0.75245;0.74595;0.72701;0.72701;0.78290;0.83807;0.80543;0.80543;0.56838;0.48973;0.39600;0.39600;0.59194;0.62317;0.49031;0.49031;0.14444;0.12649;0.02741;0.02741;0.17527;0.15726;0.06427;0.06427;16.44717;19.05558
22;1.30233;1.67510;1.00746;0.87078;0.22000;0.27000;0.21000;0.80947;0.86022;0.30000;0.27000;0.56838;0.63108;0.41000;0.26000;0.15558;0.18559;0.41000;0.31000;0.84570;0.77622;0.80085;0.80085;0.85916;0.87944;0.88040;0.88040;0.67713;0.48973;0.44616;0.44616;0.62011;0.65171;0.55008;0.55008;0.18535;0.13405;0.03710;0.03710;0.19133;0.18264;0.08492;0.08492;18.01157;18.65063
23;1.49248;2.24440;1.22388;0.73791;0.24000;0.25000;0.24000;0.80496;0.83849;0.29000;0.29000;0.54567;0.56421;0.35000;0.30000;0.13479;0.14037;0.36000;0.35000;0.84099;0.77189;0.79876;0.79876;0.85758;0.84841;0.86369;0.86369;0.61434;0.49081;0.37002;0.37002;0.57323;0.56312;0.43561;0.43561;0.15374;0.12000;0.02199;0.02199;0.14847;0.13570;0.05269;0.05269;15.67247;20.16013
24;1.18829;2.39714;1.23881;0.70560;0.28000;0.28000;0.23000;0.82131;0.86945;0.30000;0.30000;0.59255;0.70826;0.32000;0.31000;0.19475;0.26244;0.44000;0.39000;0.84379;0.80000;0.82599;0.82599;0.88383;0.88208;0.90059;0.90059;0.61983;0.56757;0.47488;0.47488;0.71409;0.71972;0.63686;0.63686;0.23899;0.16432;0.06671;0.06671;0.28753;0.25324;0.15074;0.15074;18.09593;18.94884
25;1.34357;1.93745;1.15672;0.80692;0.25000;0.26000;0.25000;0.81788;0.86057;0.31000;0.31000;0.55549;0.64310;0.37000;0.30000;0.12331;0.16540;0.37000;0.37000;0.84624;0.79135;0.82138;0.82138;0.87297;0.87123;0.89611;0.89611;0.60797;0.51135;0.41279;0.41279;0.64584;0.65319;0.54817;0.54817;0.13496;0.11351;0.01995;0.01995;0.17154;0.16270;0.06651;0.06651;17.06120;19.20669
26;1.35418;2.99627;1.76866;0.54764;0.19000;0.19000;0.17000;0.77120;0.80571;0.24000;0.21000;0.59469;0.63194;0.28000;0.24000;0.14810;0.15537;0.31000;0.28000;0.83312;0.71784;0.79189;0.79189;0.80954;0.83927;0.85784;0.85784;0.69253;0.52108;0.49230;0.49230;0.65579;0.63337;0.56414;0.56414;0.18312;0.12432;0.03618;0.03618;0.16737;0.15446;0.07307;0.07307;16.55719;18.95626
27;1.27939;1.84067;0.97015;0.82938;0.31000;0.35000;0.31000;0.85324;0.88662;0.42000;0.42000;0.56881;0.65905;0.43000;0.43000;0.15913;0.19643;0.56000;0.44000;0.90036;0.81081;0.85783;0.85783;0.91615;0.88165;0.91849;0.91849;0.60562;0.53622;0.42506;0.42506;0.68027;0.65279;0.55949;0.55949;0.19350;0.13514;0.03532;0.03532;0.20203;0.19400;0.09310;0.09310;17.92214;19.23799
28;1.35935;1.42734;0.72388;0.89604;0.22000;0.22000;0.22000;0.77010;0.82449;0.26000;0.23000;0.54037;0.62346;0.41000;0.23000;0.16602;0.18452;0.42000;0.31000;0.80211;0.74054;0.74200;0.74200;0.81984;0.83928;0.82012;0.82012;0.65586;0.45946;0.41482;0.41482;0.61957;0.63297;0.53022;0.53022;0.20509;0.13946;0.04140;0.04140;0.21525;0.17905;0.08734;0.08734;17.75578;20.47793
29;1.34402;2.30185;1.29851;0.75315;0.22000;0.23000;0.18000;0.81818;0.85728;0.27000;0.30000;0.59757;0.64950;0.42000;0.37000;0.16418;0.16940;0.49000;0.42000;0.85064;0.78811;0.80528;0.80528;0.89083;0.85887;0.88335;0.88335;0.73197;0.50486;0.48443;0.48443;0.69784;0.63194;0.57413;0.57413;0.22040;0.13081;0.04087;0.04087;0.19996;0.16017;0.07745;0.07745;17.97014;19.34359
30;1.20862;2.47977;1.25373;0.67933;0.29000;0.31000;0.29000;0.82253;0.86863;0.33000;0.33000;0.60964;0.68620;0.40000;0.33000;0.22292;0.27472;0.44000;0.33000;0.86795;0.78162;0.81926;0.81926;0.88810;0.86943;0.89480;0.89480;0.68844;0.54703;0.48646;0.48646;0.69513;0.68740;0.60132;0.60132;0.26488;0.19243;0.08803;0.08803;0.27439;0.27773;0.16066;0.16066;19.63057;18.96811
31;1.47407;1.83050;1.05224;0.82328;0.28000;0.28000;0.28000;0.74688;0.81366;0.28000;0.26000;0.44861;0.56782;0.33000;0.29000;0.13014;0.17799;0.43000;0.43000;0.74891;0.74486;0.70637;0.70637;0.81060;0.84238;0.81905;0.81905;0.47249;0.42703;0.27544;0.27544;0.58049;0.56719;0.44245;0.44245;0.15057;0.11459;0.02235;0.02235;0.20484;0.16922;0.07646;0.07646;19.55330;17.61090
32;1.30746;2.22938;1.16418;0.74060;0.19000;0.19000;0.19000;0.81860;0.85653;0.24000;0.24000;0.57708;0.62710;0.28000;0.24000;0.15336;0.16761;0.33000;0.27000;0.87271;0.77081;0.83281;0.83281;0.87989;0.85471;0.89834;0.89834;0.64825;0.52000;0.42090;0.42090;0.64097;0.62272;0.50198;0.50198;0.18318;0.13189;0.02986;0.02986;0.17311;0.16396;0.06359;0.06359;19.88839;16.90217
33;1.34066;1.44811;0.76119;0.89000;0.28000;0.29000;0.29000;0.80347;0.85190;0.28000;0.28000;0.51835;0.57257;0.34000;0.28000;0.11406;0.13718;0.34000;0.25000;0.80477;0.80216;0.79399;0.79399;0.85684;0.85998;0.86155;0.86155;0.54255;0.49622;0.34285;0.34285;0.57739;0.57415;0.42987;0.42987;0.11939;0.10919;0.01806;0.01806;0.13928;0.13715;0.04631;0.04631;18.16884;18.70833
34;1.16704;2.61597;1.46269;0.64040;0.22000;0.23000;0.22000;0.82192;0.85690;0.24000;0.29000;0.64238;0.69881;0.34000;0.34000;0.21397;0.24986;0.39000;0.39000;0.83333;0.81081;0.82697;0.82697;0.89841;0.85752;0.89889;0.89889;0.73269;0.57189;0.55522;0.55522;0.73581;0.68863;0.65992;0.65992;0.25602;0.18378;0.07380;0.07380;0.27504;0.24339;0.14518;0.14518;18.60552;18.26690
35;1.18289;2.35156;1.22388;0.74205;0.22000;0.29000;0.21000;0.81218;0.85482;0.33000;0.29000;0.63432;0.69273;0.40000;0.40000;0.22546;0.24925;0.56000;0.43000;0.84906;0.77838;0.80508;0.80508;0.84961;0.87911;0.87742;0.87742;0.70065;0.57946;0.51235;0.51235;0.71307;0.68650;0.60937;0.60937;0.29160;0.18378;0.07534;0.07534;0.25962;0.24232;0.12855;0.12855;20.55715;17.02249
36;1.33995;2.86122;1.47761;0.57500;0.25000;0.27000;0.25000;0.77797;0.83636;0.32000;0.35000;0.55274;0.62567;0.39000;0.35000;0.17078;0.19702;0.49000;0.39000;0.81030;0.74811;0.73824;0.73824;0.84178;0.85647;0.84620;0.84620;0.60751;0.50703;0.42112;0.42112;0.63421;0.63122;0.53094;0.53094;0.20579;0.14595;0.04204;0.04204;0.21095;0.19263;0.09119;0.09119;21.99671;17.80941
37;1.37012;2.03330;1.17164;0.79225;0.19000;0.27000;0.19000;0.77273;0.83980;0.34000;0.27000;0.54051;0.59163;0.43000;0.37000;0.14796;0.15353;0.47000;0.32000;0.86479;0.69838;0.74129;0.74129;0.84712;0.84411;0.85098;0.85098;0.65191;0.46162;0.39498;0.39498;0.62049;0.57700;0.49200;0.49200;0.18506;0.12324;0.03101;0.03101;0.15572;0.15266;0.07213;0.07213;22.08163;16.78920
38;1.46634;1.79759;1.05224;0.83800;0.10000;0.13000;0.10000;0.79125;0.84025;0.18000;0.16000;0.56297;0.62445;0.26000;0.16000;0.11628;0.14199;0.30000;0.22000;0.87337;0.72324;0.75270;0.75270;0.86817;0.83380;0.85171;0.85171;0.67421;0.48324;0.40138;0.40138;0.63034;0.62372;0.50868;0.50868;0.14446;0.09730;0.01720;0.01720;0.14728;0.13854;0.05699;0.05699;19.53449;17.62231
39;1.46036;1.79759;1.09701;0.87709;0.26000;0.26000;0.20000;0.79080;0.82637;0.24000;0.24000;0.48521;0.55230;0.24000;0.23000;0.11745;0.15239;0.28000;0.26000;0.80133;0.78054;0.79731;0.79731;0.87988;0.80986;0.86167;0.86167;0.49168;0.47892;0.30526;0.30526;0.57504;0.54237;0.41670;0.41670;0.12425;0.11135;0.01607;0.01607;0.18525;0.14249;0.04985;0.04985;19.70947;18.78520
40;1.27474;2.36895;1.32836;0.72346;0.26000;0.31000;0.23000;0.78788;0.82331;0.33000;0.36000;0.54347;0.59850;0.36000;0.32000;0.18998;0.21768;0.36000;0.36000;0.81914;0.75892;0.76110;0.76110;0.85558;0.82291;0.83747;0.83747;0.58128;0.51027;0.39207;0.39207;0.59617;0.61065;0.48442;0.48442;0.20320;0.17838;0.05639;0.05639;0.22180;0.21645;0.10695;0.10695;18.13988;18.69368
41;1.19264;1.38219;0.77612;0.89939;0.20000;0.20000;0.20000;0.86808;0.89235;0.25000;0.20000;0.66398;0.70783;0.26000;0.20000;0.16039;0.17845;0.33000;0.25000;0.92010;0.82162;0.88459;0.88459;0.89851;0.90068;0.92463;0.92463;0.71111;0.62270;0.55760;0.55760;0.71348;0.71469;0.62801;0.62801;0.18308;0.14270;0.03966;0.03966;0.18614;0.17440;0.08798;0.08798;18.77692;18.06163
42;1.16453;2.27248;1.21642;0.72955;0.25000;0.29000;0.25000;0.78487;0.83635;0.38000;0.31000;0.61351;0.68872;0.43000;0.34000;0.23829;0.26114;0.59000;0.31000;0.86571;0.71784;0.77150;0.77150;0.85048;0.84353;0.85303;0.85303;0.70195;0.54486;0.49269;0.49269;0.69974;0.68848;0.62193;0.62193;0.31283;0.19243;0.07868;0.07868;0.26071;0.26276;0.14040;0.14040;20.19409;18.55255
43;1.19263;1.83661;1.00000;0.83588;0.20000;0.21000;0.21000;0.86451;0.88492;0.22000;0.26000;0.64728;0.68038;0.22000;0.22000;0.16532;0.17439;0.40000;0.23000;0.87751;0.85189;0.87783;0.87783;0.90673;0.88461;0.91733;0.91733;0.65702;0.63784;0.53552;0.53552;0.68409;0.68708;0.59806;0.59806;0.19444;0.14378;0.03280;0.03280;0.17841;0.17253;0.07164;0.07164;17.95271;18.03269
44;1.31589;1.88474;0.98507;0.82090;0.23000;0.24000;0.28000;0.79012;0.84989;0.35000;0.31000;0.57196;0.67505;0.45000;0.31000;0.21973;0.25618;0.44000;0.39000;0.86598;0.72649;0.76921;0.76921;0.87127;0.84907;0.86043;0.86043;0.67905;0.49405;0.43091;0.43091;0.68117;0.67871;0.59074;0.59074;0.25997;0.19027;0.06757;0.06757;0.27527;0.25322;0.13645;0.13645;17.67127;19.88899
45;1.20501;3.19748;1.75373;0.49656;0.13000;0.16000;0.12000;0.79833;0.84209;0.22000;0.23000;0.62942;0.68710;0.27000;0.23000;0.25081;0.29999;0.33000;0.33000;0.88757;0.72541;0.77458;0.77458;0.87474;0.84467;0.87910;0.87910;0.73907;0.54811;0.50644;0.50644;0.70471;0.68791;0.62752;0.62752;0.31190;0.20973;0.08952;0.08952;0.37089;0.28892;0.18309;0.18309;16.76507;19.72513
46;1.47527;1.86484;1.02985;0.82360;0.23000;0.28000;0.28000;0.79334;0.82294;0.35000;0.31000;0.51456;0.59591;0.43000;0.32000;0.11730;0.13745;0.38000;0.32000;0.84578;0.74703;0.77035;0.77035;0.83652;0.83382;0.84935;0.84935;0.58645;0.45838;0.35999;0.35999;0.60586;0.59998;0.48927;0.48927;0.12821;0.10811;0.02233;0.02233;0.13562;0.14157;0.06285;0.06285;17.69152;19.52068
47;1.28411;1.67955;0.76119;0.85801;0.28000;0.33000;0.28000;0.86324;0.88743;0.34000;0.38000;0.62774;0.66471;0.53000;0.38000;0.15190;0.14670;0.59000;0.35000;0.87375;0.85297;0.86423;0.86423;0.90217;0.88862;0.89212;0.89212;0.71766;0.55784;0.50331;0.50331;0.67172;0.66337;0.55346;0.55346;0.18321;0.12973;0.03490;0.03490;0.14632;0.14808;0.06023;0.06023;17.11317;18.64951
48;1.18464;1.65493;0.89552;0.88291;0.14000;0.17000;0.13000;0.81564;0.86000;0.24000;0.21000;0.64457;0.70007;0.31000;0.22000;0.24408;0.29958;0.33000;0.20000;0.88593;0.75568;0.80776;0.80776;0.88335;0.85797;0.88404;0.88404;0.74574;0.56757;0.53149;0.53149;0.71686;0.69874;0.63362;0.63362;0.28781;0.21189;0.08898;0.08898;0.30164;0.30025;0.17840;0.17840;17.87869;19.59737
49;1.08859;1.14605;0.56716;0.93135;0.25000;0.26000;0.25000;0.83857;0.89490;0.34000;0.30000;0.61378;0.69828;0.40000;0.34000;0.19780;0.24600;0.64000;0.43000;0.87078;0.80865;0.82957;0.82957;0.89921;0.89847;0.90355;0.90355;0.66085;0.57297;0.50306;0.50306;0.70756;0.69356;0.61983;0.61983;0.27119;0.15568;0.05779;0.05779;0.26074;0.24046;0.12820;0.12820;16.51143;19.89672
50;1.12276;2.34362;1.32090;0.72688;0.14000;0.18000;0.14000;0.83276;0.87424;0.22000;0.22000;0.65812;0.72639;0.24000;0.24000;0.23452;0.27080;0.28000;0.24000;0.88551;0.78595;0.83457;0.83349;0.89718;0.87930;0.90419;0.90046;0.71338;0.61081;0.54591;0.54483;0.74353;0.72312;0.65627;0.65254;0.26423;0.21081;0.07733;0.07625;0.28008;0.26552;0.14262;0.13889;13.58568;20.15122
51;1.31501;1.96613;1.15672;0.82029;0.21000;0.23000;0.17000;0.80947;0.84906;0.28000;0.25000;0.56423;0.64809;0.43000;0.31000;0.15786;0.19552;0.52000;0.34000;0.86865;0.75784;0.80635;0.80635;0.85948;0.86488;0.88554;0.88554;0.70032;0.47243;0.45416;0.45416;0.67428;0.63626;0.58659;0.58659;0.21617;0.12432;0.03659;0.03659;0.20841;0.18846;0.10514;0.10514;15.83468;18.29390
52;1.19175;1.83254;0.96269;0.82437;0.29000;0.30000;0.29000;0.82732;0.86680;0.32000;0.32000;0.61430;0.69811;0.44000;0.32000;0.20115;0.22712;0.56000;0.39000;0.83646;0.81838;0.82098;0.82098;0.86840;0.88719;0.88842;0.88842;0.67093;0.56649;0.50211;0.50211;0.69564;0.71222;0.62220;0.62220;0.24458;0.17081;0.05687;0.05687;0.23275;0.22360;0.11200;0.11200;16.51871;19.08106
53;1.20966;3.71162;1.97015;0.35254;0.25000;0.31000;0.19000;0.77262;0.81597;0.31000;0.36000;0.58328;0.66152;0.36000;0.36000;0.17228;0.21335;0.41000;0.41000;0.83354;0.72000;0.76430;0.76430;0.88131;0.82097;0.86212;0.86212;0.65718;0.52432;0.43729;0.43729;0.70805;0.66738;0.58339;0.58339;0.20384;0.14919;0.03810;0.03810;0.24990;0.21169;0.10133;0.10133;16.41614;18.19831
54;1.40121;1.58350;0.85075;0.86824;0.22000;0.25000;0.22000;0.79028;0.84580;0.29000;0.28000;0.55460;0.65711;0.31000;0.28000;0.13557;0.18018;0.39000;0.31000;0.82820;0.75568;0.74482;0.74374;0.87203;0.84540;0.84514;0.84141;0.58859;0.52432;0.40459;0.40351;0.67335;0.65658;0.55703;0.55330;0.15229;0.12216;0.02773;0.02773;0.18562;0.17754;0.08479;0.08479;16.62194;17.49999
55;1.23574;1.94130;1.02239;0.81890;0.23000;0.26000;0.23000;0.81193;0.87021;0.37000;0.37000;0.57108;0.69077;0.49000;0.41000;0.15501;0.19876;0.58000;0.43000;0.86447;0.76541;0.78259;0.78151;0.89159;0.86394;0.87527;0.87154;0.64490;0.51243;0.43206;0.43098;0.70137;0.68622;0.59776;0.59403;0.18580;0.13297;0.03101;0.03101;0.20397;0.19537;0.08643;0.08643;17.56842;19.29863
56;1.15982;2.10543;1.06716;0.85122;0.26000;0.28000;0.19000;0.81630;0.86272;0.36000;0.34000;0.63679;0.68597;0.38000;0.34000;0.21692;0.22886;0.63000;0.37000;0.87026;0.76865;0.81554;0.81446;0.88383;0.86723;0.88817;0.88631;0.68979;0.59135;0.50044;0.49936;0.69793;0.68204;0.58057;0.57871;0.29390;0.17189;0.06244;0.06136;0.23487;0.22510;0.10580;0.10394;16.09755;19.08828
57;1.20077;1.91225;0.90299;0.81178;0.15000;0.16000;0.15000;0.85844;0.90357;0.21000;0.21000;0.60485;0.72126;0.31000;0.24000;0.16838;0.20740;0.53000;0.32000;0.90131;0.81946;0.86075;0.86075;0.92390;0.90269;0.92394;0.92394;0.68828;0.53946;0.48506;0.48506;0.72697;0.72214;0.65289;0.65289;0.22948;0.13297;0.04340;0.04340;0.21098;0.20524;0.10367;0.10367;16.38860;18.03292
