epoch;loss;loss_point;loss_roi;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;26.28667;1.55742;24.72925;4.70002;3.05263;0.38097;0.01000;0.01000;0.01000;0.45411;0.49759;0.02000;0.01000;0.20000;0.23301;0.04000;0.01000;0.01997;0.02176;0.18000;0.03000;0.58204;0.37228;0.20612;0.20612;0.57835;0.46029;0.31827;0.31827;0.26290;0.16139;0.04036;0.04036;0.26808;0.21515;0.09789;0.09789;0.03571;0.01386;0.00047;0.00047;0.02621;0.01968;0.00637;0.00637;58.18923;92.75748
12;22.17576;1.55907;20.61669;4.85117;3.14286;0.44958;0.01000;0.01000;0.01000;0.45018;0.52417;0.01000;0.01000;0.19761;0.24246;0.04000;0.01000;0.02723;0.03520;0.09000;0.09000;0.59416;0.36238;0.25976;0.25976;0.60998;0.47969;0.36976;0.36976;0.27116;0.15545;0.05480;0.05480;0.27655;0.22216;0.11503;0.11503;0.04357;0.01980;0.00097;0.00097;0.06980;0.02921;0.01095;0.01095;59.19899;92.18682
13;19.70278;1.46463;18.23816;4.61609;2.87218;0.50413;0.01000;0.01000;0.01000;0.48375;0.58933;0.01000;0.02000;0.21901;0.29201;0.04000;0.04000;0.03272;0.04810;0.04000;0.04000;0.61656;0.39802;0.29340;0.29340;0.65417;0.55646;0.44413;0.44413;0.30052;0.17228;0.06574;0.06574;0.31733;0.27692;0.15539;0.15539;0.04491;0.02574;0.00118;0.00118;0.05233;0.04531;0.01223;0.01223;58.40997;91.94497
14;17.98300;1.76411;16.21889;4.45276;2.89474;0.26750;0.01000;0.01000;0.01000;0.38283;0.37230;0.01000;0.01000;0.09825;0.09076;0.01000;0.01000;0.01397;0.00985;0.08000;0.08000;0.44547;0.33564;0.15138;0.15138;0.43667;0.34312;0.18947;0.18947;0.11432;0.08614;0.01313;0.01313;0.11011;0.08102;0.02708;0.02708;0.02370;0.00990;0.00039;0.00039;0.10020;0.00688;0.00317;0.00317;56.63578;92.06546
15;22.74138;1.66149;21.07988;4.29985;2.72932;0.36426;0.01000;0.01000;0.01000;0.44277;0.46939;0.02000;0.01000;0.19176;0.18977;0.04000;0.03000;0.02817;0.02238;0.10000;0.12000;0.53586;0.37723;0.25387;0.25387;0.52100;0.44522;0.30382;0.30382;0.25284;0.15446;0.07216;0.07216;0.22082;0.17328;0.09110;0.09110;0.05605;0.01881;0.00351;0.00351;0.18672;0.01570;0.00942;0.00942;55.78560;90.96479
16;20.74797;1.48506;19.26291;5.25371;3.36090;0.24080;0.01000;0.01000;0.01000;0.49654;0.60619;0.01000;0.01000;0.25519;0.33438;0.01000;0.01000;0.04148;0.05385;0.01000;0.01000;0.67986;0.39109;0.31968;0.31968;0.69688;0.56266;0.48384;0.48384;0.34940;0.20099;0.09147;0.09147;0.37374;0.31624;0.19807;0.19807;0.05680;0.03267;0.00194;0.00194;0.06867;0.04945;0.01445;0.01445;58.27296;90.21885
17;21.13866;1.53937;19.59929;4.62585;2.84211;0.31931;0.01000;0.01000;0.01000;0.49941;0.54332;0.01000;0.01000;0.24385;0.27774;0.01000;0.01000;0.04177;0.04421;0.14000;0.16000;0.61207;0.42178;0.26289;0.26289;0.61445;0.51217;0.37507;0.37507;0.29885;0.20594;0.07155;0.07155;0.30728;0.26182;0.13703;0.13703;0.05789;0.03267;0.00259;0.00259;0.08609;0.03848;0.01480;0.01480;58.15545;90.48135
18;12.37699;1.52999;10.84700;5.01277;3.24812;0.39373;0.01000;0.01000;0.01000;0.44030;0.54303;0.01000;0.01000;0.19776;0.25939;0.01000;0.01000;0.03696;0.05472;0.04000;0.04000;0.59197;0.35050;0.26568;0.26568;0.62107;0.50467;0.39767;0.39767;0.26589;0.15743;0.06483;0.06483;0.28727;0.24413;0.13327;0.13327;0.05545;0.02772;0.00204;0.00204;0.07300;0.04988;0.01740;0.01740;58.90211;90.36056
19;27.60483;1.46439;26.14045;5.14818;3.30075;0.32262;0.01000;0.01000;0.01000;0.45278;0.53751;0.01000;0.01000;0.22092;0.27743;0.02000;0.01000;0.04604;0.06346;0.03000;0.02000;0.61460;0.35842;0.25890;0.25890;0.62308;0.49547;0.38072;0.38072;0.32500;0.16733;0.06229;0.06229;0.30700;0.26007;0.13176;0.13176;0.07281;0.03366;0.00272;0.00272;0.08509;0.05949;0.02072;0.02072;58.14805;90.19620
20;15.88042;1.47191;14.40852;4.89437;3.08271;0.38518;0.01000;0.01000;0.01000;0.50000;0.56843;0.01000;0.01000;0.23620;0.28788;0.07000;0.01000;0.03492;0.04754;0.13000;0.13000;0.65335;0.40495;0.28269;0.28269;0.65422;0.52651;0.40827;0.40827;0.33577;0.18218;0.06617;0.06617;0.31897;0.26949;0.14573;0.14573;0.05428;0.02574;0.00232;0.00232;0.11393;0.04404;0.01277;0.01277;58.87070;89.90608
21;16.68418;1.36775;15.31642;5.29718;3.29323;0.13102;0.01000;0.01000;0.01000;0.50433;0.56853;0.01000;0.01000;0.27318;0.32084;0.02000;0.01000;0.03885;0.04302;0.02000;0.02000;0.67105;0.40396;0.30599;0.30599;0.66180;0.52732;0.42474;0.42474;0.37201;0.21584;0.09589;0.09589;0.36483;0.29956;0.17482;0.17482;0.05290;0.03069;0.00226;0.00226;0.07836;0.04008;0.01475;0.01475;57.39698;90.39551
22;16.05348;1.32018;14.73330;4.74619;2.93233;0.36702;0.01000;0.01000;0.01000;0.52328;0.61242;0.03000;0.01000;0.28809;0.35254;0.08000;0.02000;0.07170;0.09997;0.08000;0.08000;0.68650;0.42277;0.33231;0.33231;0.67284;0.58126;0.48814;0.48814;0.40761;0.22277;0.10465;0.10465;0.38595;0.33641;0.21265;0.21265;0.10145;0.05545;0.00527;0.00527;0.13585;0.09377;0.03517;0.03517;58.70292;90.30457
23;15.90128;1.41665;14.48463;4.26297;2.65414;0.50085;0.01000;0.01000;0.01000;0.55884;0.61074;0.01000;0.01000;0.27861;0.32078;0.10000;0.02000;0.04929;0.05808;0.16000;0.08000;0.67413;0.47723;0.35012;0.35012;0.68665;0.57490;0.47199;0.47199;0.37458;0.22178;0.09934;0.09934;0.35141;0.30515;0.18863;0.18863;0.07143;0.03762;0.00392;0.00392;0.07443;0.05332;0.02521;0.02521;58.38267;89.85255
24;23.71779;1.40358;22.31421;4.15761;2.50376;0.52151;0.01000;0.01000;0.01000;0.53869;0.59181;0.02000;0.01000;0.29643;0.34070;0.06000;0.03000;0.06791;0.07891;0.12000;0.12000;0.65303;0.45842;0.34336;0.34336;0.65252;0.55828;0.44606;0.44606;0.38103;0.24257;0.11717;0.11717;0.36950;0.32208;0.19328;0.19328;0.09619;0.05248;0.00761;0.00761;0.11387;0.07236;0.02842;0.02842;57.18730;89.91682
25;20.29204;1.38422;18.90783;4.87976;3.09023;0.34794;0.01000;0.01000;0.01000;0.52823;0.61437;0.01000;0.01000;0.28718;0.35733;0.08000;0.08000;0.04997;0.07038;0.12000;0.12000;0.68289;0.43069;0.32524;0.32524;0.70265;0.57042;0.47558;0.47558;0.40727;0.22178;0.09854;0.09854;0.41572;0.33049;0.20734;0.20734;0.07436;0.03762;0.00294;0.00294;0.11724;0.06549;0.02424;0.02424;57.23950;90.18039
26;14.60236;1.50960;13.09277;4.97361;3.08271;0.21996;0.01000;0.01000;0.01000;0.47585;0.53966;0.01000;0.01000;0.23053;0.27184;0.04000;0.03000;0.03264;0.03915;0.06000;0.08000;0.60991;0.39010;0.27315;0.27315;0.61927;0.50642;0.38385;0.38385;0.31986;0.18020;0.07032;0.07032;0.33083;0.25147;0.13450;0.13450;0.04789;0.02475;0.00128;0.00128;0.11278;0.03357;0.01111;0.01111;57.30536;89.47103
27;11.76398;1.57414;10.18984;3.70227;2.30827;0.59218;0.01000;0.01000;0.01000;0.52007;0.53380;0.01000;0.01000;0.22794;0.23585;0.09000;0.06000;0.03252;0.02602;0.43000;0.09000;0.58467;0.46832;0.32847;0.32847;0.57851;0.51206;0.37186;0.37186;0.27817;0.19307;0.08748;0.08748;0.25969;0.22171;0.11613;0.11613;0.09091;0.01980;0.00405;0.00405;0.03069;0.02354;0.00952;0.00952;56.75988;88.78042
28;10.89133;1.33502;9.55631;4.48221;2.72180;0.37601;0.01000;0.01000;0.01000;0.54070;0.59866;0.01000;0.01000;0.28745;0.33755;0.05000;0.01000;0.07984;0.10167;0.14000;0.14000;0.65493;0.46040;0.36007;0.36007;0.66387;0.56722;0.46246;0.46246;0.37089;0.23465;0.11710;0.11710;0.36377;0.32265;0.19435;0.19435;0.11776;0.06040;0.01003;0.01003;0.15220;0.09431;0.04080;0.04080;58.18332;88.43859
29;16.07631;1.24956;14.82675;4.10666;2.41353;0.57102;0.01000;0.01000;0.01000;0.62500;0.69396;0.02000;0.02000;0.32344;0.38506;0.03000;0.03000;0.08577;0.10804;0.17000;0.16000;0.75209;0.53465;0.44330;0.44330;0.77015;0.65464;0.57367;0.57367;0.39210;0.27525;0.14188;0.14188;0.41313;0.36897;0.24481;0.24481;0.12476;0.06535;0.01284;0.01284;0.14101;0.10228;0.05493;0.05493;57.44023;88.50636
30;7.98076;1.44440;6.53636;4.05136;2.50376;0.47880;0.01000;0.01000;0.01000;0.51543;0.55386;0.03000;0.01000;0.26748;0.28479;0.07000;0.03000;0.05318;0.05522;0.08000;0.08000;0.60946;0.44653;0.31922;0.31922;0.61044;0.52760;0.39869;0.39869;0.34646;0.21782;0.10349;0.10349;0.31339;0.26931;0.15176;0.15176;0.07084;0.04257;0.00575;0.00575;0.07901;0.05023;0.01636;0.01636;56.74543;89.33301
31;29.28731;1.53290;27.75441;5.02849;3.07519;0.26601;0.01000;0.01000;0.01000;0.49378;0.59603;0.03000;0.02000;0.23707;0.31197;0.03000;0.02000;0.04977;0.06983;0.03000;0.01000;0.72921;0.37327;0.30788;0.30788;0.65397;0.56710;0.48810;0.48810;0.35010;0.17921;0.07761;0.07761;0.33325;0.29949;0.19602;0.19602;0.07350;0.03762;0.00452;0.00452;0.07157;0.06869;0.03369;0.03369;56.15459;88.92114
32;13.77460;1.57688;12.19772;5.71241;3.57895;0.24072;0.01000;0.01000;0.34000;0.48825;0.58469;0.02000;0.01000;0.25326;0.31605;0.02000;0.01000;0.05595;0.07678;0.07000;0.07000;0.71648;0.37030;0.30908;0.30908;0.66103;0.55010;0.48600;0.48600;0.37165;0.19208;0.09170;0.09170;0.35208;0.30000;0.20540;0.20540;0.10156;0.03861;0.00555;0.00555;0.25351;0.06884;0.03712;0.03712;56.55595;89.51121
33;9.22153;1.35715;7.86438;4.34594;2.66165;0.49535;0.01000;0.01000;0.01000;0.58995;0.63206;0.01000;0.01000;0.31361;0.34474;0.06000;0.04000;0.06764;0.07028;0.19000;0.04000;0.71937;0.50000;0.39854;0.39854;0.71574;0.59050;0.48890;0.48890;0.40859;0.25446;0.13813;0.13813;0.38670;0.32203;0.20178;0.20178;0.10241;0.05050;0.00922;0.00922;0.07774;0.06609;0.02648;0.02648;57.10639;89.06797
34;7.96720;1.26071;6.70649;4.10575;2.48120;0.54008;0.01000;0.01000;0.01000;0.62616;0.69338;0.01000;0.01000;0.34962;0.40790;0.09000;0.02000;0.06878;0.07595;0.19000;0.14000;0.75348;0.53564;0.44370;0.44370;0.77680;0.65208;0.57850;0.57850;0.47611;0.27624;0.15662;0.15662;0.44760;0.38618;0.26600;0.26600;0.10359;0.05149;0.00731;0.00731;0.13427;0.07004;0.03225;0.03225;56.78599;88.82395
35;24.52774;1.35767;23.17007;4.76043;2.87218;0.29782;0.01000;0.01000;0.01000;0.55529;0.62268;0.01000;0.01000;0.30711;0.35107;0.09000;0.09000;0.07487;0.09300;0.11000;0.11000;0.69494;0.46238;0.34235;0.34235;0.69183;0.59190;0.49860;0.49860;0.42142;0.24158;0.10771;0.10771;0.42442;0.33090;0.21575;0.21575;0.10424;0.05842;0.00706;0.00706;0.14403;0.08939;0.04134;0.04134;55.86303;88.86930
36;22.04568;1.33398;20.71170;4.57354;2.75188;0.30096;0.01000;0.01000;0.01000;0.59604;0.66356;0.01000;0.01000;0.33766;0.38192;0.06000;0.01000;0.06773;0.08949;0.10000;0.01000;0.72316;0.50693;0.41999;0.41999;0.72956;0.63641;0.55786;0.55786;0.44975;0.27030;0.13401;0.13401;0.40989;0.36741;0.23832;0.23832;0.09550;0.05248;0.00503;0.00503;0.09266;0.08752;0.03434;0.03434;55.66989;88.80271
37;22.81109;1.92145;20.88964;4.85814;3.16541;0.37472;0.01000;0.01000;0.01000;0.24039;0.30052;0.01000;0.01000;0.09274;0.14027;0.01000;0.01000;0.01126;0.01671;0.03000;0.02000;0.31320;0.19505;0.06501;0.06501;0.33549;0.28316;0.13387;0.13387;0.12083;0.07525;0.01309;0.01309;0.14739;0.13678;0.05181;0.05181;0.01528;0.00891;0.00082;0.00082;0.01905;0.01562;0.00819;0.00819;55.54775;88.68601
38;18.05321;1.44609;16.60711;4.70562;2.87970;0.44560;0.01000;0.01000;0.01000;0.57541;0.67092;0.01000;0.01000;0.31314;0.39278;0.03000;0.01000;0.07602;0.09785;0.06000;0.02000;0.74103;0.47030;0.41484;0.41484;0.76263;0.62652;0.56704;0.56704;0.44834;0.24059;0.15140;0.15140;0.42462;0.37541;0.27105;0.27105;0.12586;0.05446;0.01342;0.01342;0.11010;0.09102;0.05251;0.05251;54.99369;88.71915
39;9.98041;1.64799;8.33242;4.33208;2.76692;0.38042;0.01000;0.01000;0.01000;0.47543;0.50688;0.01000;0.01000;0.22622;0.24467;0.04000;0.01000;0.03524;0.03205;0.09000;0.09000;0.56216;0.41188;0.27755;0.27755;0.56534;0.47932;0.35736;0.35736;0.32234;0.17426;0.07833;0.07833;0.26572;0.23252;0.13092;0.13092;0.06818;0.02376;0.00234;0.00234;0.16864;0.02534;0.01240;0.01240;53.91422;88.18443
40;25.66579;1.80777;23.85801;5.05087;3.19549;0.32060;0.01000;0.01000;0.01000;0.43607;0.54954;0.01000;0.01000;0.20754;0.28324;0.01000;0.01000;0.03561;0.04887;0.07000;0.07000;0.57964;0.34950;0.26452;0.26452;0.60381;0.52187;0.41136;0.41136;0.27586;0.16634;0.08032;0.08032;0.30290;0.27242;0.16778;0.16778;0.07101;0.02376;0.00436;0.00436;0.13434;0.04401;0.02594;0.02594;56.00220;87.63316
41;7.64080;1.58395;6.05685;3.80937;2.31579;0.58994;0.01000;0.01000;0.01000;0.55145;0.55737;0.01000;0.01000;0.27176;0.27348;0.06000;0.03000;0.05231;0.04831;0.26000;0.06000;0.63368;0.48812;0.35564;0.35564;0.62146;0.52308;0.39092;0.39092;0.33478;0.22871;0.11551;0.11551;0.30402;0.25634;0.14657;0.14657;0.08108;0.03861;0.00815;0.00815;0.05305;0.04511;0.01851;0.01851;55.66189;86.54763
42;8.54892;1.29398;7.25494;4.92576;3.00000;0.24016;0.01000;0.01000;0.01000;0.57384;0.65506;0.01000;0.01000;0.30384;0.37783;0.02000;0.01000;0.06472;0.07592;0.08000;0.07000;0.73344;0.47129;0.39935;0.39935;0.73983;0.61809;0.55235;0.55235;0.39587;0.24653;0.12733;0.12733;0.40435;0.36187;0.24814;0.24814;0.09346;0.04950;0.00776;0.00776;0.14360;0.07127;0.03790;0.03790;55.61524;86.71586
43;19.92109;1.25106;18.67003;3.81331;2.25564;0.61162;0.01000;0.01000;0.01000;0.63964;0.69844;0.01000;0.01000;0.35267;0.40316;0.04000;0.02000;0.07625;0.08604;0.18000;0.05000;0.74151;0.56238;0.47539;0.47539;0.75525;0.67023;0.58924;0.58924;0.43185;0.29802;0.16637;0.16637;0.43457;0.38560;0.26257;0.26257;0.11753;0.05644;0.00973;0.00973;0.09227;0.08324;0.03850;0.03850;55.10311;87.45820
44;8.88274;1.78292;7.09982;4.06248;2.63910;0.34391;0.01000;0.01000;0.01000;0.50517;0.51824;0.01000;0.01000;0.19280;0.19221;0.03000;0.03000;0.02787;0.02702;0.03000;0.03000;0.56106;0.45941;0.29649;0.29649;0.57894;0.48977;0.34828;0.34828;0.23315;0.16436;0.04980;0.04980;0.22311;0.17608;0.08589;0.08589;0.03371;0.02376;0.00129;0.00129;0.03087;0.02495;0.00760;0.00760;54.47267;87.34655
45;16.80320;1.30845;15.49475;3.68496;2.13534;0.62223;0.01000;0.01000;0.01000;0.66667;0.70407;0.02000;0.02000;0.36742;0.40626;0.09000;0.04000;0.08273;0.09474;0.10000;0.10000;0.77632;0.58416;0.49389;0.49389;0.77703;0.66441;0.58089;0.58089;0.45982;0.30594;0.18120;0.18120;0.44065;0.38573;0.26456;0.26456;0.10486;0.06832;0.01299;0.01299;0.10400;0.08933;0.04213;0.04213;54.93395;87.34621
46;24.67631;1.14107;23.53525;3.77367;2.21053;0.62869;0.01000;0.01000;0.01000;0.66253;0.71986;0.01000;0.01000;0.37020;0.43607;0.01000;0.01000;0.07117;0.09115;0.10000;0.01000;0.77034;0.58119;0.49753;0.49753;0.78539;0.68451;0.59766;0.59766;0.43045;0.32475;0.18968;0.18968;0.46430;0.41933;0.28102;0.28102;0.09355;0.05743;0.01040;0.01040;0.09458;0.08870;0.03590;0.03590;55.03942;86.93323
47;9.58036;1.33602;8.24434;3.87201;2.28571;0.61249;0.01000;0.01000;0.01000;0.62081;0.68931;0.02000;0.02000;0.35000;0.41942;0.09000;0.03000;0.07439;0.09963;0.09000;0.09000;0.72897;0.54059;0.46838;0.46838;0.74489;0.66339;0.58417;0.58417;0.45556;0.28416;0.18560;0.18560;0.44593;0.40583;0.28712;0.28712;0.09683;0.06040;0.01217;0.01217;0.11473;0.09520;0.04929;0.04929;56.30303;86.86089
48;1.82237;1.80748;0.01488;3.84082;2.43609;0.47731;0.01000;0.01000;0.01000;0.49508;0.46948;0.01000;0.01000;0.20265;0.16748;0.02000;0.01000;0.04287;0.03152;0.03000;0.02000;0.55244;0.44851;0.29204;0.29204;0.52606;0.44153;0.29246;0.29246;0.24209;0.17426;0.06782;0.06782;0.19085;0.15315;0.06874;0.06874;0.05618;0.03465;0.00725;0.00725;0.03877;0.02726;0.01412;0.01412;50.48351;85.49220
49;1.29801;1.25991;0.03810;4.77619;2.88722;0.35917;0.01000;0.01000;0.01000;0.56024;0.66594;0.01000;0.01000;0.34595;0.42262;0.12000;0.02000;0.08204;0.10720;0.18000;0.18000;0.71538;0.46040;0.40979;0.40979;0.73846;0.63021;0.57179;0.57179;0.50766;0.26238;0.18470;0.18470;0.44678;0.40828;0.31369;0.31369;0.12788;0.06040;0.01175;0.01175;0.21587;0.10150;0.05696;0.05696;54.94705;85.70785
50;18.02251;1.30719;16.71532;3.82611;2.29323;0.60051;0.01000;0.01000;0.01000;0.67268;0.69586;0.01000;0.01000;0.38743;0.40986;0.06000;0.01000;0.10390;0.11327;0.23000;0.11000;0.78039;0.59109;0.49498;0.49498;0.77590;0.65479;0.56816;0.56816;0.46968;0.32970;0.18717;0.18717;0.44867;0.38705;0.25654;0.25654;0.15094;0.07921;0.01917;0.01917;0.12552;0.10599;0.05302;0.05302;55.73206;85.54783
51;9.02506;2.22656;6.79851;4.59568;3.13534;0.50451;0.01000;0.01000;0.01000;0.43339;0.40884;0.01000;0.01000;0.16849;0.14993;0.02000;0.01000;0.01542;0.01076;0.04000;0.04000;0.57027;0.34950;0.25314;0.25314;0.50575;0.36370;0.26733;0.26733;0.24037;0.12970;0.04887;0.04887;0.18840;0.13339;0.07020;0.07020;0.02638;0.01089;0.00166;0.00166;0.10550;0.00883;0.00483;0.00483;57.36821;85.88819
52;19.34265;1.43631;17.90634;4.39668;2.66917;0.49440;0.01000;0.01000;0.01000;0.54780;0.62188;0.01000;0.01000;0.29175;0.34411;0.08000;0.01000;0.06288;0.07770;0.07000;0.07000;0.67194;0.46238;0.39188;0.39188;0.68306;0.59283;0.51751;0.51751;0.46827;0.21188;0.13586;0.13586;0.36501;0.33297;0.23471;0.23471;0.09691;0.04653;0.00704;0.00704;0.16924;0.07281;0.03751;0.03751;54.56568;84.76852
53;10.90806;1.39681;9.51125;4.40096;2.64662;0.32417;0.01000;0.01000;0.01000;0.62586;0.64929;0.01000;0.01000;0.37306;0.39090;0.03000;0.01000;0.08880;0.09403;0.09000;0.09000;0.74119;0.54158;0.45785;0.45785;0.74082;0.60981;0.52521;0.52521;0.46856;0.30990;0.19785;0.19785;0.43587;0.36772;0.25076;0.25076;0.12684;0.06832;0.01545;0.01545;0.13827;0.08605;0.04244;0.04244;54.92068;85.10617
54;30.22103;1.21564;29.00539;4.61690;2.81955;0.35756;0.01000;0.01000;0.01000;0.59250;0.68220;0.04000;0.04000;0.37042;0.44973;0.09000;0.04000;0.08070;0.09253;0.21000;0.21000;0.76087;0.48515;0.43014;0.43014;0.75143;0.65218;0.58847;0.58847;0.51224;0.29010;0.20456;0.20456;0.47760;0.43578;0.33771;0.33771;0.12579;0.05941;0.01011;0.01011;0.16131;0.08454;0.04404;0.04404;55.34332;86.34480
55;10.89566;2.07383;8.82183;5.56776;4.27820;0.42524;0.01000;0.01000;0.01000;0.38213;0.36225;0.01000;0.01000;0.11684;0.10659;0.01000;0.01000;0.00750;0.00632;0.03000;0.03000;0.62472;0.27525;0.20184;0.20184;0.65044;0.30406;0.24874;0.24874;0.19101;0.08416;0.02886;0.02886;0.27015;0.09300;0.05473;0.05473;0.01548;0.00495;0.00173;0.00173;0.24398;0.00485;0.00381;0.00381;57.41178;85.91806
