epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
17;1.50681;2.95963;1.53383;0.60485;0.32000;0.28000;0.22000;0.74242;0.79900;0.31000;0.28000;0.50884;0.56425;0.33000;0.31000;0.10894;0.12647;0.38000;0.31000;0.76651;0.71979;0.70238;0.70238;0.78864;0.84013;0.80179;0.80179;0.54523;0.47701;0.37978;0.37978;0.57878;0.56559;0.45535;0.45535;0.12732;0.09519;0.02222;0.02222;0.12859;0.12644;0.05817;0.05817;16.33327;16.87413
18;1.65244;1.92334;1.24812;0.83332;0.27000;0.27000;0.26000;0.70457;0.75249;0.27000;0.26000;0.44002;0.46966;0.34000;0.27000;0.05562;0.06772;0.33000;0.33000;0.70011;0.70909;0.66912;0.66912;0.75802;0.77236;0.74825;0.74825;0.48579;0.40214;0.28691;0.28691;0.48126;0.47151;0.35242;0.35242;0.06068;0.05134;0.00435;0.00435;0.08548;0.06189;0.01970;0.01970;16.41273;16.18372
19;1.41739;2.72140;1.37594;0.62927;0.19000;0.19000;0.19000;0.78041;0.82622;0.23000;0.21000;0.58128;0.64104;0.31000;0.22000;0.13482;0.15464;0.36000;0.27000;0.80385;0.75829;0.77786;0.77786;0.81778;0.86094;0.84062;0.84062;0.68505;0.50481;0.48985;0.48985;0.63899;0.65676;0.57102;0.57102;0.17369;0.11016;0.03419;0.03419;0.15961;0.15145;0.07919;0.07919;17.32943;16.77617
20;1.62522;2.75299;1.68421;0.60601;0.35000;0.35000;0.35000;0.78458;0.80749;0.35000;0.35000;0.46127;0.47183;0.45000;0.35000;0.04732;0.04930;0.43000;0.43000;0.77477;0.79465;0.78241;0.78241;0.80088;0.84984;0.82261;0.82261;0.51105;0.42032;0.30660;0.30660;0.46984;0.48417;0.34421;0.34421;0.05138;0.04385;0.00497;0.00497;0.05247;0.04741;0.02206;0.02206;17.56795;16.86051
21;1.47586;1.68808;1.06015;0.86867;0.35000;0.35000;0.29000;0.79698;0.83656;0.37000;0.37000;0.51620;0.55920;0.37000;0.37000;0.09856;0.12996;0.39000;0.34000;0.80480;0.78930;0.79817;0.79817;0.84190;0.85130;0.86182;0.86182;0.52126;0.51123;0.38826;0.38826;0.56221;0.56692;0.44318;0.44318;0.10218;0.09519;0.01243;0.01243;0.12964;0.13165;0.04408;0.04408;16.86297;17.14059
22;1.35456;1.57040;0.90226;0.87215;0.17000;0.17000;0.17000;0.81469;0.86045;0.19000;0.19000;0.59002;0.67063;0.21000;0.20000;0.16293;0.20825;0.25000;0.18000;0.83577;0.79465;0.80679;0.80679;0.87251;0.86573;0.87708;0.87708;0.62028;0.56257;0.46855;0.46855;0.67681;0.67648;0.58451;0.58451;0.18182;0.14759;0.03452;0.03452;0.20832;0.21072;0.09847;0.09847;16.96255;16.21204
23;1.45522;2.77475;1.54887;0.59753;0.25000;0.25000;0.25000;0.78624;0.82909;0.25000;0.28000;0.52920;0.58427;0.34000;0.28000;0.12562;0.14596;0.37000;0.35000;0.77801;0.79465;0.78069;0.78069;0.83651;0.85359;0.85800;0.85800;0.59758;0.47487;0.40294;0.40294;0.58548;0.59565;0.49552;0.49552;0.15007;0.10802;0.02629;0.02629;0.15381;0.14169;0.06709;0.06709;17.17810;16.49172
24;1.43035;2.75026;1.51880;0.60328;0.19000;0.19000;0.19000;0.77445;0.82558;0.23000;0.23000;0.57674;0.64314;0.28000;0.22000;0.17276;0.21010;0.37000;0.22000;0.82134;0.73262;0.74410;0.74410;0.83975;0.83985;0.83666;0.83666;0.65621;0.51444;0.45246;0.45246;0.64510;0.65489;0.55352;0.55352;0.22807;0.13904;0.05142;0.05142;0.21227;0.20961;0.11026;0.11026;15.99012;16.81005
25;1.36625;2.44026;1.26316;0.68756;0.37000;0.37000;0.37000;0.80064;0.83277;0.37000;0.37000;0.59598;0.62861;0.54000;0.47000;0.16286;0.17684;0.66000;0.57000;0.79809;0.80321;0.80423;0.80423;0.82624;0.86151;0.84945;0.84945;0.72079;0.50802;0.47706;0.47706;0.65898;0.61401;0.54545;0.54545;0.24516;0.12193;0.03918;0.03918;0.21798;0.16479;0.08462;0.08462;18.76996;16.58424
26;1.33264;2.32670;1.30075;0.72832;0.31000;0.27000;0.32000;0.79538;0.84298;0.31000;0.28000;0.57386;0.65348;0.34000;0.32000;0.11364;0.15726;0.34000;0.32000;0.81880;0.77326;0.79725;0.79725;0.84141;0.87302;0.86982;0.86982;0.61212;0.54011;0.43874;0.43874;0.67826;0.64882;0.56444;0.56444;0.12121;0.10695;0.02025;0.02025;0.16362;0.15504;0.06066;0.06066;16.51575;17.01445
27;1.40815;2.57226;1.39850;0.66275;0.22000;0.27000;0.22000;0.81229;0.84555;0.27000;0.29000;0.52555;0.58241;0.29000;0.29000;0.12316;0.14447;0.49000;0.30000;0.83427;0.79144;0.81259;0.81259;0.86660;0.85178;0.87378;0.87378;0.55319;0.50053;0.40457;0.40457;0.58778;0.58513;0.47776;0.47776;0.16458;0.09840;0.02931;0.02931;0.14419;0.14658;0.07290;0.07290;15.51959;16.86620
28;1.44985;1.44576;0.84962;0.89534;0.26000;0.28000;0.24000;0.81585;0.84752;0.33000;0.28000;0.54494;0.58426;0.35000;0.35000;0.08067;0.09281;0.42000;0.42000;0.85298;0.78182;0.81003;0.81003;0.83743;0.87194;0.85513;0.85513;0.58202;0.51230;0.39637;0.39637;0.60423;0.57634;0.46873;0.46873;0.09229;0.07166;0.00885;0.00885;0.09962;0.08816;0.03350;0.03350;16.45906;16.56713
29;1.40437;2.92385;1.57143;0.56805;0.25000;0.21000;0.25000;0.79484;0.84433;0.22000;0.22000;0.55469;0.61034;0.31000;0.26000;0.14009;0.16338;0.42000;0.21000;0.79827;0.79144;0.79362;0.79362;0.85046;0.87383;0.87599;0.87599;0.62873;0.49626;0.42574;0.42574;0.63276;0.60328;0.50498;0.50498;0.18617;0.11230;0.03227;0.03227;0.16351;0.16464;0.07091;0.07091;17.11284;16.22667
30;1.36772;3.30186;1.65414;0.46123;0.26000;0.26000;0.19000;0.79657;0.83830;0.32000;0.34000;0.58270;0.62450;0.36000;0.36000;0.14229;0.15826;0.52000;0.34000;0.85521;0.74545;0.77783;0.77783;0.86665;0.84052;0.85221;0.85221;0.64791;0.52941;0.44295;0.44295;0.64090;0.61943;0.51673;0.51673;0.18805;0.11444;0.03063;0.03063;0.15910;0.15861;0.07295;0.07295;18.86605;15.24336
31;1.38357;3.86910;2.04511;0.31846;0.27000;0.30000;0.17000;0.78065;0.81704;0.30000;0.30000;0.58551;0.64342;0.34000;0.33000;0.14240;0.15945;0.45000;0.35000;0.82325;0.74225;0.78015;0.78015;0.84199;0.84049;0.85438;0.85438;0.63924;0.54011;0.46451;0.46451;0.65968;0.64904;0.56265;0.56265;0.17555;0.11979;0.03346;0.03346;0.17160;0.15632;0.06908;0.06908;19.08824;14.55341
32;1.32256;1.60357;0.87970;0.87580;0.23000;0.26000;0.21000;0.80401;0.85777;0.29000;0.29000;0.58688;0.65476;0.33000;0.30000;0.16916;0.20269;0.49000;0.38000;0.83856;0.77219;0.78570;0.78570;0.87852;0.85280;0.86419;0.86419;0.63512;0.54545;0.46420;0.46420;0.67362;0.64508;0.55086;0.55086;0.21595;0.13904;0.04114;0.04114;0.21705;0.19401;0.09621;0.09621;19.29482;15.38367
33;1.57762;1.66114;0.85714;0.86532;0.29000;0.25000;0.29000;0.72603;0.80622;0.24000;0.24000;0.42272;0.54406;0.37000;0.24000;0.08197;0.11129;0.37000;0.32000;0.71150;0.74118;0.65105;0.65105;0.79542;0.83263;0.77110;0.77110;0.46701;0.38610;0.22880;0.22880;0.53922;0.55805;0.38784;0.38784;0.09056;0.07487;0.00935;0.00935;0.11638;0.10754;0.03779;0.03779;17.85867;15.26242
34;1.29391;3.32229;1.71429;0.44003;0.19000;0.20000;0.18000;0.81189;0.85073;0.24000;0.20000;0.61227;0.67907;0.25000;0.25000;0.16808;0.20285;0.30000;0.30000;0.87224;0.75936;0.80301;0.80301;0.86367;0.87599;0.88394;0.88394;0.66709;0.56578;0.48864;0.48864;0.69867;0.67660;0.59712;0.59712;0.19332;0.14866;0.03495;0.03495;0.20971;0.19831;0.08699;0.08699;17.99340;15.59051
35;1.38940;2.89022;1.72180;0.57369;0.27000;0.30000;0.20000;0.79827;0.82103;0.30000;0.30000;0.57574;0.62474;0.48000;0.37000;0.13671;0.15496;0.49000;0.39000;0.80744;0.78930;0.81842;0.81842;0.81718;0.86372;0.86641;0.86641;0.69817;0.48984;0.45205;0.45205;0.63880;0.63810;0.55906;0.55906;0.16744;0.11551;0.03087;0.03087;0.16438;0.15603;0.07430;0.07430;19.46649;16.55068
36;1.36540;3.43029;1.78195;0.40180;0.18000;0.18000;0.18000;0.79607;0.83404;0.24000;0.24000;0.60979;0.65927;0.34000;0.24000;0.17972;0.20363;0.37000;0.20000;0.86558;0.73690;0.79211;0.79211;0.88099;0.83203;0.85321;0.85321;0.73748;0.51979;0.48600;0.48600;0.68382;0.65741;0.58421;0.58421;0.22472;0.14973;0.05542;0.05542;0.21164;0.20483;0.11330;0.11330;16.40975;16.60681
37;1.66073;2.99498;1.66917;0.53267;0.18000;0.19000;0.16000;0.74564;0.79418;0.25000;0.25000;0.52976;0.56333;0.27000;0.27000;0.13252;0.14408;0.30000;0.23000;0.81576;0.68663;0.69724;0.69724;0.82470;0.79243;0.78434;0.78434;0.59732;0.47594;0.37055;0.37055;0.59509;0.54714;0.44468;0.44468;0.15352;0.11658;0.02675;0.02675;0.14756;0.14175;0.05853;0.05853;16.96270;15.92998
38;1.50743;1.40622;0.78947;0.90149;0.23000;0.23000;0.22000;0.73714;0.80789;0.33000;0.28000;0.48067;0.57200;0.39000;0.28000;0.13023;0.17346;0.36000;0.30000;0.79141;0.68984;0.69867;0.69867;0.81810;0.81479;0.79396;0.79396;0.54155;0.43209;0.31457;0.31457;0.57337;0.57741;0.44374;0.44374;0.14268;0.11979;0.02005;0.02005;0.17857;0.17114;0.06682;0.06682;18.88595;16.61255
39;1.62636;1.69031;0.84211;0.87251;0.26000;0.26000;0.31000;0.72372;0.81626;0.36000;0.34000;0.43079;0.56872;0.36000;0.35000;0.11887;0.17107;0.37000;0.37000;0.78164;0.67380;0.64223;0.64223;0.83157;0.81047;0.77159;0.77159;0.46526;0.40107;0.24890;0.24890;0.57989;0.56332;0.42744;0.42744;0.12907;0.11016;0.01555;0.01555;0.17407;0.16940;0.05860;0.05860;16.70650;17.19247
40;1.41423;2.04093;1.15038;0.79178;0.15000;0.17000;0.15000;0.76958;0.82973;0.23000;0.23000;0.57905;0.62880;0.35000;0.23000;0.18776;0.19239;0.31000;0.21000;0.82678;0.71979;0.73077;0.73077;0.85070;0.82592;0.81876;0.81876;0.68879;0.49947;0.45405;0.45405;0.63384;0.63146;0.53586;0.53586;0.21648;0.16578;0.05967;0.05967;0.19178;0.19592;0.09871;0.09871;16.33434;17.07060
41;1.33031;1.43007;0.85714;0.90094;0.24000;0.24000;0.21000;0.74192;0.82506;0.29000;0.30000;0.50555;0.63089;0.40000;0.28000;0.15437;0.22114;0.37000;0.37000;0.76067;0.72406;0.68643;0.68643;0.84380;0.82620;0.80851;0.80851;0.55656;0.46310;0.34515;0.34515;0.63611;0.63894;0.51622;0.51622;0.16585;0.14439;0.03180;0.03180;0.23281;0.21545;0.10051;0.10051;20.09914;16.55591
42;1.24071;1.71240;0.92481;0.85745;0.20000;0.22000;0.20000;0.85255;0.88131;0.28000;0.28000;0.62719;0.66785;0.30000;0.25000;0.16508;0.18549;0.37000;0.37000;0.88493;0.82246;0.85786;0.85786;0.89711;0.88423;0.90550;0.90550;0.66348;0.59465;0.51911;0.51911;0.66493;0.67815;0.57878;0.57878;0.18558;0.14866;0.03671;0.03671;0.19581;0.17916;0.07997;0.07997;18.18514;15.49767
43;1.31575;2.24111;1.14286;0.74465;0.20000;0.22000;0.19000;0.80863;0.84478;0.28000;0.29000;0.58138;0.61190;0.33000;0.33000;0.13239;0.15896;0.37000;0.24000;0.83734;0.78182;0.80627;0.80627;0.86340;0.84958;0.85260;0.85260;0.62377;0.54439;0.44498;0.44498;0.62750;0.60669;0.49452;0.49452;0.14795;0.11979;0.02387;0.02387;0.15830;0.16020;0.06586;0.06586;17.26838;16.12829
44;1.44898;2.56641;1.46617;0.65440;0.17000;0.19000;0.17000;0.76218;0.80762;0.25000;0.24000;0.57565;0.62013;0.36000;0.22000;0.17081;0.17810;0.41000;0.28000;0.82099;0.71123;0.71623;0.71623;0.81289;0.82006;0.79796;0.79796;0.67728;0.50053;0.44165;0.44165;0.61780;0.63072;0.53218;0.53218;0.21136;0.14332;0.04769;0.04769;0.18108;0.17644;0.09385;0.09385;18.56812;16.45271
45;1.41767;1.70801;0.91729;0.86041;0.29000;0.29000;0.30000;0.71492;0.82211;0.29000;0.26000;0.49360;0.59111;0.35000;0.33000;0.13134;0.15826;0.48000;0.47000;0.73943;0.69198;0.65505;0.65505;0.83466;0.82294;0.79310;0.79310;0.54151;0.45348;0.32360;0.32360;0.61876;0.57353;0.45390;0.45390;0.16750;0.10802;0.02473;0.02473;0.18149;0.14416;0.06712;0.06712;16.25733;18.36566
46;1.61285;2.32993;1.33835;0.74152;0.24000;0.24000;0.24000;0.73829;0.79293;0.29000;0.28000;0.48015;0.54123;0.37000;0.28000;0.13317;0.14560;0.37000;0.35000;0.79264;0.69091;0.68666;0.68666;0.80945;0.80062;0.78122;0.78122;0.55983;0.42032;0.32486;0.32486;0.55312;0.54058;0.41284;0.41284;0.15527;0.11658;0.02543;0.02543;0.15495;0.13985;0.05875;0.05875;16.11175;16.86328
47;1.33216;2.44180;1.42105;0.75325;0.27000;0.27000;0.20000;0.80115;0.84224;0.36000;0.27000;0.58382;0.64964;0.37000;0.37000;0.14740;0.17340;0.55000;0.36000;0.86296;0.74759;0.81988;0.81988;0.82699;0.88847;0.89370;0.89370;0.63522;0.54011;0.45813;0.45813;0.68686;0.63813;0.56655;0.56655;0.20037;0.11658;0.03091;0.03091;0.17806;0.17138;0.06956;0.06956;18.57655;16.03252
48;1.28238;3.05464;1.65414;0.51257;0.18000;0.20000;0.18000;0.81401;0.85400;0.28000;0.28000;0.62847;0.68628;0.37000;0.30000;0.23770;0.27536;0.44000;0.30000;0.87856;0.75829;0.80589;0.80589;0.88094;0.86078;0.88464;0.88464;0.72061;0.55722;0.51250;0.51250;0.69544;0.68814;0.61481;0.61481;0.29524;0.19893;0.08289;0.08289;0.27688;0.27583;0.16045;0.16045;16.89072;17.59870
49;1.08808;1.64979;0.90977;0.86808;0.16000;0.22000;0.15000;0.84957;0.88750;0.20000;0.22000;0.66483;0.73475;0.22000;0.22000;0.22949;0.25539;0.31000;0.31000;0.85980;0.83957;0.84690;0.84690;0.89647;0.89293;0.90148;0.90148;0.68721;0.64385;0.55120;0.55120;0.73520;0.74333;0.64058;0.64058;0.25837;0.20642;0.07094;0.07094;0.26561;0.24932;0.12658;0.12658;15.68293;18.44883
50;1.34110;2.05562;1.07519;0.78388;0.13000;0.14000;0.13000;0.81401;0.86315;0.21000;0.20000;0.66229;0.71193;0.26000;0.20000;0.23421;0.24513;0.31000;0.29000;0.87856;0.75829;0.79662;0.79662;0.88325;0.86144;0.86682;0.86682;0.74899;0.59358;0.55797;0.55797;0.72068;0.71183;0.62772;0.62772;0.27443;0.20428;0.07524;0.07524;0.25749;0.23620;0.12119;0.12119;16.18163;16.82590
51;1.20352;2.32670;1.33083;0.73552;0.21000;0.26000;0.18000;0.83937;0.85896;0.29000;0.26000;0.67795;0.70391;0.39000;0.30000;0.24068;0.24412;0.41000;0.41000;0.89076;0.79358;0.85159;0.85159;0.86511;0.88124;0.90005;0.90005;0.77917;0.60000;0.57811;0.57811;0.71212;0.71006;0.65447;0.65447;0.28063;0.21070;0.08303;0.08303;0.25857;0.23901;0.13399;0.13399;18.46007;16.43294
52;1.30890;2.33959;1.47368;0.73370;0.16000;0.18000;0.14000;0.80872;0.84128;0.20000;0.20000;0.62883;0.65788;0.21000;0.21000;0.20206;0.21329;0.35000;0.21000;0.84760;0.77326;0.81045;0.80938;0.85592;0.85965;0.87040;0.86664;0.66989;0.59251;0.52068;0.51961;0.67174;0.66259;0.57772;0.57396;0.25363;0.16791;0.06163;0.06163;0.21548;0.21331;0.10700;0.10700;16.47924;16.14027
53;1.73117;3.31209;1.90977;0.43318;0.24000;0.26000;0.25000;0.71109;0.76768;0.29000;0.26000;0.41696;0.47930;0.31000;0.24000;0.07273;0.08234;0.40000;0.24000;0.76799;0.66203;0.66394;0.66394;0.78079;0.78706;0.75955;0.75955;0.46396;0.37861;0.25745;0.25745;0.47612;0.49256;0.35271;0.35271;0.09256;0.05989;0.00852;0.00852;0.08315;0.08199;0.02857;0.02857;17.38361;14.27175
54;1.29802;1.67467;1.00000;0.86374;0.15000;0.16000;0.15000;0.87207;0.87222;0.18000;0.20000;0.67918;0.67510;0.27000;0.20000;0.20575;0.18485;0.38000;0.36000;0.88803;0.85668;0.88396;0.88289;0.89223;0.87457;0.89136;0.88760;0.75195;0.61925;0.58219;0.58112;0.68347;0.67678;0.58729;0.58353;0.25556;0.17219;0.06257;0.06150;0.21818;0.17324;0.09476;0.09100;18.38512;15.29597
55;1.50616;1.94279;0.94737;0.80883;0.20000;0.20000;0.20000;0.77387;0.84159;0.24000;0.24000;0.51556;0.61449;0.36000;0.23000;0.11177;0.14095;0.38000;0.22000;0.79481;0.75401;0.72279;0.72279;0.83683;0.86237;0.83175;0.83175;0.57161;0.46952;0.35541;0.35541;0.61082;0.62524;0.49834;0.49834;0.12584;0.10053;0.01421;0.01421;0.13937;0.14339;0.05008;0.05008;20.12394;14.85558
56;1.43391;2.86671;1.69925;0.57237;0.18000;0.20000;0.16000;0.75229;0.81145;0.26000;0.26000;0.57898;0.64455;0.45000;0.35000;0.19439;0.23789;0.48000;0.45000;0.81088;0.70160;0.72953;0.72953;0.81916;0.83336;0.83830;0.83830;0.72890;0.48021;0.46102;0.46102;0.66363;0.64268;0.57779;0.57779;0.24916;0.15936;0.05266;0.05266;0.28206;0.23402;0.13200;0.13200;18.00222;15.93215
57;1.15776;2.24278;1.10526;0.74746;0.18000;0.21000;0.18000;0.82366;0.87056;0.24000;0.24000;0.65385;0.71159;0.32000;0.25000;0.30879;0.34778;0.43000;0.28000;0.87971;0.77433;0.79024;0.79024;0.89286;0.86949;0.87626;0.87626;0.74623;0.58182;0.54630;0.54630;0.71497;0.71487;0.65296;0.65296;0.38989;0.25561;0.13843;0.13843;0.35159;0.34639;0.23086;0.23086;19.06978;14.66327
