epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
13;1.68356;2.40926;1.42857;0.71696;0.35000;0.30000;0.35000;0.72392;0.79829;0.31000;0.31000;0.42621;0.56270;0.37000;0.31000;0.07697;0.11055;0.45000;0.40000;0.71340;0.73476;0.67083;0.67083;0.78701;0.84577;0.79154;0.79154;0.45610;0.40000;0.26124;0.26124;0.55354;0.58750;0.43124;0.43124;0.09615;0.06417;0.00732;0.00732;0.13230;0.10220;0.03136;0.03136;18.10594;20.31190
14;1.61732;3.07305;1.65414;0.54703;0.21000;0.21000;0.20000;0.75427;0.80602;0.25000;0.20000;0.52332;0.58183;0.25000;0.24000;0.12562;0.15132;0.29000;0.29000;0.80559;0.70909;0.72628;0.72628;0.77505;0.86948;0.82265;0.82265;0.55893;0.49198;0.39572;0.39572;0.58925;0.58642;0.48491;0.48491;0.14804;0.10909;0.02965;0.02965;0.18492;0.14545;0.07228;0.07228;16.93901;22.28343
15;1.66644;1.76644;1.07519;0.83938;0.34000;0.34000;0.36000;0.74589;0.78066;0.36000;0.36000;0.44630;0.49770;0.37000;0.36000;0.10215;0.11350;0.50000;0.50000;0.76431;0.72834;0.72642;0.72642;0.79937;0.77887;0.77576;0.77576;0.46520;0.42888;0.27962;0.27962;0.51402;0.48905;0.36077;0.36077;0.13743;0.08128;0.01488;0.01488;0.16050;0.09631;0.04169;0.04169;17.80549;19.37553
16;1.51570;2.64433;1.63158;0.67053;0.31000;0.36000;0.31000;0.76223;0.80668;0.39000;0.39000;0.53008;0.58333;0.43000;0.42000;0.12232;0.13654;0.45000;0.41000;0.80332;0.72513;0.74702;0.74702;0.82855;0.81788;0.83274;0.83274;0.59812;0.47594;0.40407;0.40407;0.61476;0.56883;0.48564;0.48564;0.14286;0.10695;0.03036;0.03036;0.14402;0.13170;0.05977;0.05977;17.73530;20.34394
17;1.58833;1.91943;1.05263;0.81113;0.28000;0.28000;0.28000;0.73263;0.78709;0.32000;0.29000;0.46344;0.55162;0.33000;0.30000;0.11118;0.13930;0.41000;0.38000;0.76273;0.70481;0.68584;0.68584;0.77844;0.81170;0.76484;0.76484;0.48873;0.44064;0.31141;0.31141;0.55134;0.55847;0.42721;0.42721;0.13580;0.09412;0.02170;0.02170;0.15140;0.13135;0.05716;0.05716;18.23187;20.22808
18;1.57133;2.47240;1.32331;0.69546;0.35000;0.33000;0.37000;0.72610;0.79186;0.33000;0.33000;0.49729;0.56631;0.43000;0.34000;0.09864;0.11013;0.50000;0.37000;0.72923;0.72299;0.69654;0.69654;0.79007;0.81658;0.79868;0.79868;0.56887;0.44171;0.35728;0.35728;0.57131;0.57280;0.45573;0.45573;0.12541;0.08128;0.01526;0.01526;0.11332;0.10856;0.04376;0.04376;16.33033;20.26083
19;1.61884;1.97541;1.21053;0.80331;0.23000;0.25000;0.22000;0.78311;0.81625;0.28000;0.27000;0.53819;0.55969;0.30000;0.29000;0.09530;0.09165;0.34000;0.27000;0.83966;0.73369;0.77060;0.77060;0.83778;0.81305;0.82555;0.82555;0.59713;0.48984;0.41648;0.41648;0.58715;0.54320;0.46044;0.46044;0.11307;0.08235;0.01440;0.01440;0.09632;0.08893;0.03293;0.03293;17.19942;20.38173
20;1.40900;2.14160;1.26316;0.76340;0.38000;0.36000;0.32000;0.79758;0.84003;0.41000;0.40000;0.56126;0.63174;0.43000;0.39000;0.13375;0.15621;0.53000;0.42000;0.82106;0.77540;0.80025;0.80025;0.84856;0.85404;0.86504;0.86504;0.59450;0.53155;0.43360;0.43360;0.63514;0.63756;0.52337;0.52337;0.16308;0.11337;0.02762;0.02762;0.15993;0.15459;0.06282;0.06282;17.25392;20.99378
21;1.49205;2.67121;1.34586;0.62968;0.29000;0.29000;0.29000;0.80447;0.84954;0.33000;0.33000;0.53974;0.58512;0.35000;0.35000;0.12433;0.13698;0.39000;0.38000;0.84211;0.77005;0.80160;0.80160;0.87280;0.85664;0.87674;0.87674;0.57985;0.50481;0.41325;0.41325;0.61023;0.57304;0.48113;0.48113;0.14092;0.11123;0.02606;0.02606;0.14846;0.12996;0.05525;0.05525;19.12660;19.57907
22;1.32340;1.75790;0.96992;0.84312;0.35000;0.35000;0.35000;0.80682;0.85939;0.37000;0.36000;0.59672;0.68442;0.36000;0.34000;0.16284;0.19823;0.36000;0.36000;0.83107;0.78396;0.78668;0.78668;0.87308;0.86241;0.86350;0.86350;0.61006;0.58396;0.47710;0.47710;0.68992;0.68990;0.58779;0.58779;0.16648;0.15936;0.03613;0.03613;0.20191;0.19703;0.08027;0.08027;21.51456;19.86317
23;1.35162;1.58470;0.92481;0.86956;0.26000;0.27000;0.26000;0.81605;0.85130;0.31000;0.29000;0.59339;0.64820;0.33000;0.29000;0.13934;0.15700;0.49000;0.31000;0.85215;0.78289;0.81142;0.81142;0.86622;0.85029;0.87021;0.87021;0.63459;0.55722;0.47464;0.47464;0.66071;0.64376;0.55609;0.55609;0.19282;0.10909;0.03268;0.03268;0.15969;0.15555;0.07344;0.07344;17.68133;20.61219
24;1.31582;1.54385;0.99248;0.87749;0.32000;0.33000;0.31000;0.81260;0.83635;0.32000;0.33000;0.57742;0.59700;0.38000;0.27000;0.13543;0.14692;0.43000;0.43000;0.81130;0.81390;0.83027;0.83027;0.85088;0.84122;0.87030;0.87030;0.61473;0.54439;0.47566;0.47566;0.57776;0.62774;0.51171;0.51171;0.15577;0.11979;0.02680;0.02680;0.18315;0.13475;0.06595;0.06595;19.49452;20.19115
25;1.53573;3.40610;1.63158;0.45186;0.28000;0.25000;0.27000;0.72580;0.80767;0.29000;0.29000;0.48520;0.59661;0.36000;0.32000;0.11376;0.13717;0.36000;0.36000;0.73414;0.71765;0.67618;0.67618;0.81380;0.83307;0.80107;0.80107;0.53046;0.44706;0.33173;0.33173;0.60677;0.60449;0.47642;0.47642;0.12437;0.10481;0.01983;0.01983;0.14078;0.13645;0.05131;0.05131;17.61757;20.43720
26;1.47688;3.68700;2.04511;0.37404;0.24000;0.24000;0.20000;0.73725;0.77754;0.24000;0.20000;0.52518;0.55648;0.29000;0.22000;0.12500;0.13441;0.38000;0.32000;0.76525;0.71123;0.73246;0.73246;0.76938;0.83071;0.81406;0.81406;0.59754;0.46845;0.39369;0.39369;0.56099;0.56942;0.46769;0.46769;0.16817;0.09947;0.02586;0.02586;0.15363;0.12343;0.05604;0.05604;17.38385;20.40644
27;1.48579;3.43139;1.81203;0.41330;0.26000;0.25000;0.26000;0.78223;0.81867;0.26000;0.25000;0.52148;0.59264;0.35000;0.32000;0.11661;0.12992;0.39000;0.39000;0.79254;0.77219;0.78622;0.78622;0.82126;0.85544;0.85356;0.85356;0.60028;0.46096;0.41336;0.41336;0.61819;0.58453;0.51364;0.51364;0.14091;0.09947;0.02208;0.02208;0.15316;0.12444;0.05885;0.05885;18.85727;20.87761
28;1.26039;3.31889;1.51128;0.47654;0.24000;0.24000;0.20000;0.78537;0.84212;0.24000;0.31000;0.63942;0.69884;0.35000;0.30000;0.20459;0.23914;0.50000;0.32000;0.79004;0.78075;0.78308;0.78308;0.88625;0.82695;0.86216;0.86216;0.72977;0.56898;0.54890;0.54890;0.72716;0.68589;0.63408;0.63408;0.29283;0.15722;0.07252;0.07252;0.24792;0.23251;0.13294;0.13294;20.01681;19.18423
29;1.42197;3.82021;1.63158;0.39260;0.28000;0.28000;0.20000;0.77485;0.82822;0.35000;0.30000;0.56061;0.59390;0.39000;0.30000;0.15033;0.16274;0.42000;0.42000;0.81560;0.73797;0.76124;0.76124;0.83150;0.85522;0.83719;0.83719;0.61588;0.51444;0.41860;0.41860;0.59327;0.60747;0.47377;0.47377;0.17170;0.13369;0.03618;0.03618;0.17154;0.15896;0.07399;0.07399;20.50290;18.34806
30;1.49384;2.28266;0.98496;0.73079;0.22000;0.22000;0.19000;0.77574;0.84561;0.26000;0.24000;0.53146;0.57957;0.37000;0.26000;0.11119;0.12548;0.47000;0.37000;0.80858;0.74545;0.73935;0.73935;0.84303;0.86052;0.83147;0.83147;0.61966;0.46524;0.37021;0.37021;0.58038;0.58322;0.44460;0.44460;0.14875;0.08877;0.01733;0.01733;0.13196;0.12127;0.04821;0.04821;19.79334;19.15082
31;1.41110;3.55409;1.96241;0.39470;0.25000;0.27000;0.25000;0.77376;0.80583;0.31000;0.31000;0.58049;0.61263;0.38000;0.34000;0.16010;0.16576;0.46000;0.39000;0.82113;0.73155;0.77649;0.77649;0.83766;0.81692;0.84005;0.84005;0.65897;0.51872;0.46896;0.46896;0.63340;0.60593;0.53600;0.53600;0.19718;0.13476;0.04102;0.04102;0.17138;0.16168;0.08340;0.08340;17.82378;19.93855
32;1.56503;1.82299;1.18797;0.82804;0.20000;0.20000;0.20000;0.77335;0.82081;0.22000;0.22000;0.51890;0.58091;0.26000;0.22000;0.13296;0.14183;0.45000;0.27000;0.79018;0.75722;0.75096;0.75096;0.83389;0.83260;0.83492;0.83492;0.55857;0.48449;0.39420;0.39420;0.58643;0.58697;0.48737;0.48737;0.18861;0.10267;0.03517;0.03517;0.15188;0.13599;0.06893;0.06893;19.00270;19.07110
33;1.31743;2.16083;1.22556;0.75740;0.25000;0.25000;0.25000;0.75157;0.81657;0.32000;0.31000;0.57412;0.65309;0.35000;0.31000;0.20251;0.23556;0.55000;0.41000;0.80637;0.70374;0.73076;0.73076;0.84211;0.81517;0.83357;0.83357;0.63791;0.52193;0.46271;0.46271;0.67008;0.65074;0.57741;0.57741;0.29175;0.15508;0.06511;0.06511;0.25424;0.22367;0.12414;0.12414;19.79703;19.64346
34;1.29796;1.37102;0.73684;0.90694;0.24000;0.24000;0.24000;0.79574;0.85017;0.31000;0.27000;0.60377;0.66539;0.38000;0.28000;0.18878;0.20351;0.56000;0.56000;0.83707;0.75829;0.77997;0.77997;0.84687;0.86640;0.85699;0.85699;0.67280;0.54759;0.47481;0.47481;0.66037;0.67766;0.57197;0.57197;0.24655;0.15294;0.04822;0.04822;0.27945;0.18523;0.09903;0.09903;20.98061;19.43126
35;1.40177;2.31861;1.24060;0.75047;0.29000;0.30000;0.30000;0.80022;0.84649;0.30000;0.29000;0.57574;0.65236;0.35000;0.29000;0.11758;0.14901;0.40000;0.40000;0.83920;0.76471;0.78449;0.78449;0.86086;0.85103;0.86217;0.86217;0.62944;0.53048;0.43008;0.43008;0.65793;0.65656;0.55190;0.55190;0.13566;0.10374;0.02208;0.02208;0.15944;0.14194;0.06854;0.06854;19.26188;19.12245
36;1.32038;2.07383;1.21805;0.78551;0.19000;0.19000;0.17000;0.79365;0.84777;0.22000;0.24000;0.59797;0.67447;0.31000;0.24000;0.17252;0.21424;0.39000;0.35000;0.81278;0.77540;0.79812;0.79812;0.86647;0.85257;0.87337;0.87337;0.67473;0.53690;0.49977;0.49977;0.68145;0.67884;0.60389;0.60389;0.21429;0.14439;0.04647;0.04647;0.22461;0.20748;0.11190;0.11190;19.96498;16.77345
37;1.28280;2.79903;1.47368;0.59290;0.17000;0.17000;0.17000;0.80401;0.85905;0.29000;0.29000;0.59450;0.68817;0.31000;0.29000;0.20267;0.24451;0.53000;0.29000;0.89723;0.72834;0.75677;0.75677;0.90384;0.85092;0.85567;0.85567;0.67436;0.53155;0.46687;0.46687;0.70506;0.68829;0.60610;0.60610;0.29630;0.15401;0.06079;0.06079;0.25315;0.24578;0.13593;0.13593;22.70850;16.30061
38;1.31604;1.64979;0.90977;0.86370;0.26000;0.28000;0.26000;0.82366;0.86296;0.33000;0.30000;0.58795;0.64168;0.49000;0.33000;0.15339;0.17863;0.44000;0.44000;0.85240;0.79679;0.81550;0.81550;0.85754;0.88482;0.87225;0.87225;0.68220;0.51658;0.47113;0.47113;0.64160;0.64911;0.55393;0.55393;0.17105;0.13904;0.03503;0.03503;0.18227;0.17686;0.08169;0.08169;21.67422;17.51374
39;1.34083;1.45354;0.86466;0.90832;0.24000;0.24000;0.18000;0.81603;0.85935;0.31000;0.24000;0.58239;0.64981;0.31000;0.31000;0.11146;0.11853;0.44000;0.32000;0.86380;0.77326;0.80849;0.80849;0.86108;0.87215;0.87889;0.87889;0.61649;0.55187;0.44178;0.44178;0.67966;0.64017;0.55509;0.55509;0.13665;0.09412;0.01678;0.01678;0.13686;0.11714;0.04035;0.04035;21.45291;17.79442
40;1.50444;2.30560;1.30075;0.72538;0.23000;0.23000;0.23000;0.76824;0.82202;0.36000;0.31000;0.57022;0.64736;0.39000;0.39000;0.17659;0.21522;0.55000;0.47000;0.85359;0.69840;0.72525;0.72311;0.82819;0.83283;0.82490;0.81926;0.65331;0.50588;0.45191;0.44977;0.66795;0.63578;0.57157;0.56593;0.24525;0.13797;0.05310;0.05257;0.23918;0.20936;0.12663;0.12290;22.95225;16.75765
41;1.73522;2.51910;1.36090;0.69762;0.21000;0.26000;0.17000;0.73099;0.78718;0.29000;0.28000;0.49656;0.55979;0.45000;0.34000;0.16867;0.20660;0.69000;0.59000;0.77872;0.68877;0.67705;0.67598;0.80050;0.80177;0.77415;0.77040;0.59789;0.42460;0.35865;0.35758;0.58817;0.55252;0.45998;0.45622;0.28499;0.11979;0.05067;0.04960;0.30265;0.18722;0.11791;0.11415;21.22259;16.99939
42;1.37001;1.72770;0.89474;0.86549;0.29000;0.30000;0.21000;0.81854;0.86296;0.35000;0.33000;0.60103;0.64916;0.38000;0.33000;0.16775;0.15946;0.53000;0.39000;0.85631;0.78396;0.79589;0.79589;0.86728;0.87242;0.86212;0.86212;0.64655;0.56150;0.47973;0.47973;0.64646;0.65754;0.53770;0.53770;0.21393;0.13797;0.05169;0.05169;0.16371;0.15633;0.07525;0.07525;22.11742;16.39530
43;1.39380;2.57372;1.40602;0.66634;0.23000;0.27000;0.27000;0.78018;0.83292;0.30000;0.33000;0.58406;0.67926;0.34000;0.30000;0.16656;0.20828;0.48000;0.37000;0.83435;0.73262;0.72613;0.72613;0.85716;0.83253;0.82529;0.82529;0.64031;0.53690;0.45628;0.45628;0.67904;0.68926;0.58071;0.58071;0.20767;0.13904;0.04011;0.04011;0.21318;0.20498;0.09304;0.09304;22.04671;19.68295
44;1.56868;1.90961;1.11278;0.81292;0.16000;0.17000;0.16000;0.72808;0.79710;0.20000;0.19000;0.52967;0.59696;0.34000;0.19000;0.16084;0.16909;0.40000;0.34000;0.75663;0.70160;0.68519;0.68519;0.79855;0.81278;0.77523;0.77523;0.63664;0.45348;0.40983;0.40983;0.59165;0.60743;0.49336;0.49336;0.20962;0.13048;0.04229;0.04229;0.17885;0.16245;0.08096;0.08096;20.24147;17.94121
45;1.34304;1.82711;1.02256;0.82680;0.23000;0.23000;0.22000;0.80455;0.85455;0.30000;0.27000;0.60277;0.67943;0.32000;0.27000;0.19001;0.21981;0.41000;0.29000;0.85818;0.75722;0.79596;0.79596;0.87106;0.85758;0.87076;0.87076;0.65496;0.55829;0.48451;0.48451;0.68917;0.68124;0.59264;0.59264;0.22449;0.16471;0.05102;0.05102;0.22491;0.21778;0.10543;0.10543;21.48088;17.60621
46;1.36743;3.13001;1.66165;0.49974;0.23000;0.25000;0.23000;0.79565;0.81974;0.26000;0.26000;0.59181;0.64335;0.29000;0.29000;0.14393;0.16533;0.52000;0.47000;0.85591;0.74332;0.78650;0.78543;0.83664;0.83649;0.86166;0.85978;0.65290;0.54118;0.47587;0.47480;0.64813;0.65255;0.58192;0.58004;0.20038;0.11230;0.03224;0.03224;0.22878;0.15432;0.08437;0.08437;21.33063;16.04945
47;1.52355;3.85157;2.08271;0.31633;0.30000;0.31000;0.01000;0.75387;0.80302;0.31000;0.28000;0.49783;0.56993;0.42000;0.28000;0.13253;0.16094;0.51000;0.38000;0.81312;0.70267;0.73019;0.73019;0.82225;0.83333;0.81805;0.81805;0.59320;0.42888;0.35806;0.35806;0.57356;0.58054;0.48325;0.48325;0.17710;0.10588;0.02669;0.02669;0.18115;0.15940;0.07468;0.07468;20.87970;17.68870
48;1.22073;1.64751;0.93233;0.86555;0.29000;0.30000;0.29000;0.80904;0.85354;0.41000;0.41000;0.64052;0.69779;0.46000;0.38000;0.20000;0.20701;0.48000;0.38000;0.85749;0.76578;0.79072;0.79072;0.87798;0.85076;0.86648;0.86648;0.70763;0.58503;0.53047;0.53047;0.70586;0.69906;0.60988;0.60988;0.22384;0.18075;0.05953;0.05953;0.21036;0.20495;0.10082;0.10082;21.36043;19.15907
49;1.44960;1.77493;0.87970;0.84932;0.24000;0.25000;0.25000;0.78932;0.83481;0.33000;0.30000;0.54769;0.58038;0.38000;0.30000;0.17435;0.18410;0.48000;0.29000;0.84140;0.74332;0.73878;0.73878;0.84959;0.83440;0.80606;0.80606;0.60465;0.50053;0.40516;0.40516;0.58395;0.58040;0.45040;0.45040;0.20864;0.14973;0.04993;0.04993;0.18535;0.18337;0.08577;0.08577;20.24845;17.89135
50;1.31685;1.85772;0.93233;0.82281;0.25000;0.27000;0.25000;0.84677;0.86469;0.25000;0.29000;0.59631;0.64023;0.31000;0.28000;0.17160;0.19895;0.46000;0.28000;0.84542;0.84813;0.85069;0.84855;0.87698;0.87118;0.88445;0.88012;0.62383;0.57112;0.48288;0.48074;0.64528;0.64433;0.54420;0.53986;0.20292;0.14866;0.04405;0.04405;0.20263;0.19787;0.09523;0.09523;20.21224;18.83723
51;1.40780;1.51186;0.91729;0.88366;0.13000;0.13000;0.13000;0.77772;0.83504;0.16000;0.16000;0.56091;0.66020;0.19000;0.17000;0.19490;0.24686;0.19000;0.19000;0.80296;0.75401;0.73017;0.73017;0.85167;0.83856;0.82448;0.82448;0.59639;0.52941;0.40366;0.40366;0.67712;0.65828;0.53874;0.53874;0.20723;0.18396;0.05040;0.05040;0.26005;0.23988;0.10486;0.10486;19.49022;18.01677
52;1.35825;1.57040;0.97744;0.88127;0.17000;0.18000;0.17000;0.82373;0.84771;0.22000;0.21000;0.60094;0.63302;0.29000;0.23000;0.17598;0.19102;0.40000;0.31000;0.85501;0.79465;0.82295;0.82188;0.85361;0.86389;0.87540;0.87164;0.67062;0.54439;0.49601;0.49601;0.64245;0.63455;0.56027;0.56027;0.22026;0.14652;0.04767;0.04767;0.20874;0.18542;0.09133;0.09133;20.89463;19.78506
53;1.36149;2.10799;1.24060;0.77587;0.47000;0.45000;0.51000;0.75976;0.81136;0.51000;0.45000;0.55047;0.62061;0.60000;0.51000;0.10571;0.12069;0.64000;0.60000;0.78167;0.73904;0.72815;0.72494;0.80170;0.85057;0.81828;0.81302;0.60988;0.50160;0.40173;0.39852;0.62715;0.63213;0.51415;0.50889;0.12055;0.09412;0.01610;0.01467;0.12498;0.11949;0.04637;0.04364;23.11399;17.28023
54;1.23077;1.94085;1.15038;0.82108;0.09000;0.10000;0.08000;0.84524;0.88365;0.12000;0.13000;0.69406;0.74692;0.13000;0.13000;0.28247;0.29715;0.23000;0.13000;0.89192;0.80321;0.85363;0.85363;0.91631;0.87382;0.90960;0.90960;0.74419;0.65027;0.61398;0.61398;0.76774;0.73789;0.68299;0.68299;0.34409;0.23957;0.12746;0.12746;0.30397;0.29332;0.18046;0.18046;19.65177;17.73879
55;1.49569;1.39008;0.77444;0.90055;0.29000;0.29000;0.29000;0.81440;0.84560;0.34000;0.34000;0.60780;0.65618;0.40000;0.35000;0.15821;0.15639;0.62000;0.44000;0.84483;0.78610;0.78403;0.78082;0.87591;0.83734;0.84810;0.84308;0.65513;0.56684;0.48805;0.48484;0.67029;0.65118;0.56772;0.56270;0.20619;0.12834;0.04909;0.04767;0.17633;0.15321;0.08724;0.08599;22.11367;16.51849
56;1.24445;2.39360;1.27068;0.71149;0.16000;0.23000;0.16000;0.81665;0.86163;0.25000;0.28000;0.64767;0.71715;0.37000;0.26000;0.23522;0.25874;0.41000;0.31000;0.86121;0.77647;0.79963;0.79749;0.88608;0.85805;0.86969;0.86217;0.74790;0.57112;0.53868;0.53654;0.71684;0.72484;0.64561;0.63809;0.28125;0.20214;0.07961;0.07908;0.26142;0.25771;0.14032;0.13659;21.33063;17.47809
57;1.29874;1.62453;0.93985;0.87426;0.24000;0.24000;0.26000;0.80260;0.84908;0.28000;0.28000;0.59821;0.66310;0.33000;0.33000;0.19846;0.22316;0.40000;0.31000;0.81182;0.79358;0.76960;0.76960;0.84697;0.86791;0.83785;0.83785;0.62544;0.57326;0.48028;0.48028;0.67225;0.66240;0.56386;0.56386;0.22164;0.17968;0.06140;0.06140;0.22554;0.22249;0.11248;0.11248;22.71784;17.44716
