epoch;loss;rmse;mae;rsq;rmse_score;mae_score;rsq_score;fscore_sum_0.3;fscore_avg_0.3;fscore_sum_0.3_score;fscore_avg_0.3_score;fscore_sum_0.5;fscore_avg_0.5;fscore_sum_0.5_score;fscore_avg_0.5_score;fscore_sum_0.7;fscore_avg_0.7;fscore_sum_0.7_score;fscore_avg_0.7_score;precis_sum_0.3;recall_sum_0.3;ap_sum_0.3;apBAD_sum_0.3;precis_avg_0.3;recall_avg_0.3;ap_avg_0.3;apBAD_avg_0.3;precis_sum_0.5;recall_sum_0.5;ap_sum_0.5;apBAD_sum_0.5;precis_avg_0.5;recall_avg_0.5;ap_avg_0.5;apBAD_avg_0.5;precis_sum_0.7;recall_sum_0.7;ap_sum_0.7;apBAD_sum_0.7;precis_avg_0.7;recall_avg_0.7;ap_avg_0.7;apBAD_avg_0.7;eval_time;epoch_time
11;1.62490;2.45101;1.47015;0.68712;0.28000;0.29000;0.28000;0.71387;0.80091;0.34000;0.34000;0.47714;0.58844;0.38000;0.34000;0.11437;0.14610;0.45000;0.39000;0.77806;0.65946;0.66405;0.66405;0.81987;0.80679;0.79847;0.79847;0.56696;0.41189;0.34032;0.34032;0.58997;0.59800;0.49079;0.49079;0.16110;0.08865;0.02403;0.02403;0.15767;0.13882;0.06846;0.06846;14.47392;17.48842
12;1.64596;1.89855;1.05970;0.81439;0.25000;0.26000;0.25000;0.76078;0.82581;0.28000;0.27000;0.48109;0.54839;0.31000;0.27000;0.09347;0.10948;0.32000;0.32000;0.78953;0.73405;0.72363;0.72363;0.82821;0.84487;0.82517;0.82517;0.53064;0.44000;0.31933;0.31933;0.55038;0.55884;0.41654;0.41654;0.10484;0.08432;0.01725;0.01725;0.11402;0.10690;0.04196;0.04196;14.21786;17.73446
13;1.55540;2.29698;1.34328;0.73651;0.29000;0.32000;0.29000;0.77486;0.82711;0.34000;0.35000;0.50905;0.56181;0.39000;0.35000;0.10855;0.12140;0.39000;0.39000;0.82182;0.73297;0.76632;0.76632;0.85740;0.82711;0.85632;0.85632;0.60177;0.44108;0.37672;0.37672;0.57212;0.56008;0.45851;0.45851;0.12832;0.09405;0.01675;0.01675;0.13413;0.11463;0.04859;0.04859;14.43150;17.75689
14;1.48102;2.16657;1.23134;0.78465;0.27000;0.29000;0.25000;0.79160;0.83410;0.29000;0.29000;0.52269;0.58130;0.35000;0.35000;0.13099;0.14614;0.41000;0.39000;0.80995;0.77405;0.79033;0.79033;0.84408;0.85082;0.86733;0.86733;0.59341;0.46703;0.38914;0.38914;0.62730;0.55596;0.48837;0.48837;0.17446;0.10486;0.02606;0.02606;0.16689;0.13385;0.05933;0.05933;13.74041;17.84305
15;1.53493;2.15967;1.21642;0.75850;0.32000;0.33000;0.32000;0.77075;0.82083;0.36000;0.36000;0.49333;0.58382;0.36000;0.35000;0.09349;0.10733;0.52000;0.32000;0.83208;0.71784;0.75339;0.75339;0.85956;0.81158;0.84867;0.84867;0.53258;0.45946;0.36485;0.36485;0.60140;0.58085;0.48728;0.48728;0.16053;0.06595;0.02036;0.02036;0.10837;0.10804;0.05243;0.05243;13.46127;15.35138
16;1.46707;2.29047;1.36567;0.73120;0.26000;0.26000;0.24000;0.75758;0.80638;0.33000;0.27000;0.51636;0.60031;0.33000;0.33000;0.11416;0.14777;0.43000;0.38000;0.86207;0.67568;0.74996;0.74996;0.79619;0.84579;0.84591;0.84591;0.58759;0.46054;0.37042;0.37042;0.62433;0.59298;0.50213;0.50213;0.17211;0.08541;0.02282;0.02282;0.16865;0.14067;0.07036;0.07036;12.10212;18.41869
17;1.46939;2.53483;1.42537;0.69548;0.23000;0.26000;0.21000;0.76888;0.81577;0.29000;0.28000;0.52310;0.57621;0.33000;0.33000;0.11327;0.14197;0.32000;0.32000;0.80330;0.73730;0.73712;0.73712;0.81888;0.83965;0.82327;0.82327;0.58760;0.47135;0.39450;0.39450;0.60575;0.56534;0.49008;0.49008;0.12468;0.10378;0.01687;0.01687;0.14971;0.13677;0.05126;0.05126;14.42870;16.19644
18;1.29133;2.11427;1.14179;0.77850;0.22000;0.23000;0.21000;0.82095;0.86671;0.24000;0.22000;0.62725;0.69150;0.24000;0.22000;0.16256;0.18318;0.25000;0.23000;0.85664;0.78811;0.82607;0.82607;0.86926;0.88415;0.89964;0.89964;0.65452;0.60216;0.52008;0.52008;0.69087;0.70526;0.61995;0.61995;0.17275;0.15351;0.04270;0.04270;0.18557;0.18318;0.08108;0.08108;13.80264;17.60387
19;1.41848;3.08584;1.55970;0.50102;0.31000;0.33000;0.31000;0.74048;0.81093;0.39000;0.39000;0.54159;0.62382;0.43000;0.41000;0.14698;0.16904;0.55000;0.44000;0.80818;0.68324;0.68702;0.68702;0.82254;0.82271;0.81225;0.81225;0.61773;0.48216;0.39551;0.39551;0.63022;0.62905;0.52521;0.52521;0.20151;0.11568;0.03802;0.03802;0.17385;0.16604;0.07919;0.07919;15.48629;16.57296
20;1.41196;2.66542;1.35075;0.63882;0.20000;0.22000;0.20000;0.76859;0.83364;0.26000;0.26000;0.55015;0.65345;0.29000;0.26000;0.20286;0.24933;0.38000;0.30000;0.85450;0.69838;0.73056;0.73056;0.87041;0.82246;0.84536;0.84536;0.63857;0.48324;0.43099;0.43099;0.66818;0.65112;0.57314;0.57314;0.27390;0.16108;0.06488;0.06488;0.25650;0.24500;0.14477;0.14477;14.57730;17.24879
21;1.65789;1.93360;1.15672;0.82881;0.24000;0.24000;0.22000;0.77344;0.82626;0.27000;0.27000;0.46217;0.48445;0.30000;0.28000;0.07329;0.07968;0.35000;0.35000;0.79931;0.74919;0.76020;0.76020;0.84405;0.82777;0.83904;0.83904;0.50063;0.42919;0.28133;0.28133;0.49597;0.48287;0.34537;0.34537;0.08613;0.06378;0.00950;0.00950;0.09117;0.07484;0.02552;0.02552;14.07816;17.06272
22;1.44424;1.68842;0.96269;0.85487;0.22000;0.23000;0.21000;0.76589;0.83031;0.23000;0.23000;0.53050;0.59293;0.25000;0.23000;0.15144;0.17254;0.36000;0.23000;0.76965;0.76216;0.74614;0.74614;0.82694;0.85330;0.84308;0.84308;0.54988;0.51243;0.40593;0.40593;0.59748;0.59974;0.50041;0.50041;0.19110;0.12541;0.03606;0.03606;0.17760;0.16949;0.07379;0.07379;15.09003;16.94618
23;1.39726;2.53630;1.26866;0.68364;0.28000;0.31000;0.27000;0.76175;0.81453;0.32000;0.35000;0.55151;0.61755;0.45000;0.40000;0.15140;0.18572;0.46000;0.40000;0.77941;0.74486;0.72554;0.72554;0.82458;0.83073;0.82434;0.82434;0.65817;0.47459;0.41911;0.41911;0.64527;0.60107;0.52827;0.52827;0.18393;0.12865;0.03461;0.03461;0.19346;0.17997;0.08648;0.08648;15.32678;17.15945
24;1.40237;3.71162;2.00000;0.49157;0.29000;0.33000;0.11000;0.73274;0.78590;0.36000;0.36000;0.52075;0.58591;0.42000;0.39000;0.13370;0.16607;0.49000;0.42000;0.80649;0.67135;0.69068;0.69068;0.81327;0.80015;0.81495;0.81495;0.62256;0.44757;0.39690;0.39690;0.60798;0.58582;0.51875;0.51875;0.18115;0.10595;0.02790;0.02790;0.18132;0.16105;0.07758;0.07758;15.16369;16.74718
25;1.35538;2.17001;1.05970;0.79902;0.26000;0.30000;0.19000;0.81690;0.86586;0.33000;0.31000;0.58142;0.62947;0.41000;0.37000;0.11207;0.12643;0.54000;0.38000;0.85294;0.78378;0.80741;0.80741;0.86282;0.88619;0.88324;0.88324;0.65757;0.52108;0.43379;0.43379;0.63758;0.62872;0.52882;0.52882;0.14634;0.09081;0.01777;0.01777;0.12752;0.12579;0.04895;0.04895;15.62320;17.12853
26;1.46085;2.08942;1.24627;0.84202;0.21000;0.26000;0.18000;0.77627;0.81367;0.27000;0.27000;0.55324;0.57131;0.29000;0.29000;0.09231;0.08180;0.43000;0.24000;0.81302;0.74270;0.77224;0.77224;0.82211;0.82463;0.83765;0.83765;0.59527;0.51676;0.42246;0.42246;0.59044;0.56467;0.47384;0.47384;0.12105;0.07459;0.01436;0.01436;0.08218;0.08226;0.02904;0.02904;12.46983;16.80791
27;1.24502;3.22768;1.58209;0.51253;0.24000;0.24000;0.15000;0.79227;0.83897;0.27000;0.27000;0.54921;0.65428;0.37000;0.37000;0.14931;0.19515;0.46000;0.36000;0.81017;0.77514;0.80837;0.80837;0.84355;0.87430;0.88625;0.88625;0.62691;0.48865;0.42518;0.42518;0.69579;0.65242;0.58539;0.58539;0.18937;0.12324;0.03190;0.03190;0.20627;0.19684;0.10294;0.10294;15.37607;18.08801
28;1.35733;2.23440;1.18657;0.74634;0.17000;0.20000;0.17000;0.79279;0.84636;0.22000;0.22000;0.58339;0.64784;0.37000;0.22000;0.18802;0.21481;0.37000;0.34000;0.82726;0.76108;0.78518;0.78518;0.85092;0.86041;0.87235;0.87235;0.72134;0.48973;0.46133;0.46133;0.64278;0.65975;0.56277;0.56277;0.23248;0.15784;0.05209;0.05209;0.25651;0.20448;0.10728;0.10728;15.68698;17.85058
29;1.23738;3.17406;1.56716;0.50389;0.30000;0.30000;0.20000;0.79619;0.84674;0.41000;0.37000;0.57879;0.64221;0.45000;0.41000;0.20601;0.24559;0.45000;0.45000;0.88712;0.72216;0.77537;0.77537;0.86986;0.85635;0.86994;0.86994;0.66856;0.51027;0.42897;0.42897;0.65551;0.63924;0.53689;0.53689;0.23796;0.18162;0.05975;0.05975;0.25446;0.24071;0.12030;0.12030;14.24757;17.93153
30;1.47169;2.44949;1.28358;0.73470;0.13000;0.15000;0.12000;0.71785;0.79622;0.21000;0.20000;0.52163;0.61401;0.21000;0.20000;0.13994;0.15530;0.35000;0.35000;0.82263;0.63676;0.69020;0.69020;0.83300;0.78016;0.81832;0.81832;0.59777;0.46270;0.40755;0.40755;0.63758;0.60217;0.53468;0.53468;0.21477;0.10378;0.03275;0.03275;0.21878;0.13713;0.07937;0.07937;14.39732;17.87149
31;1.29376;2.18031;1.09701;0.77679;0.22000;0.25000;0.17000;0.80479;0.84401;0.29000;0.25000;0.58859;0.67395;0.35000;0.24000;0.19048;0.22256;0.39000;0.30000;0.85248;0.76216;0.80890;0.80890;0.83408;0.87347;0.88014;0.88014;0.67082;0.52432;0.47754;0.47754;0.65968;0.69847;0.60382;0.60382;0.22653;0.16432;0.06169;0.06169;0.23061;0.21910;0.11857;0.11857;15.81720;18.43279
32;1.23699;2.71123;1.50000;0.62783;0.19000;0.28000;0.19000;0.79588;0.84656;0.27000;0.27000;0.60670;0.65999;0.37000;0.26000;0.17618;0.20268;0.37000;0.26000;0.84466;0.75243;0.78081;0.78081;0.85940;0.86378;0.87806;0.87806;0.71179;0.52865;0.50524;0.50524;0.65446;0.67628;0.60945;0.60945;0.20670;0.15351;0.04783;0.04783;0.20203;0.20637;0.10244;0.10244;13.56215;17.62498
33;1.45446;2.12659;1.08209;0.79635;0.29000;0.31000;0.25000;0.80319;0.85015;0.38000;0.38000;0.54140;0.59088;0.43000;0.38000;0.10975;0.11831;0.57000;0.34000;0.85024;0.76108;0.78974;0.78974;0.87361;0.84706;0.86591;0.86591;0.59254;0.49838;0.38351;0.38351;0.60250;0.58728;0.46424;0.46424;0.13622;0.09189;0.01504;0.01504;0.11869;0.11816;0.03943;0.03943;16.96499;16.26092
34;1.28756;2.99003;1.52985;0.55032;0.15000;0.18000;0.14000;0.79189;0.83610;0.22000;0.22000;0.59148;0.65485;0.27000;0.26000;0.23145;0.25330;0.37000;0.26000;0.88298;0.71784;0.77307;0.77307;0.86890;0.82780;0.85619;0.85619;0.70343;0.51027;0.48155;0.48155;0.70029;0.63808;0.58591;0.58591;0.31250;0.18378;0.08847;0.08847;0.27716;0.24731;0.14960;0.14960;13.77523;15.50936
35;1.18988;2.42191;1.31343;0.69946;0.18000;0.18000;0.10000;0.80573;0.85301;0.24000;0.24000;0.60630;0.70373;0.24000;0.24000;0.21128;0.26355;0.36000;0.24000;0.85732;0.76000;0.80554;0.80554;0.87504;0.85639;0.88300;0.88300;0.64512;0.57189;0.50333;0.50333;0.71569;0.70496;0.64786;0.64786;0.26375;0.17622;0.07739;0.07739;0.26593;0.26433;0.15525;0.15525;14.49065;18.03462
36;1.46731;1.88077;1.04478;0.82313;0.13000;0.15000;0.12000;0.78026;0.83709;0.20000;0.20000;0.51874;0.58407;0.23000;0.23000;0.09613;0.12799;0.26000;0.16000;0.85457;0.71784;0.76187;0.76187;0.87804;0.81762;0.85194;0.85194;0.58848;0.46378;0.37212;0.37212;0.61744;0.56313;0.47828;0.47828;0.11374;0.08324;0.01491;0.01491;0.12947;0.12832;0.05221;0.05221;15.80414;17.14923
37;1.28290;3.82451;1.82836;0.32495;0.24000;0.33000;0.24000;0.77577;0.82353;0.35000;0.33000;0.59418;0.66343;0.46000;0.46000;0.19663;0.22921;0.55000;0.49000;0.84091;0.72000;0.75973;0.75973;0.82436;0.85833;0.86077;0.86077;0.71537;0.50811;0.46482;0.46482;0.71181;0.65217;0.59978;0.59978;0.26071;0.15784;0.05998;0.05998;0.27477;0.22413;0.13072;0.13072;15.38392;17.72050
38;1.36828;1.95471;1.02985;0.80720;0.15000;0.15000;0.14000;0.78230;0.83978;0.25000;0.22000;0.54602;0.63634;0.30000;0.19000;0.17772;0.19640;0.41000;0.31000;0.87550;0.70703;0.75491;0.75491;0.86907;0.83433;0.84798;0.84798;0.64275;0.47459;0.42416;0.42416;0.63577;0.64402;0.54120;0.54120;0.24164;0.14054;0.05556;0.05556;0.20429;0.19135;0.10848;0.10848;14.74578;17.44940
39;1.30839;1.76407;1.02985;0.84384;0.25000;0.27000;0.21000;0.79149;0.84020;0.37000;0.30000;0.54602;0.63014;0.44000;0.37000;0.15442;0.19783;0.44000;0.28000;0.87240;0.72432;0.77662;0.77662;0.84392;0.85689;0.86549;0.86549;0.63689;0.47784;0.40070;0.40070;0.65076;0.62093;0.54079;0.54079;0.18012;0.13514;0.03369;0.03369;0.19292;0.20615;0.08559;0.08559;14.08086;17.24444
40;1.35516;3.06399;1.88806;0.52463;0.18000;0.20000;0.18000;0.72225;0.77847;0.21000;0.23000;0.51232;0.60193;0.28000;0.27000;0.17698;0.21875;0.34000;0.31000;0.73815;0.70703;0.71897;0.71897;0.79888;0.79830;0.82268;0.82268;0.59514;0.44973;0.38456;0.38456;0.64116;0.58222;0.51619;0.51619;0.23010;0.14378;0.04494;0.04494;0.25347;0.20185;0.11006;0.11006;16.52362;18.07731
41;1.20848;1.86484;1.06716;0.84340;0.21000;0.25000;0.21000;0.82480;0.85835;0.30000;0.30000;0.63158;0.64974;0.36000;0.29000;0.17538;0.16936;0.37000;0.37000;0.87035;0.78378;0.83885;0.83885;0.88355;0.85706;0.89155;0.89155;0.70683;0.57081;0.49635;0.49635;0.66287;0.64830;0.55167;0.55167;0.19730;0.15784;0.04201;0.04201;0.17656;0.16489;0.07620;0.07620;14.96660;18.11926
42;1.20746;3.26903;1.63433;0.52962;0.17000;0.25000;0.11000;0.79426;0.83343;0.29000;0.29000;0.63299;0.68600;0.42000;0.34000;0.27545;0.29055;0.51000;0.37000;0.88889;0.71784;0.75399;0.75290;0.89122;0.83441;0.85399;0.85274;0.77465;0.53514;0.51747;0.51638;0.74873;0.67879;0.63501;0.63377;0.35813;0.22378;0.10658;0.10658;0.33974;0.28823;0.17957;0.17957;14.74728;17.97490
43;1.58061;2.85207;1.52985;0.57327;0.15000;0.17000;0.15000;0.72620;0.80120;0.21000;0.21000;0.49145;0.61679;0.27000;0.21000;0.13604;0.16575;0.38000;0.23000;0.79537;0.66811;0.67373;0.67373;0.81243;0.81022;0.79500;0.79500;0.59327;0.41946;0.33693;0.33693;0.61981;0.62413;0.51391;0.51391;0.19361;0.10486;0.02892;0.02892;0.17016;0.16292;0.07524;0.07524;15.48392;16.90660
44;1.23956;1.91030;1.02985;0.81743;0.14000;0.17000;0.13000;0.78974;0.85356;0.21000;0.20000;0.59236;0.67866;0.31000;0.22000;0.23559;0.26972;0.32000;0.29000;0.83494;0.74919;0.75275;0.75275;0.85721;0.86652;0.84870;0.84870;0.68813;0.52000;0.46873;0.46873;0.68563;0.68307;0.60102;0.60102;0.27616;0.20541;0.08322;0.08322;0.27602;0.26583;0.14696;0.14696;14.12730;18.30045
45;1.38807;3.32561;1.77612;0.45787;0.16000;0.20000;0.14000;0.79038;0.82828;0.23000;0.23000;0.56367;0.60497;0.37000;0.25000;0.16504;0.18932;0.38000;0.27000;0.84044;0.74595;0.78505;0.78505;0.84996;0.85277;0.87102;0.87102;0.70096;0.47135;0.44242;0.44242;0.62690;0.60505;0.52227;0.52227;0.20684;0.13730;0.03959;0.03959;0.20312;0.18665;0.09304;0.09304;15.45088;15.53727
46;1.40758;2.02411;1.15672;0.80187;0.20000;0.25000;0.19000;0.81887;0.86927;0.34000;0.34000;0.58859;0.65909;0.42000;0.42000;0.14028;0.14426;0.55000;0.55000;0.88763;0.76000;0.79840;0.79516;0.90011;0.86338;0.88372;0.87750;0.66216;0.52973;0.47466;0.47142;0.67678;0.64970;0.59175;0.58553;0.17329;0.11784;0.03292;0.03148;0.18640;0.13652;0.07427;0.06934;16.46415;18.24291
47;1.40854;2.52303;1.36567;0.69412;0.17000;0.20000;0.20000;0.78895;0.84106;0.25000;0.25000;0.55390;0.63438;0.30000;0.24000;0.10076;0.12579;0.43000;0.28000;0.86469;0.72541;0.77584;0.77584;0.86699;0.83697;0.86132;0.86132;0.64877;0.48324;0.42400;0.42400;0.64297;0.63564;0.54277;0.54277;0.13931;0.07892;0.01608;0.01608;0.13116;0.12253;0.05563;0.05563;15.14434;18.57327
48;1.31788;2.28395;1.20149;0.75485;0.17000;0.18000;0.12000;0.79817;0.84105;0.21000;0.22000;0.61850;0.66861;0.22000;0.22000;0.24538;0.25076;0.36000;0.35000;0.84982;0.75243;0.78430;0.78430;0.86671;0.83592;0.86908;0.86908;0.66460;0.57838;0.51475;0.51475;0.68429;0.66364;0.59646;0.59646;0.31472;0.20108;0.08432;0.08432;0.31907;0.23390;0.14402;0.14402;14.77030;16.26200
49;1.36442;2.19225;1.16418;0.75134;0.25000;0.27000;0.25000;0.75991;0.81495;0.32000;0.29000;0.56643;0.64158;0.41000;0.29000;0.15514;0.17690;0.49000;0.29000;0.79786;0.72541;0.72709;0.72709;0.82110;0.83310;0.82336;0.82336;0.64159;0.50703;0.43419;0.43419;0.64465;0.64865;0.55131;0.55131;0.19293;0.12973;0.03276;0.03276;0.18004;0.17679;0.07652;0.07652;16.99294;18.62608
50;1.43804;3.12071;1.63433;0.51051;0.20000;0.20000;0.16000;0.75648;0.80894;0.23000;0.22000;0.55498;0.63681;0.23000;0.23000;0.18640;0.20777;0.31000;0.29000;0.80911;0.71027;0.71471;0.71471;0.82319;0.82371;0.81817;0.81817;0.59360;0.52108;0.42089;0.42089;0.65573;0.62944;0.53189;0.53189;0.22323;0.16000;0.05564;0.05564;0.22252;0.19749;0.10086;0.10086;13.16545;16.13693
51;1.32929;2.88977;1.58955;0.57955;0.16000;0.24000;0.13000;0.81754;0.85819;0.28000;0.28000;0.60761;0.64809;0.34000;0.29000;0.17949;0.19099;0.38000;0.31000;0.90433;0.74595;0.79981;0.79981;0.90259;0.85348;0.88803;0.88803;0.71829;0.52649;0.48525;0.48525;0.67521;0.63776;0.57777;0.57777;0.22047;0.15135;0.04835;0.04835;0.22042;0.18599;0.10483;0.10483;14.74125;17.80860
52;1.49311;1.85480;1.00746;0.84768;0.14000;0.18000;0.13000;0.78920;0.84607;0.26000;0.26000;0.57726;0.62426;0.33000;0.33000;0.11888;0.11740;0.41000;0.33000;0.86375;0.72649;0.75764;0.75764;0.87744;0.83930;0.86261;0.86261;0.67388;0.50486;0.43899;0.43899;0.66223;0.60266;0.52711;0.52711;0.15017;0.09838;0.02612;0.02612;0.12308;0.11328;0.05596;0.05596;16.18856;17.50279
53;1.12439;2.52451;1.34328;0.66486;0.14000;0.16000;0.14000;0.83651;0.88161;0.21000;0.22000;0.65425;0.73120;0.22000;0.22000;0.24428;0.28949;0.37000;0.24000;0.89826;0.78270;0.84757;0.84757;0.91824;0.87503;0.91321;0.91321;0.70870;0.60757;0.55879;0.55879;0.74352;0.72882;0.66675;0.66675;0.30858;0.20216;0.08915;0.08915;0.29368;0.28802;0.16578;0.16578;14.75104;16.52724
54;1.53281;1.90835;0.99254;0.82249;0.21000;0.25000;0.19000;0.70023;0.77125;0.31000;0.25000;0.40734;0.46603;0.40000;0.29000;0.08318;0.10352;0.40000;0.25000;0.75342;0.65405;0.63019;0.63019;0.76743;0.78846;0.73778;0.73778;0.46901;0.36000;0.24143;0.24143;0.47180;0.46585;0.32969;0.32969;0.09577;0.07351;0.00920;0.00920;0.10346;0.10455;0.03173;0.03173;15.12358;17.32010
55;1.18522;2.28721;1.21642;0.74548;0.17000;0.21000;0.17000;0.81311;0.86110;0.28000;0.28000;0.62696;0.70228;0.36000;0.36000;0.18954;0.23368;0.51000;0.38000;0.86855;0.76432;0.78222;0.78222;0.87499;0.86864;0.87186;0.87186;0.70692;0.56324;0.49146;0.49146;0.72837;0.69685;0.62135;0.62135;0.23967;0.15676;0.05243;0.05243;0.25262;0.23230;0.12224;0.12224;13.69262;17.06278
56;1.21639;2.63586;1.39552;0.69152;0.19000;0.20000;0.15000;0.81947;0.85392;0.23000;0.23000;0.64702;0.68899;0.29000;0.27000;0.20159;0.23297;0.44000;0.20000;0.85986;0.78270;0.81171;0.81063;0.86829;0.87174;0.88054;0.87867;0.72900;0.58162;0.53076;0.53076;0.70538;0.68741;0.62372;0.62372;0.26072;0.16432;0.05751;0.05751;0.22965;0.23847;0.12255;0.12255;14.84011;17.94169
57;1.10245;3.18110;1.64179;0.49043;0.28000;0.25000;0.28000;0.80659;0.84677;0.25000;0.25000;0.64520;0.72409;0.37000;0.24000;0.26418;0.30183;0.45000;0.37000;0.82011;0.79351;0.81658;0.81658;0.86300;0.86715;0.88821;0.88821;0.73648;0.57405;0.57459;0.57459;0.73044;0.73379;0.67843;0.67843;0.32695;0.22162;0.10225;0.10225;0.31793;0.29004;0.16671;0.16671;14.49728;16.89240
